seed,method,max_switches,cycle_id,step_id,target_ue_id,previous_bs_id,current_bs_id,selected_bs_id,satisfaction_before,harmonic_mean_before,harmonic_mean_after_estimated,advantage,q_bs0,q_bs1,q_bs2,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,selected_estimated_h_delta,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,effective_max_switches,applied_switches_in_cycle,remaining_switch_budget,k_schedule_type,k_max,k_min,k_decay_rate,stop_action_flag,q_stop,applied,skip_reason
2,multi_greedy,4,1,0,70,2,2,1,0.091114,0.278119,0.300354,0.000000,0.000000,0.000000,0.000000,0,28,21,31,96.166700,80.833300,145.667000,0.639319,0.677971,0.076349,0.021729,0.022235,0.004539,0.022235,0.278119,0.300354,0.022235,0.091114,0.677971,0.586857,4,0,4,fixed,4,4,0,0,0.000000,1,
2,multi_greedy,4,1,1,74,2,2,1,0.091112,0.278119,0.319162,0.000000,0.000000,0.000000,0.000000,0,28,22,30,96.166700,80.833300,145.667000,0.639319,0.648494,0.078894,0.018408,0.018808,0.000000,0.018808,0.300354,0.319162,0.018808,0.091112,0.648494,0.557381,4,1,3,fixed,4,4,0,0,0.000000,1,
2,multi_greedy,4,1,2,22,2,2,1,0.090980,0.278119,0.339067,0.000000,0.000000,0.000000,0.000000,0,28,23,29,96.166700,80.833300,145.667000,0.639319,0.621473,0.081626,0.019646,0.019906,0.000000,0.019906,0.319162,0.339067,0.019906,0.090980,0.621473,0.530493,4,2,2,fixed,4,4,0,0,0.000000,1,
2,multi_greedy,4,1,3,79,2,2,1,0.090979,0.278119,0.360028,0.000000,0.000000,0.000000,0.000000,0,28,24,28,96.166700,80.833300,145.667000,0.639319,0.596614,0.084542,0.020885,0.020961,0.000000,0.020961,0.339067,0.360028,0.020961,0.090979,0.596614,0.505635,4,3,1,fixed,4,4,0,0,0.000000,1,
2,multi_greedy,4,2,0,9,2,2,0,0.048089,0.274547,0.300526,0.000000,0.000000,0.000000,0.000000,0,28,25,27,98.666700,85.500000,55.833300,0.643369,0.431581,0.047967,0.025978,0.025019,0.000148,0.025978,0.274547,0.300526,0.025978,0.048089,0.643369,0.595280,4,0,4,fixed,4,4,0,0,0.000000,1,
2,multi_greedy,4,2,1,16,2,2,0,0.048089,0.274547,0.329461,0.000000,0.000000,0.000000,0.000000,0,29,25,26,98.666700,85.500000,55.833300,0.621923,0.431581,0.049812,0.028936,0.027928,0.000000,0.028936,0.300526,0.329461,0.028936,0.048089,0.621923,0.573835,4,1,3,fixed,4,4,0,0,0.000000,1,
2,multi_greedy,4,2,2,26,2,2,0,0.047953,0.274547,0.361829,0.000000,0.000000,0.000000,0.000000,0,30,25,25,98.666700,85.500000,55.833300,0.601861,0.431581,0.051823,0.032368,0.031326,0.000000,0.032368,0.329461,0.361829,0.032368,0.047953,0.601861,0.553908,4,2,2,fixed,4,4,0,0,0.000000,1,
2,multi_greedy,4,2,3,59,2,2,0,0.047953,0.274547,0.397954,0.000000,0.000000,0.000000,0.000000,0,31,25,24,98.666700,85.500000,55.833300,0.583053,0.431581,0.053982,0.036125,0.035077,0.000000,0.036125,0.361829,0.397954,0.036125,0.047953,0.583053,0.535100,4,3,1,fixed,4,4,0,0,0.000000,1,
2,multi_greedy,4,3,0,29,2,2,1,0.046584,0.354957,0.394969,0.000000,0.000000,0.000000,0.000000,0,32,25,23,97.833300,87.333300,54.333300,0.477896,0.430706,0.045900,0.039979,0.040012,0.000157,0.040012,0.354957,0.394969,0.040012,0.046584,0.430706,0.384122,4,0,4,fixed,4,4,0,0,0.000000,1,
2,multi_greedy,4,3,1,52,2,2,0,0.046584,0.354957,0.440222,0.000000,0.000000,0.000000,0.000000,0,32,26,22,97.833300,87.333300,54.333300,0.477896,0.414754,0.047987,0.045252,0.044861,0.000000,0.045252,0.394969,0.440222,0.045252,0.046584,0.477896,0.431311,4,1,3,fixed,4,4,0,0,0.000000,1,
