seed,method,max_switches,action_cycle_id,measured_cycle_id,h_before,h_after_estimated,estimated_reward,h_after_measured,measured_reward,cycle_reward,switch_count,num_degraded_users
1,multi_greedy,4,1,2,0.376814,0.434643,0.057829,0.407978,0.031164,0.021364,4,29
1,multi_greedy,4,2,3,0.407978,0.484600,0.076622,0.497724,0.089746,0.079946,4,29
1,multi_greedy,4,3,4,0.497724,0.564557,0.066833,0.574361,0.076638,0.063838,4,44
1,multi_greedy,4,4,5,0.574361,0.613975,0.039613,0.606825,0.032463,0.021063,4,37
