source_file,seed,cycle_id,target_ue_id,target_mode,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,reward,next_cycle_id,next_current_bs_id,next_app_type,next_tp_mbps,next_rtt_ms,next_satisfaction,next_num_users_on_current_bs,next_harmonic_mean,next_num_unsatisfied_users,next_target_ue_flag,acted_ue_bs_after,acted_ue_tp_after,acted_ue_rtt_after,acted_ue_satisfaction_after,done,measurement_valid,next_measurement_valid
master_log_80_multi_greedy_20260719_010928.csv,6,1,3,top_k_low,2,2,0.655723,129.167000,0.081965,25,0.524282,48,1,1,0.134737,2,1,2,2.478671,77.000000,0.309834,34,0.659019,41,0,1,2.478671,77.000000,0.309834,0,1,1
master_log_80_multi_greedy_20260719_010928.csv,6,1,77,top_k_low,2,2,1.116945,129.167000,0.139618,25,0.524282,48,0,1,0.134737,2,1,2,2.460085,77.000000,0.307511,34,0.659019,41,0,1,2.460085,77.000000,0.307511,0,1,1
master_log_80_multi_greedy_20260719_010928.csv,6,1,6,top_k_low,2,2,1.289636,129.167000,0.161205,25,0.524282,48,0,1,0.134737,2,1,2,2.484137,77.000000,0.310517,34,0.659019,41,0,1,2.484137,77.000000,0.310517,0,1,1
master_log_80_multi_greedy_20260719_010928.csv,6,1,33,top_k_low,2,2,1.292904,129.167000,0.161613,25,0.524282,48,0,1,0.134737,2,1,2,2.469904,77.000000,0.308738,34,0.659019,41,0,1,2.469904,77.000000,0.308738,0,1,1
master_log_80_multi_greedy_20260719_010928.csv,6,1,11,top_k_low,2,4,0.000000,129.167000,0.309677,25,0.524282,48,0,1,0.134737,2,1,4,0.000000,77.000000,0.519481,34,0.659019,41,0,1,0.000000,77.000000,0.519481,0,1,1
master_log_80_multi_greedy_20260719_010928.csv,6,1,31,top_k_low,2,4,0.000000,129.167000,0.309677,25,0.524282,48,0,1,0.134737,2,1,4,0.000000,77.000000,0.519481,34,0.659019,41,0,1,0.000000,77.000000,0.519481,0,1,1
master_log_80_multi_greedy_20260719_010928.csv,6,1,44,top_k_low,2,4,0.000000,129.167000,0.309677,25,0.524282,48,0,1,0.134737,2,1,4,0.000000,77.000000,0.519481,34,0.659019,41,0,1,0.000000,77.000000,0.519481,0,1,1
master_log_80_multi_greedy_20260719_010928.csv,6,1,49,top_k_low,2,4,0.000000,129.167000,0.309677,25,0.524282,48,0,1,0.134737,2,1,4,0.000000,77.000000,0.519481,34,0.659019,41,0,1,0.000000,77.000000,0.519481,0,1,1
master_log_80_multi_greedy_20260719_010928.csv,6,2,73,top_k_low,1,2,2.320142,77.000000,0.290018,34,0.659019,41,1,1,0.048651,3,1,2,2.925680,74.666700,0.365710,32,0.707670,32,0,1,2.925680,74.666700,0.365710,0,1,1
master_log_80_multi_greedy_20260719_010928.csv,6,2,68,top_k_low,1,2,2.325625,77.000000,0.290703,34,0.659019,41,0,1,0.048651,3,1,2,2.927877,74.666700,0.365985,32,0.707670,32,0,1,2.927877,74.666700,0.365985,0,1,1
master_log_80_multi_greedy_20260719_010928.csv,6,2,35,top_k_low,1,2,2.325635,77.000000,0.290704,34,0.659019,41,0,1,0.048651,3,1,2,2.927831,74.666700,0.365979,32,0.707670,32,0,1,2.927831,74.666700,0.365979,0,1,1
master_log_80_multi_greedy_20260719_010928.csv,6,2,77,top_k_low,1,2,2.460085,77.000000,0.307511,34,0.659019,41,0,1,0.048651,3,1,2,2.902769,74.666700,0.362846,32,0.707670,32,0,1,2.902769,74.666700,0.362846,0,1,1
master_log_80_multi_greedy_20260719_010928.csv,6,2,33,top_k_low,1,2,2.469904,77.000000,0.308738,34,0.659019,41,0,0,0.048651,3,0,2,4.685243,101.167000,0.585655,28,0.707670,32,0,0,4.685243,101.167000,0.585655,0,1,1
master_log_80_multi_greedy_20260719_010928.csv,6,2,3,top_k_low,1,2,2.478671,77.000000,0.309834,34,0.659019,41,0,0,0.048651,3,0,2,4.709312,101.167000,0.588664,28,0.707670,32,0,0,4.709312,101.167000,0.588664,0,1,1
master_log_80_multi_greedy_20260719_010928.csv,6,2,6,top_k_low,1,2,2.484137,77.000000,0.310517,34,0.659019,41,0,0,0.048651,3,0,2,2.600958,101.167000,0.325120,28,0.707670,32,0,0,2.600958,101.167000,0.325120,0,1,1
master_log_80_multi_greedy_20260719_010928.csv,6,2,18,top_k_low,0,4,0.000000,100.333000,0.398672,29,0.659019,41,0,2,0.048651,3,2,4,0.000000,53.833300,0.743035,20,0.707670,32,0,2,0.000000,53.833300,0.743035,0,1,1
master_log_80_multi_greedy_20260719_010928.csv,6,3,45,top_k_low,0,2,2.079737,101.167000,0.259967,28,0.707670,32,1,0,0.005979,4,0,2,2.279718,101.167000,0.284965,28,0.713649,26,0,0,2.279718,101.167000,0.284965,0,1,1
master_log_80_multi_greedy_20260719_010928.csv,6,3,6,top_k_low,0,2,2.600958,101.167000,0.325120,28,0.707670,32,0,0,0.005979,4,0,2,2.152919,101.167000,0.269115,28,0.713649,26,0,0,2.152919,101.167000,0.269115,0,1,1
master_log_80_multi_greedy_20260719_010928.csv,6,3,77,top_k_low,1,2,2.902769,74.666700,0.362846,32,0.707670,32,0,1,0.005979,4,1,2,2.005473,76.500000,0.250684,28,0.713649,26,1,1,2.005473,76.500000,0.250684,0,1,1
master_log_80_multi_greedy_20260719_010928.csv,6,3,73,top_k_low,1,2,2.925680,74.666700,0.365710,32,0.707670,32,0,1,0.005979,4,1,2,2.240484,76.500000,0.280061,28,0.713649,26,0,1,2.240484,76.500000,0.280061,0,1,1
master_log_80_multi_greedy_20260719_010928.csv,6,3,35,top_k_low,1,2,2.927831,74.666700,0.365979,32,0.707670,32,0,1,0.005979,4,1,2,2.194513,76.500000,0.274314,28,0.713649,26,0,1,2.194513,76.500000,0.274314,0,1,1
master_log_80_multi_greedy_20260719_010928.csv,6,3,68,top_k_low,1,2,2.927877,74.666700,0.365985,32,0.707670,32,0,1,0.005979,4,1,2,2.239391,76.500000,0.279924,28,0.713649,26,0,1,2.239391,76.500000,0.279924,0,1,1
master_log_80_multi_greedy_20260719_010928.csv,6,3,7,top_k_low,1,4,0.000000,74.666700,0.535714,32,0.707670,32,0,2,0.005979,4,2,4,0.000000,51.166700,0.781758,24,0.713649,26,0,2,0.000000,51.166700,0.781758,0,1,1
