episode_id,source_file,seed,cycle_id,target_ue_id,target_mode,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,satisfaction_class,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,switch_flag,reward,next_cycle_id,next_current_bs_id,next_app_type,next_tp_mbps,next_rtt_ms,next_satisfaction,next_satisfaction_class,next_num_users_on_current_bs,next_harmonic_mean,next_num_unsatisfied_users,next_target_ue_flag,acted_ue_bs_after,acted_ue_tp_after,acted_ue_rtt_after,acted_ue_satisfaction_after,done,measurement_valid,next_measurement_valid
terms10_methodrandom_seed7,master_log_10_random_20260611_235138.csv,7,1,2,flag_only,0,3,0.035200,50.000000,2.000000,high_satisfaction,2,1.117875,0,1,0,0,-0.141139,2,0,3,0.035200,59.666700,1.675977,high_satisfaction,5,0.976736,2,0,0,0.035200,59.666700,1.675977,0,1,1
terms10_methodrandom_seed7,master_log_10_random_20260611_235138.csv,7,2,9,flag_only,0,4,0.055194,59.666700,0.670391,unsatisfied,5,0.976736,2,1,1,1,0.147034,3,1,4,0.055194,55.833300,0.716418,satisfied,5,1.123770,0,0,1,0.055194,55.833300,0.716418,0,1,1
terms10_methodrandom_seed7,master_log_10_random_20260611_235138.csv,7,3,2,flag_only,2,3,0.035200,17.333300,5.769242,high_satisfaction,3,1.123770,0,1,2,0,-0.100614,4,2,3,0.035200,37.833300,2.643174,high_satisfaction,4,1.023156,0,1,2,0.035200,37.833300,2.643174,0,1,1
terms10_methodrandom_seed7,master_log_10_random_20260611_235138.csv,7,4,2,flag_only,2,3,0.035200,37.833300,2.643174,high_satisfaction,4,1.023156,0,1,0,1,-0.016931,5,0,3,0.035200,50.000000,2.000000,high_satisfaction,4,1.006225,0,1,0,0.035200,50.000000,2.000000,1,1,1
