source_file,seed,cycle_id,target_ue_id,target_mode,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,reward,next_cycle_id,next_current_bs_id,next_app_type,next_tp_mbps,next_rtt_ms,next_satisfaction,next_num_users_on_current_bs,next_harmonic_mean,next_num_unsatisfied_users,next_target_ue_flag,acted_ue_bs_after,acted_ue_tp_after,acted_ue_rtt_after,acted_ue_satisfaction_after,done,measurement_valid,next_measurement_valid
master_log_80_random_20260719_103854.csv,11,1,13,top_k_low,2,2,0.678658,116.333000,0.084832,28,0.388910,57,1,0,-0.044123,2,0,2,6.317945,97.333300,0.789743,24,0.344787,49,0,0,6.317945,97.333300,0.789743,0,1,1
master_log_80_random_20260719_103854.csv,11,1,10,top_k_low,2,2,0.679768,116.333000,0.084971,28,0.388910,57,0,1,-0.044123,2,1,2,2.739826,78.666700,0.342478,32,0.344787,49,0,1,2.739826,78.666700,0.342478,0,1,1
master_log_80_random_20260719_103854.csv,11,1,51,top_k_low,2,2,0.944318,116.333000,0.118040,28,0.388910,57,0,2,-0.044123,2,2,2,0.617515,57.333300,0.077189,24,0.344787,49,0,2,0.617515,57.333300,0.077189,0,1,1
master_log_80_random_20260719_103854.csv,11,1,44,top_k_low,2,2,0.945398,116.333000,0.118175,28,0.388910,57,0,0,-0.044123,2,0,2,6.316863,97.333300,0.789608,24,0.344787,49,0,0,6.316863,97.333300,0.789608,0,1,1
master_log_80_random_20260719_103854.csv,11,1,71,top_k_low,2,2,1.021878,116.333000,0.127735,28,0.388910,57,0,2,-0.044123,2,2,2,0.617503,57.333300,0.077188,24,0.344787,49,0,2,0.617503,57.333300,0.077188,0,1,1
master_log_80_random_20260719_103854.csv,11,1,47,top_k_low,2,2,1.021896,116.333000,0.127737,28,0.388910,57,0,0,-0.044123,2,0,2,6.316827,97.333300,0.789603,24,0.344787,49,0,0,6.316827,97.333300,0.789603,0,1,1
master_log_80_random_20260719_103854.csv,11,1,61,top_k_low,2,2,1.021896,116.333000,0.127737,28,0.388910,57,0,2,-0.044123,2,2,2,0.617503,57.333300,0.077188,24,0.344787,49,0,2,0.617503,57.333300,0.077188,0,1,1
master_log_80_random_20260719_103854.csv,11,1,68,top_k_low,2,2,1.021896,116.333000,0.127737,28,0.388910,57,0,2,-0.044123,2,2,2,0.617456,57.333300,0.077182,24,0.344787,49,0,2,0.617456,57.333300,0.077182,0,1,1
master_log_80_random_20260719_103854.csv,11,2,72,top_k_low,2,2,0.606596,57.333300,0.075825,24,0.344787,49,1,0,0.040120,3,0,2,4.488472,99.166700,0.561059,31,0.384907,50,0,0,4.488472,99.166700,0.561059,0,1,1
master_log_80_random_20260719_103854.csv,11,2,49,top_k_low,2,2,0.615328,57.333300,0.076916,24,0.344787,49,0,0,0.040120,3,0,2,4.494975,99.166700,0.561872,31,0.384907,50,0,0,4.494975,99.166700,0.561872,0,1,1
master_log_80_random_20260719_103854.csv,11,2,21,top_k_low,2,2,0.615340,57.333300,0.076918,24,0.344787,49,0,0,0.040120,3,0,2,4.492759,99.166700,0.561595,31,0.384907,50,0,0,4.492759,99.166700,0.561595,0,1,1
master_log_80_random_20260719_103854.csv,11,2,68,top_k_low,2,2,0.617456,57.333300,0.077182,24,0.344787,49,0,2,0.040120,3,2,2,0.566121,55.000000,0.070765,26,0.384907,50,0,2,0.566121,55.000000,0.070765,0,1,1
master_log_80_random_20260719_103854.csv,11,2,70,top_k_low,2,2,0.617479,57.333300,0.077185,24,0.344787,49,0,1,0.040120,3,1,2,4.199997,76.500000,0.525000,23,0.384907,50,0,1,4.199997,76.500000,0.525000,0,1,1
