source_file,seed,cycle_id,target_ue_id,target_mode,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,reward,next_cycle_id,next_current_bs_id,next_app_type,next_tp_mbps,next_rtt_ms,next_satisfaction,next_num_users_on_current_bs,next_harmonic_mean,next_num_unsatisfied_users,next_target_ue_flag,acted_ue_bs_after,acted_ue_tp_after,acted_ue_rtt_after,acted_ue_satisfaction_after,done,measurement_valid,next_measurement_valid
master_log_80_multi_greedy_20260719_170128.csv,2,1,23,top_k_low,2,2,0.481909,145.667000,0.060239,31,0.278119,54,1,2,0.094629,2,2,2,0.412045,54.333300,0.051506,23,0.372748,40,0,2,0.412045,54.333300,0.051506,0,1,1
master_log_80_multi_greedy_20260719_170128.csv,2,1,16,top_k_low,2,2,0.486320,145.667000,0.060790,31,0.278119,54,0,2,0.094629,2,2,2,0.412045,54.333300,0.051506,23,0.372748,40,0,2,0.412045,54.333300,0.051506,0,1,1
master_log_80_multi_greedy_20260719_170128.csv,2,1,26,top_k_low,2,2,0.486321,145.667000,0.060790,31,0.278119,54,0,2,0.094629,2,2,2,0.412032,54.333300,0.051504,23,0.372748,40,0,2,0.412032,54.333300,0.051504,0,1,1
master_log_80_multi_greedy_20260719_170128.csv,2,1,52,top_k_low,2,2,0.582416,145.667000,0.072802,31,0.278119,54,0,2,0.094629,2,2,2,0.412021,54.333300,0.051503,23,0.372748,40,0,2,0.412021,54.333300,0.051503,0,1,1
master_log_80_multi_greedy_20260719_170128.csv,2,1,59,top_k_low,2,2,0.582416,145.667000,0.072802,31,0.278119,54,0,2,0.094629,2,2,2,0.410923,54.333300,0.051365,23,0.372748,40,1,2,0.410923,54.333300,0.051365,0,1,1
master_log_80_multi_greedy_20260719_170128.csv,2,1,9,top_k_low,2,2,0.582504,145.667000,0.072813,31,0.278119,54,0,0,0.094629,2,0,2,4.238265,98.166700,0.529783,31,0.372748,40,0,0,4.238265,98.166700,0.529783,0,1,1
master_log_80_multi_greedy_20260719_170128.csv,2,1,17,top_k_low,2,2,0.584648,145.667000,0.073081,31,0.278119,54,0,0,0.094629,2,0,2,4.234992,98.166700,0.529374,31,0.372748,40,0,0,4.234992,98.166700,0.529374,0,1,1
master_log_80_multi_greedy_20260719_170128.csv,2,1,45,top_k_low,2,2,0.678634,145.667000,0.084829,31,0.278119,54,0,1,0.094629,2,1,2,3.238358,86.500000,0.404795,26,0.372748,40,0,1,3.238358,86.500000,0.404795,0,1,1
master_log_80_multi_greedy_20260719_170128.csv,2,2,59,top_k_low,2,2,0.410923,54.333300,0.051365,23,0.372748,40,1,0,0.218883,3,0,2,3.192352,101.000000,0.399044,33,0.591631,37,0,0,3.192352,101.000000,0.399044,0,1,1
master_log_80_multi_greedy_20260719_170128.csv,2,2,52,top_k_low,2,2,0.412021,54.333300,0.051503,23,0.372748,40,0,0,0.218883,3,0,2,3.193521,101.000000,0.399190,33,0.591631,37,0,0,3.193521,101.000000,0.399190,0,1,1
master_log_80_multi_greedy_20260719_170128.csv,2,2,26,top_k_low,2,2,0.412032,54.333300,0.051504,23,0.372748,40,0,0,0.218883,3,0,2,3.191312,101.000000,0.398914,33,0.591631,37,0,0,3.191312,101.000000,0.398914,0,1,1
master_log_80_multi_greedy_20260719_170128.csv,2,2,16,top_k_low,2,2,0.412045,54.333300,0.051506,23,0.372748,40,0,0,0.218883,3,0,2,3.189002,101.000000,0.398625,33,0.591631,37,0,0,3.189002,101.000000,0.398625,0,1,1
master_log_80_multi_greedy_20260719_170128.csv,2,2,23,top_k_low,2,2,0.412045,54.333300,0.051506,23,0.372748,40,0,0,0.218883,3,0,2,3.191311,101.000000,0.398914,33,0.591631,37,0,0,3.191311,101.000000,0.398914,0,1,1
master_log_80_multi_greedy_20260719_170128.csv,2,2,38,top_k_low,1,2,3.225122,86.500000,0.403140,26,0.372748,40,0,1,0.218883,3,1,2,3.202176,86.333300,0.400272,26,0.591631,37,0,1,3.202176,86.333300,0.400272,0,1,1
master_log_80_multi_greedy_20260719_170128.csv,2,2,35,top_k_low,1,2,3.225128,86.500000,0.403141,26,0.372748,40,0,1,0.218883,3,1,2,3.205514,86.333300,0.400689,26,0.591631,37,0,1,3.205514,86.333300,0.400689,0,1,1
master_log_80_multi_greedy_20260719_170128.csv,2,2,41,top_k_low,1,2,3.226204,86.500000,0.403275,26,0.372748,40,0,1,0.218883,3,1,2,3.200941,86.333300,0.400118,26,0.591631,37,0,1,3.200941,86.333300,0.400118,0,1,1
master_log_80_multi_greedy_20260719_170128.csv,2,3,7,top_k_low,0,2,3.092802,101.000000,0.386600,33,0.591631,37,1,0,0.035492,4,0,2,3.205362,100.667000,0.400670,31,0.627123,29,0,0,3.205362,100.667000,0.400670,0,1,1
master_log_80_multi_greedy_20260719_170128.csv,2,3,77,top_k_low,0,2,3.094005,101.000000,0.386751,33,0.591631,37,0,0,0.035492,4,0,2,3.206497,100.667000,0.400812,31,0.627123,29,0,0,3.206497,100.667000,0.400812,0,1,1
master_log_80_multi_greedy_20260719_170128.csv,2,3,36,top_k_low,0,2,3.096063,101.000000,0.387008,33,0.591631,37,0,0,0.035492,4,0,2,3.206538,100.667000,0.400817,31,0.627123,29,0,0,3.206538,100.667000,0.400817,0,1,1
master_log_80_multi_greedy_20260719_170128.csv,2,3,10,top_k_low,0,2,3.096099,101.000000,0.387012,33,0.591631,37,0,0,0.035492,4,0,2,3.207633,100.667000,0.400954,31,0.627123,29,0,0,3.207633,100.667000,0.400954,0,1,1
master_log_80_multi_greedy_20260719_170128.csv,2,3,60,top_k_low,0,2,3.096104,101.000000,0.387013,33,0.591631,37,0,0,0.035492,4,0,2,3.206556,100.667000,0.400819,31,0.627123,29,0,0,3.206556,100.667000,0.400819,0,1,1
master_log_80_multi_greedy_20260719_170128.csv,2,3,49,top_k_low,0,2,3.097221,101.000000,0.387153,33,0.591631,37,0,0,0.035492,4,0,2,3.206538,100.667000,0.400817,31,0.627123,29,0,0,3.206538,100.667000,0.400817,0,1,1
master_log_80_multi_greedy_20260719_170128.csv,2,3,62,top_k_low,0,2,3.098243,101.000000,0.387280,33,0.591631,37,0,0,0.035492,4,0,2,3.206543,100.667000,0.400818,31,0.627123,29,0,0,3.206543,100.667000,0.400818,0,1,1
master_log_80_multi_greedy_20260719_170128.csv,2,3,8,top_k_low,0,2,3.114720,101.000000,0.389340,33,0.591631,37,0,0,0.035492,4,0,2,3.205473,100.667000,0.400684,31,0.627123,29,0,0,3.205473,100.667000,0.400684,0,1,1
master_log_80_multi_greedy_20260719_170128.csv,2,4,12,top_k_low,0,2,3.133277,100.667000,0.391660,31,0.627123,29,1,0,-0.199061,5,0,2,3.630597,98.500000,0.453825,28,0.428062,29,0,0,3.630597,98.500000,0.453825,1,1,1
master_log_80_multi_greedy_20260719_170128.csv,2,4,15,top_k_low,0,2,3.134328,100.667000,0.391791,31,0.627123,29,0,0,-0.199061,5,0,2,3.630587,98.500000,0.453823,28,0.428062,29,0,0,3.630587,98.500000,0.453823,1,1,1
master_log_80_multi_greedy_20260719_170128.csv,2,4,76,top_k_low,0,2,3.134328,100.667000,0.391791,31,0.627123,29,0,0,-0.199061,5,0,2,3.629511,98.500000,0.453689,28,0.428062,29,0,0,3.629511,98.500000,0.453689,1,1,1
