source_file,seed,cycle_id,target_ue_id,target_mode,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,reward,next_cycle_id,next_current_bs_id,next_app_type,next_tp_mbps,next_rtt_ms,next_satisfaction,next_num_users_on_current_bs,next_harmonic_mean,next_num_unsatisfied_users,next_target_ue_flag,acted_ue_bs_after,acted_ue_tp_after,acted_ue_rtt_after,acted_ue_satisfaction_after,done,measurement_valid,next_measurement_valid
master_log_80_random_20260718_222816.csv,2,1,23,top_k_low,2,2,0.481909,145.667000,0.060239,31,0.278119,54,1,2,-0.080144,2,2,2,0.414242,55.666700,0.051780,31,0.197975,36,0,2,0.414242,55.666700,0.051780,0,1,1
master_log_80_random_20260718_222816.csv,2,1,16,top_k_low,2,2,0.486320,145.667000,0.060790,31,0.278119,54,0,1,-0.080144,2,1,2,1.714768,81.000000,0.214346,30,0.197975,36,0,1,1.714768,81.000000,0.214346,0,1,1
master_log_80_random_20260718_222816.csv,2,1,26,top_k_low,2,2,0.486321,145.667000,0.060790,31,0.278119,54,0,0,-0.080144,2,0,2,7.556228,101.500000,0.944528,19,0.197975,36,0,0,7.556228,101.500000,0.944528,0,1,1
master_log_80_random_20260718_222816.csv,2,1,52,top_k_low,2,2,0.582416,145.667000,0.072802,31,0.278119,54,0,2,-0.080144,2,2,2,0.213097,55.666700,0.026637,31,0.197975,36,0,2,0.213097,55.666700,0.026637,0,1,1
master_log_80_random_20260718_222816.csv,2,1,59,top_k_low,2,2,0.582416,145.667000,0.072802,31,0.278119,54,0,0,-0.080144,2,0,2,7.545309,101.500000,0.943164,19,0.197975,36,0,0,7.545309,101.500000,0.943164,0,1,1
master_log_80_random_20260718_222816.csv,2,1,9,top_k_low,2,2,0.582504,145.667000,0.072813,31,0.278119,54,0,2,-0.080144,2,2,2,0.413149,55.666700,0.051644,31,0.197975,36,0,2,0.413149,55.666700,0.051644,0,1,1
master_log_80_random_20260718_222816.csv,2,1,17,top_k_low,2,2,0.584648,145.667000,0.073081,31,0.278119,54,0,2,-0.080144,2,2,2,0.414207,55.666700,0.051776,31,0.197975,36,0,2,0.414207,55.666700,0.051776,0,1,1
master_log_80_random_20260718_222816.csv,2,1,45,top_k_low,2,2,0.678634,145.667000,0.084829,31,0.278119,54,0,2,-0.080144,2,2,2,0.414184,55.666700,0.051773,31,0.197975,36,0,2,0.414184,55.666700,0.051773,0,1,1
master_log_80_random_20260718_222816.csv,2,2,77,top_k_low,2,2,0.201110,55.666700,0.025139,31,0.197975,36,1,0,0.165426,3,0,2,6.187883,99.500000,0.773485,23,0.363401,34,0,0,6.187883,99.500000,0.773485,0,1,1
master_log_80_random_20260718_222816.csv,2,2,52,top_k_low,2,2,0.213097,55.666700,0.026637,31,0.197975,36,0,1,0.165426,3,1,2,1.496252,81.666700,0.187032,33,0.363401,34,0,1,1.496252,81.666700,0.187032,0,1,1
master_log_80_random_20260718_222816.csv,2,2,12,top_k_low,2,2,0.411985,55.666700,0.051498,31,0.197975,36,0,0,0.165426,3,0,2,6.302677,99.500000,0.787835,23,0.363401,34,0,0,6.302677,99.500000,0.787835,0,1,1
master_log_80_random_20260718_222816.csv,2,2,38,top_k_low,2,2,0.411997,55.666700,0.051500,31,0.197975,36,0,1,0.165426,3,1,2,1.582528,81.666700,0.197816,33,0.363401,34,0,1,1.582528,81.666700,0.197816,0,1,1
master_log_80_random_20260718_222816.csv,2,2,41,top_k_low,2,2,0.412021,55.666700,0.051503,31,0.197975,36,0,1,0.165426,3,1,2,1.583622,81.666700,0.197953,33,0.363401,34,0,1,1.583622,81.666700,0.197953,0,1,1
master_log_80_random_20260718_222816.csv,2,2,49,top_k_low,2,2,0.412032,55.666700,0.051504,31,0.197975,36,0,1,0.165426,3,1,2,1.583621,81.666700,0.197953,33,0.363401,34,0,1,1.583621,81.666700,0.197953,0,1,1
master_log_80_random_20260718_222816.csv,2,2,70,top_k_low,2,2,0.413138,55.666700,0.051642,31,0.197975,36,0,1,0.165426,3,1,2,1.498438,81.666700,0.187305,33,0.363401,34,0,1,1.498438,81.666700,0.187305,0,1,1
master_log_80_random_20260718_222816.csv,2,2,9,top_k_low,2,2,0.413149,55.666700,0.051644,31,0.197975,36,0,2,0.165426,3,2,2,0.629502,55.333300,0.078688,24,0.363401,34,0,2,0.629502,55.333300,0.078688,0,1,1
master_log_80_random_20260718_222816.csv,2,3,29,top_k_low,2,2,0.626146,55.333300,0.078268,24,0.363401,34,1,0,-0.074240,4,0,2,7.044738,97.833300,0.880592,23,0.289161,43,0,0,7.044738,97.833300,0.880592,0,1,1
master_log_80_random_20260718_222816.csv,2,3,9,top_k_low,2,2,0.629502,55.333300,0.078688,24,0.363401,34,0,1,-0.074240,4,1,2,2.276546,80.500000,0.284568,31,0.289161,43,0,1,2.276546,80.500000,0.284568,0,1,1
master_log_80_random_20260718_222816.csv,2,3,7,top_k_low,2,2,0.637123,55.333300,0.079640,24,0.363401,34,0,2,-0.074240,4,2,2,0.584737,57.500000,0.073092,26,0.289161,43,0,2,0.584737,57.500000,0.073092,0,1,1
master_log_80_random_20260718_222816.csv,2,3,35,top_k_low,2,2,0.637153,55.333300,0.079644,24,0.363401,34,0,1,-0.074240,4,1,2,2.296226,80.500000,0.287028,31,0.289161,43,0,1,2.296226,80.500000,0.287028,0,1,1
master_log_80_random_20260718_222816.csv,2,3,60,top_k_low,2,2,0.637177,55.333300,0.079647,24,0.363401,34,0,1,-0.074240,4,1,2,2.294991,80.500000,0.286874,31,0.289161,43,0,1,2.294991,80.500000,0.286874,0,1,1
master_log_80_random_20260718_222816.csv,2,3,15,top_k_low,2,2,0.638216,55.333300,0.079777,24,0.363401,34,0,2,-0.074240,4,2,2,0.316955,57.500000,0.039619,26,0.289161,43,0,2,0.316955,57.500000,0.039619,0,1,1
master_log_80_random_20260718_222816.csv,2,3,23,top_k_low,1,2,1.480858,81.666700,0.185107,33,0.363401,34,0,0,-0.074240,4,0,2,7.008669,97.833300,0.876084,23,0.289161,43,0,0,7.008669,97.833300,0.876084,0,1,1
