source_file,seed,cycle_id,target_ue_id,target_mode,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,reward,next_cycle_id,next_current_bs_id,next_app_type,next_tp_mbps,next_rtt_ms,next_satisfaction,next_num_users_on_current_bs,next_harmonic_mean,next_num_unsatisfied_users,next_target_ue_flag,acted_ue_bs_after,acted_ue_tp_after,acted_ue_rtt_after,acted_ue_satisfaction_after,done,measurement_valid,next_measurement_valid
master_log_7_20260721_012548.csv,7,1,12,top_k_low,2,2,0.589026,125.167000,0.073628,26,0.320437,53,1,1,0.020741,2,1,2,2.348660,73.666700,0.293582,29,0.341178,45,0,1,2.348660,73.666700,0.293582,0,1,1
master_log_7_20260721_012548.csv,7,1,16,top_k_low,2,2,0.678639,125.167000,0.084830,26,0.320437,53,0,1,0.020741,2,1,2,2.354089,73.666700,0.294261,29,0.341178,45,0,1,2.354089,73.666700,0.294261,0,1,1
master_log_7_20260721_012548.csv,7,1,4,top_k_low,2,1,0.000000,125.167000,0.100000,26,0.320437,53,0,1,0.020741,2,1,1,3.063875,73.666700,1.021292,29,0.341178,45,0,1,3.063875,73.666700,1.021292,0,0,1
master_log_7_20260721_012548.csv,7,1,75,top_k_low,2,2,0.850228,125.167000,0.106278,26,0.320437,53,0,0,0.020741,2,0,2,4.110309,101.167000,0.513789,28,0.341178,45,0,0,4.110309,101.167000,0.513789,0,1,1
master_log_7_20260721_012548.csv,7,1,7,top_k_low,2,2,1.024006,125.167000,0.128001,26,0.320437,53,0,0,0.020741,2,0,2,4.115762,101.167000,0.514470,28,0.341178,45,0,0,4.115762,101.167000,0.514470,0,1,1
master_log_7_20260721_012548.csv,7,1,80,top_k_low,2,2,1.110381,125.167000,0.138798,26,0.320437,53,0,0,0.020741,2,0,2,4.119171,101.167000,0.514896,28,0.341178,45,0,0,4.119171,101.167000,0.514896,0,1,1
master_log_7_20260721_012548.csv,7,1,57,top_k_low,2,2,1.112503,125.167000,0.139063,26,0.320437,53,0,1,0.020741,2,1,2,2.356275,73.666700,0.294534,29,0.341178,45,0,1,2.356275,73.666700,0.294534,0,1,1
master_log_7_20260721_012548.csv,7,1,59,top_k_low,2,2,1.112638,125.167000,0.139080,26,0.320437,53,0,1,0.020741,2,1,2,2.356239,73.666700,0.294530,29,0.341178,45,0,1,2.356239,73.666700,0.294530,0,1,1
master_log_7_20260721_012548.csv,7,2,42,top_k_low,2,2,0.525703,55.333300,0.065713,23,0.341178,45,1,1,0.185820,3,1,2,3.352974,76.833300,0.419122,30,0.526998,43,0,1,3.352974,76.833300,0.419122,0,1,1
master_log_7_20260721_012548.csv,7,2,74,top_k_low,2,2,0.531044,55.333300,0.066381,23,0.341178,45,0,0,0.185820,3,0,2,2.947583,104.333000,0.368448,30,0.526998,43,0,0,2.947583,104.333000,0.368448,0,1,1
