episode_id,source_file,seed,cycle_id,target_ue_id,target_mode,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,satisfaction_class,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,switch_flag,reward,next_cycle_id,next_current_bs_id,next_app_type,next_tp_mbps,next_rtt_ms,next_satisfaction,next_satisfaction_class,next_num_users_on_current_bs,next_harmonic_mean,next_num_unsatisfied_users,next_target_ue_flag,acted_ue_bs_after,acted_ue_tp_after,acted_ue_rtt_after,acted_ue_satisfaction_after,done,measurement_valid,next_measurement_valid
terms10_methodrandom_seed3,master_log_10_random_20260611_225146.csv,3,1,8,flag_only,2,4,0.055431,59.333300,0.674158,unsatisfied,4,0.856136,2,1,1,1,-0.044040,2,1,4,0.055194,76.000000,0.526316,unsatisfied,5,0.812096,2,0,1,0.055194,76.000000,0.526316,0,1,1
terms10_methodrandom_seed3,master_log_10_random_20260611_225146.csv,3,2,6,flag_only,1,4,0.055194,76.000000,0.526316,unsatisfied,5,0.812096,2,1,0,1,0.050300,3,0,4,0.055194,50.000000,0.800000,satisfied,2,0.862396,0,0,0,0.055194,50.000000,0.800000,0,1,1
terms10_methodrandom_seed3,master_log_10_random_20260611_225146.csv,3,3,8,flag_only,2,4,0.055431,56.166700,0.712166,satisfied,4,0.862396,0,1,2,0,-0.013928,4,2,4,0.055194,23.333300,1.714288,high_satisfaction,2,0.848468,2,0,2,0.055194,23.333300,1.714288,0,1,1
terms10_methodrandom_seed3,master_log_10_random_20260611_225146.csv,3,4,7,flag_only,1,4,0.055431,73.166700,0.546697,unsatisfied,6,0.848468,2,1,0,1,0.046025,5,0,4,0.055194,56.166700,0.712166,satisfied,5,0.894493,0,0,0,0.055194,56.166700,0.712166,1,1,1
