episode_id,source_file,seed,cycle_id,target_ue_id,target_mode,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,satisfaction_class,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,switch_flag,reward,next_cycle_id,next_current_bs_id,next_app_type,next_tp_mbps,next_rtt_ms,next_satisfaction,next_satisfaction_class,next_num_users_on_current_bs,next_harmonic_mean,next_num_unsatisfied_users,next_target_ue_flag,acted_ue_bs_after,acted_ue_tp_after,acted_ue_rtt_after,acted_ue_satisfaction_after,done,measurement_valid,next_measurement_valid
terms10_methodrandom_seed4,master_log_10_random_20260611_225155.csv,4,1,5,flag_only,1,4,0.055668,71.000000,0.563380,unsatisfied,6,1.043417,1,1,1,0,-0.031554,2,1,4,0.055194,41.000000,0.975610,satisfied,5,1.011863,0,0,1,0.055194,41.000000,0.975610,0,1,1
terms10_methodrandom_seed4,master_log_10_random_20260611_225155.csv,4,2,3,flag_only,1,3,0.035200,41.000000,2.439024,high_satisfaction,5,1.011863,0,1,0,1,0.013371,3,0,3,0.035200,54.166700,1.846153,high_satisfaction,4,1.025234,0,1,0,0.035200,54.166700,1.846153,0,1,1
terms10_methodrandom_seed4,master_log_10_random_20260611_225155.csv,4,3,3,flag_only,0,3,0.035200,54.166700,1.846153,high_satisfaction,4,1.025234,0,1,2,1,0.054059,4,2,3,0.035200,41.833300,2.390440,high_satisfaction,4,1.079293,0,0,2,0.035200,41.833300,2.390440,0,1,1
terms10_methodrandom_seed4,master_log_10_random_20260611_225155.csv,4,4,6,flag_only,1,3,0.035200,30.166700,3.314913,high_satisfaction,2,1.079293,0,1,1,0,-0.027405,5,1,3,0.035474,59.166700,1.690140,high_satisfaction,6,1.051888,1,0,1,0.035474,59.166700,1.690140,1,1,1
