episode_id,source_file,seed,cycle_id,target_ue_id,target_mode,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,satisfaction_class,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,switch_flag,reward,next_cycle_id,next_current_bs_id,next_app_type,next_tp_mbps,next_rtt_ms,next_satisfaction,next_satisfaction_class,next_num_users_on_current_bs,next_harmonic_mean,next_num_unsatisfied_users,next_target_ue_flag,acted_ue_bs_after,acted_ue_tp_after,acted_ue_rtt_after,acted_ue_satisfaction_after,done,measurement_valid,next_measurement_valid
terms10_methodrandom_seed10,master_log_10_random_20260611_235219.csv,10,1,9,flag_only,1,3,0.035200,31.000000,3.225806,high_satisfaction,1,1.029851,0,1,0,1,-0.050569,2,0,3,0.034926,84.666700,1.181102,satisfied,5,0.979282,0,0,0,0.034926,84.666700,1.181102,0,1,1
terms10_methodrandom_seed10,master_log_10_random_20260611_235219.csv,10,2,2,flag_only,2,2,7.380291,42.333300,0.922536,satisfied,3,0.979282,0,1,2,0,0.014993,3,2,2,6.853513,68.166700,0.856689,satisfied,4,0.994275,0,0,2,6.853513,68.166700,0.856689,0,1,1
terms10_methodrandom_seed10,master_log_10_random_20260611_235219.csv,10,3,9,flag_only,0,3,0.035200,50.000000,2.000000,high_satisfaction,3,0.994275,0,1,2,1,0.001123,4,2,3,0.035200,66.166700,1.511334,high_satisfaction,4,0.995398,0,1,2,0.035200,66.166700,1.511334,0,1,1
terms10_methodrandom_seed10,master_log_10_random_20260611_235219.csv,10,4,9,flag_only,2,3,0.035200,66.166700,1.511334,high_satisfaction,4,0.995398,0,1,2,0,-0.003857,5,2,3,0.035200,69.833300,1.431982,high_satisfaction,4,0.991541,0,1,2,0.035200,69.833300,1.431982,1,1,1
