episode_id,source_file,seed,cycle_id,target_ue_id,target_mode,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,satisfaction_class,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,switch_flag,reward,next_cycle_id,next_current_bs_id,next_app_type,next_tp_mbps,next_rtt_ms,next_satisfaction,next_satisfaction_class,next_num_users_on_current_bs,next_harmonic_mean,next_num_unsatisfied_users,next_target_ue_flag,acted_ue_bs_after,acted_ue_tp_after,acted_ue_rtt_after,acted_ue_satisfaction_after,done,measurement_valid,next_measurement_valid
terms10_methodrandom_seed5,master_log_10_random_20260611_225206.csv,5,1,2,flag_only,0,3,0.035200,50.000000,2.000000,high_satisfaction,4,1.081192,0,1,2,1,-0.005579,2,2,3,0.035200,61.166700,1.634876,high_satisfaction,5,1.075613,0,0,2,0.035200,61.166700,1.634876,0,1,1
terms10_methodrandom_seed5,master_log_10_random_20260611_225206.csv,5,2,10,flag_only,1,3,0.035200,51.000000,1.960784,high_satisfaction,4,1.075613,0,1,1,0,-0.004673,3,1,3,0.035200,34.500000,2.898551,high_satisfaction,3,1.070940,0,1,1,0.035200,34.500000,2.898551,0,1,1
terms10_methodrandom_seed5,master_log_10_random_20260611_225206.csv,5,3,10,flag_only,1,3,0.035200,34.500000,2.898551,high_satisfaction,3,1.070940,0,1,0,1,0.013112,4,0,3,0.035200,50.000000,2.000000,high_satisfaction,2,1.084052,0,1,0,0.035200,50.000000,2.000000,0,1,1
terms10_methodrandom_seed5,master_log_10_random_20260611_225206.csv,5,4,10,flag_only,0,3,0.035200,50.000000,2.000000,high_satisfaction,2,1.084052,0,1,2,1,0.043175,5,2,3,0.035200,20.666700,4.838702,high_satisfaction,2,1.127227,0,1,2,0.035200,20.666700,4.838702,1,1,1
