source_file,seed,cycle_id,target_ue_id,target_mode,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,reward,next_cycle_id,next_current_bs_id,next_app_type,next_tp_mbps,next_rtt_ms,next_satisfaction,next_num_users_on_current_bs,next_harmonic_mean,next_num_unsatisfied_users,next_target_ue_flag,acted_ue_bs_after,acted_ue_tp_after,acted_ue_rtt_after,acted_ue_satisfaction_after,done,measurement_valid,next_measurement_valid
master_log_80_random_20260719_020316.csv,8,1,2,top_k_low,2,2,0.725685,90.166700,0.090711,34,0.307707,49,1,2,-0.030401,2,2,2,0.622909,60.333300,0.077864,28,0.277306,45,0,2,0.622909,60.333300,0.077864,0,1,1
master_log_80_random_20260719_020316.csv,8,1,27,top_k_low,2,2,0.727808,90.166700,0.090976,34,0.307707,49,0,2,-0.030401,2,2,2,0.625142,60.333300,0.078143,28,0.277306,45,0,2,0.625142,60.333300,0.078143,0,1,1
master_log_80_random_20260719_020316.csv,8,1,47,top_k_low,2,2,0.727812,90.166700,0.090976,34,0.307707,49,0,2,-0.030401,2,2,2,0.625095,60.333300,0.078137,28,0.277306,45,0,2,0.625095,60.333300,0.078137,0,1,1
master_log_80_random_20260719_020316.csv,8,1,31,top_k_low,2,2,0.727831,90.166700,0.090979,34,0.307707,49,0,0,-0.030401,2,0,2,7.470997,54.166700,0.933875,20,0.277306,45,0,0,7.470997,54.166700,0.933875,0,1,1
master_log_80_random_20260719_020316.csv,8,1,39,top_k_low,2,2,0.727841,90.166700,0.090980,34,0.307707,49,0,2,-0.030401,2,2,2,0.625106,60.333300,0.078138,28,0.277306,45,0,2,0.625106,60.333300,0.078138,0,1,1
master_log_80_random_20260719_020316.csv,8,1,19,top_k_low,1,2,0.738801,77.666700,0.092350,21,0.307707,49,0,1,-0.030401,2,1,2,1.513664,85.000000,0.189208,32,0.277306,45,0,1,1.513664,85.000000,0.189208,0,1,1
master_log_80_random_20260719_020316.csv,8,1,21,top_k_low,2,2,0.808700,90.166700,0.101088,34,0.307707,49,0,0,-0.030401,2,0,2,7.470997,54.166700,0.933875,20,0.277306,45,0,0,7.470997,54.166700,0.933875,0,1,1
master_log_80_random_20260719_020316.csv,8,1,43,top_k_low,2,2,0.819676,90.166700,0.102459,34,0.307707,49,0,2,-0.030401,2,2,2,0.625066,60.333300,0.078133,28,0.277306,45,0,2,0.625066,60.333300,0.078133,0,1,1
master_log_80_random_20260719_020316.csv,8,2,3,top_k_low,2,2,0.622868,60.333300,0.077858,28,0.277306,45,1,2,0.037602,3,2,2,0.656793,57.666700,0.082099,28,0.314908,46,0,2,0.656793,57.666700,0.082099,0,1,1
master_log_80_random_20260719_020316.csv,8,2,2,top_k_low,2,2,0.622909,60.333300,0.077864,28,0.277306,45,0,1,0.037602,3,1,2,3.570453,80.500000,0.446307,25,0.314908,46,0,1,3.570453,80.500000,0.446307,0,1,1
master_log_80_random_20260719_020316.csv,8,2,43,top_k_low,2,2,0.625066,60.333300,0.078133,28,0.277306,45,0,2,0.037602,3,2,2,0.656804,57.666700,0.082101,28,0.314908,46,0,2,0.656804,57.666700,0.082101,0,1,1
master_log_80_random_20260719_020316.csv,8,2,46,top_k_low,2,2,0.625070,60.333300,0.078134,28,0.277306,45,0,0,0.037602,3,0,2,6.190104,102.500000,0.773763,27,0.314908,46,0,0,6.190104,102.500000,0.773763,0,1,1
master_log_80_random_20260719_020316.csv,8,2,60,top_k_low,2,2,0.625089,60.333300,0.078136,28,0.277306,45,0,2,0.037602,3,2,2,0.656838,57.666700,0.082105,28,0.314908,46,0,2,0.656838,57.666700,0.082105,0,1,1
master_log_80_random_20260719_020316.csv,8,2,67,top_k_low,2,2,0.625091,60.333300,0.078136,28,0.277306,45,0,2,0.037602,3,2,2,0.656816,57.666700,0.082102,28,0.314908,46,0,2,0.656816,57.666700,0.082102,0,1,1
master_log_80_random_20260719_020316.csv,8,2,47,top_k_low,2,2,0.625095,60.333300,0.078137,28,0.277306,45,0,0,0.037602,3,0,2,6.130025,102.500000,0.766253,27,0.314908,46,0,0,6.130025,102.500000,0.766253,0,1,1
master_log_80_random_20260719_020316.csv,8,2,28,top_k_low,2,2,0.625100,60.333300,0.078138,28,0.277306,45,0,0,0.037602,3,0,2,6.188999,102.500000,0.773625,27,0.314908,46,0,0,6.188999,102.500000,0.773625,0,1,1
master_log_80_random_20260719_020316.csv,8,3,24,top_k_low,2,2,0.651386,57.666700,0.081423,28,0.314908,46,1,0,0.118449,4,0,2,4.133303,99.333300,0.516663,32,0.433357,52,0,0,4.133303,99.333300,0.516663,0,1,1
master_log_80_random_20260719_020316.csv,8,3,75,top_k_low,2,2,0.655769,57.666700,0.081971,28,0.314908,46,0,1,0.118449,4,1,2,5.739831,84.333300,0.717479,20,0.433357,52,0,1,5.739831,84.333300,0.717479,0,1,1
master_log_80_random_20260719_020316.csv,8,3,3,top_k_low,2,2,0.656793,57.666700,0.082099,28,0.314908,46,0,1,0.118449,4,1,2,5.712552,84.333300,0.714069,20,0.433357,52,0,1,5.712552,84.333300,0.714069,0,1,1
master_log_80_random_20260719_020316.csv,8,3,39,top_k_low,2,2,0.656792,57.666700,0.082099,28,0.314908,46,0,1,0.118449,4,1,2,5.711446,84.333300,0.713931,20,0.433357,52,0,1,5.711446,84.333300,0.713931,0,1,1
master_log_80_random_20260719_020316.csv,8,3,43,top_k_low,2,2,0.656804,57.666700,0.082101,28,0.314908,46,0,0,0.118449,4,0,2,4.115805,99.333300,0.514476,32,0.433357,52,0,0,4.115805,99.333300,0.514476,0,1,1
master_log_80_random_20260719_020316.csv,8,3,67,top_k_low,2,2,0.656816,57.666700,0.082102,28,0.314908,46,0,1,0.118449,4,1,2,5.712529,84.333300,0.714066,20,0.433357,52,0,1,5.712529,84.333300,0.714066,0,1,1
master_log_80_random_20260719_020316.csv,8,3,60,top_k_low,2,2,0.656838,57.666700,0.082105,28,0.314908,46,0,0,0.118449,4,0,2,4.115781,99.333300,0.514473,32,0.433357,52,0,0,4.115781,99.333300,0.514473,0,1,1
master_log_80_random_20260719_020316.csv,8,3,66,top_k_low,2,2,0.656839,57.666700,0.082105,28,0.314908,46,0,0,0.118449,4,0,2,4.115816,99.333300,0.514477,32,0.433357,52,0,0,4.115816,99.333300,0.514477,0,1,1
master_log_80_random_20260719_020316.csv,8,4,73,top_k_low,2,2,1.028397,59.833300,0.128550,28,0.433357,52,1,0,-0.035143,5,0,2,7.015210,99.666700,0.876901,24,0.398214,47,0,0,7.015210,99.666700,0.876901,1,1,1
master_log_80_random_20260719_020316.csv,8,4,49,top_k_low,2,2,1.028408,59.833300,0.128551,28,0.433357,52,0,0,-0.035143,5,0,2,6.868820,99.666700,0.858602,24,0.398214,47,0,0,6.868820,99.666700,0.858602,1,1,1
master_log_80_random_20260719_020316.csv,8,4,5,top_k_low,2,2,1.028420,59.833300,0.128552,28,0.433357,52,0,2,-0.035143,5,2,2,0.974885,62.333300,0.121861,29,0.398214,47,1,2,0.974885,62.333300,0.121861,1,1,1
master_log_80_random_20260719_020316.csv,8,4,36,top_k_low,2,2,1.028412,59.833300,0.128552,28,0.433357,52,0,0,-0.035143,5,0,2,6.547441,99.666700,0.818430,24,0.398214,47,0,0,6.547441,99.666700,0.818430,1,1,1
master_log_80_random_20260719_020316.csv,8,4,46,top_k_low,2,2,1.028443,59.833300,0.128555,28,0.433357,52,0,1,-0.035143,5,1,2,2.985817,83.166700,0.373227,27,0.398214,47,0,1,2.985817,83.166700,0.373227,1,1,1
master_log_80_random_20260719_020316.csv,8,4,11,top_k_low,2,2,1.030606,59.833300,0.128826,28,0.433357,52,0,1,-0.035143,5,1,2,2.997777,83.166700,0.374722,27,0.398214,47,0,1,2.997777,83.166700,0.374722,1,1,1
master_log_80_random_20260719_020316.csv,8,4,31,top_k_low,2,2,1.030617,59.833300,0.128827,28,0.433357,52,0,0,-0.035143,5,0,2,7.014177,99.666700,0.876772,24,0.398214,47,0,0,7.014177,99.666700,0.876772,1,1,1
master_log_80_random_20260719_020316.csv,8,4,76,top_k_low,2,2,1.030663,59.833300,0.128833,28,0.433357,52,0,1,-0.035143,5,1,2,2.937660,83.166700,0.367208,27,0.398214,47,0,1,2.937660,83.166700,0.367208,1,1,1
