source_file,seed,cycle_id,target_ue_id,target_mode,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,reward,next_cycle_id,next_current_bs_id,next_app_type,next_tp_mbps,next_rtt_ms,next_satisfaction,next_num_users_on_current_bs,next_harmonic_mean,next_num_unsatisfied_users,next_target_ue_flag,acted_ue_bs_after,acted_ue_tp_after,acted_ue_rtt_after,acted_ue_satisfaction_after,done,measurement_valid,next_measurement_valid
master_log_80_multi_greedy_20260719_170203.csv,5,1,38,top_k_low,2,2,0.359545,128.500000,0.044943,30,0.239927,53,1,2,0.114255,2,2,2,0.408748,54.333300,0.051094,22,0.354182,43,0,2,0.408748,54.333300,0.051094,0,1,1
master_log_80_multi_greedy_20260719_170203.csv,5,1,5,top_k_low,2,2,0.375952,128.500000,0.046994,30,0.239927,53,0,2,0.114255,2,2,2,0.410821,54.333300,0.051353,22,0.354182,43,0,2,0.410821,54.333300,0.051353,0,1,1
master_log_80_multi_greedy_20260719_170203.csv,5,1,24,top_k_low,2,2,0.377033,128.500000,0.047129,30,0.239927,53,0,2,0.114255,2,2,2,0.408713,54.333300,0.051089,22,0.354182,43,1,2,0.408713,54.333300,0.051089,0,1,1
master_log_80_multi_greedy_20260719_170203.csv,5,1,42,top_k_low,2,2,0.419660,128.500000,0.052458,30,0.239927,53,0,2,0.114255,2,2,2,0.408730,54.333300,0.051091,22,0.354182,43,0,2,0.408730,54.333300,0.051091,0,1,1
master_log_80_multi_greedy_20260719_170203.csv,5,1,27,top_k_low,2,2,0.481924,128.500000,0.060241,30,0.239927,53,0,0,0.114255,2,0,2,3.443723,97.000000,0.430465,32,0.354182,43,0,0,3.443723,97.000000,0.430465,0,1,1
master_log_80_multi_greedy_20260719_170203.csv,5,1,73,top_k_low,2,2,0.481937,128.500000,0.060242,30,0.239927,53,0,0,0.114255,2,0,2,3.447923,97.000000,0.430990,32,0.354182,43,0,0,3.447923,97.000000,0.430990,0,1,1
master_log_80_multi_greedy_20260719_170203.csv,5,1,9,top_k_low,2,2,0.581398,128.500000,0.072675,30,0.239927,53,0,0,0.114255,2,0,2,3.443633,97.000000,0.430454,32,0.354182,43,0,0,3.443633,97.000000,0.430454,0,1,1
master_log_80_multi_greedy_20260719_170203.csv,5,1,52,top_k_low,2,2,0.581446,128.500000,0.072681,30,0.239927,53,0,0,0.114255,2,0,2,3.448071,97.000000,0.431009,32,0.354182,43,0,0,3.448071,97.000000,0.431009,0,1,1
master_log_80_multi_greedy_20260719_170203.csv,5,2,24,top_k_low,2,2,0.408713,54.333300,0.051089,22,0.354182,43,1,0,0.133528,3,0,2,2.840450,98.833300,0.355056,36,0.487710,39,0,0,2.840450,98.833300,0.355056,0,1,1
master_log_80_multi_greedy_20260719_170203.csv,5,2,42,top_k_low,2,2,0.408730,54.333300,0.051091,22,0.354182,43,0,0,0.133528,3,0,2,2.841519,98.833300,0.355190,36,0.487710,39,0,0,2.841519,98.833300,0.355190,0,1,1
master_log_80_multi_greedy_20260719_170203.csv,5,2,38,top_k_low,2,2,0.408748,54.333300,0.051094,22,0.354182,43,0,0,0.133528,3,0,2,2.842636,98.833300,0.355329,36,0.487710,39,0,0,2.842636,98.833300,0.355329,0,1,1
master_log_80_multi_greedy_20260719_170203.csv,5,2,5,top_k_low,2,2,0.410821,54.333300,0.051353,22,0.354182,43,0,0,0.133528,3,0,2,2.840457,98.833300,0.355057,36,0.487710,39,0,0,2.840457,98.833300,0.355057,0,1,1
master_log_80_multi_greedy_20260719_170203.csv,5,2,71,top_k_low,1,2,1.881913,82.666700,0.235239,26,0.354182,43,0,1,0.133528,3,1,2,1.932219,81.500000,0.241527,22,0.487710,39,0,1,1.932219,81.500000,0.241527,0,1,1
master_log_80_multi_greedy_20260719_170203.csv,5,2,40,top_k_low,1,2,1.924617,82.666700,0.240577,26,0.354182,43,0,1,0.133528,3,1,2,1.932207,81.500000,0.241526,22,0.487710,39,0,1,1.932207,81.500000,0.241526,0,1,1
master_log_80_multi_greedy_20260719_170203.csv,5,2,78,top_k_low,1,2,1.925643,82.666700,0.240705,26,0.354182,43,0,1,0.133528,3,1,2,1.933330,81.500000,0.241666,22,0.487710,39,0,1,1.933330,81.500000,0.241666,0,1,1
master_log_80_multi_greedy_20260719_170203.csv,5,2,29,top_k_low,1,2,1.925645,82.666700,0.240706,26,0.354182,43,0,1,0.133528,3,1,2,1.931086,81.500000,0.241386,22,0.487710,39,1,1,1.931086,81.500000,0.241386,0,1,1
master_log_80_multi_greedy_20260719_170203.csv,5,3,29,top_k_low,1,2,1.931086,81.500000,0.241386,22,0.487710,39,1,1,-0.020998,4,1,2,2.064496,83.666700,0.258062,18,0.466712,32,0,1,2.064496,83.666700,0.258062,0,1,1
master_log_80_multi_greedy_20260719_170203.csv,5,3,63,top_k_low,1,2,1.931122,81.500000,0.241390,22,0.487710,39,0,1,-0.020998,4,1,2,2.098379,83.666700,0.262297,18,0.466712,32,0,1,2.098379,83.666700,0.262297,0,1,1
master_log_80_multi_greedy_20260719_170203.csv,5,3,56,top_k_low,1,2,1.932154,81.500000,0.241519,22,0.487710,39,0,1,-0.020998,4,1,2,2.055681,83.666700,0.256960,18,0.466712,32,0,1,2.055681,83.666700,0.256960,0,1,1
