source_file,seed,cycle_id,target_ue_id,target_mode,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,reward,next_cycle_id,next_current_bs_id,next_app_type,next_tp_mbps,next_rtt_ms,next_satisfaction,next_num_users_on_current_bs,next_harmonic_mean,next_num_unsatisfied_users,next_target_ue_flag,acted_ue_bs_after,acted_ue_tp_after,acted_ue_rtt_after,acted_ue_satisfaction_after,done,measurement_valid,next_measurement_valid
master_log_13_20260724_183906.csv,13,1,20,top_k_low,2,2,0.456822,141.000000,0.057103,31,0.272307,57,1,2,0.105515,2,2,2,0.548585,56.500000,0.068573,23,0.377822,42,0,2,0.548585,56.500000,0.068573,0,1,1
master_log_13_20260724_183906.csv,13,1,29,top_k_low,2,2,0.527819,141.000000,0.065977,31,0.272307,57,0,2,0.105515,2,2,2,0.536610,56.500000,0.067076,23,0.377822,42,1,2,0.536610,56.500000,0.067076,0,1,1
master_log_13_20260724_183906.csv,13,1,61,top_k_low,2,2,0.527866,141.000000,0.065983,31,0.272307,57,0,2,0.105515,2,2,2,0.548621,56.500000,0.068578,23,0.377822,42,0,2,0.548621,56.500000,0.068578,0,1,1
master_log_13_20260724_183906.csv,13,1,19,top_k_low,2,2,0.528925,141.000000,0.066116,31,0.272307,57,0,2,0.105515,2,2,2,0.548644,56.500000,0.068581,23,0.377822,42,0,2,0.548644,56.500000,0.068581,0,1,1
master_log_13_20260724_183906.csv,13,1,23,top_k_low,2,2,0.528959,141.000000,0.066120,31,0.272307,57,0,2,0.105515,2,2,2,0.547527,56.500000,0.068441,23,0.377822,42,0,2,0.547527,56.500000,0.068441,0,1,1
master_log_13_20260724_183906.csv,13,1,4,top_k_low,2,2,0.531111,141.000000,0.066389,31,0.272307,57,0,1,0.105515,2,1,2,1.923393,82.333300,0.240424,32,0.377822,42,0,1,1.923393,82.333300,0.240424,0,1,1
master_log_13_20260724_183906.csv,13,1,21,top_k_low,2,2,0.606513,141.000000,0.075814,31,0.272307,57,0,1,0.105515,2,1,2,1.903877,82.333300,0.237985,32,0.377822,42,0,1,1.903877,82.333300,0.237985,0,1,1
master_log_13_20260724_183906.csv,13,1,33,top_k_low,2,2,0.608736,141.000000,0.076092,31,0.272307,57,0,1,0.105515,2,1,2,1.922423,82.333300,0.240303,32,0.377822,42,0,1,1.922423,82.333300,0.240303,0,1,1
master_log_13_20260724_183906.csv,13,2,29,top_k_low,2,2,0.536610,56.500000,0.067076,23,0.377822,42,1,0,0.134293,3,0,2,3.109328,97.666700,0.388666,28,0.512115,39,0,0,3.109328,97.666700,0.388666,0,1,1
master_log_13_20260724_183906.csv,13,2,23,top_k_low,2,2,0.547527,56.500000,0.068441,23,0.377822,42,0,0,0.134293,3,0,2,3.108151,97.666700,0.388519,28,0.512115,39,0,0,3.108151,97.666700,0.388519,0,1,1
master_log_13_20260724_183906.csv,13,2,20,top_k_low,2,2,0.548585,56.500000,0.068573,23,0.377822,42,0,0,0.134293,3,0,2,3.109252,97.666700,0.388656,28,0.512115,39,0,0,3.109252,97.666700,0.388656,0,1,1
master_log_13_20260724_183906.csv,13,2,61,top_k_low,2,2,0.548621,56.500000,0.068578,23,0.377822,42,0,0,0.134293,3,0,2,3.113735,97.666700,0.389217,28,0.512115,39,0,0,3.113735,97.666700,0.389217,0,1,1
master_log_13_20260724_183906.csv,13,2,19,top_k_low,2,2,0.548644,56.500000,0.068581,23,0.377822,42,0,0,0.134293,3,0,2,3.114699,97.666700,0.389337,28,0.512115,39,0,0,3.114699,97.666700,0.389337,0,1,1
master_log_13_20260724_183906.csv,13,2,77,top_k_low,1,2,1.903825,82.333300,0.237978,32,0.377822,42,0,1,0.134293,3,1,2,1.910341,82.166700,0.238793,31,0.512115,39,0,1,1.910341,82.166700,0.238793,0,1,1
master_log_13_20260724_183906.csv,13,2,21,top_k_low,1,2,1.903877,82.333300,0.237985,32,0.377822,42,0,1,0.134293,3,1,2,1.900487,82.166700,0.237561,31,0.512115,39,0,1,1.900487,82.166700,0.237561,0,1,1
master_log_13_20260724_183906.csv,13,2,25,top_k_low,1,2,1.905975,82.333300,0.238247,32,0.377822,42,0,1,0.134293,3,1,2,1.913651,82.166700,0.239206,31,0.512115,39,0,1,1.913651,82.166700,0.239206,0,1,1
master_log_13_20260724_183906.csv,13,3,4,top_k_low,1,2,1.896117,82.166700,0.237015,31,0.512115,39,1,1,-0.053848,4,1,2,2.454638,79.666700,0.306830,23,0.458267,34,0,1,2.454638,79.666700,0.306830,0,1,1
master_log_13_20260724_183906.csv,13,3,21,top_k_low,1,2,1.900487,82.166700,0.237561,31,0.512115,39,0,1,-0.053848,4,1,2,2.453445,79.666700,0.306681,23,0.458267,34,0,1,2.453445,79.666700,0.306681,0,1,1
master_log_13_20260724_183906.csv,13,3,70,top_k_low,1,2,1.900491,82.166700,0.237561,31,0.512115,39,0,1,-0.053848,4,1,2,2.452423,79.666700,0.306553,23,0.458267,34,0,1,2.452423,79.666700,0.306553,0,1,1
master_log_13_20260724_183906.csv,13,3,74,top_k_low,1,2,1.900505,82.166700,0.237563,31,0.512115,39,0,1,-0.053848,4,1,2,2.454672,79.666700,0.306834,23,0.458267,34,0,1,2.454672,79.666700,0.306834,0,1,1
master_log_13_20260724_183906.csv,13,3,33,top_k_low,1,2,1.900623,82.166700,0.237578,31,0.512115,39,0,1,-0.053848,4,1,2,2.452405,79.666700,0.306551,23,0.458267,34,0,1,2.452405,79.666700,0.306551,0,1,1
master_log_13_20260724_183906.csv,13,3,35,top_k_low,1,2,1.901728,82.166700,0.237716,31,0.512115,39,0,1,-0.053848,4,1,2,2.452477,79.666700,0.306560,23,0.458267,34,0,1,2.452477,79.666700,0.306560,0,1,1
