source_file,seed,cycle_id,target_ue_id,target_mode,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,reward,next_cycle_id,next_current_bs_id,next_app_type,next_tp_mbps,next_rtt_ms,next_satisfaction,next_num_users_on_current_bs,next_harmonic_mean,next_num_unsatisfied_users,next_target_ue_flag,acted_ue_bs_after,acted_ue_tp_after,acted_ue_rtt_after,acted_ue_satisfaction_after,done,measurement_valid,next_measurement_valid
master_log_13_20260724_184323.csv,13,1,20,top_k_low,2,2,0.458932,141.000000,0.057366,31,0.272625,57,1,0,0.208073,2,0,2,3.072115,99.000000,0.384014,32,0.480698,50,0,0,3.072115,99.000000,0.384014,0,1,1
master_log_13_20260724_184323.csv,13,1,61,top_k_low,2,2,0.528983,141.000000,0.066123,31,0.272625,57,0,0,0.208073,2,0,2,3.066624,99.000000,0.383328,32,0.480698,50,0,0,3.066624,99.000000,0.383328,0,1,1
master_log_13_20260724_184323.csv,13,1,29,top_k_low,2,2,0.530035,141.000000,0.066254,31,0.272625,57,0,1,0.208073,2,1,2,1.863367,80.500000,0.232921,38,0.480698,50,0,1,1.863367,80.500000,0.232921,0,1,1
master_log_13_20260724_184323.csv,13,1,19,top_k_low,2,2,0.531075,141.000000,0.066384,31,0.272625,57,0,1,0.208073,2,1,2,1.872230,80.500000,0.234029,38,0.480698,50,0,1,1.872230,80.500000,0.234029,0,1,1
master_log_13_20260724_184323.csv,13,1,23,top_k_low,2,2,0.531098,141.000000,0.066387,31,0.272625,57,0,1,0.208073,2,1,2,1.874256,80.500000,0.234282,38,0.480698,50,0,1,1.874256,80.500000,0.234282,0,1,1
master_log_13_20260724_184323.csv,13,1,4,top_k_low,2,2,0.532139,141.000000,0.066517,31,0.272625,57,0,1,0.208073,2,1,2,1.863408,80.500000,0.232926,38,0.480698,50,0,1,1.863408,80.500000,0.232926,0,1,1
master_log_13_20260724_184323.csv,13,1,21,top_k_low,2,2,0.608711,141.000000,0.076089,31,0.272625,57,0,1,0.208073,2,1,2,1.848195,80.500000,0.231024,38,0.480698,50,0,1,1.848195,80.500000,0.231024,0,1,1
master_log_13_20260724_184323.csv,13,1,33,top_k_low,2,2,0.610891,141.000000,0.076361,31,0.272625,57,0,1,0.208073,2,1,2,1.863355,80.500000,0.232919,38,0.480698,50,0,1,1.863355,80.500000,0.232919,0,1,1
master_log_13_20260724_184323.csv,13,2,77,top_k_low,1,2,1.843714,80.500000,0.230464,38,0.480698,50,1,0,-0.288246,3,0,2,6.561679,91.333300,0.820210,24,0.192452,47,0,0,6.561679,91.333300,0.820210,0,1,1
master_log_13_20260724_184323.csv,13,2,53,top_k_low,1,2,1.845725,80.500000,0.230716,38,0.480698,50,0,0,-0.288246,3,0,2,6.084044,91.333300,0.760505,24,0.192452,47,0,0,6.084044,91.333300,0.760505,0,1,1
