episode_id,source_file,seed,cycle_id,target_ue_id,target_mode,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,satisfaction_class,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,switch_flag,reward,next_cycle_id,next_current_bs_id,next_app_type,next_tp_mbps,next_rtt_ms,next_satisfaction,next_satisfaction_class,next_num_users_on_current_bs,next_harmonic_mean,next_num_unsatisfied_users,next_target_ue_flag,acted_ue_bs_after,acted_ue_tp_after,acted_ue_rtt_after,acted_ue_satisfaction_after,done,measurement_valid,next_measurement_valid
terms10_methodrandom_seed1,master_log_10_random_20260611_225124.csv,1,1,7,flag_only,0,3,0.035200,50.000000,2.000000,high_satisfaction,1,1.086978,0,1,1,1,-0.003488,2,1,3,0.034926,72.166700,1.385681,satisfied,4,1.083490,0,0,1,0.034926,72.166700,1.385681,0,1,1
terms10_methodrandom_seed1,master_log_10_random_20260611_225124.csv,1,2,8,flag_only,0,3,0.035200,54.166700,1.846153,high_satisfaction,3,1.083490,0,1,0,0,-0.168500,3,0,3,0.035200,50.000000,2.000000,high_satisfaction,3,0.914990,1,0,0,0.035200,50.000000,2.000000,0,1,1
terms10_methodrandom_seed1,master_log_10_random_20260611_225124.csv,1,3,1,flag_only,2,4,0.055194,69.500000,0.575540,unsatisfied,5,0.914990,1,1,0,1,0.103483,4,0,4,0.054957,50.000000,0.800000,satisfied,3,1.018473,0,0,0,0.054957,50.000000,0.800000,0,1,1
terms10_methodrandom_seed1,master_log_10_random_20260611_225124.csv,1,4,7,flag_only,1,3,0.035200,50.833300,1.967214,high_satisfaction,6,1.018473,0,1,2,1,0.013259,5,2,3,0.035200,39.666700,2.521006,high_satisfaction,3,1.031732,0,1,2,0.035200,39.666700,2.521006,1,1,1
