source_file,seed,cycle_id,target_ue_id,target_mode,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,reward,next_cycle_id,next_current_bs_id,next_app_type,next_tp_mbps,next_rtt_ms,next_satisfaction,next_num_users_on_current_bs,next_harmonic_mean,next_num_unsatisfied_users,next_target_ue_flag,acted_ue_bs_after,acted_ue_tp_after,acted_ue_rtt_after,acted_ue_satisfaction_after,done,measurement_valid,next_measurement_valid
master_log_80_random_20260718_222217.csv,1,1,9,top_k_low,2,2,0.878679,217.667000,0.109835,24,0.324643,53,1,2,-0.049959,2,2,2,0.475343,56.500000,0.059418,37,0.274684,32,0,2,0.475343,56.500000,0.059418,0,1,1
master_log_80_random_20260718_222217.csv,1,1,14,top_k_low,2,2,0.883076,217.667000,0.110385,24,0.324643,53,0,0,-0.049959,2,0,2,6.720127,101.500000,0.840016,24,0.274684,32,0,0,6.720127,101.500000,0.840016,0,1,1
master_log_80_random_20260718_222217.csv,1,1,79,top_k_low,1,2,0.923450,82.666700,0.115431,36,0.324643,53,0,2,-0.049959,2,2,2,0.475438,56.500000,0.059430,37,0.274684,32,0,2,0.475438,56.500000,0.059430,0,1,1
master_log_80_random_20260718_222217.csv,1,1,65,top_k_low,1,2,0.925672,82.666700,0.115709,36,0.324643,53,0,0,-0.049959,2,0,2,6.689594,101.500000,0.836199,24,0.274684,32,0,0,6.689594,101.500000,0.836199,0,1,1
master_log_80_random_20260718_222217.csv,1,1,46,top_k_low,1,2,1.020774,82.666700,0.127597,36,0.324643,53,0,0,-0.049959,2,0,2,6.687396,101.500000,0.835925,24,0.274684,32,0,0,6.687396,101.500000,0.835925,0,1,1
master_log_80_random_20260718_222217.csv,1,1,33,top_k_low,1,2,1.069847,82.666700,0.133731,36,0.324643,53,0,2,-0.049959,2,2,2,0.475420,56.500000,0.059428,37,0.274684,32,0,2,0.475420,56.500000,0.059428,0,1,1
master_log_80_random_20260718_222217.csv,1,1,53,top_k_low,1,2,1.097265,82.666700,0.137158,36,0.324643,53,0,2,-0.049959,2,2,2,0.475414,56.500000,0.059427,37,0.274684,32,0,2,0.475414,56.500000,0.059427,0,1,1
master_log_80_random_20260718_222217.csv,1,1,31,top_k_low,1,2,1.232695,82.666700,0.154087,36,0.324643,53,0,0,-0.049959,2,0,2,6.686327,101.500000,0.835791,24,0.274684,32,0,0,6.686327,101.500000,0.835791,0,1,1
master_log_80_random_20260718_222217.csv,1,2,39,top_k_low,2,2,0.474332,56.500000,0.059292,37,0.274684,32,1,2,-0.002037,3,2,2,0.444834,55.500000,0.055604,28,0.272647,36,0,2,0.444834,55.500000,0.055604,0,1,1
master_log_80_random_20260718_222217.csv,1,2,9,top_k_low,2,2,0.475343,56.500000,0.059418,37,0.274684,32,0,2,-0.002037,3,2,2,0.442589,55.500000,0.055324,28,0.272647,36,1,2,0.442589,55.500000,0.055324,0,1,1
master_log_80_random_20260718_222217.csv,1,2,28,top_k_low,2,2,0.475409,56.500000,0.059426,37,0.274684,32,0,1,-0.002037,3,1,2,4.367273,78.000000,0.545909,23,0.272647,36,0,1,4.367273,78.000000,0.545909,0,1,1
master_log_80_random_20260718_222217.csv,1,2,41,top_k_low,2,2,0.475409,56.500000,0.059426,37,0.274684,32,0,2,-0.002037,3,2,2,0.448049,55.500000,0.056006,28,0.272647,36,0,2,0.448049,55.500000,0.056006,0,1,1
master_log_80_random_20260718_222217.csv,1,2,53,top_k_low,2,2,0.475414,56.500000,0.059427,37,0.274684,32,0,1,-0.002037,3,1,2,4.374871,78.000000,0.546859,23,0.272647,36,0,1,4.374871,78.000000,0.546859,0,1,1
master_log_80_random_20260718_222217.csv,1,2,68,top_k_low,2,2,0.475414,56.500000,0.059427,37,0.274684,32,0,2,-0.002037,3,2,2,0.445903,55.500000,0.055738,28,0.272647,36,0,2,0.445903,55.500000,0.055738,0,1,1
master_log_80_random_20260718_222217.csv,1,2,78,top_k_low,2,2,0.475414,56.500000,0.059427,37,0.274684,32,0,0,-0.002037,3,0,2,6.634933,94.666700,0.829367,29,0.272647,36,0,0,6.634933,94.666700,0.829367,0,1,1
master_log_80_random_20260718_222217.csv,1,2,33,top_k_low,2,2,0.475420,56.500000,0.059428,37,0.274684,32,0,2,-0.002037,3,2,2,0.444834,55.500000,0.055604,28,0.272647,36,0,2,0.444834,55.500000,0.055604,0,1,1
master_log_80_random_20260718_222217.csv,1,3,9,top_k_low,2,2,0.442589,55.500000,0.055324,28,0.272647,36,1,0,0.139572,4,0,2,6.083062,104.500000,0.760383,27,0.412219,34,0,0,6.083062,104.500000,0.760383,0,1,1
master_log_80_random_20260718_222217.csv,1,3,33,top_k_low,2,2,0.444834,55.500000,0.055604,28,0.272647,36,0,1,0.139572,4,1,2,2.644796,78.000000,0.330599,29,0.412219,34,0,1,2.644796,78.000000,0.330599,0,1,1
master_log_80_random_20260718_222217.csv,1,3,39,top_k_low,2,2,0.444834,55.500000,0.055604,28,0.272647,36,0,1,0.139572,4,1,2,2.641510,78.000000,0.330189,29,0.412219,34,0,1,2.641510,78.000000,0.330189,0,1,1
master_log_80_random_20260718_222217.csv,1,3,46,top_k_low,2,2,0.445879,55.500000,0.055735,28,0.272647,36,0,0,0.139572,4,0,2,6.131100,104.500000,0.766388,27,0.412219,34,0,0,6.131100,104.500000,0.766388,0,1,1
master_log_80_random_20260718_222217.csv,1,3,14,top_k_low,2,2,0.445892,55.500000,0.055736,28,0.272647,36,0,0,0.139572,4,0,2,6.129980,104.500000,0.766248,27,0.412219,34,0,0,6.129980,104.500000,0.766248,0,1,1
master_log_80_random_20260718_222217.csv,1,3,79,top_k_low,2,2,0.445892,55.500000,0.055736,28,0.272647,36,0,0,0.139572,4,0,2,6.054603,104.500000,0.756825,27,0.412219,34,0,0,6.054603,104.500000,0.756825,0,1,1
master_log_80_random_20260718_222217.csv,1,3,3,top_k_low,2,2,0.445903,55.500000,0.055738,28,0.272647,36,0,1,0.139572,4,1,2,2.718035,78.000000,0.339754,29,0.412219,34,0,1,2.718035,78.000000,0.339754,0,1,1
master_log_80_random_20260718_222217.csv,1,3,5,top_k_low,2,2,0.445903,55.500000,0.055738,28,0.272647,36,0,1,0.139572,4,1,2,2.720169,78.000000,0.340021,29,0.412219,34,0,1,2.720169,78.000000,0.340021,0,1,1
master_log_80_random_20260718_222217.csv,1,4,68,top_k_low,2,2,0.577074,54.666700,0.072134,24,0.412219,34,1,1,0.002097,5,1,2,2.000014,83.500000,0.250002,34,0.414316,41,0,1,2.000014,83.500000,0.250002,1,1,1
master_log_80_random_20260718_222217.csv,1,4,78,top_k_low,2,2,0.582533,54.666700,0.072817,24,0.412219,34,0,0,0.002097,5,0,2,7.026188,93.000000,0.878274,28,0.414316,41,0,0,7.026188,93.000000,0.878274,1,1,1
master_log_80_random_20260718_222217.csv,1,4,65,top_k_low,2,2,0.584713,54.666700,0.073089,24,0.412219,34,0,0,0.002097,5,0,2,7.022909,93.000000,0.877864,28,0.414316,41,0,0,7.022909,93.000000,0.877864,1,1,1
master_log_80_random_20260718_222217.csv,1,4,63,top_k_low,2,2,0.584748,54.666700,0.073094,24,0.412219,34,0,0,0.002097,5,0,2,7.024014,93.000000,0.878002,28,0.414316,41,0,0,7.024014,93.000000,0.878002,1,1,1
