seed,method,effective_method,bootstrap_cycle_flag,max_switches,cycle_id,step_id,target_ue_id,previous_bs_id,current_bs_id,selected_bs_id,satisfaction_before,harmonic_mean_before,harmonic_mean_after_estimated,advantage,q_bs0,q_bs1,q_bs2,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,selected_estimated_h_delta,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,effective_max_switches,applied_switches_in_cycle,remaining_switch_budget,k_schedule_type,k_max,k_min,k_decay_rate,stop_action_flag,q_stop,applied,skip_reason
1003,centralized_dqn,centralized_dqn,0,80,2,10,6,0,0,2,0.277061,0.503218,0.544245,0.000000,0.000000,0.000000,0.000000,-1,26,16,38,113.000000,71.833300,18.500000,0.383802,0.295487,0.198915,0.000000,0.002010,-0.004505,-0.004505,0.548750,0.544245,-0.004505,0.277061,0.198915,-0.078145,80,10,70,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,2,11,70,1,1,2,0.860333,0.503218,0.541433,0.000000,0.000000,0.000000,0.000000,-1,25,16,39,113.000000,71.833300,18.500000,1.023459,0.835671,0.602233,-0.004284,0.000000,-0.002812,-0.002812,0.544245,0.541433,-0.002812,0.860333,0.602233,-0.258100,80,11,69,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,2,12,67,1,1,2,0.880104,0.503218,0.537952,0.000000,0.000000,0.000000,0.000000,-1,25,15,40,113.000000,71.833300,18.500000,1.023459,0.889976,0.601047,-0.004773,0.000000,-0.003481,-0.003481,0.541433,0.537952,-0.003481,0.880104,0.601047,-0.279057,80,12,68,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,2,13,7,0,0,1,0.277592,0.503218,0.541153,0.000000,0.000000,0.000000,0.000000,-1,25,14,41,113.000000,71.833300,18.500000,0.399132,0.334885,0.185062,0.000000,0.003201,-0.007119,0.003201,0.537952,0.541153,0.003201,0.277592,0.334885,0.057292,80,13,67,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,2,14,42,1,1,2,0.783468,0.503218,0.537043,0.000000,0.000000,0.000000,0.000000,-1,24,15,41,113.000000,71.833300,18.500000,1.064398,0.896848,0.522312,-0.003853,0.000000,-0.004110,-0.004110,0.541153,0.537043,-0.004110,0.783468,0.522312,-0.261156,80,14,66,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,2,15,77,1,1,2,0.833104,0.503218,0.532572,0.000000,0.000000,0.000000,0.000000,-1,24,14,42,113.000000,71.833300,18.500000,1.064398,0.957127,0.542486,-0.004309,0.000000,-0.004471,-0.004471,0.537043,0.532572,-0.004471,0.833104,0.542486,-0.290618,80,15,65,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,2,16,61,0,0,1,0.275959,0.503218,0.535524,0.000000,0.000000,0.000000,0.000000,-1,24,13,43,113.000000,71.833300,18.500000,0.415833,0.358805,0.175610,0.000000,0.002951,-0.008974,0.002951,0.532572,0.535524,0.002951,0.275959,0.358805,0.082846,80,16,64,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,2,17,33,1,1,2,0.851210,0.503218,0.531361,0.000000,0.000000,0.000000,0.000000,-1,23,14,43,113.000000,71.833300,18.500000,1.108748,0.955747,0.541679,-0.003353,0.000000,-0.004163,-0.004163,0.535524,0.531361,-0.004163,0.851210,0.541679,-0.309531,80,17,63,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,2,18,50,0,0,1,0.277594,0.503218,0.533144,0.000000,0.000000,0.000000,0.000000,-1,23,13,44,113.000000,71.833300,18.500000,0.433840,0.358805,0.172725,0.000000,0.001783,-0.010081,0.001783,0.531361,0.533144,0.001783,0.277594,0.358805,0.081211,80,18,62,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,2,19,39,2,2,1,2.162162,0.503218,0.529194,0.000000,0.000000,0.000000,0.000000,-1,22,14,44,113.000000,71.833300,18.500000,0.353982,0.556845,2.162162,-0.010230,-0.003950,0.000000,-0.003950,0.533144,0.529194,-0.003950,2.162162,0.556845,-1.605317,80,19,61,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,2,20,71,2,2,1,2.162162,0.503218,0.525303,0.000000,0.000000,0.000000,0.000000,-1,22,15,43,113.000000,71.833300,18.500000,0.353982,0.556845,2.162162,-0.010080,-0.003891,0.000000,-0.003891,0.529194,0.525303,-0.003891,2.162162,0.556845,-1.605317,80,20,60,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,2,21,9,2,2,1,2.162162,0.503218,0.521468,0.000000,0.000000,0.000000,0.000000,-1,22,16,42,113.000000,71.833300,18.500000,0.353982,0.556845,2.162162,-0.009934,-0.003835,0.000000,-0.003835,0.525303,0.521468,-0.003835,2.162162,0.556845,-1.605317,80,21,59,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,2,22,12,2,2,1,2.162162,0.503218,0.517689,0.000000,0.000000,0.000000,0.000000,-1,22,17,41,113.000000,71.833300,18.500000,0.353982,0.556845,2.162162,-0.009791,-0.003779,0.000000,-0.003779,0.521468,0.517689,-0.003779,2.162162,0.556845,-1.605317,80,22,58,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,2,23,52,2,2,1,2.162162,0.503218,0.513964,0.000000,0.000000,0.000000,0.000000,-1,22,18,40,113.000000,71.833300,18.500000,0.353982,0.556845,2.162162,-0.009651,-0.003725,0.000000,-0.003725,0.517689,0.513964,-0.003725,2.162162,0.556845,-1.605317,80,23,57,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,2,24,65,2,2,1,2.162162,0.503218,0.510293,0.000000,0.000000,0.000000,0.000000,-1,22,19,39,113.000000,71.833300,18.500000,0.353982,0.556845,2.162162,-0.009514,-0.003671,0.000000,-0.003671,0.513964,0.510293,-0.003671,2.162162,0.556845,-1.605317,80,24,56,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,2,25,15,2,2,1,5.405405,0.503218,0.509254,0.000000,0.000000,0.000000,0.000000,-1,22,20,38,113.000000,71.833300,18.500000,0.884956,1.392112,5.405405,-0.004894,-0.001039,0.000000,-0.001039,0.510293,0.509254,-0.001039,5.405405,1.392112,-4.013293,80,25,55,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,2,26,28,2,2,1,5.405405,0.503218,0.508219,0.000000,0.000000,0.000000,0.000000,-1,22,21,37,113.000000,71.833300,18.500000,0.884956,1.392112,5.405405,-0.004874,-0.001035,0.000000,-0.001035,0.509254,0.508219,-0.001035,5.405405,1.392112,-4.013293,80,26,54,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,2,27,73,2,2,1,5.405405,0.503218,0.507188,0.000000,0.000000,0.000000,0.000000,-1,22,22,36,113.000000,71.833300,18.500000,0.884956,1.392112,5.405405,-0.004854,-0.001031,0.000000,-0.001031,0.508219,0.507188,-0.001031,5.405405,1.392112,-4.013293,80,27,53,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,2,28,1,2,2,1,5.405405,0.503218,0.506161,0.000000,0.000000,0.000000,0.000000,-1,22,23,35,113.000000,71.833300,18.500000,0.884956,1.392112,5.405405,-0.004835,-0.001027,0.000000,-0.001027,0.507188,0.506161,-0.001027,5.405405,1.392112,-4.013293,80,28,52,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,0,4,0,0,1,0.550688,0.289489,0.300673,0.000000,0.000000,0.000000,0.000000,-1,22,24,34,111.333000,75.666700,58.000000,0.445918,0.205814,0.070794,0.000000,-0.001725,-0.015591,-0.001725,0.302398,0.300673,-0.001725,0.550688,0.205814,-0.344874,80,0,80,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,1,36,0,0,1,0.442888,0.289489,0.298281,0.000000,0.000000,0.000000,0.000000,-1,21,25,34,111.333000,75.666700,58.000000,0.472530,0.197898,0.070794,0.000000,-0.002392,-0.015649,-0.002392,0.300673,0.298281,-0.002392,0.442888,0.197898,-0.244990,80,1,79,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,2,74,1,1,2,1.271856,0.289489,0.294534,0.000000,0.000000,0.000000,0.000000,-1,20,26,34,111.333000,75.666700,58.000000,1.259043,0.951654,0.823106,-0.000436,0.000000,-0.003747,-0.003747,0.298281,0.294534,-0.003747,1.271856,0.823106,-0.448750,80,2,78,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,3,49,0,0,1,0.448361,0.289489,0.291861,0.000000,0.000000,0.000000,0.000000,-1,20,25,35,111.333000,75.666700,58.000000,0.495870,0.197898,0.068828,0.000000,-0.002673,-0.015654,-0.002673,0.294534,0.291861,-0.002673,0.448361,0.197898,-0.250463,80,3,77,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,4,18,1,1,0,1.142780,0.289489,0.291741,0.000000,0.000000,0.000000,0.000000,-1,19,26,35,111.333000,75.666700,58.000000,1.321995,0.963568,0.800242,-0.000120,0.000000,-0.003514,-0.000120,0.291861,0.291741,-0.000120,1.142780,1.321995,0.179215,80,4,76,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,5,37,0,0,1,0.442891,0.289489,0.288889,0.000000,0.000000,0.000000,0.000000,-1,20,25,35,111.333000,75.666700,58.000000,0.496156,0.197898,0.068828,0.000000,-0.002851,-0.015428,-0.002851,0.291741,0.288889,-0.002851,0.442891,0.197898,-0.244993,80,5,75,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,6,44,1,1,0,1.161703,0.289489,0.289000,0.000000,0.000000,0.000000,0.000000,-1,19,26,35,111.333000,75.666700,58.000000,1.321995,0.961822,0.800242,0.000111,0.000000,-0.003284,0.000111,0.288889,0.289000,0.000111,1.161703,1.321995,0.160292,80,6,74,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,7,57,0,0,1,0.462567,0.289489,0.285984,0.000000,0.000000,0.000000,0.000000,-1,20,25,35,111.333000,75.666700,58.000000,0.495125,0.197898,0.068828,0.000000,-0.003016,-0.015202,-0.003016,0.289000,0.285984,-0.003016,0.462567,0.197898,-0.264669,80,7,73,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,8,54,1,1,0,1.016526,0.289489,0.286301,0.000000,0.000000,0.000000,0.000000,-1,19,26,35,111.333000,75.666700,58.000000,1.321995,0.975223,0.800242,0.000317,0.000000,-0.003078,0.000317,0.285984,0.286301,0.000317,1.016526,1.321995,0.305468,80,8,72,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,9,26,0,0,1,0.443027,0.289489,0.283118,0.000000,0.000000,0.000000,0.000000,-1,20,25,35,111.333000,75.666700,58.000000,0.496149,0.197898,0.068828,0.000000,-0.003183,-0.014989,-0.003183,0.286301,0.283118,-0.003183,0.443027,0.197898,-0.245129,80,9,71,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,10,69,1,1,0,1.007648,0.289489,0.283647,0.000000,0.000000,0.000000,0.000000,-1,19,26,35,111.333000,75.666700,58.000000,1.321995,0.976042,0.800242,0.000529,0.000000,-0.002866,0.000529,0.283118,0.283647,0.000529,1.007648,1.321995,0.314347,80,10,70,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,11,43,0,0,1,0.442754,0.289489,0.280308,0.000000,0.000000,0.000000,0.000000,-1,20,25,35,111.333000,75.666700,58.000000,0.496163,0.197898,0.068828,0.000000,-0.003339,-0.014776,-0.003339,0.283647,0.280308,-0.003339,0.442754,0.197898,-0.244856,80,11,69,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,12,75,1,1,0,1.164483,0.289489,0.281057,0.000000,0.000000,0.000000,0.000000,-1,19,26,35,111.333000,75.666700,58.000000,1.321995,0.961565,0.800242,0.000748,0.000000,-0.002646,0.000748,0.280308,0.281057,0.000748,1.164483,1.321995,0.157512,80,12,68,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,13,31,0,0,1,0.443173,0.289489,0.277569,0.000000,0.000000,0.000000,0.000000,-1,20,25,35,111.333000,75.666700,58.000000,0.496141,0.197898,0.068828,0.000000,-0.003488,-0.014570,-0.003488,0.281057,0.277569,-0.003488,0.443173,0.197898,-0.245276,80,13,67,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,14,34,1,1,0,1.008510,0.289489,0.278499,0.000000,0.000000,0.000000,0.000000,-1,19,26,35,111.333000,75.666700,58.000000,1.321995,0.975963,0.800242,0.000930,0.000000,-0.002463,0.000930,0.277569,0.278499,0.000930,1.008510,1.321995,0.313485,80,14,66,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,15,78,0,0,1,0.455328,0.289489,0.274870,0.000000,0.000000,0.000000,0.000000,-1,20,25,35,111.333000,75.666700,58.000000,0.495505,0.197898,0.068828,0.000000,-0.003629,-0.014366,-0.003629,0.278499,0.274870,-0.003629,0.455328,0.197898,-0.257430,80,15,65,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,16,47,1,1,0,0.959397,0.289489,0.275985,0.000000,0.000000,0.000000,0.000000,-1,19,26,35,111.333000,75.666700,58.000000,1.321995,0.980496,0.800242,0.001115,0.000000,-0.002276,0.001115,0.274870,0.275985,0.001115,0.959397,1.321995,0.362597,80,16,64,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,17,8,0,0,1,0.444258,0.289489,0.272216,0.000000,0.000000,0.000000,0.000000,-1,20,25,35,111.333000,75.666700,58.000000,0.496084,0.197898,0.068828,0.000000,-0.003768,-0.014170,-0.003768,0.275985,0.272216,-0.003768,0.444258,0.197898,-0.246360,80,17,63,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,18,32,1,1,0,1.094487,0.289489,0.273526,0.000000,0.000000,0.000000,0.000000,-1,19,26,35,111.333000,75.666700,58.000000,1.321995,0.968026,0.800242,0.001309,0.000000,-0.002079,0.001309,0.272216,0.273526,0.001309,1.094487,1.321995,0.227508,80,18,62,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,19,19,0,0,1,0.444258,0.289489,0.269626,0.000000,0.000000,0.000000,0.000000,-1,20,25,35,111.333000,75.666700,58.000000,0.496084,0.197898,0.068828,0.000000,-0.003900,-0.013978,-0.003900,0.273526,0.269626,-0.003900,0.444258,0.197898,-0.246360,80,19,61,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,20,14,1,1,0,0.753733,0.289489,0.271081,0.000000,0.000000,0.000000,0.000000,-1,19,26,35,111.333000,75.666700,58.000000,1.321995,0.999480,0.800242,0.001455,0.000000,-0.001929,0.001455,0.269626,0.271081,0.001455,0.753733,1.321995,0.568262,80,20,60,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,21,55,0,0,1,0.462576,0.289489,0.267058,0.000000,0.000000,0.000000,0.000000,-1,20,25,35,111.333000,75.666700,58.000000,0.495125,0.197898,0.068828,0.000000,-0.004023,-0.013785,-0.004023,0.271081,0.267058,-0.004023,0.462576,0.197898,-0.264678,80,21,59,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,22,68,1,1,0,1.000314,0.289489,0.268704,0.000000,0.000000,0.000000,0.000000,-1,19,26,35,111.333000,75.666700,58.000000,1.321995,0.976719,0.800242,0.001646,0.000000,-0.001736,0.001646,0.267058,0.268704,0.001646,1.000314,1.321995,0.321680,80,22,58,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,23,22,0,0,1,0.442892,0.289489,0.264556,0.000000,0.000000,0.000000,0.000000,-1,20,25,35,111.333000,75.666700,58.000000,0.496156,0.197898,0.068828,0.000000,-0.004148,-0.013605,-0.004148,0.268704,0.264556,-0.004148,0.442892,0.197898,-0.244994,80,23,57,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,24,27,0,0,1,0.443027,0.289489,0.260035,0.000000,0.000000,0.000000,0.000000,-1,19,26,35,111.333000,75.666700,58.000000,0.522262,0.190568,0.068828,0.000000,-0.004521,-0.013357,-0.004521,0.264556,0.260035,-0.004521,0.443027,0.190568,-0.252459,80,24,56,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,25,29,0,0,1,0.443172,0.289489,0.255184,0.000000,0.000000,0.000000,0.000000,-1,18,27,35,111.333000,75.666700,58.000000,0.551268,0.183762,0.068828,0.000000,-0.004851,-0.013069,-0.004851,0.260035,0.255184,-0.004851,0.443172,0.183762,-0.259410,80,25,55,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,26,46,2,2,1,0.689655,0.289489,0.255763,0.000000,0.000000,0.000000,0.000000,-1,17,28,35,111.333000,75.666700,58.000000,0.359283,0.528634,0.689655,0.001830,0.000579,0.000000,0.000579,0.255184,0.255763,0.000579,0.689655,0.528634,-0.161021,80,26,54,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,27,13,2,2,1,0.689655,0.289489,0.256345,0.000000,0.000000,0.000000,0.000000,-1,17,29,34,111.333000,75.666700,58.000000,0.359283,0.528634,0.689655,0.001839,0.000582,0.000000,0.000582,0.255763,0.256345,0.000582,0.689655,0.528634,-0.161021,80,27,53,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,28,79,2,2,1,0.689655,0.289489,0.256929,0.000000,0.000000,0.000000,0.000000,-1,17,30,33,111.333000,75.666700,58.000000,0.359283,0.528634,0.689655,0.001847,0.000584,0.000000,0.000584,0.256345,0.256929,0.000584,0.689655,0.528634,-0.161021,80,28,52,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,29,24,2,2,1,0.689655,0.289489,0.257516,0.000000,0.000000,0.000000,0.000000,-1,17,31,32,111.333000,75.666700,58.000000,0.359283,0.528634,0.689655,0.001856,0.000587,0.000000,0.000587,0.256929,0.257516,0.000587,0.689655,0.528634,-0.161021,80,29,51,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,30,63,2,2,1,0.689655,0.289489,0.258105,0.000000,0.000000,0.000000,0.000000,-1,17,32,31,111.333000,75.666700,58.000000,0.359283,0.528634,0.689655,0.001864,0.000590,0.000000,0.000590,0.257516,0.258105,0.000590,0.689655,0.528634,-0.161021,80,30,50,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,31,56,2,2,1,0.689655,0.289489,0.258698,0.000000,0.000000,0.000000,0.000000,-1,17,33,30,111.333000,75.666700,58.000000,0.359283,0.528634,0.689655,0.001873,0.000592,0.000000,0.000592,0.258105,0.258698,0.000592,0.689655,0.528634,-0.161021,80,31,49,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,32,40,2,2,1,0.689655,0.289489,0.259293,0.000000,0.000000,0.000000,0.000000,-1,17,34,29,111.333000,75.666700,58.000000,0.359283,0.528634,0.689655,0.001881,0.000595,0.000000,0.000595,0.258698,0.259293,0.000595,0.689655,0.528634,-0.161021,80,32,48,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,33,35,2,2,1,0.689655,0.289489,0.259891,0.000000,0.000000,0.000000,0.000000,-1,17,35,28,111.333000,75.666700,58.000000,0.359283,0.528634,0.689655,0.001890,0.000598,0.000000,0.000598,0.259293,0.259891,0.000598,0.689655,0.528634,-0.161021,80,33,47,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,34,60,2,2,1,0.689655,0.289489,0.260491,0.000000,0.000000,0.000000,0.000000,-1,17,36,27,111.333000,75.666700,58.000000,0.359283,0.528634,0.689655,0.001899,0.000601,0.000000,0.000601,0.259891,0.260491,0.000601,0.689655,0.528634,-0.161021,80,34,46,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,35,53,2,2,1,0.689655,0.289489,0.261094,0.000000,0.000000,0.000000,0.000000,-1,17,37,26,111.333000,75.666700,58.000000,0.359283,0.528634,0.689655,0.001908,0.000603,0.000000,0.000603,0.260491,0.261094,0.000603,0.689655,0.528634,-0.161021,80,35,45,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,36,23,2,2,1,0.689655,0.289489,0.261701,0.000000,0.000000,0.000000,0.000000,-1,17,38,25,111.333000,75.666700,58.000000,0.359283,0.528634,0.689655,0.001916,0.000606,0.000000,0.000606,0.261094,0.261701,0.000606,0.689655,0.528634,-0.161021,80,36,44,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,37,11,2,2,1,1.724138,0.289489,0.262538,0.000000,0.000000,0.000000,0.000000,-1,17,39,24,111.333000,75.666700,58.000000,0.898206,1.321585,1.724138,0.002622,0.000837,0.000000,0.000837,0.261701,0.262538,0.000837,1.724138,1.321585,-0.402553,80,37,43,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,38,2,2,2,1,1.724138,0.289489,0.263380,0.000000,0.000000,0.000000,0.000000,-1,17,40,23,111.333000,75.666700,58.000000,0.898206,1.321585,1.724138,0.002639,0.000842,0.000000,0.000842,0.262538,0.263380,0.000842,1.724138,1.321585,-0.402553,80,38,42,fixed,80,1,1,0,0.000000,1,
1003,centralized_dqn,centralized_dqn,0,80,4,39,72,2,2,1,1.724138,0.289489,0.264228,0.000000,0.000000,0.000000,0.000000,-1,17,41,22,111.333000,75.666700,58.000000,0.898206,1.321585,1.724138,0.002656,0.000848,0.000000,0.000848,0.263380,0.264228,0.000848,1.724138,1.321585,-0.402553,80,39,41,fixed,80,1,1,0,0.000000,1,
