seed,method,effective_method,bootstrap_cycle_flag,max_switches,cycle_id,step_id,target_ue_id,previous_bs_id,current_bs_id,selected_bs_id,satisfaction_before,harmonic_mean_before,harmonic_mean_after_estimated,advantage,q_bs0,q_bs1,q_bs2,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,selected_estimated_h_delta,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,effective_max_switches,applied_switches_in_cycle,remaining_switch_budget,k_schedule_type,k_max,k_min,k_decay_rate,stop_action_flag,q_stop,applied,skip_reason
1002,centralized_dqn,centralized_dqn,0,80,2,10,24,1,1,2,0.744632,0.561685,0.610401,0.000000,0.000000,0.000000,0.000000,-1,22,16,42,113.000000,75.166700,49.000000,1.157028,0.936550,0.554145,-0.004629,0.000000,-0.002645,-0.002645,0.613046,0.610401,-0.002645,0.744632,0.554145,-0.190487,80,10,70,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,2,11,32,1,1,2,0.754104,0.561685,0.606887,0.000000,0.000000,0.000000,0.000000,-1,22,15,43,113.000000,75.166700,49.000000,1.157028,0.998318,0.548439,-0.005198,0.000000,-0.003515,-0.003515,0.610401,0.606887,-0.003515,0.754104,0.548439,-0.205665,80,11,69,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,2,12,8,2,2,1,0.816327,0.561685,0.603793,0.000000,0.000000,0.000000,0.000000,-1,22,14,44,113.000000,75.166700,49.000000,0.353982,0.532151,0.816327,-0.012995,-0.003093,0.000000,-0.003093,0.606887,0.603793,-0.003093,0.816327,0.532151,-0.284176,80,12,68,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,2,13,66,2,2,1,0.816327,0.561685,0.600731,0.000000,0.000000,0.000000,0.000000,-1,22,15,43,113.000000,75.166700,49.000000,0.353982,0.532151,0.816327,-0.012864,-0.003062,0.000000,-0.003062,0.603793,0.600731,-0.003062,0.816327,0.532151,-0.284176,80,13,67,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,2,14,40,2,2,1,0.816327,0.561685,0.597700,0.000000,0.000000,0.000000,0.000000,-1,22,16,42,113.000000,75.166700,49.000000,0.353982,0.532151,0.816327,-0.012735,-0.003031,0.000000,-0.003031,0.600731,0.597700,-0.003031,0.816327,0.532151,-0.284176,80,14,66,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,2,15,26,2,2,1,0.816327,0.561685,0.594699,0.000000,0.000000,0.000000,0.000000,-1,22,17,41,113.000000,75.166700,49.000000,0.353982,0.532151,0.816327,-0.012608,-0.003001,0.000000,-0.003001,0.597700,0.594699,-0.003001,0.816327,0.532151,-0.284176,80,15,65,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,2,16,38,2,2,1,0.816327,0.561685,0.591729,0.000000,0.000000,0.000000,0.000000,-1,22,18,40,113.000000,75.166700,49.000000,0.353982,0.532151,0.816327,-0.012483,-0.002971,0.000000,-0.002971,0.594699,0.591729,-0.002971,0.816327,0.532151,-0.284176,80,16,64,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,2,17,59,2,2,1,2.040816,0.561685,0.590493,0.000000,0.000000,0.000000,0.000000,-1,22,19,39,113.000000,75.166700,49.000000,0.884956,1.330376,2.040816,-0.008304,-0.001235,0.000000,-0.001235,0.591729,0.590493,-0.001235,2.040816,1.330376,-0.710440,80,17,63,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,2,18,9,2,2,1,2.040816,0.561685,0.589263,0.000000,0.000000,0.000000,0.000000,-1,22,20,38,113.000000,75.166700,49.000000,0.884956,1.330376,2.040816,-0.008270,-0.001230,0.000000,-0.001230,0.590493,0.589263,-0.001230,2.040816,1.330376,-0.710440,80,18,62,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,2,19,17,2,2,1,2.040816,0.561685,0.588038,0.000000,0.000000,0.000000,0.000000,-1,22,21,37,113.000000,75.166700,49.000000,0.884956,1.330376,2.040816,-0.008236,-0.001225,0.000000,-0.001225,0.589263,0.588038,-0.001225,2.040816,1.330376,-0.710440,80,19,61,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,2,20,36,2,2,1,2.040816,0.561685,0.586818,0.000000,0.000000,0.000000,0.000000,-1,22,22,36,113.000000,75.166700,49.000000,0.884956,1.330376,2.040816,-0.008202,-0.001220,0.000000,-0.001220,0.588038,0.586818,-0.001220,2.040816,1.330376,-0.710440,80,20,60,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,0,64,0,0,1,0.458047,0.452407,0.458013,0.000000,0.000000,0.000000,0.000000,-1,22,23,35,113.000000,72.666700,61.166700,0.453378,0.337447,0.112989,0.000000,0.001824,-0.016613,0.001824,0.456189,0.458013,0.001824,0.458047,0.337447,-0.120600,80,0,80,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,1,58,0,0,1,0.457913,0.452407,0.458671,0.000000,0.000000,0.000000,0.000000,-1,21,24,35,113.000000,72.666700,61.166700,0.474974,0.323949,0.112989,0.000000,0.000659,-0.017231,0.000659,0.458013,0.458671,0.000659,0.457913,0.323949,-0.133964,80,1,79,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,2,12,0,0,1,0.456960,0.452407,0.458154,0.000000,0.000000,0.000000,0.000000,-1,20,25,35,113.000000,72.666700,61.166700,0.498772,0.311490,0.112989,0.000000,-0.000517,-0.017768,-0.000517,0.458671,0.458154,-0.000517,0.456960,0.311490,-0.145471,80,2,78,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,3,69,1,1,0,0.994049,0.452407,0.456914,0.000000,0.000000,0.000000,0.000000,-1,19,26,35,113.000000,72.666700,61.166700,1.330530,0.826892,0.922952,-0.001240,0.000000,-0.002581,-0.001240,0.458154,0.456914,-0.001240,0.994049,1.330530,0.336482,80,3,77,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,4,54,0,0,1,0.457913,0.452407,0.456038,0.000000,0.000000,0.000000,0.000000,-1,20,25,35,113.000000,72.666700,61.166700,0.498722,0.311490,0.112989,0.000000,-0.000876,-0.017785,-0.000876,0.456914,0.456038,-0.000876,0.457913,0.311490,-0.146424,80,4,76,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,5,18,1,1,0,0.930107,0.452407,0.455155,0.000000,0.000000,0.000000,0.000000,-1,19,26,35,113.000000,72.666700,61.166700,1.330530,0.831243,0.922952,-0.000883,0.000000,-0.002375,-0.000883,0.456038,0.455155,-0.000883,0.930107,1.330530,0.400423,80,5,75,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,6,53,0,0,1,0.457919,0.452407,0.453926,0.000000,0.000000,0.000000,0.000000,-1,20,25,35,113.000000,72.666700,61.166700,0.498722,0.311490,0.112989,0.000000,-0.001230,-0.017801,-0.001230,0.455155,0.453926,-0.001230,0.457919,0.311490,-0.146429,80,6,74,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,7,44,1,1,0,0.955370,0.452407,0.453416,0.000000,0.000000,0.000000,0.000000,-1,19,26,35,113.000000,72.666700,61.166700,1.330530,0.829524,0.922952,-0.000510,0.000000,-0.002150,-0.000510,0.453926,0.453416,-0.000510,0.955370,1.330530,0.375160,80,7,73,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,8,4,0,0,1,0.500950,0.452407,0.451861,0.000000,0.000000,0.000000,0.000000,-1,20,25,35,113.000000,72.666700,61.166700,0.496468,0.311490,0.112989,0.000000,-0.001555,-0.017796,-0.001555,0.453416,0.451861,-0.001555,0.500950,0.311490,-0.189461,80,8,72,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,9,43,1,1,0,0.972260,0.452407,0.451717,0.000000,0.000000,0.000000,0.000000,-1,19,26,35,113.000000,72.666700,61.166700,1.330530,0.828375,0.922952,-0.000144,0.000000,-0.001931,-0.000144,0.451861,0.451717,-0.000144,0.972260,1.330530,0.358271,80,9,71,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,10,21,0,0,1,0.456828,0.452407,0.449797,0.000000,0.000000,0.000000,0.000000,-1,20,25,35,113.000000,72.666700,61.166700,0.498779,0.311490,0.112989,0.000000,-0.001921,-0.017835,-0.001921,0.451717,0.449797,-0.001921,0.456828,0.311490,-0.145338,80,10,70,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,11,5,1,1,0,1.005681,0.452407,0.450016,0.000000,0.000000,0.000000,0.000000,-1,19,26,35,113.000000,72.666700,61.166700,1.330530,0.826100,0.922952,0.000219,0.000000,-0.001712,0.000219,0.449797,0.450016,0.000219,1.005681,1.330530,0.324849,80,11,69,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,12,71,1,1,0,0.925016,0.452407,0.449791,0.000000,0.000000,0.000000,0.000000,-1,20,25,35,113.000000,72.666700,61.166700,1.267172,0.864853,0.922952,-0.000225,0.000000,-0.001966,-0.000225,0.450016,0.449791,-0.000225,0.925016,1.267172,0.342156,80,12,68,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,13,27,0,0,1,0.444532,0.452407,0.448301,0.000000,0.000000,0.000000,0.000000,-1,21,24,35,113.000000,72.666700,61.166700,0.475641,0.323949,0.112989,0.000000,-0.001489,-0.017517,-0.001489,0.449791,0.448301,-0.001489,0.444532,0.323949,-0.120583,80,13,67,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,14,56,1,1,0,0.872274,0.452407,0.448417,0.000000,0.000000,0.000000,0.000000,-1,20,25,35,113.000000,72.666700,61.166700,1.267172,0.868586,0.922952,0.000116,0.000000,-0.001771,0.000116,0.448301,0.448417,0.000116,0.872274,1.267172,0.394897,80,14,66,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,15,29,0,0,1,0.456828,0.452407,0.446594,0.000000,0.000000,0.000000,0.000000,-1,21,24,35,113.000000,72.666700,61.166700,0.475028,0.323949,0.112989,0.000000,-0.001823,-0.017551,-0.001823,0.448417,0.446594,-0.001823,0.456828,0.323949,-0.132879,80,15,65,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,16,42,1,1,0,0.888565,0.452407,0.447062,0.000000,0.000000,0.000000,0.000000,-1,20,25,35,113.000000,72.666700,61.166700,1.267172,0.867433,0.922952,0.000468,0.000000,-0.001562,0.000468,0.446594,0.447062,0.000468,0.888565,1.267172,0.378607,80,16,64,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,17,34,0,0,1,0.444538,0.452407,0.444897,0.000000,0.000000,0.000000,0.000000,-1,21,24,35,113.000000,72.666700,61.166700,0.475641,0.323949,0.112989,0.000000,-0.002165,-0.017598,-0.002165,0.447062,0.444897,-0.002165,0.444538,0.323949,-0.120589,80,17,63,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,18,31,1,1,0,0.850282,0.452407,0.445700,0.000000,0.000000,0.000000,0.000000,-1,20,25,35,113.000000,72.666700,61.166700,1.267172,0.870142,0.922952,0.000803,0.000000,-0.001369,0.000803,0.444897,0.445700,0.000803,0.850282,1.267172,0.416890,80,18,62,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,19,62,1,1,0,0.930934,0.452407,0.446107,0.000000,0.000000,0.000000,0.000000,-1,21,24,35,113.000000,72.666700,61.166700,1.209573,0.900452,0.922952,0.000407,0.000000,-0.001583,0.000407,0.445700,0.446107,0.000407,0.930934,1.209573,0.278639,80,19,61,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,20,79,0,0,1,0.448899,0.452407,0.444366,0.000000,0.000000,0.000000,0.000000,-1,22,23,35,113.000000,72.666700,61.166700,0.453813,0.337447,0.112989,0.000000,-0.001741,-0.017349,-0.001741,0.446107,0.444366,-0.001741,0.448899,0.337447,-0.111452,80,20,60,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,21,49,1,1,0,0.958412,0.452407,0.445123,0.000000,0.000000,0.000000,0.000000,-1,21,24,35,113.000000,72.666700,61.166700,1.209573,0.898427,0.922952,0.000757,0.000000,-0.001379,0.000757,0.444366,0.445123,0.000757,0.958412,1.209573,0.251161,80,21,59,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,22,19,0,0,1,0.456829,0.452407,0.443051,0.000000,0.000000,0.000000,0.000000,-1,22,23,35,113.000000,72.666700,61.166700,0.453436,0.337447,0.112989,0.000000,-0.002072,-0.017414,-0.002072,0.445123,0.443051,-0.002072,0.456829,0.337447,-0.119382,80,22,58,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,23,15,1,1,0,0.934587,0.452407,0.444143,0.000000,0.000000,0.000000,0.000000,-1,21,24,35,113.000000,72.666700,61.166700,1.209573,0.900183,0.922952,0.001092,0.000000,-0.001187,0.001092,0.443051,0.444143,0.001092,0.934587,1.209573,0.274986,80,23,57,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,24,35,0,0,1,0.457918,0.452407,0.441739,0.000000,0.000000,0.000000,0.000000,-1,22,23,35,113.000000,72.666700,61.166700,0.453384,0.337447,0.112989,0.000000,-0.002404,-0.017481,-0.002404,0.444143,0.441739,-0.002404,0.457918,0.337447,-0.120471,80,24,56,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,25,55,1,1,0,1.002398,0.452407,0.443182,0.000000,0.000000,0.000000,0.000000,-1,21,24,35,113.000000,72.666700,61.166700,1.209573,0.895184,0.922952,0.001443,0.000000,-0.000979,0.001443,0.441739,0.443182,0.001443,1.002398,1.209573,0.207175,80,25,55,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,26,73,0,0,1,0.448901,0.452407,0.440445,0.000000,0.000000,0.000000,0.000000,-1,22,23,35,113.000000,72.666700,61.166700,0.453813,0.337447,0.112989,0.000000,-0.002737,-0.017553,-0.002737,0.443182,0.440445,-0.002737,0.448901,0.337447,-0.111454,80,26,54,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,27,78,1,1,0,0.925831,0.452407,0.442204,0.000000,0.000000,0.000000,0.000000,-1,21,24,35,113.000000,72.666700,61.166700,1.209573,0.900829,0.922952,0.001759,0.000000,-0.000803,0.001759,0.440445,0.442204,0.001759,0.925831,1.209573,0.283742,80,27,53,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,28,67,0,0,1,0.444670,0.452407,0.439139,0.000000,0.000000,0.000000,0.000000,-1,22,23,35,113.000000,72.666700,61.166700,0.454015,0.337447,0.112989,0.000000,-0.003064,-0.017620,-0.003064,0.442204,0.439139,-0.003064,0.444670,0.337447,-0.107222,80,28,52,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,29,61,0,0,1,0.444665,0.452407,0.435056,0.000000,0.000000,0.000000,0.000000,-1,21,24,35,113.000000,72.666700,61.166700,0.475635,0.323949,0.112989,0.000000,-0.004083,-0.017827,-0.004083,0.439139,0.435056,-0.004083,0.444665,0.323949,-0.120716,80,29,51,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,30,76,0,0,1,0.444673,0.452407,0.430013,0.000000,0.000000,0.000000,0.000000,-1,20,25,35,113.000000,72.666700,61.166700,0.499416,0.311490,0.112989,0.000000,-0.005044,-0.017939,-0.005044,0.435056,0.430013,-0.005044,0.444673,0.311490,-0.133183,80,30,50,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,31,28,0,0,1,0.444539,0.452407,0.424077,0.000000,0.000000,0.000000,0.000000,-1,19,26,35,113.000000,72.666700,61.166700,0.525708,0.299953,0.112989,0.000000,-0.005936,-0.017959,-0.005936,0.430013,0.424077,-0.005936,0.444539,0.299953,-0.144586,80,31,49,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,32,25,0,0,1,0.444521,0.452407,0.417327,0.000000,0.000000,0.000000,0.000000,-1,18,27,35,113.000000,72.666700,61.166700,0.554915,0.289240,0.112989,0.000000,-0.006750,-0.017891,-0.006750,0.424077,0.417327,-0.006750,0.444521,0.289240,-0.155280,80,32,48,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,33,10,0,0,1,0.456960,0.452407,0.409852,0.000000,0.000000,0.000000,0.000000,-1,17,28,35,113.000000,72.666700,61.166700,0.586791,0.279267,0.112989,0.000000,-0.007475,-0.017733,-0.007475,0.417327,0.409852,-0.007475,0.456960,0.279267,-0.177694,80,33,47,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,34,63,0,0,1,0.444668,0.452407,0.401731,0.000000,0.000000,0.000000,0.000000,-1,16,29,35,113.000000,72.666700,61.166700,0.624270,0.269958,0.112989,0.000000,-0.008121,-0.017506,-0.008121,0.409852,0.401731,-0.008121,0.444668,0.269958,-0.174710,80,34,46,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,35,77,0,0,1,0.449305,0.452407,0.393062,0.000000,0.000000,0.000000,0.000000,-1,15,30,35,113.000000,72.666700,61.166700,0.665564,0.261249,0.112989,0.000000,-0.008669,-0.017203,-0.008669,0.401731,0.393062,-0.008669,0.449305,0.261249,-0.188056,80,35,45,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,36,80,2,2,1,0.653951,0.452407,0.391299,0.000000,0.000000,0.000000,0.000000,-1,14,31,35,113.000000,72.666700,61.166700,0.353982,0.550458,0.653951,0.000513,-0.001763,0.000000,-0.001763,0.393062,0.391299,-0.001763,0.653951,0.550458,-0.103492,80,36,44,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,37,70,2,2,1,0.653951,0.452407,0.389552,0.000000,0.000000,0.000000,0.000000,-1,14,32,34,113.000000,72.666700,61.166700,0.353982,0.550458,0.653951,0.000508,-0.001747,0.000000,-0.001747,0.391299,0.389552,-0.001747,0.653951,0.550458,-0.103492,80,37,43,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,38,11,2,2,1,0.653951,0.452407,0.387821,0.000000,0.000000,0.000000,0.000000,-1,14,33,33,113.000000,72.666700,61.166700,0.353982,0.550458,0.653951,0.000504,-0.001731,0.000000,-0.001731,0.389552,0.387821,-0.001731,0.653951,0.550458,-0.103492,80,38,42,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,39,13,2,2,1,0.653951,0.452407,0.386105,0.000000,0.000000,0.000000,0.000000,-1,14,34,32,113.000000,72.666700,61.166700,0.353982,0.550458,0.653951,0.000499,-0.001716,0.000000,-0.001716,0.387821,0.386105,-0.001716,0.653951,0.550458,-0.103492,80,39,41,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,40,16,2,2,1,0.653951,0.452407,0.384404,0.000000,0.000000,0.000000,0.000000,-1,14,35,31,113.000000,72.666700,61.166700,0.353982,0.550458,0.653951,0.000495,-0.001701,0.000000,-0.001701,0.386105,0.384404,-0.001701,0.653951,0.550458,-0.103492,80,40,40,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,41,20,2,2,1,0.653951,0.452407,0.382718,0.000000,0.000000,0.000000,0.000000,-1,14,36,30,113.000000,72.666700,61.166700,0.353982,0.550458,0.653951,0.000491,-0.001686,0.000000,-0.001686,0.384404,0.382718,-0.001686,0.653951,0.550458,-0.103492,80,41,39,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,42,7,2,2,1,0.653951,0.452407,0.381047,0.000000,0.000000,0.000000,0.000000,-1,14,37,29,113.000000,72.666700,61.166700,0.353982,0.550458,0.653951,0.000486,-0.001671,0.000000,-0.001671,0.382718,0.381047,-0.001671,0.653951,0.550458,-0.103492,80,42,38,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,43,47,2,2,1,0.653951,0.452407,0.379390,0.000000,0.000000,0.000000,0.000000,-1,14,38,28,113.000000,72.666700,61.166700,0.353982,0.550458,0.653951,0.000482,-0.001657,0.000000,-0.001657,0.381047,0.379390,-0.001657,0.653951,0.550458,-0.103492,80,43,37,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,44,74,2,2,1,0.653951,0.452407,0.377748,0.000000,0.000000,0.000000,0.000000,-1,14,39,27,113.000000,72.666700,61.166700,0.353982,0.550458,0.653951,0.000478,-0.001642,0.000000,-0.001642,0.379390,0.377748,-0.001642,0.653951,0.550458,-0.103492,80,44,36,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,45,1,2,2,1,0.653951,0.452407,0.376119,0.000000,0.000000,0.000000,0.000000,-1,14,40,26,113.000000,72.666700,61.166700,0.353982,0.550458,0.653951,0.000474,-0.001628,0.000000,-0.001628,0.377748,0.376119,-0.001628,0.653951,0.550458,-0.103492,80,45,35,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,46,75,2,2,1,0.653951,0.452407,0.374505,0.000000,0.000000,0.000000,0.000000,-1,14,41,25,113.000000,72.666700,61.166700,0.353982,0.550458,0.653951,0.000470,-0.001614,0.000000,-0.001614,0.376119,0.374505,-0.001614,0.653951,0.550458,-0.103492,80,46,34,fixed,80,1,1,0,0.000000,1,
1002,centralized_dqn,centralized_dqn,0,80,4,47,52,2,2,1,0.653951,0.452407,0.372905,0.000000,0.000000,0.000000,0.000000,-1,14,42,24,113.000000,72.666700,61.166700,0.353982,0.550458,0.653951,0.000466,-0.001600,0.000000,-0.001600,0.374505,0.372905,-0.001600,0.653951,0.550458,-0.103492,80,47,33,fixed,80,1,1,0,0.000000,1,
