seed,method,effective_method,bootstrap_cycle_flag,max_switches,cycle_id,step_id,target_ue_id,previous_bs_id,current_bs_id,selected_bs_id,satisfaction_before,harmonic_mean_before,harmonic_mean_after_estimated,advantage,q_bs0,q_bs1,q_bs2,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,selected_estimated_h_delta,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,effective_max_switches,applied_switches_in_cycle,remaining_switch_budget,k_schedule_type,k_max,k_min,k_decay_rate,stop_action_flag,q_stop,applied,skip_reason
1007,centralized_dqn,centralized_dqn,0,80,2,20,28,0,0,2,0.285231,0.549925,0.633043,0.000000,0.000000,0.000000,0.000000,-1,20,15,45,113.000000,63.833300,17.833300,0.498953,0.301393,0.204623,0.000000,-0.008219,-0.009482,-0.009482,0.642525,0.633043,-0.009482,0.285231,0.204623,-0.080609,80,20,60,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,2,21,6,0,0,1,0.285240,0.549925,0.624086,0.000000,0.000000,0.000000,0.000000,-1,19,15,46,113.000000,63.833300,17.833300,0.525213,0.301393,0.200275,0.000000,-0.008957,-0.011207,-0.008957,0.633043,0.624086,-0.008957,0.285240,0.301393,0.016153,80,21,59,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,2,22,57,2,2,1,5.607487,0.549925,0.615072,0.000000,0.000000,0.000000,0.000000,-1,18,16,46,113.000000,63.833300,17.833300,0.884956,1.566580,5.607487,-0.008468,-0.009014,0.000000,-0.009014,0.624086,0.615072,-0.009014,5.607487,1.566580,-4.040907,80,22,58,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,2,23,59,2,2,1,5.607487,0.549925,0.606314,0.000000,0.000000,0.000000,0.000000,-1,18,17,45,113.000000,63.833300,17.833300,0.884956,1.566580,5.607487,-0.008226,-0.008758,0.000000,-0.008758,0.615072,0.606314,-0.008758,5.607487,1.566580,-4.040907,80,23,57,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,2,24,63,2,2,1,5.607487,0.549925,0.597802,0.000000,0.000000,0.000000,0.000000,-1,18,18,44,113.000000,63.833300,17.833300,0.884956,1.566580,5.607487,-0.007995,-0.008512,0.000000,-0.008512,0.606314,0.597802,-0.008512,5.607487,1.566580,-4.040907,80,24,56,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,2,25,42,2,2,1,5.607487,0.549925,0.589526,0.000000,0.000000,0.000000,0.000000,-1,18,19,43,113.000000,63.833300,17.833300,0.884956,1.566580,5.607487,-0.007774,-0.008276,0.000000,-0.008276,0.597802,0.589526,-0.008276,5.607487,1.566580,-4.040907,80,25,55,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,2,26,58,2,2,1,5.607487,0.549925,0.581476,0.000000,0.000000,0.000000,0.000000,-1,18,20,42,113.000000,63.833300,17.833300,0.884956,1.566580,5.607487,-0.007562,-0.008050,0.000000,-0.008050,0.589526,0.581476,-0.008050,5.607487,1.566580,-4.040907,80,26,54,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,3,0,73,2,2,0,0.592593,0.406466,0.405305,0.000000,0.000000,0.000000,0.000000,-1,18,21,41,92.000000,79.833300,67.500000,0.434783,0.501044,0.592593,-0.001237,-0.001225,0.000000,-0.001237,0.406542,0.405305,-0.001237,0.592593,0.434783,-0.157810,80,0,80,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,3,1,44,2,2,0,0.592593,0.406466,0.404075,0.000000,0.000000,0.000000,0.000000,-1,19,21,40,92.000000,79.833300,67.500000,0.434783,0.501044,0.592593,-0.001230,-0.001217,0.000000,-0.001230,0.405305,0.404075,-0.001230,0.592593,0.434783,-0.157810,80,1,79,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,3,2,11,2,2,1,0.592593,0.406466,0.402865,0.000000,0.000000,0.000000,0.000000,-1,20,21,39,92.000000,79.833300,67.500000,0.434783,0.501044,0.592593,-0.001222,-0.001210,0.000000,-0.001210,0.404075,0.402865,-0.001210,0.592593,0.501044,-0.091549,80,2,78,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,3,3,79,2,2,1,0.592593,0.406466,0.401663,0.000000,0.000000,0.000000,0.000000,-1,20,22,38,92.000000,79.833300,67.500000,0.434783,0.501044,0.592593,-0.001215,-0.001203,0.000000,-0.001203,0.402865,0.401663,-0.001203,0.592593,0.501044,-0.091549,80,3,77,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,3,4,74,2,2,1,0.592593,0.406466,0.400467,0.000000,0.000000,0.000000,0.000000,-1,20,23,37,92.000000,79.833300,67.500000,0.434783,0.501044,0.592593,-0.001208,-0.001196,0.000000,-0.001196,0.401663,0.400467,-0.001196,0.592593,0.501044,-0.091549,80,4,76,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,3,5,72,2,2,1,0.592593,0.406466,0.399278,0.000000,0.000000,0.000000,0.000000,-1,20,24,36,92.000000,79.833300,67.500000,0.434783,0.501044,0.592593,-0.001201,-0.001189,0.000000,-0.001189,0.400467,0.399278,-0.001189,0.592593,0.501044,-0.091549,80,5,75,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,0,70,0,0,1,0.546991,0.370172,0.365963,0.000000,0.000000,0.000000,0.000000,-1,20,25,35,112.667000,80.000000,56.833300,0.554014,0.240686,0.084352,0.000000,-0.004280,-0.018415,-0.004280,0.370242,0.365963,-0.004280,0.546991,0.240686,-0.306305,80,0,80,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,1,3,1,1,0,0.991445,0.370172,0.367028,0.000000,0.000000,0.000000,0.000000,-1,19,26,35,112.667000,80.000000,56.833300,1.476331,0.986317,0.865146,0.001065,0.000000,-0.001838,0.001065,0.365963,0.367028,0.001065,0.991445,1.476331,0.484887,80,1,79,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,2,36,0,0,1,0.551084,0.370172,0.362531,0.000000,0.000000,0.000000,0.000000,-1,20,25,35,112.667000,80.000000,56.833300,0.553774,0.240686,0.084352,0.000000,-0.004496,-0.018189,-0.004496,0.367028,0.362531,-0.004496,0.551084,0.240686,-0.310398,80,2,78,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,3,65,1,1,0,1.029486,0.370172,0.363880,0.000000,0.000000,0.000000,0.000000,-1,19,26,35,112.667000,80.000000,56.833300,1.476331,0.980220,0.865146,0.001348,0.000000,-0.001598,0.001348,0.362531,0.363880,0.001348,1.029486,1.476331,0.446846,80,3,77,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,4,78,0,0,1,0.579916,0.370172,0.359183,0.000000,0.000000,0.000000,0.000000,-1,20,25,35,112.667000,80.000000,56.833300,0.552078,0.240686,0.084352,0.000000,-0.004697,-0.017963,-0.004697,0.363880,0.359183,-0.004697,0.579916,0.240686,-0.339230,80,4,76,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,5,69,1,1,0,0.995127,0.370172,0.360786,0.000000,0.000000,0.000000,0.000000,-1,19,26,35,112.667000,80.000000,56.833300,1.476331,0.985726,0.865146,0.001603,0.000000,-0.001384,0.001603,0.359183,0.360786,0.001603,0.995127,1.476331,0.481205,80,5,75,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,6,5,0,0,1,0.601913,0.370172,0.355893,0.000000,0.000000,0.000000,0.000000,-1,20,25,35,112.667000,80.000000,56.833300,0.550784,0.240686,0.084352,0.000000,-0.004893,-0.017743,-0.004893,0.360786,0.355893,-0.004893,0.601913,0.240686,-0.361227,80,6,74,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,7,8,1,1,0,0.993737,0.370172,0.357750,0.000000,0.000000,0.000000,0.000000,-1,19,26,35,112.667000,80.000000,56.833300,1.476331,0.985949,0.865146,0.001857,0.000000,-0.001170,0.001857,0.355893,0.357750,0.001857,0.993737,1.476331,0.482594,80,7,73,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,8,27,0,0,1,0.551359,0.370172,0.352648,0.000000,0.000000,0.000000,0.000000,-1,20,25,35,112.667000,80.000000,56.833300,0.553758,0.240686,0.084352,0.000000,-0.005102,-0.017549,-0.005102,0.357750,0.352648,-0.005102,0.551359,0.240686,-0.310673,80,8,72,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,9,21,1,1,0,1.135633,0.370172,0.354786,0.000000,0.000000,0.000000,0.000000,-1,19,26,35,112.667000,80.000000,56.833300,1.476331,0.963209,0.865146,0.002138,0.000000,-0.000926,0.002138,0.352648,0.354786,0.002138,1.135633,1.476331,0.340698,80,9,71,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,10,49,0,0,1,0.547132,0.370172,0.349497,0.000000,0.000000,0.000000,0.000000,-1,20,25,35,112.667000,80.000000,56.833300,0.554006,0.240686,0.084352,0.000000,-0.005289,-0.017348,-0.005289,0.354786,0.349497,-0.005289,0.547132,0.240686,-0.306446,80,10,70,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,11,77,1,1,0,0.998123,0.370172,0.351835,0.000000,0.000000,0.000000,0.000000,-1,19,26,35,112.667000,80.000000,56.833300,1.476331,0.985246,0.865146,0.002338,0.000000,-0.000762,0.002338,0.349497,0.351835,0.002338,0.998123,1.476331,0.478208,80,11,69,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,12,23,0,0,1,0.551364,0.370172,0.346368,0.000000,0.000000,0.000000,0.000000,-1,20,25,35,112.667000,80.000000,56.833300,0.553757,0.240686,0.084352,0.000000,-0.005467,-0.017145,-0.005467,0.351835,0.346368,-0.005467,0.551364,0.240686,-0.310677,80,12,68,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,13,53,1,1,0,1.002510,0.370172,0.348935,0.000000,0.000000,0.000000,0.000000,-1,19,26,35,112.667000,80.000000,56.833300,1.476331,0.984543,0.865146,0.002567,0.000000,-0.000567,0.002567,0.346368,0.348935,0.002567,1.002510,1.476331,0.473821,80,13,67,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,14,47,0,0,1,0.547408,0.370172,0.343295,0.000000,0.000000,0.000000,0.000000,-1,20,25,35,112.667000,80.000000,56.833300,0.553990,0.240686,0.084352,0.000000,-0.005640,-0.016949,-0.005640,0.348935,0.343295,-0.005640,0.547408,0.240686,-0.306721,80,14,66,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,15,56,0,0,1,0.546982,0.370172,0.337122,0.000000,0.000000,0.000000,0.000000,-1,19,26,35,112.667000,80.000000,56.833300,0.583174,0.231772,0.084352,0.000000,-0.006173,-0.016660,-0.006173,0.343295,0.337122,-0.006173,0.546982,0.231772,-0.315210,80,15,65,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,16,34,0,0,1,0.551356,0.370172,0.330484,0.000000,0.000000,0.000000,0.000000,-1,18,27,35,112.667000,80.000000,56.833300,0.615286,0.223494,0.084352,0.000000,-0.006638,-0.016311,-0.006638,0.337122,0.330484,-0.006638,0.551356,0.223494,-0.327862,80,16,64,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,17,40,0,0,1,0.546997,0.370172,0.323446,0.000000,0.000000,0.000000,0.000000,-1,17,28,35,112.667000,80.000000,56.833300,0.651781,0.215788,0.084352,0.000000,-0.007038,-0.015915,-0.007038,0.330484,0.323446,-0.007038,0.546997,0.215788,-0.331209,80,17,63,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,18,67,0,0,1,0.546991,0.370172,0.316076,0.000000,0.000000,0.000000,0.000000,-1,16,29,35,112.667000,80.000000,56.833300,0.692518,0.208595,0.084352,0.000000,-0.007370,-0.015474,-0.007370,0.323446,0.316076,-0.007370,0.546991,0.208595,-0.338396,80,18,62,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,19,45,0,0,1,0.547405,0.370172,0.308438,0.000000,0.000000,0.000000,0.000000,-1,15,30,35,112.667000,80.000000,56.833300,0.738653,0.201866,0.084352,0.000000,-0.007637,-0.014998,-0.007637,0.316076,0.308438,-0.007637,0.547405,0.201866,-0.345540,80,19,61,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,20,13,0,0,1,0.551358,0.370172,0.300596,0.000000,0.000000,0.000000,0.000000,-1,14,31,35,112.667000,80.000000,56.833300,0.791082,0.195557,0.084352,0.000000,-0.007842,-0.014492,-0.007842,0.308438,0.300596,-0.007842,0.551358,0.195557,-0.355800,80,20,60,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,21,80,2,2,1,0.703813,0.370172,0.298956,0.000000,0.000000,0.000000,0.000000,-1,13,32,35,112.667000,80.000000,56.833300,0.355029,0.500000,0.703813,0.000907,-0.001640,0.000000,-0.001640,0.300596,0.298956,-0.001640,0.703813,0.500000,-0.203813,80,21,59,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,22,2,2,2,1,0.703813,0.370172,0.297335,0.000000,0.000000,0.000000,0.000000,-1,13,33,34,112.667000,80.000000,56.833300,0.355029,0.500000,0.703813,0.000898,-0.001622,0.000000,-0.001622,0.298956,0.297335,-0.001622,0.703813,0.500000,-0.203813,80,22,58,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,23,46,2,2,1,0.703813,0.370172,0.295730,0.000000,0.000000,0.000000,0.000000,-1,13,34,33,112.667000,80.000000,56.833300,0.355029,0.500000,0.703813,0.000888,-0.001604,0.000000,-0.001604,0.297335,0.295730,-0.001604,0.703813,0.500000,-0.203813,80,23,57,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,24,24,0,0,1,0.551500,0.370172,0.287498,0.000000,0.000000,0.000000,0.000000,-1,13,35,32,112.667000,80.000000,56.833300,0.851922,0.173829,0.092021,0.000000,-0.008233,-0.012542,-0.008233,0.295730,0.287498,-0.008233,0.551500,0.173829,-0.377671,80,24,56,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,25,22,2,2,1,0.703813,0.370172,0.285834,0.000000,0.000000,0.000000,0.000000,-1,12,36,32,112.667000,80.000000,56.833300,0.355029,0.500000,0.703813,0.000924,-0.001663,0.000000,-0.001663,0.287498,0.285834,-0.001663,0.703813,0.500000,-0.203813,80,25,55,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,26,41,0,0,1,0.547405,0.370172,0.277499,0.000000,0.000000,0.000000,0.000000,-1,12,37,31,112.667000,80.000000,56.833300,0.923317,0.164680,0.094896,0.000000,-0.008335,-0.011594,-0.008335,0.285834,0.277499,-0.008335,0.547405,0.164680,-0.382725,80,26,54,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,27,18,2,2,1,0.703813,0.370172,0.275797,0.000000,0.000000,0.000000,0.000000,-1,11,38,31,112.667000,80.000000,56.833300,0.355029,0.500000,0.703813,0.000948,-0.001702,0.000000,-0.001702,0.277499,0.275797,-0.001702,0.703813,0.500000,-0.203813,80,27,53,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,28,30,2,2,1,0.703813,0.370172,0.274116,0.000000,0.000000,0.000000,0.000000,-1,11,39,30,112.667000,80.000000,56.833300,0.355029,0.500000,0.703813,0.000936,-0.001681,0.000000,-0.001681,0.275797,0.274116,-0.001681,0.703813,0.500000,-0.203813,80,28,52,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,29,38,0,0,1,0.551085,0.370172,0.265715,0.000000,0.000000,0.000000,0.000000,-1,11,40,29,112.667000,80.000000,56.833300,1.006861,0.152630,0.101223,0.000000,-0.008400,-0.010265,-0.008400,0.274116,0.265715,-0.008400,0.551085,0.152630,-0.398455,80,29,51,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,30,16,2,2,1,0.703813,0.370172,0.264015,0.000000,0.000000,0.000000,0.000000,-1,10,41,29,112.667000,80.000000,56.833300,0.355029,0.500000,0.703813,0.000949,-0.001700,0.000000,-0.001700,0.265715,0.264015,-0.001700,0.703813,0.500000,-0.203813,80,30,50,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,31,35,2,2,1,0.703813,0.370172,0.262336,0.000000,0.000000,0.000000,0.000000,-1,10,42,28,112.667000,80.000000,56.833300,0.355029,0.500000,0.703813,0.000937,-0.001679,0.000000,-0.001679,0.264015,0.262336,-0.001679,0.703813,0.500000,-0.203813,80,31,49,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,32,71,0,0,1,0.546991,0.370172,0.253970,0.000000,0.000000,0.000000,0.000000,-1,10,43,27,112.667000,80.000000,56.833300,1.108029,0.142224,0.108453,0.000000,-0.008367,-0.009034,-0.008367,0.262336,0.253970,-0.008367,0.546991,0.142224,-0.404767,80,32,48,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,33,43,2,2,1,0.703813,0.370172,0.252289,0.000000,0.000000,0.000000,0.000000,-1,9,44,27,112.667000,80.000000,56.833300,0.355029,0.500000,0.703813,0.000940,-0.001681,0.000000,-0.001681,0.253970,0.252289,-0.001681,0.703813,0.500000,-0.203813,80,33,47,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,34,26,2,2,1,0.703813,0.370172,0.250630,0.000000,0.000000,0.000000,0.000000,-1,9,45,26,112.667000,80.000000,56.833300,0.355029,0.500000,0.703813,0.000928,-0.001659,0.000000,-0.001659,0.252289,0.250630,-0.001659,0.703813,0.500000,-0.203813,80,34,46,fixed,80,1,1,0,0.000000,1,
1007,centralized_dqn,centralized_dqn,0,80,4,35,10,2,2,1,0.703813,0.370172,0.248993,0.000000,0.000000,0.000000,0.000000,-1,9,46,25,112.667000,80.000000,56.833300,0.355029,0.500000,0.703813,0.000916,-0.001637,0.000000,-0.001637,0.250630,0.248993,-0.001637,0.703813,0.500000,-0.203813,80,35,45,fixed,80,1,1,0,0.000000,1,
