seed,method,max_switches,cycle_id,step_id,target_ue_id,previous_bs_id,current_bs_id,selected_bs_id,satisfaction_before,harmonic_mean_before,harmonic_mean_after_estimated,advantage,q_bs0,q_bs1,q_bs2,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,selected_estimated_h_delta,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,applied,skip_reason
1002,online_dqn,5,1,16,8,2,2,2,0.311689,0.276301,0.276301,0.000000,-8.852679,-0.730113,6.113394,0,32,20,28,93.833300,78.500000,128.333000,0.426288,0.509554,0.311689,0.018706,0.018945,0.011831,0.000000,0.288132,0.288132,0.000000,0,same_bs
1002,online_dqn,5,1,17,66,2,2,2,0.311689,0.276301,0.276301,0.000000,-8.852679,-0.730113,6.113394,0,32,20,28,93.833300,78.500000,128.333000,0.426288,0.509554,0.311689,0.018706,0.018945,0.011831,0.000000,0.288132,0.288132,0.000000,0,same_bs
1002,online_dqn,5,1,18,26,2,2,2,0.311689,0.276301,0.276301,0.000000,-8.852679,-0.730113,6.113394,0,32,20,28,93.833300,78.500000,128.333000,0.426288,0.509554,0.311689,0.018706,0.018945,0.011831,0.000000,0.288132,0.288132,0.000000,0,same_bs
1002,online_dqn,5,1,19,40,2,2,2,0.311689,0.276301,0.276301,0.000000,-8.852679,-0.730113,6.113394,0,32,20,28,93.833300,78.500000,128.333000,0.426288,0.509554,0.311689,0.018706,0.018945,0.011831,0.000000,0.288132,0.288132,0.000000,0,same_bs
1002,online_dqn,5,1,20,38,2,2,2,0.311689,0.276301,0.276301,0.000000,-8.852679,-0.730113,6.113394,0,32,20,28,93.833300,78.500000,128.333000,0.426288,0.509554,0.311689,0.018706,0.018945,0.011831,0.000000,0.288132,0.288132,0.000000,0,same_bs
1002,online_dqn,5,1,21,63,1,1,2,0.348640,0.276301,0.272708,6.681370,-9.493943,-1.466233,5.215137,0,32,20,28,93.833300,78.500000,128.333000,0.650976,0.428399,0.080152,0.012711,0.011831,-0.003593,-0.003593,0.288132,0.272708,-0.015424,0,safety_h_delta
1002,online_dqn,5,1,22,1,0,0,2,0.426288,0.276301,0.281569,14.739860,-9.204028,-1.217527,5.535832,0,32,20,28,93.833300,78.500000,128.333000,0.426288,0.509554,0.311689,0.011831,0.012058,0.005268,0.005268,0.288132,0.281569,-0.006562,1,
1002,online_dqn,5,2,0,34,2,2,2,0.057098,0.237290,0.237290,0.000000,-7.704150,-0.718884,4.275866,0,31,20,29,93.000000,78.833300,58.333300,0.570154,0.520501,0.057148,0.017427,0.017344,0.000053,0.000000,0.237342,0.237342,0.000000,0,same_bs
1002,online_dqn,5,2,1,29,2,2,2,0.057103,0.237290,0.237290,0.000000,-7.704152,-0.718884,4.275866,0,31,20,29,93.000000,78.833300,58.333300,0.570154,0.520501,0.057147,0.017427,0.017344,0.000053,0.000000,0.237342,0.237342,0.000000,0,same_bs
1002,online_dqn,5,2,2,61,2,2,2,0.057104,0.237290,0.237290,0.000000,-7.704153,-0.718884,4.275867,0,31,20,29,93.000000,78.833300,58.333300,0.570154,0.520501,0.057147,0.017427,0.017344,0.000053,0.000000,0.237342,0.237342,0.000000,0,same_bs
1002,online_dqn,5,2,3,35,2,2,2,0.057104,0.237290,0.237290,0.000000,-7.704153,-0.718884,4.275867,0,31,20,29,93.000000,78.833300,58.333300,0.570154,0.520501,0.057147,0.017427,0.017344,0.000053,0.000000,0.237342,0.237342,0.000000,0,same_bs
1002,online_dqn,5,2,4,54,2,2,2,0.057106,0.237290,0.237290,0.000000,-7.704152,-0.718884,4.275867,0,31,20,29,93.000000,78.833300,58.333300,0.570154,0.520501,0.057147,0.017427,0.017344,0.000053,0.000000,0.237342,0.237342,0.000000,0,same_bs
1002,online_dqn,5,2,5,28,2,2,2,0.057106,0.237290,0.237290,0.000000,-7.704153,-0.718884,4.275867,0,31,20,29,93.000000,78.833300,58.333300,0.570154,0.520501,0.057147,0.017427,0.017344,0.000053,0.000000,0.237342,0.237342,0.000000,0,same_bs
1002,online_dqn,5,2,6,79,2,2,2,0.057106,0.237290,0.237290,0.000000,-7.704153,-0.718884,4.275867,0,31,20,29,93.000000,78.833300,58.333300,0.570154,0.520501,0.057147,0.017427,0.017344,0.000053,0.000000,0.237342,0.237342,0.000000,0,same_bs
1002,online_dqn,5,2,7,58,2,2,2,0.057106,0.237290,0.237290,0.000000,-7.704153,-0.718884,4.275867,0,31,20,29,93.000000,78.833300,58.333300,0.570154,0.520501,0.057147,0.017427,0.017344,0.000053,0.000000,0.237342,0.237342,0.000000,0,same_bs
1002,online_dqn,5,2,8,19,2,2,2,0.057107,0.237290,0.237290,0.000000,-7.704154,-0.718884,4.275866,0,31,20,29,93.000000,78.833300,58.333300,0.570154,0.520501,0.057147,0.017427,0.017344,0.000053,0.000000,0.237342,0.237342,0.000000,0,same_bs
1002,online_dqn,5,2,9,64,2,2,2,0.057107,0.237290,0.237290,0.000000,-7.704154,-0.718884,4.275866,0,31,20,29,93.000000,78.833300,58.333300,0.570154,0.520501,0.057147,0.017427,0.017344,0.000053,0.000000,0.237342,0.237342,0.000000,0,same_bs
1002,online_dqn,5,2,10,21,2,2,2,0.057109,0.237290,0.237290,0.000000,-7.704154,-0.718884,4.275867,0,31,20,29,93.000000,78.833300,58.333300,0.570154,0.520501,0.057147,0.017427,0.017344,0.000053,0.000000,0.237342,0.237342,0.000000,0,same_bs
1002,online_dqn,5,2,11,73,2,2,2,0.057109,0.237290,0.237290,0.000000,-7.704154,-0.718884,4.275867,0,31,20,29,93.000000,78.833300,58.333300,0.570154,0.520501,0.057147,0.017427,0.017344,0.000053,0.000000,0.237342,0.237342,0.000000,0,same_bs
1002,online_dqn,5,2,12,76,2,2,2,0.057374,0.237290,0.237290,0.000000,-7.704248,-0.718877,4.275897,0,31,20,29,93.000000,78.833300,58.333300,0.570154,0.520501,0.057126,0.017432,0.017349,0.000053,0.000000,0.237342,0.237342,0.000000,0,same_bs
1002,online_dqn,5,2,13,77,2,2,2,0.057382,0.237290,0.237290,0.000000,-7.704251,-0.718877,4.275898,0,31,20,29,93.000000,78.833300,58.333300,0.570154,0.520501,0.057126,0.017432,0.017349,0.000053,0.000000,0.237342,0.237342,0.000000,0,same_bs
1002,online_dqn,5,2,14,16,0,0,2,0.430108,0.237290,0.232525,12.511382,-7.173862,-0.022552,5.337519,0,31,20,29,93.000000,78.833300,58.333300,0.430108,0.507400,0.685715,0.000053,0.000348,-0.004765,-0.004765,0.237342,0.232525,-0.004817,0,safety_h_delta
1002,online_dqn,5,2,15,74,0,0,2,0.430108,0.237290,0.232525,12.511382,-7.173862,-0.022552,5.337519,0,31,20,29,93.000000,78.833300,58.333300,0.430108,0.507400,0.685715,0.000053,0.000348,-0.004765,-0.004765,0.237342,0.232525,-0.004817,0,safety_h_delta
1002,online_dqn,5,2,16,13,0,0,0,0.430108,0.237290,0.237290,0.000000,-7.173862,-0.022552,5.337519,0,31,20,29,93.000000,78.833300,58.333300,0.430108,0.507400,0.685715,0.000053,0.000348,-0.004765,0.000000,0.237342,0.237342,0.000000,0,same_bs
1002,online_dqn,5,2,17,41,0,0,1,0.430108,0.237290,0.237638,7.151310,-7.173862,-0.022552,5.337519,0,31,20,29,93.000000,78.833300,58.333300,0.430108,0.507400,0.685715,0.000053,0.000348,-0.004765,0.000348,0.237342,0.237638,0.000296,1,
1002,online_dqn,5,2,18,80,0,0,0,0.430108,0.237290,0.237290,0.000000,-7.177255,0.032435,5.303062,0,30,21,29,93.000000,78.833300,58.333300,0.430108,0.507400,0.685715,0.000348,0.000645,-0.004481,0.000000,0.237638,0.237638,0.000000,0,same_bs
1002,online_dqn,5,2,19,7,0,0,2,0.430108,0.237290,0.232809,12.480317,-7.177255,0.032435,5.303062,0,30,21,29,93.000000,78.833300,58.333300,0.430108,0.507400,0.685715,0.000348,0.000645,-0.004481,-0.004481,0.237638,0.232809,-0.004829,0,safety_h_delta
1002,online_dqn,5,2,20,47,0,0,2,0.430108,0.237290,0.232809,12.480317,-7.177255,0.032435,5.303062,0,30,21,29,93.000000,78.833300,58.333300,0.430108,0.507400,0.685715,0.000348,0.000645,-0.004481,-0.004481,0.237638,0.232809,-0.004829,0,safety_h_delta
1002,online_dqn,5,2,21,23,0,0,0,1.075269,0.237290,0.237290,0.000000,-7.202358,0.044610,5.291728,1,30,21,29,93.000000,78.833300,58.333300,1.075269,1.268499,1.714287,0.000348,0.000495,-0.004833,0.000000,0.237638,0.237638,0.000000,0,same_bs
1002,online_dqn,5,2,22,30,0,0,2,1.075269,0.237290,0.232457,12.494086,-7.202358,0.044610,5.291728,1,30,21,29,93.000000,78.833300,58.333300,1.075269,1.268499,1.714287,0.000348,0.000495,-0.004833,-0.004833,0.237638,0.232457,-0.005181,0,safety_h_delta
1002,online_dqn,5,2,23,48,0,0,2,1.075269,0.237290,0.232457,12.494086,-7.202358,0.044610,5.291728,1,30,21,29,93.000000,78.833300,58.333300,1.075269,1.268499,1.714287,0.000348,0.000495,-0.004833,-0.004833,0.237638,0.232457,-0.005181,0,safety_h_delta
1002,online_dqn,5,2,24,6,0,0,2,1.075269,0.237290,0.232457,12.494086,-7.202358,0.044610,5.291728,1,30,21,29,93.000000,78.833300,58.333300,1.075269,1.268499,1.714287,0.000348,0.000495,-0.004833,-0.004833,0.237638,0.232457,-0.005181,0,safety_h_delta
1002,online_dqn,5,2,25,14,0,0,2,1.075269,0.237290,0.232457,12.494086,-7.202358,0.044610,5.291728,1,30,21,29,93.000000,78.833300,58.333300,1.075269,1.268499,1.714287,0.000348,0.000495,-0.004833,-0.004833,0.237638,0.232457,-0.005181,0,safety_h_delta
1002,online_dqn,5,2,26,62,0,0,0,1.168931,0.237290,0.237290,0.000000,-7.272027,0.046172,5.298701,1,30,21,29,93.000000,78.833300,58.333300,1.205951,0.997199,0.840369,0.000348,0.000252,-0.005328,0.000000,0.237638,0.237638,0.000000,0,same_bs
1002,online_dqn,5,2,27,42,0,0,0,1.168913,0.237290,0.237290,0.000000,-7.272025,0.046171,5.298699,1,30,21,29,93.000000,78.833300,58.333300,1.205953,0.997199,0.840369,0.000348,0.000252,-0.005328,0.000000,0.237638,0.237638,0.000000,0,same_bs
1002,online_dqn,5,2,28,69,0,0,2,1.168745,0.237290,0.231962,12.570706,-7.272014,0.046162,5.298693,1,30,21,29,93.000000,78.833300,58.333300,1.205975,0.997199,0.840369,0.000348,0.000252,-0.005328,-0.005328,0.237638,0.231962,-0.005676,0,safety_h_delta
1002,online_dqn,5,2,29,71,0,0,2,1.168727,0.237290,0.231962,12.570704,-7.272012,0.046161,5.298691,1,30,21,29,93.000000,78.833300,58.333300,1.205977,0.997199,0.840369,0.000348,0.000252,-0.005328,-0.005328,0.237638,0.231962,-0.005676,0,safety_h_delta
1002,online_dqn,5,2,30,18,0,0,2,1.168727,0.237290,0.231962,12.570704,-7.272012,0.046161,5.298691,1,30,21,29,93.000000,78.833300,58.333300,1.205977,0.997199,0.840369,0.000348,0.000252,-0.005328,-0.005328,0.237638,0.231962,-0.005676,0,safety_h_delta
1002,online_dqn,5,2,31,44,0,0,2,1.166104,0.237290,0.231962,12.570395,-7.271823,0.046015,5.298572,1,30,21,29,93.000000,78.833300,58.333300,1.206316,0.997199,0.840369,0.000348,0.000252,-0.005328,-0.005328,0.237638,0.231962,-0.005676,0,safety_h_delta
1002,online_dqn,5,2,32,31,0,0,2,1.165749,0.237290,0.231962,12.570352,-7.271797,0.045995,5.298555,1,30,21,29,93.000000,78.833300,58.333300,1.206362,0.997199,0.840369,0.000348,0.000252,-0.005328,-0.005328,0.237638,0.231962,-0.005676,0,safety_h_delta
1002,online_dqn,5,2,33,55,0,0,2,1.165103,0.237290,0.231962,12.570276,-7.271750,0.045958,5.298525,1,30,21,29,93.000000,78.833300,58.333300,1.206445,0.997199,0.840369,0.000348,0.000252,-0.005328,-0.005328,0.237638,0.231962,-0.005677,0,safety_h_delta
1002,online_dqn,5,2,34,49,0,0,2,1.164325,0.237290,0.231962,12.570183,-7.271693,0.045915,5.298490,1,30,21,29,93.000000,78.833300,58.333300,1.206546,0.997199,0.840369,0.000348,0.000252,-0.005328,-0.005328,0.237638,0.231962,-0.005677,0,safety_h_delta
1002,online_dqn,5,2,35,59,2,2,2,1.714287,0.237290,0.237290,0.000000,-7.660725,-0.604832,4.309274,1,30,21,29,93.000000,78.833300,58.333300,1.075269,1.268499,1.714287,0.005765,0.005918,0.000348,0.000000,0.237638,0.237638,0.000000,0,same_bs
1002,online_dqn,5,2,36,36,2,2,1,1.714287,0.237290,0.243208,-4.914106,-7.660725,-0.604832,4.309274,1,30,21,29,93.000000,78.833300,58.333300,1.075269,1.268499,1.714287,0.005765,0.005918,0.000348,0.005918,0.237638,0.243208,0.005570,1,
1002,online_dqn,5,2,37,17,2,2,2,1.714287,0.237290,0.237290,0.000000,-7.647000,-0.543745,4.369421,1,30,22,28,93.000000,78.833300,58.333300,1.075269,1.268499,1.714287,0.011595,0.011756,0.005918,0.000000,0.243208,0.243208,0.000000,0,same_bs
1002,online_dqn,5,2,38,9,2,2,2,1.714287,0.237290,0.237290,0.000000,-7.647000,-0.543745,4.369421,1,30,22,28,93.000000,78.833300,58.333300,1.075269,1.268499,1.714287,0.011595,0.011756,0.005918,0.000000,0.243208,0.243208,0.000000,0,same_bs
1002,online_dqn,5,3,0,21,2,2,2,0.053144,0.229731,0.229731,0.000000,-7.678647,-0.641998,4.252707,0,30,22,28,92.666700,79.000000,57.666700,0.577292,0.520743,0.054644,0.017431,0.017401,0.000061,0.000000,0.229791,0.229791,0.000000,0,same_bs
1002,online_dqn,5,3,1,79,2,2,2,0.054100,0.229731,0.229731,0.000000,-7.678985,-0.641971,4.252898,0,30,22,28,92.666700,79.000000,57.666700,0.577292,0.520743,0.054571,0.017449,0.017419,0.000061,0.000000,0.229791,0.229791,0.000000,0,same_bs
1002,online_dqn,5,3,2,77,2,2,1,0.054100,0.229731,0.247150,-4.894869,-7.678985,-0.641971,4.252898,0,30,22,28,92.666700,79.000000,57.666700,0.577292,0.520743,0.054571,0.017449,0.017419,0.000061,0.017419,0.229791,0.247150,0.017359,1,
1002,online_dqn,5,3,3,76,2,2,2,0.054100,0.229731,0.229731,0.000000,-7.665448,-0.583674,4.315516,0,30,23,27,92.666700,79.000000,57.666700,0.577292,0.499046,0.056592,0.036485,0.036303,0.017419,0.000000,0.247150,0.247150,0.000000,0,same_bs
1002,online_dqn,5,3,4,34,2,2,2,0.054372,0.229731,0.229731,0.000000,-7.665545,-0.583666,4.315569,0,30,23,27,92.666700,79.000000,57.666700,0.577292,0.499046,0.056570,0.036491,0.036308,0.017419,0.000000,0.247150,0.247150,0.000000,0,same_bs
1002,online_dqn,5,3,5,29,2,2,2,0.054498,0.229731,0.229731,0.000000,-7.665589,-0.583662,4.315594,0,30,23,27,92.666700,79.000000,57.666700,0.577292,0.499046,0.056560,0.036494,0.036311,0.017419,0.000000,0.247150,0.247150,0.000000,0,same_bs
1002,online_dqn,5,3,6,28,2,2,1,0.054502,0.229731,0.266042,-4.899258,-7.665591,-0.583662,4.315596,0,30,23,27,92.666700,79.000000,57.666700,0.577292,0.499046,0.056560,0.036494,0.036311,0.017419,0.036311,0.247150,0.266042,0.018892,1,
1002,online_dqn,5,3,7,19,2,2,2,0.054506,0.229731,0.229731,0.000000,-7.652002,-0.525314,4.378310,0,30,24,26,92.666700,79.000000,57.666700,0.577292,0.479084,0.058735,0.057190,0.056807,0.036311,0.000000,0.266042,0.266042,0.000000,0,same_bs
1002,online_dqn,5,3,8,64,2,2,2,0.054644,0.229731,0.229731,0.000000,-7.652052,-0.525310,4.378337,0,30,24,26,92.666700,79.000000,57.666700,0.577292,0.479084,0.058723,0.057194,0.056810,0.036311,0.000000,0.266042,0.266042,0.000000,0,same_bs
1002,online_dqn,5,3,9,58,2,2,2,0.054645,0.229731,0.229731,0.000000,-7.652053,-0.525310,4.378337,0,30,24,26,92.666700,79.000000,57.666700,0.577292,0.479084,0.058723,0.057194,0.056810,0.036311,0.000000,0.266042,0.266042,0.000000,0,same_bs
1002,online_dqn,5,3,10,73,2,2,2,0.054646,0.229731,0.229731,0.000000,-7.652053,-0.525310,4.378338,0,30,24,26,92.666700,79.000000,57.666700,0.577292,0.479084,0.058723,0.057194,0.056810,0.036311,0.000000,0.266042,0.266042,0.000000,0,same_bs
1002,online_dqn,5,3,11,54,2,2,2,0.055055,0.229731,0.229731,0.000000,-7.652197,-0.525298,4.378419,0,30,24,26,92.666700,79.000000,57.666700,0.577292,0.479084,0.058689,0.057203,0.056820,0.036311,0.000000,0.266042,0.266042,0.000000,0,same_bs
1002,online_dqn,5,3,12,35,2,2,2,0.055602,0.229731,0.229731,0.000000,-7.652390,-0.525282,4.378527,0,30,24,26,92.666700,79.000000,57.666700,0.577292,0.479084,0.058644,0.057216,0.056833,0.036311,0.000000,0.266042,0.266042,0.000000,0,same_bs
1002,online_dqn,5,3,13,61,2,2,2,0.055603,0.229731,0.229731,0.000000,-7.652390,-0.525283,4.378528,0,30,24,26,92.666700,79.000000,57.666700,0.577292,0.479084,0.058644,0.057217,0.056833,0.036311,0.000000,0.266042,0.266042,0.000000,0,same_bs
1002,online_dqn,5,3,14,7,0,0,2,0.431655,0.229731,0.260524,12.556758,-7.211914,0.233840,5.344844,0,30,24,26,92.666700,79.000000,57.666700,0.431655,0.506329,0.693641,0.036311,0.036597,0.030793,0.030793,0.266042,0.260524,-0.005518,1,
1002,online_dqn,5,3,15,13,0,0,2,0.431655,0.229731,0.255231,12.500582,-7.194770,0.209612,5.305811,0,29,24,27,92.666700,79.000000,57.666700,0.431655,0.506329,0.693641,0.030793,0.031068,0.025500,0.025500,0.260524,0.255231,-0.005293,1,
1002,online_dqn,5,3,16,16,0,0,2,0.431655,0.229731,0.250148,12.449576,-7.180994,0.182288,5.268582,0,28,24,28,92.666700,79.000000,57.666700,0.431655,0.506329,0.693641,0.025500,0.025763,0.020417,0.020417,0.255231,0.250148,-0.005083,1,
1002,online_dqn,5,4,0,21,2,2,1,0.055325,0.255207,0.273867,1.879024,3.499663,5.738139,3.859115,0,27,24,29,94.666700,80.833300,57.666700,0.579913,0.379314,0.055908,0.019582,0.018660,0.000096,0.018660,0.255303,0.273867,0.018564,1,
1002,online_dqn,5,4,1,29,2,2,1,0.055327,0.255207,0.293775,1.924472,3.459236,5.807888,3.883416,0,27,25,28,94.666700,80.833300,57.666700,0.579913,0.364725,0.057905,0.039859,0.038568,0.018660,0.038568,0.273867,0.293775,0.019908,1,
1002,online_dqn,5,4,2,19,2,2,1,0.055328,0.255207,0.315003,1.949995,3.428206,5.875244,3.925249,0,27,26,27,94.666700,80.833300,57.666700,0.579913,0.351217,0.060049,0.061545,0.059796,0.038568,0.059796,0.293775,0.315003,0.021228,1,
1002,online_dqn,5,4,3,35,2,2,1,0.055872,0.255207,0.337488,1.973457,3.398112,5.942499,3.969042,0,27,27,26,94.666700,80.833300,57.666700,0.579913,0.338673,0.062304,0.084594,0.082281,0.059796,0.082281,0.315003,0.337488,0.022485,1,
1002,online_dqn,5,4,4,64,2,2,1,0.056004,0.255207,0.361064,1.996991,3.368113,6.009777,4.012786,0,27,28,25,94.666700,80.833300,57.666700,0.579913,0.326995,0.064782,0.108855,0.105857,0.082281,0.105857,0.337488,0.361064,0.023576,1,
