seed,method,max_switches,cycle_id,step_id,target_ue_id,previous_bs_id,current_bs_id,selected_bs_id,satisfaction_before,harmonic_mean_before,harmonic_mean_after_estimated,advantage,q_bs0,q_bs1,q_bs2,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,selected_estimated_h_delta,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,applied,skip_reason
1004,online_dqn,5,2,6,25,1,1,1,0.130055,0.279049,0.279049,0.000000,-1.162043,0.751683,-2.935255,0,22,43,15,98.666700,87.166700,54.500000,0.733233,0.123588,0.068391,0.026017,0.014029,0.011575,0.000000,0.293078,0.293078,0.000000,0,same_bs
1004,online_dqn,5,2,7,12,1,1,1,0.130599,0.279049,0.279049,0.000000,-1.162205,0.751807,-2.935341,0,22,43,15,98.666700,87.166700,54.500000,0.733233,0.123564,0.068391,0.026019,0.014029,0.011576,0.000000,0.293078,0.293078,0.000000,0,same_bs
1004,online_dqn,5,2,8,64,1,1,1,0.130884,0.279049,0.279049,0.000000,-1.162288,0.751872,-2.935385,0,22,43,15,98.666700,87.166700,54.500000,0.733233,0.123551,0.068391,0.026020,0.014029,0.011577,0.000000,0.293078,0.293078,0.000000,0,same_bs
1004,online_dqn,5,2,9,27,1,1,1,0.131002,0.279049,0.279049,0.000000,-1.162325,0.751898,-2.935404,0,22,43,15,98.666700,87.166700,54.500000,0.733233,0.123546,0.068391,0.026021,0.014029,0.011577,0.000000,0.293078,0.293078,0.000000,0,same_bs
1004,online_dqn,5,2,10,30,1,1,0,0.131002,0.279049,0.305070,-1.914223,-1.162325,0.751898,-2.935404,0,22,43,15,98.666700,87.166700,54.500000,0.733233,0.123546,0.068391,0.026021,0.014029,0.011577,0.026021,0.293078,0.305070,0.011992,1,
1004,online_dqn,5,2,11,65,1,1,2,0.131006,0.279049,0.301985,-3.764367,-1.169192,0.782499,-2.981869,0,23,42,15,98.666700,87.166700,54.500000,0.702682,0.126487,0.068391,0.038411,0.026021,0.022936,0.022936,0.305070,0.301985,-0.003085,1,
1004,online_dqn,5,3,0,65,2,2,1,0.057244,0.297055,0.303335,4.400717,0.022013,1.423336,-2.977381,0,23,41,16,92.833300,85.833300,53.666700,0.800310,0.123686,0.335499,0.019167,0.006281,0.017249,0.006281,0.314304,0.303335,-0.010969,1,
1004,online_dqn,5,3,1,59,1,1,1,0.121986,0.297055,0.297055,0.000000,-0.986724,0.774638,-2.894508,0,23,42,15,92.833300,85.833300,53.666700,0.800310,0.123896,0.057244,0.019150,0.006281,0.000307,0.000000,0.303335,0.303335,0.000000,0,same_bs
1004,online_dqn,5,3,2,1,1,1,1,0.124179,0.297055,0.297055,0.000000,-0.987391,0.775112,-2.894719,0,23,42,15,92.833300,85.833300,53.666700,0.800310,0.123798,0.057244,0.019158,0.006281,0.000314,0.000000,0.303335,0.303335,0.000000,0,same_bs
1004,online_dqn,5,3,3,37,1,1,1,0.124319,0.297055,0.297055,0.000000,-0.987434,0.775142,-2.894732,0,23,42,15,92.833300,85.833300,53.666700,0.800310,0.123792,0.057244,0.019158,0.006281,0.000315,0.000000,0.303335,0.303335,0.000000,0,same_bs
1004,online_dqn,5,3,4,25,1,1,1,0.124450,0.297055,0.297055,0.000000,-0.987474,0.775170,-2.894746,0,23,42,15,92.833300,85.833300,53.666700,0.800310,0.123786,0.057244,0.019159,0.006281,0.000315,0.000000,0.303335,0.303335,0.000000,0,same_bs
1004,online_dqn,5,3,5,36,1,1,2,0.124858,0.297055,0.297371,-3.670044,-0.987597,0.775259,-2.894785,0,23,42,15,92.833300,85.833300,53.666700,0.800310,0.123768,0.057244,0.019160,0.006281,0.000316,0.000316,0.303335,0.297371,-0.005965,1,
1004,online_dqn,5,3,6,6,1,1,1,0.124863,0.297055,0.297055,0.000000,-1.019348,0.778718,-2.978190,0,23,41,16,92.833300,85.833300,53.666700,0.800310,0.126787,0.053876,0.012223,0.000316,-0.008124,0.000000,0.297371,0.297371,0.000000,0,same_bs
1004,online_dqn,5,3,7,60,1,1,1,0.124863,0.297055,0.297055,0.000000,-1.019348,0.778718,-2.978190,0,23,41,16,92.833300,85.833300,53.666700,0.800310,0.126787,0.053876,0.012223,0.000316,-0.008124,0.000000,0.297371,0.297371,0.000000,0,same_bs
1004,online_dqn,5,3,8,71,1,1,0,0.125264,0.297055,0.309279,-1.798282,-1.019469,0.778813,-2.978249,0,23,41,16,92.833300,85.833300,53.666700,0.800310,0.126769,0.053876,0.012224,0.000316,-0.008122,0.012224,0.297371,0.309279,0.011908,1,
1004,online_dqn,5,3,9,64,1,1,1,0.125267,0.297055,0.297055,0.000000,-1.025912,0.811897,-3.023462,0,24,40,16,92.833300,85.833300,53.666700,0.768297,0.129938,0.053876,0.024493,0.012224,0.002674,0.000000,0.309279,0.309279,0.000000,0,same_bs
1004,online_dqn,5,3,10,75,1,1,1,0.125269,0.297055,0.297055,0.000000,-1.025912,0.811898,-3.023462,0,24,40,16,92.833300,85.833300,53.666700,0.768297,0.129938,0.053876,0.024493,0.012224,0.002674,0.000000,0.309279,0.309279,0.000000,0,same_bs
1004,online_dqn,5,3,11,63,1,1,1,0.125270,0.297055,0.297055,0.000000,-1.025912,0.811898,-3.023463,0,24,40,16,92.833300,85.833300,53.666700,0.768297,0.129937,0.053876,0.024493,0.012224,0.002674,0.000000,0.309279,0.309279,0.000000,0,same_bs
1004,online_dqn,5,3,12,61,1,1,1,0.125270,0.297055,0.297055,0.000000,-1.025912,0.811898,-3.023463,0,24,40,16,92.833300,85.833300,53.666700,0.768297,0.129937,0.053876,0.024493,0.012224,0.002674,0.000000,0.309279,0.309279,0.000000,0,same_bs
1004,online_dqn,5,3,13,50,1,1,1,0.125278,0.297055,0.297055,0.000000,-1.025915,0.811900,-3.023464,0,24,40,16,92.833300,85.833300,53.666700,0.768297,0.129937,0.053876,0.024493,0.012224,0.002674,0.000000,0.309279,0.309279,0.000000,0,same_bs
1004,online_dqn,5,3,14,27,1,1,1,0.125278,0.297055,0.297055,0.000000,-1.025915,0.811900,-3.023464,0,24,40,16,92.833300,85.833300,53.666700,0.768297,0.129937,0.053876,0.024493,0.012224,0.002674,0.000000,0.309279,0.309279,0.000000,0,same_bs
1004,online_dqn,5,3,15,10,1,1,1,0.125409,0.297055,0.297055,0.000000,-1.025954,0.811931,-3.023483,0,24,40,16,92.833300,85.833300,53.666700,0.768297,0.129931,0.053876,0.024493,0.012224,0.002674,0.000000,0.309279,0.309279,0.000000,0,same_bs
1004,online_dqn,5,3,16,76,1,1,1,0.125409,0.297055,0.297055,0.000000,-1.025954,0.811931,-3.023482,0,24,40,16,92.833300,85.833300,53.666700,0.768297,0.129931,0.053876,0.024493,0.012224,0.002674,0.000000,0.309279,0.309279,0.000000,0,same_bs
1004,online_dqn,5,3,17,12,1,1,1,0.125411,0.297055,0.297055,0.000000,-1.025955,0.811932,-3.023483,0,24,40,16,92.833300,85.833300,53.666700,0.768297,0.129931,0.053876,0.024493,0.012224,0.002674,0.000000,0.309279,0.309279,0.000000,0,same_bs
1004,online_dqn,5,3,18,39,1,1,0,0.125544,0.297055,0.321549,-1.837958,-1.025994,0.811963,-3.023502,0,24,40,16,92.833300,85.833300,53.666700,0.768297,0.129925,0.053876,0.024494,0.012224,0.002675,0.024494,0.309279,0.321549,0.012270,1,
1004,online_dqn,5,3,19,41,1,1,1,0.125546,0.297055,0.297055,0.000000,-1.032475,0.845073,-3.068684,0,25,39,16,92.833300,85.833300,53.666700,0.738747,0.133256,0.053876,0.037093,0.024494,0.013719,0.000000,0.321549,0.321549,0.000000,0,same_bs
1004,online_dqn,5,3,20,47,1,1,1,0.125546,0.297055,0.297055,0.000000,-1.032475,0.845073,-3.068684,0,25,39,16,92.833300,85.833300,53.666700,0.738747,0.133256,0.053876,0.037093,0.024494,0.013719,0.000000,0.321549,0.321549,0.000000,0,same_bs
1004,online_dqn,5,3,21,15,1,1,1,0.135929,0.297055,0.297055,0.000000,-1.035599,0.847506,-3.070210,0,25,39,16,92.833300,85.833300,53.666700,0.738747,0.132760,0.053876,0.037132,0.024494,0.013752,0.000000,0.321549,0.321549,0.000000,0,same_bs
1004,online_dqn,5,3,22,58,1,1,1,0.139072,0.297055,0.297055,0.000000,-1.036544,0.848243,-3.070671,0,25,39,16,92.833300,85.833300,53.666700,0.738747,0.132610,0.053876,0.037143,0.024494,0.013762,0.000000,0.321549,0.321549,0.000000,0,same_bs
1004,online_dqn,5,3,23,74,1,1,1,0.139894,0.297055,0.297055,0.000000,-1.036793,0.848435,-3.070792,0,25,39,16,92.833300,85.833300,53.666700,0.738747,0.132570,0.053876,0.037146,0.024494,0.013765,0.000000,0.321549,0.321549,0.000000,0,same_bs
1004,online_dqn,5,3,24,77,0,0,1,0.430880,0.297055,0.317405,2.424204,-1.194596,1.229608,-3.724489,0,25,39,16,92.833300,85.833300,53.666700,0.430880,0.466020,0.745341,0.024494,0.020350,0.024726,0.020350,0.321549,0.317405,-0.004143,1,
1004,online_dqn,5,4,0,36,2,2,1,0.049999,0.315725,0.328060,4.488825,-0.241649,1.450234,-3.038591,0,24,40,16,95.666700,83.833300,57.000000,0.650697,0.130136,0.335330,0.025453,0.012335,0.023902,0.012335,0.339627,0.328060,-0.011567,1,
1004,online_dqn,5,4,1,60,1,1,1,0.128275,0.315725,0.315725,0.000000,-1.108445,0.777056,-2.883613,0,24,41,15,95.666700,83.833300,57.000000,0.650697,0.130386,0.049999,0.025432,0.012335,0.001000,0.000000,0.328060,0.328060,0.000000,0,same_bs
1004,online_dqn,5,4,2,25,1,1,1,0.128687,0.315725,0.315725,0.000000,-1.108567,0.777153,-2.883680,0,24,41,15,95.666700,83.833300,57.000000,0.650697,0.130365,0.049999,0.025434,0.012335,0.001002,0.000000,0.328060,0.328060,0.000000,0,same_bs
1004,online_dqn,5,4,3,41,1,1,1,0.128827,0.315725,0.315725,0.000000,-1.108608,0.777185,-2.883703,0,24,41,15,95.666700,83.833300,57.000000,0.650697,0.130359,0.049999,0.025434,0.012335,0.001002,0.000000,0.328060,0.328060,0.000000,0,same_bs
1004,online_dqn,5,4,4,37,1,1,1,0.129229,0.315725,0.315725,0.000000,-1.108726,0.777278,-2.883768,0,24,41,15,95.666700,83.833300,57.000000,0.650697,0.130339,0.049999,0.025436,0.012335,0.001004,0.000000,0.328060,0.328060,0.000000,0,same_bs
1004,online_dqn,5,4,5,75,1,1,1,0.129640,0.315725,0.315725,0.000000,-1.108847,0.777373,-2.883834,0,24,41,15,95.666700,83.833300,57.000000,0.650697,0.130319,0.049999,0.025437,0.012335,0.001005,0.000000,0.328060,0.328060,0.000000,0,same_bs
1004,online_dqn,5,4,6,58,1,1,1,0.130995,0.315725,0.315725,0.000000,-1.109246,0.777687,-2.884053,0,24,41,15,95.666700,83.833300,57.000000,0.650697,0.130253,0.049999,0.025443,0.012335,0.001010,0.000000,0.328060,0.328060,0.000000,0,same_bs
1004,online_dqn,5,4,7,74,1,1,1,0.131004,0.315725,0.315725,0.000000,-1.109248,0.777690,-2.884055,0,24,41,15,95.666700,83.833300,57.000000,0.650697,0.130252,0.049999,0.025443,0.012335,0.001010,0.000000,0.328060,0.328060,0.000000,0,same_bs
1004,online_dqn,5,4,8,15,1,1,1,0.131139,0.315725,0.315725,0.000000,-1.109287,0.777720,-2.884077,0,24,41,15,95.666700,83.833300,57.000000,0.650697,0.130246,0.049999,0.025444,0.012335,0.001010,0.000000,0.328060,0.328060,0.000000,0,same_bs
1004,online_dqn,5,4,9,63,1,1,1,0.131143,0.315725,0.315725,0.000000,-1.109288,0.777721,-2.884078,0,24,41,15,95.666700,83.833300,57.000000,0.650697,0.130246,0.049999,0.025444,0.012335,0.001010,0.000000,0.328060,0.328060,0.000000,0,same_bs
1004,online_dqn,5,4,10,59,1,1,1,0.131145,0.315725,0.315725,0.000000,-1.109290,0.777722,-2.884078,0,24,41,15,95.666700,83.833300,57.000000,0.650697,0.130245,0.049999,0.025444,0.012335,0.001010,0.000000,0.328060,0.328060,0.000000,0,same_bs
1004,online_dqn,5,4,11,47,1,1,1,0.131148,0.315725,0.315725,0.000000,-1.109290,0.777722,-2.884079,0,24,41,15,95.666700,83.833300,57.000000,0.650697,0.130245,0.049999,0.025444,0.012335,0.001010,0.000000,0.328060,0.328060,0.000000,0,same_bs
1004,online_dqn,5,4,12,10,1,1,1,0.131420,0.315725,0.315725,0.000000,-1.109370,0.777786,-2.884123,0,24,41,15,95.666700,83.833300,57.000000,0.650697,0.130232,0.049999,0.025445,0.012335,0.001011,0.000000,0.328060,0.328060,0.000000,0,same_bs
1004,online_dqn,5,4,13,12,1,1,0,0.131425,0.315725,0.341169,-1.887157,-1.109370,0.777787,-2.884124,0,24,41,15,95.666700,83.833300,57.000000,0.650697,0.130232,0.049999,0.025445,0.012335,0.001011,0.025445,0.328060,0.341169,0.013109,1,
1004,online_dqn,5,4,14,61,1,1,1,0.131968,0.315725,0.315725,0.000000,-1.114896,0.810673,-2.931915,0,25,40,15,95.666700,83.833300,57.000000,0.625670,0.133460,0.049999,0.038864,0.025445,0.012711,0.000000,0.341169,0.341169,0.000000,0,same_bs
1004,online_dqn,5,4,15,50,1,1,1,0.132240,0.315725,0.315725,0.000000,-1.114977,0.810736,-2.931958,0,25,40,15,95.666700,83.833300,57.000000,0.625670,0.133447,0.049999,0.038865,0.025445,0.012712,0.000000,0.341169,0.341169,0.000000,0,same_bs
1004,online_dqn,5,4,16,64,1,1,1,0.132373,0.315725,0.315725,0.000000,-1.115016,0.810766,-2.931980,0,25,40,15,95.666700,83.833300,57.000000,0.625670,0.133440,0.049999,0.038866,0.025445,0.012712,0.000000,0.341169,0.341169,0.000000,0,same_bs
1004,online_dqn,5,4,17,76,1,1,1,0.132377,0.315725,0.315725,0.000000,-1.115016,0.810767,-2.931980,0,25,40,15,95.666700,83.833300,57.000000,0.625670,0.133440,0.049999,0.038866,0.025445,0.012712,0.000000,0.341169,0.341169,0.000000,0,same_bs
1004,online_dqn,5,4,18,6,1,1,1,0.132510,0.315725,0.315725,0.000000,-1.115056,0.810799,-2.932003,0,25,40,15,95.666700,83.833300,57.000000,0.625670,0.133433,0.049999,0.038866,0.025445,0.012713,0.000000,0.341169,0.341169,0.000000,0,same_bs
1004,online_dqn,5,4,19,1,1,1,1,0.132517,0.315725,0.315725,0.000000,-1.115059,0.810800,-2.932004,0,25,40,15,95.666700,83.833300,57.000000,0.625670,0.133433,0.049999,0.038866,0.025445,0.012713,0.000000,0.341169,0.341169,0.000000,0,same_bs
1004,online_dqn,5,4,20,27,1,1,1,0.132792,0.315725,0.315725,0.000000,-1.115139,0.810864,-2.932049,0,25,40,15,95.666700,83.833300,57.000000,0.625670,0.133419,0.049999,0.038868,0.025445,0.012714,0.000000,0.341169,0.341169,0.000000,0,same_bs
1004,online_dqn,5,4,21,65,1,1,1,0.180322,0.315725,0.315725,0.000000,-1.129099,0.821886,-2.939765,0,25,40,15,95.666700,83.833300,57.000000,0.625670,0.131043,0.049999,0.039076,0.025445,0.012893,0.000000,0.341169,0.341169,0.000000,0,same_bs
1004,online_dqn,5,4,22,34,0,0,1,0.418118,0.315725,0.337043,2.654016,-1.439624,1.214393,-3.784616,0,25,40,15,95.666700,83.833300,57.000000,0.418118,0.477137,0.701754,0.025445,0.021318,0.027498,0.021318,0.341169,0.337043,-0.004127,1,
1004,online_dqn,5,4,23,32,0,0,1,0.418118,0.315725,0.333015,2.660894,-1.425227,1.235667,-3.803063,0,24,41,15,95.666700,83.833300,57.000000,0.418118,0.477137,0.701754,0.021318,0.017290,0.023322,0.017290,0.337043,0.333015,-0.004028,1,
1004,online_dqn,5,4,24,56,0,0,1,0.418118,0.315725,0.329082,2.667485,-1.408271,1.259214,-3.814269,0,23,42,15,95.666700,83.833300,57.000000,0.418118,0.477137,0.701754,0.017290,0.013357,0.019246,0.013357,0.333015,0.329082,-0.003933,1,
