seed,method,max_switches,cycle_id,ue_id,previous_bs_id,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,switch_flag,h_before,h_after_estimated,reward,estimated_reward,h_after_measured,measured_reward,switch_count,num_degraded_users,measurement_valid,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,best_estimated_h_delta
1004,online_dqn,5,1,1,2,2,2,0.597746,96.166700,0.074718,23,0.281693,44,0,1,1,0.281693,0.310011,0.028318,0.028318,0.281693,0.000000,5,0,1,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.160450,0.101911,0.030566,0.022475,0.017809,0.030566
1004,online_dqn,5,1,2,0,0,2,0.890697,92.500000,0.111337,22,0.281693,44,0,0,0,0.281693,0.310011,0.028318,0.028318,0.281693,0.000000,5,0,1,0,22,35,23,92.500000,87.166700,96.166700,0.682154,0.160450,0.094408,0.017809,0.009994,0.004460,0.009994
1004,online_dqn,5,1,3,1,1,4,0.000000,87.166700,0.458891,35,0.281693,44,0,1,0,0.281693,0.310011,0.028318,0.028318,0.281693,0.000000,5,0,1,0,22,35,23,92.500000,87.166700,96.166700,0.432432,0.458891,0.415944,0.020285,0.017809,0.016503,0.020285
1004,online_dqn,5,1,4,0,0,2,5.757158,92.500000,0.719645,22,0.281693,44,0,0,0,0.281693,0.310011,0.028318,0.028318,0.281693,0.000000,5,0,1,-1,22,35,23,92.500000,87.166700,96.166700,0.580770,0.160450,0.094408,0.017809,0.010254,0.004710,0.010254
1004,online_dqn,5,1,5,1,1,1,2.802693,87.166700,0.934231,35,0.281693,44,0,1,0,0.281693,0.310011,0.028318,0.028318,0.281693,0.000000,5,0,1,-1,22,35,23,92.500000,87.166700,96.166700,1.118976,0.919883,0.541149,0.020622,0.017809,0.015875,0.020622
1004,online_dqn,5,1,6,2,2,2,0.723523,96.166700,0.090440,23,0.281693,44,0,1,1,0.281693,0.310011,0.028318,0.028318,0.281693,0.000000,5,0,1,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.160450,0.099665,0.030824,0.022720,0.017809,0.030824
1004,online_dqn,5,1,7,0,0,1,3.509419,92.500000,1.169806,22,0.281693,44,0,0,0,0.281693,0.310011,0.028318,0.028318,0.281693,0.000000,5,0,1,-1,22,35,23,92.500000,87.166700,96.166700,1.169844,0.896656,0.541149,0.017809,0.014897,0.013064,0.014897
1004,online_dqn,5,1,8,0,0,1,3.509124,92.500000,1.169708,22,0.281693,44,0,0,0,0.281693,0.310011,0.028318,0.028318,0.281693,0.000000,5,0,1,-1,22,35,23,92.500000,87.166700,96.166700,1.169861,0.896656,0.541149,0.017809,0.014897,0.013064,0.014897
1004,online_dqn,5,1,9,2,2,1,1.885390,96.166700,0.628463,23,0.281693,44,0,2,0,0.281693,0.310011,0.028318,0.028318,0.281693,0.000000,5,0,1,-1,22,35,23,92.500000,87.166700,96.166700,1.118976,0.896656,0.554046,0.022478,0.019563,0.017809,0.022478
1004,online_dqn,5,1,10,1,1,2,1.343188,87.166700,0.167898,35,0.281693,44,0,1,0,0.281693,0.310011,0.028318,0.028318,0.281693,0.000000,5,0,1,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.164856,0.094408,0.025250,0.017809,0.011611,0.025250
