seed,method,max_switches,cycle_id,ue_id,previous_bs_id,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,switch_flag,h_before,h_after_estimated,reward,estimated_reward,h_after_measured,measured_reward,switch_count,num_degraded_users,measurement_valid,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,best_estimated_h_delta
1005,online_dqn,5,1,1,1,1,2,2.749804,86.166700,0.343725,26,0.234593,39,0,1,0,0.234593,0.418644,0.184051,0.184051,0.234593,0.000000,5,0,1,0,28,26,26,99.833300,86.166700,111.667000,0.666964,0.340841,0.087325,0.109489,0.106875,0.090086,0.109489
1005,online_dqn,5,1,2,2,2,4,0.000000,111.667000,0.358208,26,0.234593,39,0,2,0,0.234593,0.418644,0.184051,0.184051,0.234593,0.000000,5,0,1,0,28,26,26,99.833300,86.166700,111.667000,0.400668,0.464216,0.358208,0.113166,0.112990,0.106875,0.113166
1005,online_dqn,5,1,3,0,0,2,5.806489,99.833300,0.725811,28,0.234593,39,0,0,0,0.234593,0.418644,0.184051,0.184051,0.234593,0.000000,5,0,1,-1,28,26,26,99.833300,86.166700,111.667000,0.687282,0.328526,0.087325,0.106875,0.103844,0.087633,0.103844
1005,online_dqn,5,1,4,1,1,2,2.492869,86.166700,0.311609,26,0.234593,39,0,1,0,0.234593,0.418644,0.184051,0.184051,0.234593,0.000000,5,0,1,0,28,26,26,99.833300,86.166700,111.667000,0.666964,0.344855,0.087325,0.109440,0.106875,0.090043,0.109440
1005,online_dqn,5,1,5,2,2,2,0.958474,111.667000,0.119809,26,0.234593,39,0,2,0,0.234593,0.418644,0.184051,0.184051,0.234593,0.000000,5,0,1,0,28,26,26,99.833300,86.166700,111.667000,0.666964,0.328526,0.087447,0.127654,0.124399,0.106875,0.127654
1005,online_dqn,5,1,6,1,1,2,2.872041,86.166700,0.359005,26,0.234593,39,0,1,0,0.234593,0.418644,0.184051,0.184051,0.234593,0.000000,5,0,1,0,28,26,26,99.833300,86.166700,111.667000,0.666964,0.338931,0.087325,0.109512,0.106875,0.090107,0.109512
1005,online_dqn,5,1,7,1,1,3,0.000000,86.166700,1.160541,26,0.234593,39,0,1,0,0.234593,0.418644,0.184051,0.184051,0.234593,0.000000,5,0,1,-1,28,26,26,99.833300,86.166700,111.667000,1.001670,1.160541,0.895520,0.107344,0.106875,0.101511,0.107344
1005,online_dqn,5,1,8,2,2,4,0.000000,111.667000,0.358208,26,0.234593,39,0,2,0,0.234593,0.418644,0.184051,0.184051,0.234593,0.000000,5,0,1,0,28,26,26,99.833300,86.166700,111.667000,0.400668,0.464216,0.358208,0.113166,0.112990,0.106875,0.113166
1005,online_dqn,5,1,9,2,2,2,0.065568,111.667000,0.008196,26,0.234593,39,1,1,1,0.234593,0.418644,0.184051,0.184051,0.234593,0.000000,5,0,1,0,28,26,26,99.833300,86.166700,111.667000,0.666964,0.328526,0.099848,0.125427,0.122212,0.106875,0.125427
1005,online_dqn,5,1,10,0,0,3,0.000000,99.833300,1.001670,28,0.234593,39,0,0,0,0.234593,0.418644,0.184051,0.184051,0.234593,0.000000,5,0,1,1,28,26,26,99.833300,86.166700,111.667000,1.001670,1.160541,0.895520,0.106875,0.106408,0.101058,0.106408
1005,online_dqn,5,1,11,0,0,2,5.807547,99.833300,0.725943,28,0.234593,39,0,0,0,0.234593,0.418644,0.184051,0.184051,0.234593,0.000000,5,0,1,-1,28,26,26,99.833300,86.166700,111.667000,0.687269,0.328526,0.087325,0.106875,0.103844,0.087633,0.103844
