seed,method,max_switches,cycle_id,step_id,target_ue_id,previous_bs_id,current_bs_id,selected_bs_id,satisfaction_before,harmonic_mean_before,harmonic_mean_after_estimated,advantage,q_bs0,q_bs1,q_bs2,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,selected_estimated_h_delta,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,effective_max_switches,applied_switches_in_cycle,remaining_switch_budget,k_schedule_type,k_max,k_min,k_decay_rate,stop_action_flag,q_stop,applied,skip_reason
1007,online_dqn,80,1,0,25,0,0,2,0.045348,0.407261,0.447993,15.941711,-8.281283,-15.988638,7.660428,0,32,31,17,99.833300,86.166700,63.166700,0.480009,0.204326,0.366519,0.041020,0.031507,0.040733,-0.000287,0.448280,0.447993,-0.000287,0.045348,0.366519,0.321171,80,0,80,fixed,80,1,1,0,0.000000,0,safety_h_delta
1007,online_dqn,80,1,1,5,1,1,2,0.210792,0.407261,0.457113,17.585038,-7.044070,-12.786398,4.798640,0,32,31,17,99.833300,86.166700,63.166700,0.440670,0.210927,0.366519,0.049496,0.041020,0.049853,0.008833,0.448280,0.457113,0.008833,0.210792,0.366519,0.155727,80,0,80,fixed,80,1,1,0,0.000000,1,
1007,online_dqn,80,1,2,40,1,1,2,0.210919,0.407261,0.464653,17.392332,-7.002790,-12.632625,4.759707,0,32,30,18,99.833300,86.166700,63.166700,0.440670,0.217948,0.347228,0.057841,0.049853,0.057392,0.007539,0.457113,0.464653,0.007539,0.210919,0.347228,0.136310,80,1,79,fixed,80,1,1,0,0.000000,1,
1007,online_dqn,80,1,3,13,1,1,2,0.210920,0.407261,0.470752,17.164509,-6.944116,-12.459352,4.705157,0,32,29,19,99.833300,86.166700,63.166700,0.440670,0.225463,0.329867,0.064795,0.057392,0.063491,0.006099,0.464653,0.470752,0.006099,0.210920,0.329867,0.118947,80,2,78,fixed,80,1,1,0,0.000000,1,
1007,online_dqn,80,1,4,38,1,1,2,0.210923,0.407261,0.475287,16.890319,-6.893526,-12.251249,4.639070,0,32,28,20,99.833300,86.166700,63.166700,0.440670,0.233515,0.314159,0.070218,0.063491,0.068026,0.004535,0.470752,0.475287,0.004535,0.210923,0.314159,0.103236,80,3,77,fixed,80,1,1,0,0.000000,1,
1007,online_dqn,80,1,5,67,1,1,2,0.210924,0.407261,0.478164,16.603498,-6.870148,-12.010482,4.593016,0,32,27,21,99.833300,86.166700,63.166700,0.440670,0.242164,0.299879,0.073998,0.068026,0.070903,0.002877,0.475287,0.478164,0.002877,0.210924,0.299879,0.088955,80,4,76,fixed,80,1,1,0,0.000000,1,
1007,online_dqn,80,1,6,71,1,1,2,0.210926,0.407261,0.479320,16.315875,-6.847271,-11.768788,4.547087,0,32,26,22,99.833300,86.166700,63.166700,0.440670,0.251478,0.286841,0.076052,0.070903,0.072059,0.001156,0.478164,0.479320,0.001156,0.210926,0.286841,0.075915,80,5,75,fixed,80,1,1,0,0.000000,1,
1007,online_dqn,80,1,7,56,1,1,2,0.210926,0.407261,0.478730,16.027503,-6.824886,-11.526215,4.501288,0,32,25,23,99.833300,86.166700,63.166700,0.440670,0.261537,0.274889,0.076338,0.072059,0.071470,-0.000589,0.479320,0.478730,-0.000589,0.210926,0.274889,0.063963,80,6,74,fixed,80,1,1,0,0.000000,0,safety_h_delta
1007,online_dqn,80,1,8,78,1,1,2,0.210927,0.407261,0.478730,16.027495,-6.824886,-11.526210,4.501286,0,32,25,23,99.833300,86.166700,63.166700,0.440670,0.261537,0.274889,0.076338,0.072059,0.071470,-0.000589,0.479320,0.478730,-0.000589,0.210927,0.274889,0.063962,80,6,74,fixed,80,1,1,0,0.000000,0,safety_h_delta
1007,online_dqn,80,1,9,70,1,1,2,0.210927,0.407261,0.478730,16.027495,-6.824886,-11.526210,4.501286,0,32,25,23,99.833300,86.166700,63.166700,0.440670,0.261537,0.274889,0.076338,0.072059,0.071470,-0.000589,0.479320,0.478730,-0.000589,0.210927,0.274889,0.063962,80,6,74,fixed,80,1,1,0,0.000000,0,safety_h_delta
1007,online_dqn,80,1,10,45,1,1,2,0.210930,0.407261,0.478730,16.027483,-6.824883,-11.526203,4.501280,0,32,25,23,99.833300,86.166700,63.166700,0.440670,0.261536,0.274889,0.076338,0.072059,0.071470,-0.000589,0.479320,0.478730,-0.000589,0.210930,0.274889,0.063959,80,6,74,fixed,80,1,1,0,0.000000,0,safety_h_delta
1007,online_dqn,80,1,11,49,1,1,2,0.210930,0.407261,0.478730,16.027482,-6.824883,-11.526202,4.501280,0,32,25,23,99.833300,86.166700,63.166700,0.440670,0.261536,0.274889,0.076338,0.072059,0.071470,-0.000589,0.479320,0.478730,-0.000589,0.210930,0.274889,0.063959,80,6,74,fixed,80,1,1,0,0.000000,0,safety_h_delta
1007,online_dqn,80,1,12,24,1,1,2,0.210930,0.407261,0.478730,16.027482,-6.824883,-11.526202,4.501280,0,32,25,23,99.833300,86.166700,63.166700,0.440670,0.261536,0.274889,0.076338,0.072059,0.071470,-0.000589,0.479320,0.478730,-0.000589,0.210930,0.274889,0.063959,80,6,74,fixed,80,1,1,0,0.000000,0,safety_h_delta
1007,online_dqn,80,1,13,27,1,1,2,0.210933,0.407261,0.478730,16.027470,-6.824880,-11.526196,4.501274,0,32,25,23,99.833300,86.166700,63.166700,0.440670,0.261536,0.274889,0.076338,0.072059,0.071470,-0.000589,0.479320,0.478730,-0.000589,0.210933,0.274889,0.063956,80,6,74,fixed,80,1,1,0,0.000000,0,safety_h_delta
1007,online_dqn,80,1,14,34,1,1,2,0.210935,0.407261,0.478730,16.027460,-6.824880,-11.526190,4.501270,0,32,25,23,99.833300,86.166700,63.166700,0.440670,0.261536,0.274889,0.076338,0.072059,0.071470,-0.000589,0.479320,0.478730,-0.000589,0.210935,0.274889,0.063954,80,6,74,fixed,80,1,1,0,0.000000,0,safety_h_delta
1007,online_dqn,80,1,15,36,2,2,2,0.387984,0.407261,0.479320,0.000000,-4.226521,-7.315659,-0.114086,0,32,25,23,99.833300,86.166700,63.166700,0.440670,0.251479,0.286864,0.076052,0.070902,0.072059,0.000000,0.479320,0.479320,0.000000,0.387984,0.286864,-0.101120,80,6,74,fixed,80,1,1,0,0.000000,0,same_bs
1007,online_dqn,80,1,16,41,2,2,2,0.388104,0.407261,0.479320,0.000000,-4.226426,-7.315432,-0.114299,0,32,25,23,99.833300,86.166700,63.166700,0.440670,0.251479,0.286835,0.076053,0.070903,0.072059,0.000000,0.479320,0.479320,0.000000,0.388104,0.286835,-0.101270,80,6,74,fixed,80,1,1,0,0.000000,0,same_bs
1007,online_dqn,80,1,17,23,2,2,2,0.388108,0.407261,0.479320,0.000000,-4.226425,-7.315428,-0.114303,0,32,25,23,99.833300,86.166700,63.166700,0.440670,0.251479,0.286834,0.076053,0.070903,0.072059,0.000000,0.479320,0.479320,0.000000,0.388108,0.286834,-0.101274,80,6,74,fixed,80,1,1,0,0.000000,0,same_bs
1007,online_dqn,80,1,18,47,2,2,2,0.388119,0.407261,0.479320,0.000000,-4.226414,-7.315405,-0.114326,0,32,25,23,99.833300,86.166700,63.166700,0.440670,0.251479,0.286831,0.076053,0.070903,0.072059,0.000000,0.479320,0.479320,0.000000,0.388119,0.286831,-0.101288,80,6,74,fixed,80,1,1,0,0.000000,0,same_bs
1007,online_dqn,80,1,19,2,0,0,2,0.400668,0.407261,0.481058,17.522847,-9.240443,-15.095584,8.282404,0,32,25,23,99.833300,86.166700,63.166700,0.400668,0.464216,0.633245,0.072059,0.072825,0.073797,0.001738,0.479320,0.481058,0.001738,0.400668,0.633245,0.232577,80,6,74,fixed,80,1,1,0,0.000000,1,
1007,online_dqn,80,1,20,43,0,0,2,0.400668,0.407261,0.482809,17.524556,-9.140861,-15.142575,8.383696,0,31,25,24,99.833300,86.166700,63.166700,0.400668,0.464216,0.633245,0.073797,0.074569,0.075548,0.001751,0.481058,0.482809,0.001751,0.400668,0.633245,0.232577,80,7,73,fixed,80,1,1,0,0.000000,1,
1007,online_dqn,80,1,21,46,0,0,2,0.400668,0.407261,0.484573,17.533904,-9.042288,-15.192880,8.491616,0,30,25,25,99.833300,86.166700,63.166700,0.400668,0.464216,0.633245,0.075548,0.076326,0.077312,0.001764,0.482809,0.484573,0.001764,0.400668,0.633245,0.232577,80,8,72,fixed,80,1,1,0,0.000000,1,
1007,online_dqn,80,1,22,22,0,0,2,0.400668,0.407261,0.486349,17.558549,-8.943814,-15.243422,8.614735,0,29,25,26,99.833300,86.166700,63.166700,0.400668,0.464216,0.633245,0.077312,0.078095,0.079089,0.001777,0.484573,0.486349,0.001777,0.400668,0.633245,0.232577,80,9,71,fixed,80,1,1,0,0.000000,1,
