seed,method,max_switches,cycle_id,step_id,target_ue_id,previous_bs_id,current_bs_id,selected_bs_id,satisfaction_before,harmonic_mean_before,harmonic_mean_after_estimated,advantage,q_bs0,q_bs1,q_bs2,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,selected_estimated_h_delta,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,effective_max_switches,applied_switches_in_cycle,remaining_switch_budget,k_schedule_type,k_max,k_min,k_decay_rate,stop_action_flag,q_stop,applied,skip_reason
1002,online_dqn,80,1,0,21,2,2,2,0.092069,0.310341,0.317044,0.000000,-5.016885,-7.794668,0.772794,0,30,22,28,94.000000,80.666700,65.666700,0.692583,0.379252,0.092110,0.025489,0.023196,0.006703,0.000000,0.317044,0.317044,0.000000,0.092069,0.092110,0.000040,80,0,80,fixed,80,1,1,0,0.000000,0,same_bs
1002,online_dqn,80,1,1,28,2,2,2,0.092073,0.310341,0.317044,0.000000,-5.016881,-7.794663,0.772788,0,30,22,28,94.000000,80.666700,65.666700,0.692583,0.379252,0.092109,0.025490,0.023196,0.006703,0.000000,0.317044,0.317044,0.000000,0.092073,0.092109,0.000036,80,0,80,fixed,80,1,1,0,0.000000,0,same_bs
1002,online_dqn,80,1,2,67,2,2,2,0.092075,0.310341,0.317044,0.000000,-5.016878,-7.794659,0.772784,0,30,22,28,94.000000,80.666700,65.666700,0.692583,0.379252,0.092109,0.025490,0.023196,0.006703,0.000000,0.317044,0.317044,0.000000,0.092075,0.092109,0.000035,80,0,80,fixed,80,1,1,0,0.000000,0,same_bs
1002,online_dqn,80,1,3,64,2,2,2,0.092075,0.310341,0.317044,0.000000,-5.016878,-7.794658,0.772784,0,30,22,28,94.000000,80.666700,65.666700,0.692583,0.379252,0.092109,0.025490,0.023196,0.006703,0.000000,0.317044,0.317044,0.000000,0.092075,0.092109,0.000035,80,0,80,fixed,80,1,1,0,0.000000,0,same_bs
1002,online_dqn,80,1,4,54,2,2,2,0.092076,0.310341,0.317044,0.000000,-5.016878,-7.794656,0.772781,0,30,22,28,94.000000,80.666700,65.666700,0.692583,0.379252,0.092109,0.025490,0.023196,0.006703,0.000000,0.317044,0.317044,0.000000,0.092076,0.092109,0.000033,80,0,80,fixed,80,1,1,0,0.000000,0,same_bs
1002,online_dqn,80,1,5,73,2,2,2,0.092076,0.310341,0.317044,0.000000,-5.016878,-7.794656,0.772781,0,30,22,28,94.000000,80.666700,65.666700,0.692583,0.379252,0.092109,0.025490,0.023196,0.006703,0.000000,0.317044,0.317044,0.000000,0.092076,0.092109,0.000033,80,0,80,fixed,80,1,1,0,0.000000,0,same_bs
1002,online_dqn,80,1,6,53,2,2,2,0.092077,0.310341,0.317044,0.000000,-5.016877,-7.794656,0.772780,0,30,22,28,94.000000,80.666700,65.666700,0.692583,0.379252,0.092109,0.025490,0.023196,0.006703,0.000000,0.317044,0.317044,0.000000,0.092077,0.092109,0.000032,80,0,80,fixed,80,1,1,0,0.000000,0,same_bs
1002,online_dqn,80,1,7,34,2,2,2,0.092078,0.310341,0.317044,0.000000,-5.016875,-7.794653,0.772778,0,30,22,28,94.000000,80.666700,65.666700,0.692583,0.379252,0.092109,0.025490,0.023196,0.006703,0.000000,0.317044,0.317044,0.000000,0.092078,0.092109,0.000031,80,0,80,fixed,80,1,1,0,0.000000,0,same_bs
1002,online_dqn,80,1,8,58,2,2,2,0.092078,0.310341,0.317044,0.000000,-5.016875,-7.794653,0.772778,0,30,22,28,94.000000,80.666700,65.666700,0.692583,0.379252,0.092109,0.025490,0.023196,0.006703,0.000000,0.317044,0.317044,0.000000,0.092078,0.092109,0.000031,80,0,80,fixed,80,1,1,0,0.000000,0,same_bs
1002,online_dqn,80,1,9,29,2,2,2,0.092080,0.310341,0.317044,0.000000,-5.016874,-7.794652,0.772775,0,30,22,28,94.000000,80.666700,65.666700,0.692583,0.379252,0.092109,0.025490,0.023196,0.006703,0.000000,0.317044,0.317044,0.000000,0.092080,0.092109,0.000029,80,0,80,fixed,80,1,1,0,0.000000,0,same_bs
1002,online_dqn,80,1,10,19,2,2,2,0.092083,0.310341,0.317044,0.000000,-5.016871,-7.794646,0.772768,0,30,22,28,94.000000,80.666700,65.666700,0.692583,0.379252,0.092109,0.025490,0.023196,0.006703,0.000000,0.317044,0.317044,0.000000,0.092083,0.092109,0.000026,80,0,80,fixed,80,1,1,0,0.000000,0,same_bs
1002,online_dqn,80,1,11,76,2,2,2,0.092215,0.310341,0.317044,0.000000,-5.016735,-7.794431,0.772515,0,30,22,28,94.000000,80.666700,65.666700,0.692583,0.379252,0.092099,0.025491,0.023198,0.006703,0.000000,0.317044,0.317044,0.000000,0.092215,0.092099,-0.000116,80,0,80,fixed,80,1,1,0,0.000000,0,same_bs
1002,online_dqn,80,1,12,77,2,2,2,0.092221,0.310341,0.317044,0.000000,-5.016730,-7.794422,0.772503,0,30,22,28,94.000000,80.666700,65.666700,0.692583,0.379252,0.092098,0.025491,0.023198,0.006703,0.000000,0.317044,0.317044,0.000000,0.092221,0.092098,-0.000123,80,0,80,fixed,80,1,1,0,0.000000,0,same_bs
1002,online_dqn,80,1,13,79,2,2,2,0.092221,0.310341,0.317044,0.000000,-5.016730,-7.794422,0.772503,0,30,22,28,94.000000,80.666700,65.666700,0.692583,0.379252,0.092098,0.025491,0.023198,0.006703,0.000000,0.317044,0.317044,0.000000,0.092221,0.092098,-0.000123,80,0,80,fixed,80,1,1,0,0.000000,0,same_bs
1002,online_dqn,80,1,14,35,1,1,2,0.108602,0.310341,0.300707,14.643137,-6.538827,-10.568465,4.074672,0,30,22,28,94.000000,80.666700,65.666700,0.692583,0.437617,0.088931,0.008196,0.006703,-0.009634,-0.016337,0.317044,0.300707,-0.016337,0.108602,0.088931,-0.019671,80,0,80,fixed,80,1,1,0,0.000000,0,safety_h_delta
1002,online_dqn,80,1,15,61,1,1,2,0.305851,0.310341,0.300877,13.731581,-6.282069,-10.121028,3.610553,0,30,22,28,94.000000,80.666700,65.666700,0.692583,0.409439,0.088931,0.008386,0.006703,-0.009464,-0.016167,0.317044,0.300877,-0.016167,0.305851,0.088931,-0.216921,80,0,80,fixed,80,1,1,0,0.000000,0,safety_h_delta
1002,online_dqn,80,1,16,63,1,1,2,0.369392,0.310341,0.300936,13.441553,-6.201968,-9.981136,3.460417,0,30,22,28,94.000000,80.666700,65.666700,0.692583,0.400362,0.088931,0.008454,0.006703,-0.009404,-0.016107,0.317044,0.300936,-0.016107,0.369392,0.088931,-0.280461,80,0,80,fixed,80,1,1,0,0.000000,0,safety_h_delta
1002,online_dqn,80,1,17,41,0,0,2,0.425532,0.310341,0.311632,16.584043,-9.068725,-13.519733,7.515318,0,30,22,28,94.000000,80.666700,65.666700,0.425532,0.495868,0.609137,0.006703,0.006563,0.001291,-0.005412,0.317044,0.311632,-0.005412,0.425532,0.609137,0.183605,80,0,80,fixed,80,1,1,0,0.000000,0,safety_h_delta
1002,online_dqn,80,1,18,47,0,0,2,0.425532,0.310341,0.311632,16.584043,-9.068725,-13.519733,7.515318,0,30,22,28,94.000000,80.666700,65.666700,0.425532,0.495868,0.609137,0.006703,0.006563,0.001291,-0.005412,0.317044,0.311632,-0.005412,0.425532,0.609137,0.183605,80,0,80,fixed,80,1,1,0,0.000000,0,safety_h_delta
1002,online_dqn,80,1,19,74,0,0,2,0.425532,0.310341,0.311632,16.584043,-9.068725,-13.519733,7.515318,0,30,22,28,94.000000,80.666700,65.666700,0.425532,0.495868,0.609137,0.006703,0.006563,0.001291,-0.005412,0.317044,0.311632,-0.005412,0.425532,0.609137,0.183605,80,0,80,fixed,80,1,1,0,0.000000,0,safety_h_delta
1002,online_dqn,80,1,20,16,0,0,2,0.425532,0.310341,0.311632,16.584043,-9.068725,-13.519733,7.515318,0,30,22,28,94.000000,80.666700,65.666700,0.425532,0.495868,0.609137,0.006703,0.006563,0.001291,-0.005412,0.317044,0.311632,-0.005412,0.425532,0.609137,0.183605,80,0,80,fixed,80,1,1,0,0.000000,0,safety_h_delta
1002,online_dqn,80,1,21,13,0,0,2,0.425532,0.310341,0.311632,16.584043,-9.068725,-13.519733,7.515318,0,30,22,28,94.000000,80.666700,65.666700,0.425532,0.495868,0.609137,0.006703,0.006563,0.001291,-0.005412,0.317044,0.311632,-0.005412,0.425532,0.609137,0.183605,80,0,80,fixed,80,1,1,0,0.000000,0,safety_h_delta
1002,online_dqn,80,1,22,7,0,0,2,0.425532,0.310341,0.311632,16.584043,-9.068725,-13.519733,7.515318,0,30,22,28,94.000000,80.666700,65.666700,0.425532,0.495868,0.609137,0.006703,0.006563,0.001291,-0.005412,0.317044,0.311632,-0.005412,0.425532,0.609137,0.183605,80,0,80,fixed,80,1,1,0,0.000000,0,safety_h_delta
1002,online_dqn,80,1,23,80,0,0,2,0.425532,0.310341,0.311632,16.584043,-9.068725,-13.519733,7.515318,0,30,22,28,94.000000,80.666700,65.666700,0.425532,0.495868,0.609137,0.006703,0.006563,0.001291,-0.005412,0.317044,0.311632,-0.005412,0.425532,0.609137,0.183605,80,0,80,fixed,80,1,1,0,0.000000,0,safety_h_delta
1002,online_dqn,80,1,24,1,0,0,2,0.425532,0.310341,0.311632,16.584043,-9.068725,-13.519733,7.515318,0,30,22,28,94.000000,80.666700,65.666700,0.425532,0.495868,0.609137,0.006703,0.006563,0.001291,-0.005412,0.317044,0.311632,-0.005412,0.425532,0.609137,0.183605,80,0,80,fixed,80,1,1,0,0.000000,0,safety_h_delta
1002,online_dqn,80,1,25,10,1,1,2,0.477310,0.310341,0.301045,12.957061,-6.091834,-9.740498,3.216563,0,30,22,28,94.000000,80.666700,65.666700,0.692583,0.384945,0.088931,0.008575,0.006703,-0.009296,-0.015999,0.317044,0.301045,-0.015999,0.477310,0.088931,-0.388379,80,0,80,fixed,80,1,1,0,0.000000,0,safety_h_delta
1002,online_dqn,80,1,26,27,1,1,2,0.477452,0.310341,0.301045,12.956416,-6.091707,-9.740160,3.216256,0,30,22,28,94.000000,80.666700,65.666700,0.692583,0.384925,0.088931,0.008575,0.006703,-0.009296,-0.015999,0.317044,0.301045,-0.015999,0.477452,0.088931,-0.388521,80,0,80,fixed,80,1,1,0,0.000000,0,safety_h_delta
1002,online_dqn,80,1,27,12,1,1,2,0.477723,0.310341,0.301045,12.955194,-6.091467,-9.739522,3.215672,0,30,22,28,94.000000,80.666700,65.666700,0.692583,0.384886,0.088931,0.008575,0.006703,-0.009296,-0.015999,0.317044,0.301045,-0.015999,0.477723,0.088931,-0.388792,80,0,80,fixed,80,1,1,0,0.000000,0,safety_h_delta
1002,online_dqn,80,1,28,25,1,1,2,0.477727,0.310341,0.301045,12.955176,-6.091463,-9.739513,3.215663,0,30,22,28,94.000000,80.666700,65.666700,0.692583,0.384885,0.088931,0.008575,0.006703,-0.009296,-0.015999,0.317044,0.301045,-0.015999,0.477727,0.088931,-0.388796,80,0,80,fixed,80,1,1,0,0.000000,0,safety_h_delta
1002,online_dqn,80,1,29,4,1,1,2,0.477867,0.310341,0.301045,12.954543,-6.091339,-9.739183,3.215360,0,30,22,28,94.000000,80.666700,65.666700,0.692583,0.384865,0.088931,0.008576,0.006703,-0.009295,-0.015999,0.317044,0.301045,-0.015999,0.477867,0.088931,-0.388936,80,0,80,fixed,80,1,1,0,0.000000,0,safety_h_delta
1002,online_dqn,80,1,30,51,1,1,2,0.495868,0.310341,0.311768,16.743166,-7.857769,-11.155938,5.587228,0,30,22,28,94.000000,80.666700,65.666700,0.425532,0.495868,0.609137,0.006844,0.006703,0.001427,-0.005276,0.317044,0.311768,-0.005276,0.495868,0.609137,0.113269,80,0,80,fixed,80,1,1,0,0.000000,0,safety_h_delta
1002,online_dqn,80,1,31,52,1,1,2,0.495868,0.310341,0.311768,16.743166,-7.857769,-11.155938,5.587228,0,30,22,28,94.000000,80.666700,65.666700,0.425532,0.495868,0.609137,0.006844,0.006703,0.001427,-0.005276,0.317044,0.311768,-0.005276,0.495868,0.609137,0.113269,80,0,80,fixed,80,1,1,0,0.000000,0,safety_h_delta
1002,online_dqn,80,1,32,11,1,1,2,0.495868,0.310341,0.311768,16.743166,-7.857769,-11.155938,5.587228,0,30,22,28,94.000000,80.666700,65.666700,0.425532,0.495868,0.609137,0.006844,0.006703,0.001427,-0.005276,0.317044,0.311768,-0.005276,0.495868,0.609137,0.113269,80,0,80,fixed,80,1,1,0,0.000000,0,safety_h_delta
1002,online_dqn,80,1,33,75,1,1,2,0.495868,0.310341,0.311768,16.743166,-7.857769,-11.155938,5.587228,0,30,22,28,94.000000,80.666700,65.666700,0.425532,0.495868,0.609137,0.006844,0.006703,0.001427,-0.005276,0.317044,0.311768,-0.005276,0.495868,0.609137,0.113269,80,0,80,fixed,80,1,1,0,0.000000,0,safety_h_delta
1002,online_dqn,80,1,34,70,1,1,2,0.495868,0.310341,0.311768,16.743166,-7.857769,-11.155938,5.587228,0,30,22,28,94.000000,80.666700,65.666700,0.425532,0.495868,0.609137,0.006844,0.006703,0.001427,-0.005276,0.317044,0.311768,-0.005276,0.495868,0.609137,0.113269,80,0,80,fixed,80,1,1,0,0.000000,0,safety_h_delta
1002,online_dqn,80,1,35,20,1,1,2,0.495868,0.310341,0.311768,16.743166,-7.857769,-11.155938,5.587228,0,30,22,28,94.000000,80.666700,65.666700,0.425532,0.495868,0.609137,0.006844,0.006703,0.001427,-0.005276,0.317044,0.311768,-0.005276,0.495868,0.609137,0.113269,80,0,80,fixed,80,1,1,0,0.000000,0,safety_h_delta
1002,online_dqn,80,1,36,6,0,0,2,1.063830,0.310341,0.311117,14.768885,-8.702313,-11.454652,6.066571,1,30,22,28,94.000000,80.666700,65.666700,1.063830,1.239669,1.522842,0.006703,0.006312,0.000776,-0.005927,0.317044,0.311117,-0.005927,1.063830,1.522842,0.459012,80,0,80,fixed,80,1,1,0,0.000000,0,safety_h_delta
1002,online_dqn,80,1,37,14,0,0,2,1.063830,0.310341,0.311117,14.768885,-8.702313,-11.454652,6.066571,1,30,22,28,94.000000,80.666700,65.666700,1.063830,1.239669,1.522842,0.006703,0.006312,0.000776,-0.005927,0.317044,0.311117,-0.005927,1.063830,1.522842,0.459012,80,0,80,fixed,80,1,1,0,0.000000,0,safety_h_delta
