seed,method,max_switches,cycle_id,step_id,target_ue_id,previous_bs_id,current_bs_id,selected_bs_id,satisfaction_before,harmonic_mean_before,harmonic_mean_after_estimated,advantage,q_bs0,q_bs1,q_bs2,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,selected_estimated_h_delta,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,effective_max_switches,applied_switches_in_cycle,remaining_switch_budget,k_schedule_type,k_max,k_min,k_decay_rate,stop_action_flag,q_stop,applied,skip_reason
9,multi_greedy,10,1,0,72,2,2,0,0.110938,0.321428,0.337206,0.000000,0.000000,0.000000,0.000000,0,26,34,20,82.833300,86.833300,63.666700,0.747438,0.181573,0.110793,0.015779,0.007006,0.000059,0.015779,0.321428,0.337206,0.015779,0.110938,0.747438,0.636500,10,0,10,fixed,10,10,0,0,0.000000,1,
9,multi_greedy,10,1,1,65,2,2,0,0.110937,0.321428,0.352975,0.000000,0.000000,0.000000,0.000000,0,27,34,19,82.833300,86.833300,63.666700,0.720744,0.181573,0.116624,0.015769,0.006315,0.000000,0.015769,0.337206,0.352975,0.015769,0.110937,0.720744,0.609807,10,1,9,fixed,10,10,0,0,0.000000,1,
9,multi_greedy,10,1,2,73,2,2,0,0.110932,0.321428,0.368583,0.000000,0.000000,0.000000,0.000000,0,28,34,18,82.833300,86.833300,63.666700,0.695891,0.181573,0.123104,0.015607,0.005470,0.000000,0.015607,0.352975,0.368583,0.015607,0.110932,0.695891,0.584958,10,2,8,fixed,10,10,0,0,0.000000,1,
9,multi_greedy,10,1,3,51,2,2,0,0.110928,0.321428,0.383781,0.000000,0.000000,0.000000,0.000000,0,29,34,17,82.833300,86.833300,63.666700,0.672694,0.181573,0.130346,0.015198,0.004392,0.000000,0.015198,0.368583,0.383781,0.015198,0.110928,0.672694,0.561767,10,3,7,fixed,10,10,0,0,0.000000,1,
9,multi_greedy,10,1,4,61,2,2,0,0.110926,0.321428,0.398290,0.000000,0.000000,0.000000,0.000000,0,30,34,16,82.833300,86.833300,63.666700,0.650995,0.181573,0.138493,0.014509,0.003068,0.000000,0.014509,0.383781,0.398290,0.014509,0.110926,0.650995,0.540069,10,4,6,fixed,10,10,0,0,0.000000,1,
9,multi_greedy,10,1,5,35,2,2,0,0.110791,0.321428,0.411802,0.000000,0.000000,0.000000,0.000000,0,31,34,15,82.833300,86.833300,63.666700,0.630651,0.181573,0.147746,0.013513,0.001492,0.000000,0.013513,0.398290,0.411802,0.013513,0.110791,0.630651,0.519860,10,5,5,fixed,10,10,0,0,0.000000,1,
9,multi_greedy,10,1,6,77,2,2,0,0.110661,0.321428,0.424000,0.000000,0.000000,0.000000,0.000000,0,32,34,14,82.833300,86.833300,63.666700,0.611540,0.181573,0.158319,0.012198,-0.000325,0.000000,0.012198,0.411802,0.424000,0.012198,0.110661,0.611540,0.500880,10,6,4,fixed,10,10,0,0,0.000000,1,
9,multi_greedy,10,1,7,1,1,1,0,0.187023,0.321428,0.436322,0.000000,0.000000,0.000000,0.000000,0,33,34,13,82.833300,86.833300,63.666700,0.593554,0.186906,0.158296,0.012322,0.000000,-0.000364,0.012322,0.424000,0.436322,0.012322,0.187023,0.593554,0.406531,10,7,3,fixed,10,10,0,0,0.000000,1,
9,multi_greedy,10,1,8,80,1,1,0,0.187022,0.321428,0.448340,0.000000,0.000000,0.000000,0.000000,0,34,33,13,82.833300,86.833300,63.666700,0.576595,0.192569,0.158296,0.012018,0.000000,-0.001131,0.012018,0.436322,0.448340,0.012018,0.187022,0.576595,0.389573,10,8,2,fixed,10,10,0,0,0.000000,1,
9,multi_greedy,10,1,9,67,1,1,0,0.187021,0.321428,0.459942,0.000000,0.000000,0.000000,0.000000,0,35,32,13,82.833300,86.833300,63.666700,0.560579,0.198587,0.158296,0.011602,0.000000,-0.001980,0.011602,0.448340,0.459942,0.011602,0.187021,0.560579,0.373558,10,9,1,fixed,10,10,0,0,0.000000,1,
