seed,method,max_switches,cycle_id,step_id,target_ue_id,previous_bs_id,current_bs_id,selected_bs_id,satisfaction_before,harmonic_mean_before,harmonic_mean_after_estimated,advantage,q_bs0,q_bs1,q_bs2,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,selected_estimated_h_delta,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,effective_max_switches,applied_switches_in_cycle,remaining_switch_budget,k_schedule_type,k_max,k_min,k_decay_rate,stop_action_flag,q_stop,applied,skip_reason
9,multi_greedy,8,1,0,72,2,2,0,0.110938,0.321428,0.337206,0.000000,0.000000,0.000000,0.000000,0,26,34,20,82.833300,86.833300,63.666700,0.747438,0.181573,0.110793,0.015779,0.007006,0.000059,0.015779,0.321428,0.337206,0.015779,0.110938,0.747438,0.636500,8,0,8,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,1,1,65,2,2,0,0.110937,0.321428,0.352975,0.000000,0.000000,0.000000,0.000000,0,27,34,19,82.833300,86.833300,63.666700,0.720744,0.181573,0.116624,0.015769,0.006315,0.000000,0.015769,0.337206,0.352975,0.015769,0.110937,0.720744,0.609807,8,1,7,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,1,2,73,2,2,0,0.110932,0.321428,0.368583,0.000000,0.000000,0.000000,0.000000,0,28,34,18,82.833300,86.833300,63.666700,0.695891,0.181573,0.123104,0.015607,0.005470,0.000000,0.015607,0.352975,0.368583,0.015607,0.110932,0.695891,0.584958,8,2,6,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,1,3,51,2,2,0,0.110928,0.321428,0.383781,0.000000,0.000000,0.000000,0.000000,0,29,34,17,82.833300,86.833300,63.666700,0.672694,0.181573,0.130346,0.015198,0.004392,0.000000,0.015198,0.368583,0.383781,0.015198,0.110928,0.672694,0.561767,8,3,5,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,1,4,61,2,2,0,0.110926,0.321428,0.398290,0.000000,0.000000,0.000000,0.000000,0,30,34,16,82.833300,86.833300,63.666700,0.650995,0.181573,0.138493,0.014509,0.003068,0.000000,0.014509,0.383781,0.398290,0.014509,0.110926,0.650995,0.540069,8,4,4,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,1,5,35,2,2,0,0.110791,0.321428,0.411802,0.000000,0.000000,0.000000,0.000000,0,31,34,15,82.833300,86.833300,63.666700,0.630651,0.181573,0.147746,0.013513,0.001492,0.000000,0.013513,0.398290,0.411802,0.013513,0.110791,0.630651,0.519860,8,5,3,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,1,6,77,2,2,0,0.110661,0.321428,0.424000,0.000000,0.000000,0.000000,0.000000,0,32,34,14,82.833300,86.833300,63.666700,0.611540,0.181573,0.158319,0.012198,-0.000325,0.000000,0.012198,0.411802,0.424000,0.012198,0.110661,0.611540,0.500880,8,6,2,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,1,7,1,1,1,0,0.187023,0.321428,0.436322,0.000000,0.000000,0.000000,0.000000,0,33,34,13,82.833300,86.833300,63.666700,0.593554,0.186906,0.158296,0.012322,0.000000,-0.000364,0.012322,0.424000,0.436322,0.012322,0.187023,0.593554,0.406531,8,7,1,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,2,0,76,2,2,0,0.122812,0.413683,0.429242,0.000000,0.000000,0.000000,0.000000,0,34,33,13,96.666700,85.333300,54.166700,0.504079,0.190461,0.120353,0.015558,0.004817,0.000042,0.015558,0.413683,0.429242,0.015558,0.122812,0.504079,0.381267,8,0,8,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,2,1,32,2,2,0,0.120356,0.413683,0.442360,0.000000,0.000000,0.000000,0.000000,0,35,33,12,96.666700,85.333300,54.166700,0.490077,0.190461,0.131713,0.013119,0.001983,0.000000,0.013119,0.429242,0.442360,0.013119,0.120356,0.490077,0.369721,8,1,7,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,2,2,80,1,1,0,0.198092,0.413683,0.453009,0.000000,0.000000,0.000000,0.000000,0,36,33,11,96.666700,85.333300,54.166700,0.476831,0.196100,0.131270,0.010649,0.000000,-0.002888,0.010649,0.442360,0.453009,0.010649,0.198092,0.476831,0.278739,8,2,6,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,2,3,21,2,2,0,0.120350,0.413683,0.463601,0.000000,0.000000,0.000000,0.000000,0,37,32,11,96.666700,85.333300,54.166700,0.464283,0.196233,0.143690,0.010592,-0.000255,0.000000,0.010592,0.453009,0.463601,0.010592,0.120350,0.464283,0.343933,8,3,5,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,2,4,11,1,1,0,0.197542,0.413683,0.473800,0.000000,0.000000,0.000000,0.000000,0,38,32,10,96.666700,85.333300,54.166700,0.452378,0.202268,0.143204,0.010199,0.000000,-0.000619,0.010199,0.463601,0.473800,0.010199,0.197542,0.452378,0.254836,8,4,4,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,2,5,9,1,1,0,0.196989,0.413683,0.483219,0.000000,0.000000,0.000000,0.000000,0,39,31,10,96.666700,85.333300,54.166700,0.441069,0.208835,0.143204,0.009419,0.000000,-0.001512,0.009419,0.473800,0.483219,0.009419,0.196989,0.441069,0.244080,8,5,3,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,2,6,16,1,1,0,0.196712,0.413683,0.491738,0.000000,0.000000,0.000000,0.000000,0,40,30,10,96.666700,85.333300,54.166700,0.430311,0.215818,0.143204,0.008520,0.000000,-0.002469,0.008520,0.483219,0.491738,0.008520,0.196712,0.430311,0.233599,8,6,2,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,2,7,62,1,1,0,0.196705,0.413683,0.499245,0.000000,0.000000,0.000000,0.000000,0,41,29,10,96.666700,85.333300,54.166700,0.420066,0.223261,0.143204,0.007506,0.000000,-0.003478,0.007506,0.491738,0.499245,0.007506,0.196705,0.420066,0.223361,8,7,1,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,3,0,5,0,0,2,0.404040,0.486361,0.493868,0.000000,0.000000,0.000000,0.000000,0,42,28,10,99.000000,82.000000,53.500000,0.404040,0.487805,0.747664,0.000225,0.002505,0.007507,0.007507,0.486361,0.493868,0.007507,0.404040,0.747664,0.343623,8,0,8,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,3,1,29,0,0,2,0.404040,0.486361,0.501371,0.000000,0.000000,0.000000,0.000000,0,41,28,11,99.000000,82.000000,53.500000,0.404040,0.487805,0.747664,0.000000,0.002349,0.007503,0.007503,0.493868,0.501371,0.007503,0.404040,0.747664,0.343623,8,1,7,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,3,2,30,0,0,2,0.404040,0.486361,0.509106,0.000000,0.000000,0.000000,0.000000,0,40,28,12,99.000000,82.000000,53.500000,0.404040,0.487805,0.747664,0.000000,0.002421,0.007735,0.007735,0.501371,0.509106,0.007735,0.404040,0.747664,0.343623,8,2,6,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,3,3,31,0,0,2,0.404040,0.486361,0.517084,0.000000,0.000000,0.000000,0.000000,0,39,28,13,99.000000,82.000000,53.500000,0.404040,0.487805,0.747664,0.000000,0.002496,0.007977,0.007977,0.509106,0.517084,0.007977,0.404040,0.747664,0.343623,8,3,5,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,3,4,37,0,0,2,0.404040,0.486361,0.525315,0.000000,0.000000,0.000000,0.000000,0,38,28,14,99.000000,82.000000,53.500000,0.404040,0.487805,0.747664,0.000000,0.002575,0.008231,0.008231,0.517084,0.525315,0.008231,0.404040,0.747664,0.343623,8,4,4,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,3,5,39,0,0,2,0.404040,0.486361,0.533813,0.000000,0.000000,0.000000,0.000000,0,37,28,15,99.000000,82.000000,53.500000,0.404040,0.487805,0.747664,0.000000,0.002658,0.008498,0.008498,0.525315,0.533813,0.008498,0.404040,0.747664,0.343623,8,5,3,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,3,6,64,0,0,2,0.404040,0.486361,0.542590,0.000000,0.000000,0.000000,0.000000,0,36,28,16,99.000000,82.000000,53.500000,0.404040,0.487805,0.747664,0.000000,0.002745,0.008777,0.008777,0.533813,0.542590,0.008777,0.404040,0.747664,0.343623,8,6,2,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,3,7,75,0,0,2,0.404040,0.486361,0.551660,0.000000,0.000000,0.000000,0.000000,0,35,28,17,99.000000,82.000000,53.500000,0.404040,0.487805,0.747664,0.000000,0.002836,0.009071,0.009071,0.542590,0.551660,0.009071,0.404040,0.747664,0.343623,8,7,1,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,4,0,73,0,0,2,0.341254,0.517751,0.525918,0.000000,0.000000,0.000000,0.000000,0,34,28,18,101.000000,79.500000,47.833300,0.338108,0.268497,0.415199,0.000346,-0.000405,0.008166,0.008166,0.517751,0.525918,0.008166,0.341254,0.415199,0.073945,8,0,8,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,4,1,79,1,1,2,0.281694,0.517751,0.532977,0.000000,0.000000,0.000000,0.000000,0,33,28,19,101.000000,79.500000,47.833300,0.338251,0.277685,0.394439,-0.000091,0.000000,0.007060,0.007060,0.525918,0.532977,0.007060,0.281694,0.394439,0.112745,8,1,7,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,4,2,35,0,0,2,0.341121,0.517751,0.538774,0.000000,0.000000,0.000000,0.000000,0,33,27,20,101.000000,79.500000,47.833300,0.348361,0.278086,0.375656,0.000000,-0.000502,0.005796,0.005796,0.532977,0.538774,0.005796,0.341121,0.375656,0.034535,8,2,6,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,4,3,17,1,1,2,0.503145,0.517751,0.544224,0.000000,0.000000,0.000000,0.000000,0,32,27,21,101.000000,79.500000,47.833300,0.396040,0.503145,0.836238,-0.004039,0.000000,0.005450,0.005450,0.538774,0.544224,0.005450,0.503145,0.836238,0.333093,8,3,5,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,4,4,18,1,1,2,0.503145,0.517751,0.549786,0.000000,0.000000,0.000000,0.000000,0,32,26,22,101.000000,79.500000,47.833300,0.396040,0.503145,0.836238,-0.004121,0.000000,0.005562,0.005562,0.544224,0.549786,0.005562,0.503145,0.836238,0.333093,8,4,4,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,4,5,46,1,1,2,0.503145,0.517751,0.555463,0.000000,0.000000,0.000000,0.000000,0,32,25,23,101.000000,79.500000,47.833300,0.396040,0.503145,0.836238,-0.004205,0.000000,0.005677,0.005677,0.549786,0.555463,0.005677,0.503145,0.836238,0.333093,8,5,3,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,4,6,47,1,1,2,0.503145,0.517751,0.561258,0.000000,0.000000,0.000000,0.000000,0,32,24,24,101.000000,79.500000,47.833300,0.396040,0.503145,0.836238,-0.004292,0.000000,0.005795,0.005795,0.555463,0.561258,0.005795,0.503145,0.836238,0.333093,8,6,2,fixed,8,8,0,0,0.000000,1,
9,multi_greedy,8,4,7,48,1,1,2,0.503145,0.517751,0.567175,0.000000,0.000000,0.000000,0.000000,0,32,23,25,101.000000,79.500000,47.833300,0.396040,0.503145,0.836238,-0.004382,0.000000,0.005917,0.005917,0.561258,0.567175,0.005917,0.503145,0.836238,0.333093,8,7,1,fixed,8,8,0,0,0.000000,1,
