seed,method,max_switches,cycle_id,step_id,target_ue_id,previous_bs_id,current_bs_id,selected_bs_id,satisfaction_before,harmonic_mean_before,harmonic_mean_after_estimated,advantage,q_bs0,q_bs1,q_bs2,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,selected_estimated_h_delta,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,effective_max_switches,applied_switches_in_cycle,remaining_switch_budget,k_schedule_type,k_max,k_min,k_decay_rate,stop_action_flag,q_stop,applied,skip_reason
3,multi_greedy,8,1,0,78,2,2,0,0.110524,0.303178,0.336570,0.000000,0.000000,0.000000,0.000000,0,25,28,27,92.000000,89.000000,112.667000,0.738766,0.461707,0.092250,0.033393,0.032159,0.015221,0.033393,0.303178,0.336570,0.033393,0.110524,0.738766,0.628242,8,0,8,fixed,8,8,0,0,0.000000,1,
3,multi_greedy,8,1,1,70,2,2,0,0.110523,0.303178,0.355503,0.000000,0.000000,0.000000,0.000000,0,26,28,26,92.000000,89.000000,112.667000,0.711404,0.461707,0.095798,0.018933,0.017720,0.000000,0.018933,0.336570,0.355503,0.018933,0.110523,0.711404,0.600881,8,1,7,fixed,8,8,0,0,0.000000,1,
3,multi_greedy,8,1,2,67,2,2,0,0.110516,0.303178,0.375091,0.000000,0.000000,0.000000,0.000000,0,27,28,25,92.000000,89.000000,112.667000,0.685997,0.461707,0.099631,0.019588,0.018420,0.000000,0.019588,0.355503,0.375091,0.019588,0.110516,0.685997,0.575481,8,2,6,fixed,8,8,0,0,0.000000,1,
3,multi_greedy,8,1,3,10,2,2,0,0.110377,0.303178,0.395183,0.000000,0.000000,0.000000,0.000000,0,28,28,24,92.000000,89.000000,112.667000,0.662342,0.461707,0.103796,0.020091,0.018997,0.000000,0.020091,0.375091,0.395183,0.020091,0.110377,0.662342,0.551965,8,3,5,fixed,8,8,0,0,0.000000,1,
3,multi_greedy,8,1,4,74,2,2,0,0.105059,0.303178,0.415481,0.000000,0.000000,0.000000,0.000000,0,29,28,23,92.000000,89.000000,112.667000,0.640264,0.461707,0.108877,0.020299,0.019313,0.000000,0.020299,0.395183,0.415481,0.020299,0.105059,0.640264,0.535205,8,4,4,fixed,8,8,0,0,0.000000,1,
3,multi_greedy,8,1,5,13,2,2,0,0.104229,0.303178,0.435808,0.000000,0.000000,0.000000,0.000000,0,30,28,22,92.000000,89.000000,112.667000,0.619610,0.461707,0.113918,0.020327,0.019488,0.000000,0.020327,0.415481,0.435808,0.020327,0.104229,0.619610,0.515381,8,5,3,fixed,8,8,0,0,0.000000,1,
3,multi_greedy,8,1,6,29,2,2,0,0.089762,0.303178,0.455580,0.000000,0.000000,0.000000,0.000000,0,31,28,21,92.000000,89.000000,112.667000,0.600247,0.461707,0.121034,0.019773,0.019126,0.000000,0.019773,0.435808,0.455580,0.019773,0.089762,0.600247,0.510486,8,6,2,fixed,8,8,0,0,0.000000,1,
3,multi_greedy,8,1,7,50,2,2,0,0.089621,0.303178,0.474707,0.000000,0.000000,0.000000,0.000000,0,32,28,20,92.000000,89.000000,112.667000,0.582058,0.461707,0.127103,0.019126,0.018716,0.000000,0.019126,0.455580,0.474707,0.019126,0.089621,0.582058,0.492437,8,7,1,fixed,8,8,0,0,0.000000,1,
3,multi_greedy,8,2,0,32,2,2,1,0.094267,0.440048,0.491548,0.000000,0.000000,0.000000,0.000000,0,33,28,19,95.500000,85.333300,54.666700,0.416281,0.475135,0.093713,0.048843,0.051500,0.023424,0.051500,0.440048,0.491548,0.051500,0.094267,0.475135,0.380868,8,0,8,fixed,8,8,0,0,0.000000,1,
3,multi_greedy,8,2,1,39,2,2,1,0.094261,0.440048,0.518939,0.000000,0.000000,0.000000,0.000000,0,33,29,18,95.500000,85.333300,54.666700,0.416281,0.459297,0.098922,0.024914,0.027391,0.000000,0.027391,0.491548,0.518939,0.027391,0.094261,0.459297,0.365036,8,1,7,fixed,8,8,0,0,0.000000,1,
3,multi_greedy,8,2,2,28,2,2,1,0.093986,0.440048,0.544784,0.000000,0.000000,0.000000,0.000000,0,33,30,17,95.500000,85.333300,54.666700,0.416281,0.444481,0.104843,0.023649,0.025844,0.000000,0.025844,0.518939,0.544784,0.025844,0.093986,0.444481,0.350495,8,2,6,fixed,8,8,0,0,0.000000,1,
3,multi_greedy,8,2,3,2,2,2,1,0.092894,0.440048,0.568046,0.000000,0.000000,0.000000,0.000000,0,33,31,16,95.500000,85.333300,54.666700,0.416281,0.430591,0.111828,0.021456,0.023262,0.000000,0.023262,0.544784,0.568046,0.023262,0.092894,0.430591,0.337697,8,3,5,fixed,8,8,0,0,0.000000,1,
3,multi_greedy,8,2,4,7,0,0,2,0.418848,0.440048,0.576214,0.000000,0.000000,0.000000,0.000000,0,33,32,15,95.500000,85.333300,54.666700,0.418848,0.468750,0.731707,0.000000,0.002231,0.008169,0.008169,0.568046,0.576214,0.008169,0.418848,0.731707,0.312859,8,4,4,fixed,8,8,0,0,0.000000,1,
3,multi_greedy,8,2,5,22,0,0,2,0.418848,0.440048,0.584621,0.000000,0.000000,0.000000,0.000000,0,32,32,16,95.500000,85.333300,54.666700,0.418848,0.468750,0.731707,0.000000,0.002295,0.008407,0.008407,0.576214,0.584621,0.008407,0.418848,0.731707,0.312859,8,5,3,fixed,8,8,0,0,0.000000,1,
3,multi_greedy,8,2,6,47,0,0,2,0.418848,0.440048,0.593277,0.000000,0.000000,0.000000,0.000000,0,31,32,17,95.500000,85.333300,54.666700,0.418848,0.468750,0.731707,0.000000,0.002363,0.008656,0.008656,0.584621,0.593277,0.008656,0.418848,0.731707,0.312859,8,6,2,fixed,8,8,0,0,0.000000,1,
