seed,method,max_switches,cycle_id,ue_id,previous_bs_id,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,switch_flag,h_before,h_after_estimated,reward,estimated_reward,h_after_measured,measured_reward,switch_count,num_degraded_users,measurement_valid,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,best_estimated_h_delta
1003,online_dqn,1,1,1,2,2,3,0.000000,109.500000,0.913242,27,0.304374,53,0,2,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,-1,28,25,27,97.666700,80.333300,109.500000,1.023890,1.244814,0.913242,0.008720,0.009180,0.003697,0.009180
1003,online_dqn,1,1,2,1,1,3,0.000000,80.333300,1.244814,25,0.304374,53,0,1,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,-1,28,25,27,97.666700,80.333300,109.500000,1.023890,1.244814,0.913242,0.003253,0.003697,-0.001597,0.003253
1003,online_dqn,1,1,3,0,0,2,3.285352,97.666700,0.410669,28,0.304374,53,0,0,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.479422,0.328289,0.096358,0.003697,0.002712,-0.010359,0.002712
1003,online_dqn,1,1,4,2,2,2,0.708174,109.500000,0.088522,27,0.304374,53,0,2,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.458149,0.328289,0.100877,0.017856,0.017000,0.003697,0.017856
1003,online_dqn,1,1,5,0,0,3,0.000000,97.666700,1.023890,28,0.304374,53,0,0,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,1,28,25,27,97.666700,80.333300,109.500000,1.023890,1.244814,0.913242,0.003697,0.004142,-0.001167,0.004142
1003,online_dqn,1,1,6,0,0,2,3.700429,97.666700,0.462554,28,0.304374,53,0,0,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.475431,0.328289,0.096358,0.003697,0.002732,-0.010340,0.002732
1003,online_dqn,1,1,7,0,0,2,3.730982,97.666700,0.466373,28,0.304374,53,0,0,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.475137,0.328289,0.096358,0.003697,0.002733,-0.010339,0.002733
1003,online_dqn,1,1,8,1,1,2,2.766027,80.333300,0.345753,25,0.304374,53,0,1,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.458149,0.340802,0.096358,0.004211,0.003697,-0.009705,0.004211
1003,online_dqn,1,1,9,2,2,4,0.000000,109.500000,0.365297,27,0.304374,53,0,2,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.409556,0.497926,0.365297,0.008937,0.009718,0.003697,0.009718
1003,online_dqn,1,1,10,2,2,2,0.688441,109.500000,0.086055,27,0.304374,53,0,2,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.458149,0.328289,0.101082,0.017831,0.016975,0.003697,0.017831
1003,online_dqn,1,1,11,1,1,3,0.000000,80.333300,1.244814,25,0.304374,53,0,1,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,-1,28,25,27,97.666700,80.333300,109.500000,1.023890,1.244814,0.913242,0.003253,0.003697,-0.001597,0.003253
1003,online_dqn,1,1,12,2,2,4,0.000000,109.500000,0.365297,27,0.304374,53,0,2,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.409556,0.497926,0.365297,0.008937,0.009718,0.003697,0.009718
1003,online_dqn,1,1,13,1,1,4,0.000000,80.333300,0.497926,25,0.304374,53,0,1,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.409556,0.497926,0.365297,0.002946,0.003697,-0.002098,0.002946
1003,online_dqn,1,1,14,0,0,1,3.506685,97.666700,1.168895,28,0.304374,53,0,0,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,1,28,25,27,97.666700,80.333300,109.500000,1.089249,1.100052,0.624783,0.003697,0.003908,-0.001852,0.003908
1003,online_dqn,1,1,15,2,2,3,0.000000,109.500000,0.913242,27,0.304374,53,0,2,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,-1,28,25,27,97.666700,80.333300,109.500000,1.023890,1.244814,0.913242,0.008720,0.009180,0.003697,0.009180
1003,online_dqn,1,1,16,0,0,2,3.855614,97.666700,0.481952,28,0.304374,53,0,0,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.473939,0.328289,0.096358,0.003697,0.002739,-0.010333,0.002739
1003,online_dqn,1,1,17,2,2,2,0.973792,109.500000,0.121724,27,0.304374,53,0,2,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.458149,0.328289,0.098110,0.018206,0.017348,0.003697,0.018206
1003,online_dqn,1,1,18,2,2,1,1.965965,109.500000,0.655322,27,0.304374,53,0,2,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,-1,28,25,27,97.666700,80.333300,109.500000,1.061301,1.100052,0.644223,0.009253,0.009542,0.003697,0.009542
1003,online_dqn,1,1,19,2,2,2,0.916933,109.500000,0.114617,27,0.304374,53,0,2,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.458149,0.328289,0.098702,0.018129,0.017271,0.003697,0.018129
1003,online_dqn,1,1,20,2,2,2,0.000000,109.500000,0.100000,27,0.304374,53,0,2,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,0,0,28,25,27,97.666700,80.333300,109.500000,0.458149,0.328289,0.099926,0.017974,0.017117,0.003697,0.017974
1003,online_dqn,1,1,21,0,0,2,3.857810,97.666700,0.482226,28,0.304374,53,0,0,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.473918,0.328289,0.096358,0.003697,0.002739,-0.010333,0.002739
1003,online_dqn,1,1,22,2,2,2,0.804416,109.500000,0.100552,27,0.304374,53,0,2,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.458149,0.328289,0.099874,0.017981,0.017123,0.003697,0.017981
1003,online_dqn,1,1,23,1,1,4,0.000000,80.333300,0.497926,25,0.304374,53,0,1,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.409556,0.497926,0.365297,0.002946,0.003697,-0.002098,0.002946
1003,online_dqn,1,1,24,0,0,4,0.000000,97.666700,0.409556,28,0.304374,53,0,0,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.409556,0.497926,0.365297,0.003697,0.004452,-0.001371,0.004452
1003,online_dqn,1,1,25,1,1,2,2.764962,80.333300,0.345620,25,0.304374,53,0,1,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.458149,0.340821,0.096358,0.004211,0.003697,-0.009705,0.004211
1003,online_dqn,1,1,26,1,1,2,2.764975,80.333300,0.345622,25,0.304374,53,0,1,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.458149,0.340821,0.096358,0.004211,0.003697,-0.009705,0.004211
1003,online_dqn,1,1,27,2,2,2,0.704954,109.500000,0.088119,27,0.304374,53,0,2,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.458149,0.328289,0.100910,0.017852,0.016996,0.003697,0.017852
1003,online_dqn,1,1,28,2,2,3,0.000000,109.500000,0.913242,27,0.304374,53,0,2,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,-1,28,25,27,97.666700,80.333300,109.500000,1.023890,1.244814,0.913242,0.008720,0.009180,0.003697,0.009180
1003,online_dqn,1,1,29,2,2,2,0.972712,109.500000,0.121589,27,0.304374,53,0,2,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.458149,0.328289,0.098121,0.018205,0.017346,0.003697,0.018205
1003,online_dqn,1,1,30,2,2,2,0.649199,109.500000,0.081150,27,0.304374,53,0,2,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.458149,0.328289,0.101491,0.017781,0.016925,0.003697,0.017781
1003,online_dqn,1,1,31,1,1,2,2.630532,80.333300,0.328816,25,0.304374,53,0,1,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.458149,0.343221,0.096358,0.004187,0.003697,-0.009726,0.004187
1003,online_dqn,1,1,32,2,2,1,1.973296,109.500000,0.657765,27,0.304374,53,0,2,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,-1,28,25,27,97.666700,80.333300,109.500000,1.061301,1.100052,0.643002,0.009256,0.009545,0.003697,0.009545
1003,online_dqn,1,1,33,1,1,1,3.507966,80.333300,1.169322,25,0.304374,53,0,1,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,-1,28,25,27,97.666700,80.333300,109.500000,1.061301,1.137737,0.624783,0.003341,0.003697,-0.002130,0.003341
1003,online_dqn,1,1,34,0,0,1,2.687277,97.666700,0.895759,28,0.304374,53,0,0,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,-1,28,25,27,97.666700,80.333300,109.500000,1.128269,1.100052,0.624783,0.003697,0.003872,-0.001887,0.003872
1003,online_dqn,1,1,35,1,1,4,0.000000,80.333300,0.497926,25,0.304374,53,0,1,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.409556,0.497926,0.365297,0.002946,0.003697,-0.002098,0.002946
1003,online_dqn,1,1,36,2,2,2,0.804379,109.500000,0.100547,27,0.304374,53,0,2,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.458149,0.328289,0.099875,0.017981,0.017123,0.003697,0.017981
1003,online_dqn,1,1,37,2,2,2,0.915793,109.500000,0.114474,27,0.304374,53,0,2,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.458149,0.328289,0.098714,0.018128,0.017270,0.003697,0.018128
1003,online_dqn,1,1,38,1,1,2,2.764987,80.333300,0.345623,25,0.304374,53,0,1,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.458149,0.340820,0.096358,0.004211,0.003697,-0.009705,0.004211
1003,online_dqn,1,1,39,2,2,4,0.000000,109.500000,0.365297,27,0.304374,53,0,2,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.409556,0.497926,0.365297,0.008937,0.009718,0.003697,0.009718
1003,online_dqn,1,1,40,1,1,4,0.000000,80.333300,0.497926,25,0.304374,53,0,1,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.409556,0.497926,0.365297,0.002946,0.003697,-0.002098,0.002946
1003,online_dqn,1,1,41,0,0,2,3.865508,97.666700,0.483188,28,0.304374,53,0,0,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.473844,0.328289,0.096358,0.003697,0.002740,-0.010333,0.002740
1003,online_dqn,1,1,42,1,1,1,3.397005,80.333300,1.132335,25,0.304374,53,0,1,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,-1,28,25,27,97.666700,80.333300,109.500000,1.061301,1.146984,0.624783,0.003333,0.003697,-0.002137,0.003333
1003,online_dqn,1,1,43,1,1,2,2.764976,80.333300,0.345622,25,0.304374,53,0,1,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.458149,0.340821,0.096358,0.004211,0.003697,-0.009705,0.004211
1003,online_dqn,1,1,44,0,0,1,3.505409,97.666700,1.168470,28,0.304374,53,0,0,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,1,28,25,27,97.666700,80.333300,109.500000,1.089310,1.100052,0.624783,0.003697,0.003908,-0.001852,0.003908
1003,online_dqn,1,1,45,2,2,2,0.630594,109.500000,0.078824,27,0.304374,53,1,0,1,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.458149,0.328289,0.101685,0.017758,0.016902,0.003697,0.017758
1003,online_dqn,1,1,46,1,1,4,0.000000,80.333300,0.497926,25,0.304374,53,0,1,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.409556,0.497926,0.365297,0.002946,0.003697,-0.002098,0.002946
1003,online_dqn,1,1,47,2,2,1,1.892045,109.500000,0.630682,27,0.304374,53,0,2,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,-1,28,25,27,97.666700,80.333300,109.500000,1.061301,1.100052,0.656543,0.009218,0.009507,0.003697,0.009507
1003,online_dqn,1,1,48,0,0,3,0.000000,97.666700,1.023890,28,0.304374,53,0,0,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,1,28,25,27,97.666700,80.333300,109.500000,1.023890,1.244814,0.913242,0.003697,0.004142,-0.001167,0.004142
1003,online_dqn,1,1,49,2,2,2,0.915864,109.500000,0.114483,27,0.304374,53,0,2,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.458149,0.328289,0.098713,0.018128,0.017270,0.003697,0.018128
1003,online_dqn,1,1,50,0,0,2,3.864438,97.666700,0.483055,28,0.304374,53,0,0,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.473854,0.328289,0.096358,0.003697,0.002740,-0.010333,0.002740
1003,online_dqn,1,1,51,0,0,2,3.865496,97.666700,0.483187,28,0.304374,53,0,0,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.473844,0.328289,0.096358,0.003697,0.002740,-0.010333,0.002740
1003,online_dqn,1,1,52,2,2,4,0.000000,109.500000,0.365297,27,0.304374,53,0,2,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.409556,0.497926,0.365297,0.008937,0.009718,0.003697,0.009718
1003,online_dqn,1,1,53,1,1,4,0.000000,80.333300,0.497926,25,0.304374,53,0,1,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.409556,0.497926,0.365297,0.002946,0.003697,-0.002098,0.002946
1003,online_dqn,1,1,54,0,0,1,3.506074,97.666700,1.168691,28,0.304374,53,0,0,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,1,28,25,27,97.666700,80.333300,109.500000,1.089278,1.100052,0.624783,0.003697,0.003908,-0.001852,0.003908
1003,online_dqn,1,1,55,1,1,2,2.628352,80.333300,0.328544,25,0.304374,53,0,1,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.458149,0.343260,0.096358,0.004187,0.003697,-0.009727,0.004187
1003,online_dqn,1,1,56,0,0,4,0.000000,97.666700,0.409556,28,0.304374,53,0,0,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.409556,0.497926,0.365297,0.003697,0.004452,-0.001371,0.004452
1003,online_dqn,1,1,57,1,1,2,2.766116,80.333300,0.345765,25,0.304374,53,0,1,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.458149,0.340800,0.096358,0.004211,0.003697,-0.009705,0.004211
1003,online_dqn,1,1,58,0,0,2,3.866518,97.666700,0.483315,28,0.304374,53,0,0,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.473834,0.328289,0.096358,0.003697,0.002740,-0.010333,0.002740
1003,online_dqn,1,1,59,0,0,2,3.864415,97.666700,0.483052,28,0.304374,53,0,0,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.473854,0.328289,0.096358,0.003697,0.002740,-0.010333,0.002740
1003,online_dqn,1,1,60,0,0,4,0.000000,97.666700,0.409556,28,0.304374,53,0,0,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.409556,0.497926,0.365297,0.003697,0.004452,-0.001371,0.004452
1003,online_dqn,1,1,61,0,0,2,3.808673,97.666700,0.476084,28,0.304374,53,0,0,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.474390,0.328289,0.096358,0.003697,0.002737,-0.010336,0.002737
1003,online_dqn,1,1,62,0,0,3,0.000000,97.666700,1.023890,28,0.304374,53,0,0,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,1,28,25,27,97.666700,80.333300,109.500000,1.023890,1.244814,0.913242,0.003697,0.004142,-0.001167,0.004142
1003,online_dqn,1,1,63,1,1,4,0.000000,80.333300,0.497926,25,0.304374,53,0,1,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.409556,0.497926,0.365297,0.002946,0.003697,-0.002098,0.002946
1003,online_dqn,1,1,64,0,0,2,3.857798,97.666700,0.482225,28,0.304374,53,0,0,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.473918,0.328289,0.096358,0.003697,0.002739,-0.010333,0.002739
1003,online_dqn,1,1,65,2,2,4,0.000000,109.500000,0.365297,27,0.304374,53,0,2,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.409556,0.497926,0.365297,0.008937,0.009718,0.003697,0.009718
1003,online_dqn,1,1,66,1,1,3,0.000000,80.333300,1.244814,25,0.304374,53,0,1,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,-1,28,25,27,97.666700,80.333300,109.500000,1.023890,1.244814,0.913242,0.003253,0.003697,-0.001597,0.003253
1003,online_dqn,1,1,67,1,1,1,3.338187,80.333300,1.112729,25,0.304374,53,0,1,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,-1,28,25,27,97.666700,80.333300,109.500000,1.061301,1.151886,0.624783,0.003329,0.003697,-0.002141,0.003329
1003,online_dqn,1,1,68,0,0,1,3.494936,97.666700,1.164979,28,0.304374,53,0,0,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,1,28,25,27,97.666700,80.333300,109.500000,1.089809,1.100052,0.624783,0.003697,0.003908,-0.001852,0.003908
1003,online_dqn,1,1,69,0,0,1,3.506685,97.666700,1.168895,28,0.304374,53,0,0,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,1,28,25,27,97.666700,80.333300,109.500000,1.089249,1.100052,0.624783,0.003697,0.003908,-0.001852,0.003908
1003,online_dqn,1,1,70,1,1,1,3.411189,80.333300,1.137063,25,0.304374,53,0,1,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,-1,28,25,27,97.666700,80.333300,109.500000,1.061301,1.145802,0.624783,0.003334,0.003697,-0.002136,0.003334
1003,online_dqn,1,1,71,2,2,4,0.000000,109.500000,0.365297,27,0.304374,53,0,2,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,0,28,25,27,97.666700,80.333300,109.500000,0.409556,0.497926,0.365297,0.008937,0.009718,0.003697,0.009718
1003,online_dqn,1,1,72,1,1,3,0.000000,80.333300,1.244814,25,0.304374,53,0,1,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,-1,28,25,27,97.666700,80.333300,109.500000,1.023890,1.244814,0.913242,0.003253,0.003697,-0.001597,0.003253
1003,online_dqn,1,1,73,2,2,3,0.000000,109.500000,0.913242,27,0.304374,53,0,2,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,-1,28,25,27,97.666700,80.333300,109.500000,1.023890,1.244814,0.913242,0.008720,0.009180,0.003697,0.009180
1003,online_dqn,1,1,74,0,0,1,2.666614,97.666700,0.888871,28,0.304374,53,0,0,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,-1,28,25,27,97.666700,80.333300,109.500000,1.129253,1.100052,0.624783,0.003697,0.003871,-0.001888,0.003871
1003,online_dqn,1,1,75,0,0,1,3.507242,97.666700,1.169081,28,0.304374,53,0,0,0,0.304374,0.322132,0.017758,0.017758,0.304374,0.000000,1,0,1,1,28,25,27,97.666700,80.333300,109.500000,1.089223,1.100052,0.624783,0.003697,0.003908,-0.001852,0.003908
