seed,method,max_switches,cycle_id,ue_id,previous_bs_id,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,switch_flag,h_before,h_after_estimated,reward,estimated_reward,h_after_measured,measured_reward,switch_count,num_degraded_users,measurement_valid,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,best_estimated_h_delta
1001,online_dqn,1,1,1,1,1,4,0.000000,90.666700,0.441176,22,0.190695,39,0,1,0,0.190695,0.202719,0.012024,0.012024,0.190695,0.000000,1,0,1,0,21,22,37,90.333300,90.666700,146.167000,0.442805,0.441176,0.273660,0.001449,0.001502,-0.002799,0.001449
1001,online_dqn,1,1,2,1,1,3,0.000000,90.666700,1.102941,22,0.190695,39,0,1,0,0.190695,0.202719,0.012024,0.012024,0.190695,0.000000,1,0,1,-1,21,22,37,90.333300,90.666700,146.167000,1.107011,1.102941,0.684149,0.001447,0.001502,-0.002431,0.001447
1001,online_dqn,1,1,3,0,0,3,0.000000,90.333300,1.107011,21,0.190695,39,0,0,0,0.190695,0.202719,0.012024,0.012024,0.190695,0.000000,1,0,1,-1,21,22,37,90.333300,90.666700,146.167000,1.107011,1.102941,0.684149,0.001502,0.001556,-0.002379,0.001556
1001,online_dqn,1,1,4,2,2,2,0.457926,146.167000,0.057241,37,0.190695,39,0,2,0,0.190695,0.202719,0.012024,0.012024,0.190695,0.000000,1,0,1,0,21,22,37,90.333300,90.666700,146.167000,0.669518,0.556891,0.064208,0.012061,0.011969,0.001502,0.012061
1001,online_dqn,1,1,5,1,1,3,0.000000,90.666700,1.102941,22,0.190695,39,0,1,0,0.190695,0.202719,0.012024,0.012024,0.190695,0.000000,1,0,1,-1,21,22,37,90.333300,90.666700,146.167000,1.107011,1.102941,0.684149,0.001447,0.001502,-0.002431,0.001447
1001,online_dqn,1,1,6,1,1,3,0.000000,90.666700,1.102941,22,0.190695,39,0,1,0,0.190695,0.202719,0.012024,0.012024,0.190695,0.000000,1,0,1,-1,21,22,37,90.333300,90.666700,146.167000,1.107011,1.102941,0.684149,0.001447,0.001502,-0.002431,0.001447
1001,online_dqn,1,1,7,2,2,2,0.532262,146.167000,0.066533,37,0.190695,39,0,2,0,0.190695,0.202719,0.012024,0.012024,0.190695,0.000000,1,0,1,0,21,22,37,90.333300,90.666700,146.167000,0.669518,0.556891,0.063691,0.012124,0.012032,0.001502,0.012124
1001,online_dqn,1,1,8,1,1,2,4.387860,90.666700,0.548482,22,0.190695,39,0,1,0,0.190695,0.202719,0.012024,0.012024,0.190695,0.000000,1,0,1,-1,21,22,37,90.333300,90.666700,146.167000,0.669518,0.587021,0.062161,0.001506,0.001502,-0.008397,0.001506
1001,online_dqn,1,1,9,2,2,2,0.413126,146.167000,0.051641,37,0.190695,39,0,2,0,0.190695,0.202719,0.012024,0.012024,0.190695,0.000000,1,0,1,0,21,22,37,90.333300,90.666700,146.167000,0.669518,0.556891,0.064519,0.012024,0.011931,0.001502,0.012024
1001,online_dqn,1,1,10,2,2,2,0.456823,146.167000,0.057103,37,0.190695,39,0,2,0,0.190695,0.202719,0.012024,0.012024,0.190695,0.000000,1,0,1,0,21,22,37,90.333300,90.666700,146.167000,0.669518,0.556891,0.064215,0.012060,0.011968,0.001502,0.012060
1001,online_dqn,1,1,11,2,2,4,0.000000,146.167000,0.273660,37,0.190695,39,0,2,0,0.190695,0.202719,0.012024,0.012024,0.190695,0.000000,1,0,1,0,21,22,37,90.333300,90.666700,146.167000,0.442805,0.441176,0.273660,0.005949,0.006004,0.001502,0.006004
1001,online_dqn,1,1,12,2,2,3,0.000000,146.167000,0.684149,37,0.190695,39,0,2,0,0.190695,0.202719,0.012024,0.012024,0.190695,0.000000,1,0,1,-1,21,22,37,90.333300,90.666700,146.167000,1.107011,1.102941,0.684149,0.005545,0.005602,0.001502,0.005602
1001,online_dqn,1,1,13,2,2,1,1.568042,146.167000,0.522681,37,0.190695,39,0,2,0,0.190695,0.202719,0.012024,0.012024,0.190695,0.000000,1,0,1,-1,21,22,37,90.333300,90.666700,146.167000,1.116531,1.485042,0.438939,0.005913,0.006079,0.001502,0.006079
1001,online_dqn,1,1,14,1,1,2,4.388946,90.666700,0.548618,22,0.190695,39,0,1,0,0.190695,0.202719,0.012024,0.012024,0.190695,0.000000,1,0,1,-1,21,22,37,90.333300,90.666700,146.167000,0.669518,0.587002,0.062161,0.001506,0.001502,-0.008397,0.001506
1001,online_dqn,1,1,15,2,2,2,0.369418,146.167000,0.046177,37,0.190695,39,1,2,0,0.190695,0.202719,0.012024,0.012024,0.190695,0.000000,1,0,1,0,21,22,37,90.333300,90.666700,146.167000,0.669518,0.556891,0.064822,0.011987,0.011895,0.001502,0.011987
