seed,method,teacher_source,cycle_id,step_id,action_id,target_ue_id,previous_bs_id,selected_bs_id,applied,skip_reason,h_before_cycle_estimated,h_after_final_estimated,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before_estimated,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,switch_count_in_cycle,num_remaining_switches_before,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2
46,logistic,logistic,1,0,12,5,2,0,1,,0.315161,0.712027,0.316580,0.333849,0.017269,0.095010,0.612883,0.517873,50,50,26,24,30,101.167000,76.500000,66.333300
46,logistic,logistic,1,1,63,22,2,0,1,,0.315161,0.712027,0.333849,0.351833,0.017984,0.098286,0.590994,0.492708,50,49,27,24,29,101.167000,76.500000,66.333300
46,logistic,logistic,1,2,30,11,2,0,1,,0.315161,0.712027,0.351833,0.370449,0.018616,0.101797,0.570615,0.468818,50,48,28,24,28,101.167000,76.500000,66.333300
46,logistic,logistic,1,3,42,15,2,0,1,,0.315161,0.712027,0.370449,0.389578,0.019129,0.105567,0.551594,0.446027,50,47,29,24,27,101.167000,76.500000,66.333300
46,logistic,logistic,1,4,27,10,2,0,1,,0.315161,0.712027,0.389578,0.409061,0.019483,0.109638,0.533801,0.424163,50,46,30,24,26,101.167000,76.500000,66.333300
46,logistic,logistic,1,5,3,2,2,0,1,,0.315161,0.712027,0.409061,0.428697,0.019636,0.114024,0.517120,0.403096,50,45,31,24,25,101.167000,76.500000,66.333300
46,logistic,logistic,1,6,93,32,2,0,1,,0.315161,0.712027,0.428697,0.448237,0.019539,0.118786,0.501449,0.382663,50,44,32,24,24,101.167000,76.500000,66.333300
46,logistic,logistic,1,7,81,28,2,0,1,,0.315161,0.712027,0.448237,0.467386,0.019149,0.123951,0.486701,0.362750,50,43,33,24,23,101.167000,76.500000,66.333300
46,logistic,logistic,1,8,225,76,2,0,1,,0.315161,0.712027,0.467386,0.485806,0.018420,0.129585,0.472795,0.343210,50,42,34,24,22,101.167000,76.500000,66.333300
46,logistic,logistic,1,9,183,62,2,0,1,,0.315161,0.712027,0.485806,0.503121,0.017316,0.135756,0.459662,0.323906,50,41,35,24,21,101.167000,76.500000,66.333300
46,logistic,logistic,1,10,195,66,2,0,1,,0.315161,0.712027,0.503121,0.518934,0.015812,0.142544,0.447239,0.304695,50,40,36,24,20,101.167000,76.500000,66.333300
46,logistic,logistic,1,11,231,78,2,0,1,,0.315161,0.712027,0.518934,0.532838,0.013904,0.150046,0.435469,0.285423,50,39,37,24,19,101.167000,76.500000,66.333300
46,logistic,logistic,1,12,117,40,2,0,1,,0.315161,0.712027,0.532838,0.544443,0.011605,0.158383,0.424303,0.265921,50,38,38,24,18,101.167000,76.500000,66.333300
46,logistic,logistic,1,13,207,70,2,0,1,,0.315161,0.712027,0.544443,0.553370,0.008927,0.167923,0.413696,0.245773,50,37,39,24,17,101.167000,76.500000,66.333300
46,logistic,logistic,1,14,80,27,0,2,1,,0.315161,0.712027,0.553370,0.561521,0.008152,0.395386,0.603015,0.207630,50,36,40,24,16,101.167000,76.500000,66.333300
46,logistic,logistic,1,15,107,36,0,2,1,,0.315161,0.712027,0.561521,0.569917,0.008395,0.395386,0.603015,0.207630,50,35,39,24,17,101.167000,76.500000,66.333300
46,logistic,logistic,1,16,216,73,2,0,1,,0.315161,0.712027,0.569917,0.579241,0.009324,0.161602,0.424303,0.262701,50,34,38,24,18,101.167000,76.500000,66.333300
46,logistic,logistic,1,17,143,48,0,2,1,,0.315161,0.712027,0.579241,0.589932,0.010691,0.395386,0.603015,0.207630,50,33,39,24,17,101.167000,76.500000,66.333300
46,logistic,logistic,1,18,146,49,0,2,1,,0.315161,0.712027,0.589932,0.601025,0.011093,0.395386,0.603015,0.207630,50,32,38,24,18,101.167000,76.500000,66.333300
46,logistic,logistic,1,19,221,74,0,2,1,,0.315161,0.712027,0.601025,0.612543,0.011518,0.395386,0.603015,0.207630,50,31,37,24,19,101.167000,76.500000,66.333300
46,logistic,logistic,1,20,239,80,0,2,1,,0.315161,0.712027,0.612543,0.624512,0.011968,0.395386,0.603015,0.207630,50,30,36,24,20,101.167000,76.500000,66.333300
46,logistic,logistic,1,21,68,23,0,2,1,,0.315161,0.712027,0.624512,0.634318,0.009807,0.988465,1.507538,0.519074,50,29,35,24,21,101.167000,76.500000,66.333300
46,logistic,logistic,1,22,155,52,0,2,1,,0.315161,0.712027,0.634318,0.644438,0.010119,0.988465,1.507538,0.519074,50,28,34,24,22,101.167000,76.500000,66.333300
46,logistic,logistic,1,23,200,67,0,2,1,,0.315161,0.712027,0.644438,0.654886,0.010448,0.988465,1.507538,0.519074,50,27,33,24,23,101.167000,76.500000,66.333300
46,logistic,logistic,1,24,130,44,0,1,1,,0.315161,0.712027,0.654886,0.663167,0.008281,0.873424,1.115917,0.242493,50,26,32,24,24,101.167000,76.500000,66.333300
46,logistic,logistic,1,25,73,25,0,1,1,,0.315161,0.712027,0.663167,0.670853,0.007686,0.901651,1.072997,0.171346,50,25,31,25,24,101.167000,76.500000,66.333300
46,logistic,logistic,1,26,88,30,0,1,1,,0.315161,0.712027,0.670853,0.677895,0.007041,0.931942,1.033256,0.101314,50,24,30,26,24,101.167000,76.500000,66.333300
