seed,method,teacher_source,cycle_id,step_id,action_id,target_ue_id,previous_bs_id,selected_bs_id,applied,skip_reason,h_before_cycle_estimated,h_after_final_estimated,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before_estimated,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,switch_count_in_cycle,num_remaining_switches_before,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2
23,logistic,logistic,1,0,33,12,2,0,1,,0.304135,0.545668,0.304846,0.316694,0.011847,0.116743,0.619591,0.502848,47,47,22,30,28,109.333000,81.833300,66.833300
23,logistic,logistic,1,1,57,20,2,0,1,,0.304135,0.545668,0.316694,0.328481,0.011787,0.121068,0.593775,0.472707,47,46,23,30,27,109.333000,81.833300,66.833300
23,logistic,logistic,1,2,165,56,2,0,1,,0.304135,0.545668,0.328481,0.340089,0.011608,0.125724,0.570024,0.444300,47,45,24,30,26,109.333000,81.833300,66.833300
23,logistic,logistic,1,3,90,31,2,0,1,,0.304135,0.545668,0.340089,0.351383,0.011294,0.130753,0.548100,0.417347,47,44,25,30,25,109.333000,81.833300,66.833300
23,logistic,logistic,1,4,0,1,2,0,1,,0.304135,0.545668,0.351383,0.362213,0.010831,0.136214,0.527800,0.391586,47,43,26,30,24,109.333000,81.833300,66.833300
23,logistic,logistic,1,5,93,32,2,0,1,,0.304135,0.545668,0.362213,0.372424,0.010211,0.142136,0.508950,0.366814,47,42,27,30,23,109.333000,81.833300,66.833300
23,logistic,logistic,1,6,159,54,2,0,1,,0.304135,0.545668,0.372424,0.381852,0.009427,0.148597,0.491400,0.342802,47,41,28,30,22,109.333000,81.833300,66.833300
23,logistic,logistic,1,7,162,55,2,0,1,,0.304135,0.545668,0.381852,0.390331,0.008479,0.155673,0.475020,0.319346,47,40,29,30,21,109.333000,81.833300,66.833300
23,logistic,logistic,1,8,171,58,1,0,1,,0.304135,0.545668,0.390331,0.398600,0.008269,0.178894,0.459697,0.280802,47,39,30,30,20,109.333000,81.833300,66.833300
23,logistic,logistic,1,9,24,9,1,0,1,,0.304135,0.545668,0.398600,0.406166,0.007566,0.185065,0.445331,0.260266,47,38,31,29,20,109.333000,81.833300,66.833300
23,logistic,logistic,1,10,192,65,2,0,1,,0.304135,0.545668,0.406166,0.413553,0.007387,0.163458,0.431836,0.268378,47,37,32,28,20,109.333000,81.833300,66.833300
23,logistic,logistic,1,11,54,19,1,0,1,,0.304135,0.545668,0.413553,0.420256,0.006703,0.191674,0.419135,0.227461,47,36,33,28,19,109.333000,81.833300,66.833300
23,logistic,logistic,1,12,9,4,2,0,1,,0.304135,0.545668,0.420256,0.426133,0.005877,0.172076,0.407160,0.235084,47,35,34,27,19,109.333000,81.833300,66.833300
