seed,method,max_switches,action_cycle_id,measured_cycle_id,h_before,h_after_estimated,estimated_reward,h_after_measured,measured_reward,cycle_reward,switch_count,num_degraded_users
26,logistic,1,1,2,0.385975,0.850084,0.464109,0.596158,0.210183,0.144183,50,16
26,logistic,1,2,3,0.596158,0.596158,0.000000,0.680238,0.084080,0.056080,0,28
26,logistic,1,3,4,0.680238,0.680238,0.000000,0.685358,0.005119,-0.011881,0,17
26,logistic,1,4,5,0.685358,0.685358,0.000000,0.679943,-0.005414,-0.065414,0,60
