seed,method,max_switches,action_cycle_id,measured_cycle_id,h_before,h_after_estimated,estimated_reward,h_after_measured,measured_reward,cycle_reward,switch_count,num_degraded_users
1003,logistic,1,1,2,0.339591,0.339591,0.000000,0.503218,0.163627,0.105627,51,35
1003,logistic,1,2,3,0.503218,0.503218,0.000000,0.503839,0.000621,-0.004779,0,27
1003,logistic,1,3,4,0.503839,0.503839,0.000000,0.504463,0.000624,-0.005776,0,32
1003,logistic,1,4,5,0.504463,0.504463,0.000000,0.503381,-0.001081,-0.012481,0,57
