seed,method,teacher_source,cycle_id,step_id,action_id,target_ue_id,previous_bs_id,selected_bs_id,applied,skip_reason,h_before_cycle_estimated,h_after_final_estimated,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before_estimated,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,switch_count_in_cycle,num_remaining_switches_before,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2
47,logistic,logistic,1,0,201,68,2,0,1,,0.472915,0.883760,0.472959,0.490052,0.017094,0.148084,0.698347,0.550263,49,49,26,29,25,95.500000,83.333300,60.666700
47,logistic,logistic,1,1,192,65,2,0,1,,0.472915,0.883760,0.490052,0.506348,0.016296,0.154254,0.673406,0.519151,49,48,27,29,24,95.500000,83.333300,60.666700
47,logistic,logistic,1,2,75,26,2,0,1,,0.472915,0.883760,0.506348,0.521557,0.015209,0.160963,0.650185,0.489222,49,47,28,29,23,95.500000,83.333300,60.666700
47,logistic,logistic,1,3,171,58,2,0,1,,0.472915,0.883760,0.521557,0.535374,0.013817,0.168355,0.628512,0.460157,49,46,29,29,22,95.500000,83.333300,60.666700
47,logistic,logistic,1,4,195,66,1,0,1,,0.472915,0.883760,0.535374,0.547908,0.012534,0.231636,0.608237,0.376601,49,45,30,29,21,95.500000,83.333300,60.666700
47,logistic,logistic,1,5,102,35,2,0,1,,0.472915,0.883760,0.547908,0.560210,0.012302,0.176373,0.589230,0.412857,49,44,31,28,21,95.500000,83.333300,60.666700
47,logistic,logistic,1,6,30,11,1,0,1,,0.472915,0.883760,0.560210,0.571858,0.011647,0.239909,0.571375,0.331465,49,43,32,28,20,95.500000,83.333300,60.666700
47,logistic,logistic,1,7,162,55,1,0,1,,0.472915,0.883760,0.571858,0.582283,0.010426,0.248795,0.554569,0.305774,49,42,33,27,20,95.500000,83.333300,60.666700
47,logistic,logistic,1,8,156,53,1,0,1,,0.472915,0.883760,0.582283,0.591326,0.009043,0.258365,0.538725,0.280360,49,41,34,26,20,95.500000,83.333300,60.666700
47,logistic,logistic,1,9,26,9,0,2,1,,0.472915,0.883760,0.591326,0.599521,0.008195,0.418848,0.659340,0.240492,49,40,35,25,20,95.500000,83.333300,60.666700
47,logistic,logistic,1,10,65,22,0,2,1,,0.472915,0.883760,0.599521,0.607946,0.008425,0.418848,0.659340,0.240492,49,39,34,25,21,95.500000,83.333300,60.666700
47,logistic,logistic,1,11,83,28,0,2,1,,0.472915,0.883760,0.607946,0.616612,0.008666,0.418848,0.659340,0.240492,49,38,33,25,22,95.500000,83.333300,60.666700
