seed,method,teacher_source,cycle_id,step_id,action_id,target_ue_id,previous_bs_id,selected_bs_id,applied,skip_reason,h_before_cycle_estimated,h_after_final_estimated,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before_estimated,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,switch_count_in_cycle,num_remaining_switches_before,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2
25,logistic,logistic,1,0,51,18,2,0,1,,0.328066,0.812311,0.348587,0.366058,0.017470,0.102525,0.740227,0.637702,54,54,23,30,27,99.833300,84.166700,61.166700
25,logistic,logistic,1,1,216,73,2,0,1,,0.328066,0.812311,0.366058,0.383827,0.017770,0.106469,0.710618,0.604149,54,53,24,30,26,99.833300,84.166700,61.166700
25,logistic,logistic,1,2,57,20,2,0,1,,0.328066,0.812311,0.383827,0.401718,0.017891,0.110728,0.683286,0.572558,54,52,25,30,25,99.833300,84.166700,61.166700
25,logistic,logistic,1,3,78,27,2,0,1,,0.328066,0.812311,0.401718,0.419514,0.017795,0.115342,0.657979,0.542637,54,51,26,30,24,99.833300,84.166700,61.166700
25,logistic,logistic,1,4,39,14,2,0,1,,0.328066,0.812311,0.419514,0.436957,0.017443,0.120357,0.634480,0.514123,54,50,27,30,23,99.833300,84.166700,61.166700
25,logistic,logistic,1,5,195,66,2,0,1,,0.328066,0.812311,0.436957,0.453754,0.016797,0.125828,0.612601,0.486774,54,49,28,30,22,99.833300,84.166700,61.166700
25,logistic,logistic,1,6,171,58,2,0,1,,0.328066,0.812311,0.453754,0.469581,0.015827,0.131821,0.592181,0.460361,54,48,29,30,21,99.833300,84.166700,61.166700
25,logistic,logistic,1,7,186,63,2,0,1,,0.328066,0.812311,0.469581,0.484090,0.014509,0.138434,0.573079,0.434645,54,47,30,30,20,99.833300,84.166700,61.166700
25,logistic,logistic,1,8,72,25,2,0,1,,0.328066,0.812311,0.484090,0.496873,0.012784,0.146154,0.555170,0.409016,54,46,31,30,19,99.833300,84.166700,61.166700
25,logistic,logistic,1,9,21,8,1,0,1,,0.328066,0.812311,0.496873,0.509537,0.012664,0.204267,0.538347,0.334080,54,45,32,30,18,99.833300,84.166700,61.166700
25,logistic,logistic,1,10,144,49,1,0,1,,0.328066,0.812311,0.509537,0.521367,0.011830,0.211311,0.522513,0.311202,54,44,33,29,18,99.833300,84.166700,61.166700
25,logistic,logistic,1,11,96,33,1,0,1,,0.328066,0.812311,0.521367,0.532201,0.010834,0.218858,0.507584,0.288726,54,43,34,28,18,99.833300,84.166700,61.166700
25,logistic,logistic,1,12,30,11,1,0,1,,0.328066,0.812311,0.532201,0.541879,0.009678,0.226964,0.493484,0.266520,54,42,35,27,18,99.833300,84.166700,61.166700
25,logistic,logistic,1,13,120,41,1,0,1,,0.328066,0.812311,0.541879,0.550249,0.008370,0.235694,0.480147,0.244453,54,41,36,26,18,99.833300,84.166700,61.166700
25,logistic,logistic,1,14,17,6,0,2,1,,0.328066,0.812311,0.550249,0.558287,0.008039,0.400668,0.653951,0.253283,54,40,37,25,18,99.833300,84.166700,61.166700
25,logistic,logistic,1,15,119,40,0,2,1,,0.328066,0.812311,0.558287,0.566564,0.008277,0.400668,0.653951,0.253283,54,39,36,25,19,99.833300,84.166700,61.166700
25,logistic,logistic,1,16,182,61,0,2,1,,0.328066,0.812311,0.566564,0.575090,0.008526,0.400668,0.653951,0.253283,54,38,35,25,20,99.833300,84.166700,61.166700
25,logistic,logistic,1,17,224,75,0,2,1,,0.328066,0.812311,0.575090,0.583877,0.008787,0.400668,0.653951,0.253283,54,37,34,25,21,99.833300,84.166700,61.166700
25,logistic,logistic,1,18,236,79,0,2,1,,0.328066,0.812311,0.583877,0.592936,0.009059,0.400668,0.653951,0.253283,54,36,33,25,22,99.833300,84.166700,61.166700
25,logistic,logistic,1,19,9,4,1,0,1,,0.328066,0.812311,0.592936,0.602256,0.009320,0.245135,0.538347,0.293211,54,35,32,25,23,99.833300,84.166700,61.166700
25,logistic,logistic,1,20,177,60,1,0,1,,0.328066,0.812311,0.602256,0.609826,0.007570,0.255363,0.522513,0.267150,54,34,33,24,23,99.833300,84.166700,61.166700
25,logistic,logistic,1,21,71,24,0,2,1,,0.328066,0.812311,0.609826,0.617479,0.007653,1.001670,1.634876,0.633207,54,33,34,23,23,99.833300,84.166700,61.166700
25,logistic,logistic,1,22,104,35,0,2,1,,0.328066,0.812311,0.617479,0.625327,0.007848,1.001670,1.634876,0.633207,54,32,33,23,24,99.833300,84.166700,61.166700
25,logistic,logistic,1,23,176,59,0,2,1,,0.328066,0.812311,0.625327,0.633377,0.008050,1.001670,1.634876,0.633207,54,31,32,23,25,99.833300,84.166700,61.166700
25,logistic,logistic,1,24,203,68,0,2,1,,0.328066,0.812311,0.633377,0.641637,0.008260,1.001670,1.634876,0.633207,54,30,31,23,26,99.833300,84.166700,61.166700
