seed,method,teacher_source,cycle_id,step_id,action_id,target_ue_id,previous_bs_id,selected_bs_id,applied,skip_reason,h_before_cycle_estimated,h_after_final_estimated,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before_estimated,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,switch_count_in_cycle,num_remaining_switches_before,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2
29,logistic,logistic,1,0,207,70,2,0,1,,0.344916,0.728517,0.356433,0.375803,0.019371,0.094698,0.668881,0.574184,48,48,25,20,35,101.333000,85.333300,62.666700
29,logistic,logistic,1,1,237,80,2,0,1,,0.344916,0.728517,0.375803,0.395984,0.020181,0.097497,0.644108,0.546611,48,47,26,20,34,101.333000,85.333300,62.666700
29,logistic,logistic,1,2,162,55,2,0,1,,0.344916,0.728517,0.395984,0.416889,0.020905,0.100452,0.621104,0.520652,48,46,27,20,33,101.333000,85.333300,62.666700
29,logistic,logistic,1,3,0,1,2,0,1,,0.344916,0.728517,0.416889,0.438392,0.021503,0.103591,0.599687,0.496096,48,45,28,20,32,101.333000,85.333300,62.666700
29,logistic,logistic,1,4,111,38,2,0,1,,0.344916,0.728517,0.438392,0.460322,0.021931,0.106933,0.579697,0.472764,48,44,29,20,31,101.333000,85.333300,62.666700
29,logistic,logistic,1,5,18,7,2,0,1,,0.344916,0.728517,0.460322,0.482460,0.022138,0.110513,0.560997,0.450484,48,43,30,20,30,101.333000,85.333300,62.666700
29,logistic,logistic,1,6,90,31,2,0,1,,0.344916,0.728517,0.482460,0.504539,0.022079,0.114325,0.543466,0.429142,48,42,31,20,29,101.333000,85.333300,62.666700
29,logistic,logistic,1,7,66,23,2,0,1,,0.344916,0.728517,0.504539,0.526237,0.021698,0.118408,0.526998,0.408589,48,41,32,20,28,101.333000,85.333300,62.666700
29,logistic,logistic,1,8,123,42,2,0,1,,0.344916,0.728517,0.526237,0.547184,0.020947,0.122794,0.511498,0.388704,48,40,33,20,27,101.333000,85.333300,62.666700
29,logistic,logistic,1,9,93,32,2,0,1,,0.344916,0.728517,0.547184,0.566910,0.019726,0.127755,0.496883,0.369128,48,39,34,20,26,101.333000,85.333300,62.666700
29,logistic,logistic,1,10,54,19,2,0,1,,0.344916,0.728517,0.566910,0.584055,0.017145,0.137187,0.483081,0.345894,48,38,35,20,25,101.333000,85.333300,62.666700
29,logistic,logistic,1,11,26,9,0,2,1,,0.344916,0.728517,0.584055,0.593153,0.009098,0.394738,0.638298,0.243559,48,37,36,20,24,101.333000,85.333300,62.666700
29,logistic,logistic,1,12,38,13,0,2,1,,0.344916,0.728517,0.593153,0.602538,0.009386,0.394738,0.638298,0.243559,48,36,35,20,25,101.333000,85.333300,62.666700
29,logistic,logistic,1,13,128,43,0,2,1,,0.344916,0.728517,0.602538,0.612226,0.009687,0.394738,0.638298,0.243559,48,35,34,20,26,101.333000,85.333300,62.666700
29,logistic,logistic,1,14,137,46,0,2,1,,0.344916,0.728517,0.612226,0.622230,0.010004,0.394738,0.638298,0.243559,48,34,33,20,27,101.333000,85.333300,62.666700
29,logistic,logistic,1,15,149,50,0,2,1,,0.344916,0.728517,0.622230,0.632566,0.010336,0.394738,0.638298,0.243559,48,33,32,20,28,101.333000,85.333300,62.666700
29,logistic,logistic,1,16,203,68,0,2,1,,0.344916,0.728517,0.632566,0.643252,0.010686,0.394738,0.638298,0.243559,48,32,31,20,29,101.333000,85.333300,62.666700
29,logistic,logistic,1,17,227,76,0,2,1,,0.344916,0.728517,0.643252,0.654304,0.011053,0.394738,0.638298,0.243559,48,31,30,20,30,101.333000,85.333300,62.666700
29,logistic,logistic,1,18,80,27,0,2,1,,0.344916,0.728517,0.654304,0.662546,0.008241,0.986845,1.595744,0.608898,48,30,29,20,31,101.333000,85.333300,62.666700
29,logistic,logistic,1,19,116,39,0,2,1,,0.344916,0.728517,0.662546,0.670997,0.008452,0.986845,1.595744,0.608898,48,29,28,20,32,101.333000,85.333300,62.666700
29,logistic,logistic,1,20,146,49,0,2,1,,0.344916,0.728517,0.670997,0.679667,0.008670,0.986845,1.595744,0.608898,48,28,27,20,33,101.333000,85.333300,62.666700
29,logistic,logistic,1,21,8,3,1,2,1,,0.344916,0.728517,0.679667,0.687609,0.007942,0.468750,0.638298,0.169547,48,27,26,20,34,101.333000,85.333300,62.666700
29,logistic,logistic,1,22,44,15,1,2,1,,0.344916,0.728517,0.687609,0.695739,0.008130,0.468750,0.638298,0.169547,48,26,26,19,35,101.333000,85.333300,62.666700
29,logistic,logistic,1,23,131,44,1,2,1,,0.344916,0.728517,0.695739,0.704063,0.008324,0.468750,0.638298,0.169547,48,25,26,18,36,101.333000,85.333300,62.666700
29,logistic,logistic,1,24,191,64,1,2,1,,0.344916,0.728517,0.704063,0.712589,0.008526,0.468750,0.638298,0.169547,48,24,26,17,37,101.333000,85.333300,62.666700
29,logistic,logistic,1,25,17,6,1,2,1,,0.344916,0.728517,0.712589,0.719119,0.006530,1.171875,1.595744,0.423868,48,23,26,16,38,101.333000,85.333300,62.666700
29,logistic,logistic,1,26,50,17,1,2,1,,0.344916,0.728517,0.719119,0.725770,0.006651,1.171875,1.595744,0.423868,48,22,26,15,39,101.333000,85.333300,62.666700
