seed,method,teacher_source,cycle_id,step_id,action_id,target_ue_id,previous_bs_id,selected_bs_id,applied,skip_reason,h_before_cycle_estimated,h_after_final_estimated,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before_estimated,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,switch_count_in_cycle,num_remaining_switches_before,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2
10,logistic,logistic,1,0,147,50,2,0,1,,0.306040,0.760701,0.306257,0.322161,0.015904,0.098794,0.675292,0.576498,54,54,28,28,24,97.166700,80.500000,64.333300
10,logistic,logistic,1,1,156,53,2,0,1,,0.306040,0.760701,0.322161,0.338448,0.016286,0.103089,0.652783,0.549693,54,53,29,28,23,97.166700,80.500000,64.333300
10,logistic,logistic,1,2,120,41,2,0,1,,0.306040,0.760701,0.338448,0.354973,0.016525,0.107775,0.631725,0.523950,54,52,30,28,22,97.166700,80.500000,64.333300
10,logistic,logistic,1,3,126,43,2,0,1,,0.306040,0.760701,0.354973,0.371555,0.016583,0.112908,0.611984,0.499076,54,51,31,28,21,97.166700,80.500000,64.333300
10,logistic,logistic,1,4,132,45,2,0,1,,0.306040,0.760701,0.371555,0.387976,0.016420,0.118553,0.593439,0.474885,54,50,32,28,20,97.166700,80.500000,64.333300
10,logistic,logistic,1,5,135,46,2,0,1,,0.306040,0.760701,0.387976,0.403976,0.016001,0.124793,0.575985,0.451192,54,49,33,28,19,97.166700,80.500000,64.333300
10,logistic,logistic,1,6,207,70,2,0,1,,0.306040,0.760701,0.403976,0.419263,0.015287,0.131742,0.559528,0.427786,54,48,34,28,18,97.166700,80.500000,64.333300
10,logistic,logistic,1,7,21,8,2,0,1,,0.306040,0.760701,0.419263,0.433518,0.014255,0.139508,0.543985,0.404477,54,47,35,28,17,97.166700,80.500000,64.333300
10,logistic,logistic,1,8,12,5,2,0,1,,0.306040,0.760701,0.433518,0.446409,0.012891,0.148228,0.529283,0.381055,54,46,36,28,16,97.166700,80.500000,64.333300
10,logistic,logistic,1,9,228,77,1,0,1,,0.306040,0.760701,0.446409,0.457889,0.011480,0.182589,0.515355,0.332766,54,45,37,28,15,97.166700,80.500000,64.333300
10,logistic,logistic,1,10,90,31,2,0,1,,0.306040,0.760701,0.457889,0.469391,0.011502,0.158111,0.502140,0.344029,54,44,38,27,15,97.166700,80.500000,64.333300
10,logistic,logistic,1,11,216,73,1,0,1,,0.306040,0.760701,0.469391,0.480375,0.010985,0.189367,0.489587,0.300220,54,43,39,27,14,97.166700,80.500000,64.333300
10,logistic,logistic,1,12,33,12,1,0,1,,0.306040,0.760701,0.480375,0.490399,0.010023,0.196651,0.477646,0.280994,54,42,40,26,14,97.166700,80.500000,64.333300
10,logistic,logistic,1,13,159,54,2,0,1,,0.306040,0.760701,0.490399,0.499975,0.009576,0.169617,0.466273,0.296657,54,41,41,25,14,97.166700,80.500000,64.333300
10,logistic,logistic,1,14,36,13,1,0,1,,0.306040,0.760701,0.499975,0.508908,0.008932,0.204517,0.455430,0.250912,54,40,42,25,13,97.166700,80.500000,64.333300
10,logistic,logistic,1,15,48,17,1,0,1,,0.306040,0.760701,0.508908,0.516515,0.007607,0.213040,0.445079,0.232040,54,39,43,24,13,97.166700,80.500000,64.333300
10,logistic,logistic,1,16,114,39,2,0,1,,0.306040,0.760701,0.516515,0.523189,0.006675,0.182664,0.435188,0.252524,54,38,44,23,13,97.166700,80.500000,64.333300
10,logistic,logistic,1,17,44,15,0,2,1,,0.306040,0.760701,0.523189,0.530378,0.007189,0.411664,0.621762,0.210098,54,37,45,23,12,97.166700,80.500000,64.333300
10,logistic,logistic,1,18,59,20,0,2,1,,0.306040,0.760701,0.530378,0.537768,0.007389,0.411664,0.621762,0.210098,54,36,44,23,13,97.166700,80.500000,64.333300
10,logistic,logistic,1,19,107,36,0,2,1,,0.306040,0.760701,0.537768,0.545366,0.007598,0.411664,0.621762,0.210098,54,35,43,23,14,97.166700,80.500000,64.333300
10,logistic,logistic,1,20,176,59,0,2,1,,0.306040,0.760701,0.545366,0.553181,0.007816,0.411664,0.621762,0.210098,54,34,42,23,15,97.166700,80.500000,64.333300
10,logistic,logistic,1,21,179,60,0,2,1,,0.306040,0.760701,0.553181,0.561225,0.008043,0.411664,0.621762,0.210098,54,33,41,23,16,97.166700,80.500000,64.333300
10,logistic,logistic,1,22,212,71,0,2,1,,0.306040,0.760701,0.561225,0.569505,0.008280,0.411664,0.621762,0.210098,54,32,40,23,17,97.166700,80.500000,64.333300
10,logistic,logistic,1,23,221,74,0,2,1,,0.306040,0.760701,0.569505,0.578033,0.008528,0.411664,0.621762,0.210098,54,31,39,23,18,97.166700,80.500000,64.333300
10,logistic,logistic,1,24,39,14,1,0,1,,0.306040,0.760701,0.578033,0.586841,0.008808,0.222302,0.502140,0.279838,54,30,38,23,19,97.166700,80.500000,64.333300
10,logistic,logistic,1,25,236,79,0,2,1,,0.306040,0.760701,0.586841,0.596128,0.009286,0.411664,0.621762,0.210098,54,29,39,22,19,97.166700,80.500000,64.333300
10,logistic,logistic,1,26,162,55,1,0,1,,0.306040,0.760701,0.596128,0.603479,0.007351,0.232425,0.502140,0.269716,54,28,38,22,20,97.166700,80.500000,64.333300
10,logistic,logistic,1,27,89,30,0,2,1,,0.306040,0.760701,0.603479,0.611235,0.007756,1.029159,1.554405,0.525246,54,27,39,21,20,97.166700,80.500000,64.333300
10,logistic,logistic,1,28,119,40,0,2,1,,0.306040,0.760701,0.611235,0.619193,0.007958,1.029159,1.554405,0.525246,54,26,38,21,21,97.166700,80.500000,64.333300
10,logistic,logistic,1,29,227,76,0,2,1,,0.306040,0.760701,0.619193,0.627362,0.008168,1.029159,1.554405,0.525246,54,25,37,21,22,97.166700,80.500000,64.333300
10,logistic,logistic,1,30,233,78,0,2,1,,0.306040,0.760701,0.627362,0.635748,0.008387,1.029159,1.554405,0.525246,54,24,36,21,23,97.166700,80.500000,64.333300
