seed,method,teacher_source,cycle_id,step_id,action_id,target_ue_id,previous_bs_id,selected_bs_id,applied,skip_reason,h_before_cycle_estimated,h_after_final_estimated,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before_estimated,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,switch_count_in_cycle,num_remaining_switches_before,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2
40,logistic,logistic,1,0,225,76,2,0,1,,0.377296,0.847131,0.377514,0.393072,0.015557,0.124004,0.799596,0.675592,48,48,23,28,29,98.166700,82.000000,62.833300
40,logistic,logistic,1,1,210,71,2,0,1,,0.377296,0.847131,0.393072,0.408583,0.015512,0.128433,0.767612,0.639179,48,47,24,28,28,98.166700,82.000000,62.833300
40,logistic,logistic,1,2,201,68,2,0,1,,0.377296,0.847131,0.408583,0.423879,0.015296,0.133210,0.738088,0.604878,48,46,25,28,27,98.166700,82.000000,62.833300
40,logistic,logistic,1,3,42,15,2,0,1,,0.377296,0.847131,0.423879,0.438764,0.014885,0.138376,0.710752,0.572375,48,45,26,28,26,98.166700,82.000000,62.833300
40,logistic,logistic,1,4,102,35,1,0,1,,0.377296,0.847131,0.438764,0.453272,0.014508,0.178585,0.685368,0.506783,48,44,27,28,25,98.166700,82.000000,62.833300
40,logistic,logistic,1,5,123,42,2,0,1,,0.377296,0.847131,0.453272,0.468231,0.014959,0.143912,0.661734,0.517822,48,43,28,27,25,98.166700,82.000000,62.833300
40,logistic,logistic,1,6,51,18,1,0,1,,0.377296,0.847131,0.468231,0.483009,0.014778,0.185199,0.639676,0.454477,48,42,29,27,24,98.166700,82.000000,62.833300
40,logistic,logistic,1,7,36,13,2,0,1,,0.377296,0.847131,0.483009,0.497654,0.014645,0.149909,0.619042,0.469133,48,41,30,26,24,98.166700,82.000000,62.833300
40,logistic,logistic,1,8,54,19,1,0,1,,0.377296,0.847131,0.497654,0.512376,0.014722,0.192323,0.599697,0.407374,48,40,31,26,23,98.166700,82.000000,62.833300
40,logistic,logistic,1,9,69,24,1,0,1,,0.377296,0.847131,0.512376,0.526245,0.013869,0.200016,0.581524,0.381508,48,39,32,25,23,98.166700,82.000000,62.833300
