seed,method,teacher_source,cycle_id,step_id,action_id,target_ue_id,previous_bs_id,selected_bs_id,applied,skip_reason,h_before_cycle_estimated,h_after_final_estimated,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before_estimated,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,switch_count_in_cycle,num_remaining_switches_before,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2
9,logistic,logistic,1,0,213,72,2,0,1,,0.321428,0.836177,0.321487,0.337206,0.015720,0.110793,0.747438,0.636645,64,64,26,34,20,82.833300,86.833300,63.666700
9,logistic,logistic,1,1,192,65,2,0,1,,0.321428,0.836177,0.337206,0.352975,0.015769,0.116624,0.720744,0.604120,64,63,27,34,19,82.833300,86.833300,63.666700
9,logistic,logistic,1,2,216,73,2,0,1,,0.321428,0.836177,0.352975,0.368583,0.015607,0.123104,0.695891,0.572787,64,62,28,34,18,82.833300,86.833300,63.666700
9,logistic,logistic,1,3,150,51,2,0,1,,0.321428,0.836177,0.368583,0.383781,0.015198,0.130346,0.672694,0.542349,64,61,29,34,17,82.833300,86.833300,63.666700
9,logistic,logistic,1,4,180,61,2,0,1,,0.321428,0.836177,0.383781,0.398290,0.014509,0.138493,0.650995,0.512502,64,60,30,34,16,82.833300,86.833300,63.666700
9,logistic,logistic,1,5,102,35,2,0,1,,0.321428,0.836177,0.398290,0.411802,0.013513,0.147746,0.630651,0.482905,64,59,31,34,15,82.833300,86.833300,63.666700
9,logistic,logistic,1,6,228,77,2,0,1,,0.321428,0.836177,0.411802,0.424000,0.012198,0.158319,0.611540,0.453221,64,58,32,34,14,82.833300,86.833300,63.666700
9,logistic,logistic,1,7,0,1,1,0,1,,0.321428,0.836177,0.424000,0.436322,0.012322,0.186906,0.593554,0.406648,64,57,33,34,13,82.833300,86.833300,63.666700
9,logistic,logistic,1,8,237,80,1,0,1,,0.321428,0.836177,0.436322,0.448340,0.012018,0.192569,0.576595,0.384026,64,56,34,33,13,82.833300,86.833300,63.666700
9,logistic,logistic,1,9,198,67,1,0,1,,0.321428,0.836177,0.448340,0.459942,0.011602,0.198587,0.560579,0.361991,64,55,35,32,13,82.833300,86.833300,63.666700
