seed,method,teacher_source,cycle_id,step_id,action_id,target_ue_id,previous_bs_id,selected_bs_id,applied,skip_reason,h_before_cycle_estimated,h_after_final_estimated,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before_estimated,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,switch_count_in_cycle,num_remaining_switches_before,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2
45,logistic,logistic,1,0,147,50,2,0,1,,0.368080,0.567071,0.368089,0.382939,0.014850,0.116377,0.386790,0.270413,53,53,33,23,24,95.000000,85.500000,65.166700
45,logistic,logistic,1,1,120,41,2,0,1,,0.368080,0.567071,0.382939,0.397317,0.014378,0.121437,0.375738,0.254302,53,52,34,23,23,95.000000,85.500000,65.166700
45,logistic,logistic,1,2,192,65,2,0,1,,0.368080,0.567071,0.397317,0.410976,0.013659,0.126957,0.365301,0.238344,53,51,35,23,22,95.000000,85.500000,65.166700
45,logistic,logistic,1,3,153,52,2,0,1,,0.368080,0.567071,0.410976,0.423650,0.012674,0.133003,0.355428,0.222425,53,50,36,23,21,95.000000,85.500000,65.166700
45,logistic,logistic,1,4,0,1,2,0,1,,0.368080,0.567071,0.423650,0.435066,0.011416,0.139668,0.346075,0.206407,53,49,37,23,20,95.000000,85.500000,65.166700
45,logistic,logistic,1,5,207,70,2,0,1,,0.368080,0.567071,0.435066,0.444955,0.009889,0.147020,0.337201,0.190181,53,48,38,23,19,95.000000,85.500000,65.166700
45,logistic,logistic,1,6,216,73,2,0,1,,0.368080,0.567071,0.444955,0.453066,0.008111,0.155188,0.328771,0.173583,53,47,39,23,18,95.000000,85.500000,65.166700
45,logistic,logistic,1,7,75,26,2,0,1,,0.368080,0.567071,0.453066,0.459177,0.006111,0.164335,0.320752,0.156417,53,46,40,23,17,95.000000,85.500000,65.166700
45,logistic,logistic,1,8,66,23,2,0,1,,0.368080,0.567071,0.459177,0.463116,0.003939,0.174607,0.313115,0.138509,53,45,41,23,16,95.000000,85.500000,65.166700
45,logistic,logistic,1,9,104,35,0,2,1,,0.368080,0.567071,0.463116,0.468193,0.005078,0.421053,0.613810,0.192758,53,44,42,23,15,95.000000,85.500000,65.166700
45,logistic,logistic,1,10,110,37,0,2,1,,0.368080,0.567071,0.468193,0.473383,0.005190,0.421053,0.613810,0.192758,53,43,41,23,16,95.000000,85.500000,65.166700
45,logistic,logistic,1,11,143,48,0,2,1,,0.368080,0.567071,0.473383,0.478690,0.005306,0.421053,0.613810,0.192758,53,42,40,23,17,95.000000,85.500000,65.166700
45,logistic,logistic,1,12,111,38,2,0,1,,0.368080,0.567071,0.478690,0.484241,0.005551,0.155206,0.328771,0.173565,53,41,39,23,18,95.000000,85.500000,65.166700
45,logistic,logistic,1,13,164,55,0,2,1,,0.368080,0.567071,0.484241,0.491100,0.006859,0.421053,0.613810,0.192758,53,40,40,23,17,95.000000,85.500000,65.166700
45,logistic,logistic,1,14,191,64,0,2,1,,0.368080,0.567071,0.491100,0.498156,0.007056,0.421053,0.613810,0.192758,53,39,39,23,18,95.000000,85.500000,65.166700
45,logistic,logistic,1,15,200,67,0,2,1,,0.368080,0.567071,0.498156,0.505418,0.007262,0.421053,0.613810,0.192758,53,38,38,23,19,95.000000,85.500000,65.166700
45,logistic,logistic,1,16,54,19,2,0,1,,0.368080,0.567071,0.505418,0.513035,0.007616,0.139686,0.346075,0.206389,53,37,37,23,20,95.000000,85.500000,65.166700
45,logistic,logistic,1,17,5,2,0,2,1,,0.368080,0.567071,0.513035,0.520694,0.007660,1.052632,1.534526,0.481894,53,36,38,23,19,95.000000,85.500000,65.166700
45,logistic,logistic,1,18,11,4,0,2,1,,0.368080,0.567071,0.520694,0.528586,0.007892,1.052632,1.534526,0.481894,53,35,37,23,20,95.000000,85.500000,65.166700
45,logistic,logistic,1,19,137,46,0,2,1,,0.368080,0.567071,0.528586,0.536721,0.008135,1.052632,1.534526,0.481894,53,34,36,23,21,95.000000,85.500000,65.166700
45,logistic,logistic,1,20,14,5,1,2,1,,0.368080,0.567071,0.536721,0.542567,0.005846,0.467836,0.613810,0.145974,53,33,35,23,22,95.000000,85.500000,65.166700
45,logistic,logistic,1,21,50,17,1,2,1,,0.368080,0.567071,0.542567,0.548542,0.005975,0.467836,0.613810,0.145974,53,32,35,22,23,95.000000,85.500000,65.166700
45,logistic,logistic,1,22,83,28,1,2,1,,0.368080,0.567071,0.548542,0.554650,0.006108,0.467836,0.613810,0.145974,53,31,35,21,24,95.000000,85.500000,65.166700
45,logistic,logistic,1,23,116,39,1,2,1,,0.368080,0.567071,0.554650,0.560896,0.006246,0.467836,0.613810,0.145974,53,30,35,20,25,95.000000,85.500000,65.166700
45,logistic,logistic,1,24,125,42,1,2,1,,0.368080,0.567071,0.560896,0.567284,0.006388,0.467836,0.613810,0.145974,53,29,35,19,26,95.000000,85.500000,65.166700
45,logistic,logistic,1,25,188,63,1,2,1,,0.368080,0.567071,0.567284,0.573819,0.006535,0.467836,0.613810,0.145974,53,28,35,18,27,95.000000,85.500000,65.166700
45,logistic,logistic,1,26,65,22,1,2,1,,0.368080,0.567071,0.573819,0.579224,0.005405,1.169591,1.534526,0.364935,53,27,35,17,28,95.000000,85.500000,65.166700
45,logistic,logistic,1,27,71,24,1,2,1,,0.368080,0.567071,0.579224,0.584732,0.005508,1.169591,1.534526,0.364935,53,26,35,16,29,95.000000,85.500000,65.166700
45,logistic,logistic,1,28,95,32,1,2,1,,0.368080,0.567071,0.584732,0.590346,0.005614,1.169591,1.534526,0.364935,53,25,35,15,30,95.000000,85.500000,65.166700
45,logistic,logistic,1,29,212,71,1,2,1,,0.368080,0.567071,0.590346,0.596069,0.005723,1.169591,1.534526,0.364935,53,24,35,14,31,95.000000,85.500000,65.166700
45,logistic,logistic,1,30,130,44,0,1,1,,0.368080,0.567071,0.596069,0.601688,0.005619,1.101931,1.901237,0.799306,53,23,35,13,32,95.000000,85.500000,65.166700
45,logistic,logistic,1,31,106,36,0,1,1,,0.368080,0.567071,0.601688,0.606829,0.005141,1.134343,1.774488,0.640144,53,22,34,14,32,95.000000,85.500000,65.166700
45,logistic,logistic,1,32,34,12,0,1,1,,0.368080,0.567071,0.606829,0.611464,0.004635,1.168787,1.663582,0.494795,53,21,33,15,32,95.000000,85.500000,65.166700
