seed,method,max_switches,action_cycle_id,measured_cycle_id,h_before,h_after_estimated,estimated_reward,h_after_measured,measured_reward,cycle_reward,switch_count,num_degraded_users
11,logistic,1,1,2,0.426365,0.804534,0.378169,0.660485,0.234120,0.153120,53,28
11,logistic,1,2,3,0.660485,0.660485,0.000000,0.755202,0.094717,0.070717,0,24
11,logistic,1,3,4,0.755202,0.755202,0.000000,0.755627,0.000426,-0.021574,0,22
11,logistic,1,4,5,0.755627,0.755627,0.000000,0.760420,0.004793,-0.015207,0,20
