seed,method,teacher_source,cycle_id,step_id,action_id,target_ue_id,previous_bs_id,selected_bs_id,applied,skip_reason,h_before_cycle_estimated,h_after_final_estimated,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before_estimated,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,switch_count_in_cycle,num_remaining_switches_before,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2
30,logistic,logistic,1,0,180,61,2,0,1,,0.380211,0.602146,0.394989,0.404160,0.009170,0.169201,0.443740,0.274540,47,47,33,27,20,98.666700,83.333300,65.500000
30,logistic,logistic,1,1,165,56,2,0,1,,0.380211,0.602146,0.404160,0.412223,0.008063,0.178108,0.431062,0.252954,47,46,34,27,19,98.666700,83.333300,65.500000
30,logistic,logistic,1,2,135,46,1,0,1,,0.380211,0.602146,0.412223,0.419965,0.007742,0.197786,0.419088,0.221302,47,45,35,27,18,98.666700,83.333300,65.500000
30,logistic,logistic,1,3,42,15,1,0,1,,0.380211,0.602146,0.419965,0.426846,0.006880,0.205394,0.407761,0.202367,47,44,36,26,18,98.666700,83.333300,65.500000
30,logistic,logistic,1,4,102,35,2,0,1,,0.380211,0.602146,0.426846,0.433513,0.006668,0.188022,0.397031,0.209008,47,43,37,25,18,98.666700,83.333300,65.500000
30,logistic,logistic,1,5,57,20,1,0,1,,0.380211,0.602146,0.433513,0.439300,0.005787,0.213610,0.386851,0.173240,47,42,38,25,17,98.666700,83.333300,65.500000
30,logistic,logistic,1,6,183,62,2,0,1,,0.380211,0.602146,0.439300,0.444244,0.004944,0.199083,0.377179,0.178096,47,41,39,24,17,98.666700,83.333300,65.500000
30,logistic,logistic,1,7,60,21,1,0,1,,0.380211,0.602146,0.444244,0.448707,0.004463,0.222524,0.367980,0.145456,47,40,40,24,16,98.666700,83.333300,65.500000
30,logistic,logistic,1,8,5,2,0,2,1,,0.380211,0.602146,0.448707,0.452020,0.003313,0.405405,0.610687,0.205282,47,39,41,23,16,98.666700,83.333300,65.500000
30,logistic,logistic,1,9,96,33,2,0,1,,0.380211,0.602146,0.452020,0.455966,0.003946,0.199106,0.367980,0.168874,47,38,40,23,17,98.666700,83.333300,65.500000
30,logistic,logistic,1,10,20,7,0,2,1,,0.380211,0.602146,0.455966,0.460345,0.004378,0.405405,0.610687,0.205282,47,37,41,23,16,98.666700,83.333300,65.500000
30,logistic,logistic,1,11,134,45,0,2,1,,0.380211,0.602146,0.460345,0.464808,0.004463,0.405405,0.610687,0.205282,47,36,40,23,17,98.666700,83.333300,65.500000
30,logistic,logistic,1,12,143,48,0,2,1,,0.380211,0.602146,0.464808,0.469358,0.004550,0.405405,0.610687,0.205282,47,35,39,23,18,98.666700,83.333300,65.500000
30,logistic,logistic,1,13,6,3,2,0,1,,0.380211,0.602146,0.469358,0.474630,0.005273,0.178148,0.386851,0.208703,47,34,38,23,19,98.666700,83.333300,65.500000
30,logistic,logistic,1,14,188,63,0,2,1,,0.380211,0.602146,0.474630,0.480418,0.005787,0.405405,0.610687,0.205282,47,33,39,23,18,98.666700,83.333300,65.500000
30,logistic,logistic,1,15,191,64,0,2,1,,0.380211,0.602146,0.480418,0.486347,0.005930,0.405405,0.610687,0.205282,47,32,38,23,19,98.666700,83.333300,65.500000
30,logistic,logistic,1,16,230,77,0,2,1,,0.380211,0.602146,0.486347,0.492426,0.006078,0.405405,0.610687,0.205282,47,31,37,23,20,98.666700,83.333300,65.500000
30,logistic,logistic,1,17,198,67,2,0,1,,0.380211,0.602146,0.492426,0.499357,0.006932,0.161181,0.407761,0.246580,47,30,36,23,21,98.666700,83.333300,65.500000
30,logistic,logistic,1,18,239,80,0,2,1,,0.380211,0.602146,0.499357,0.506926,0.007569,0.405405,0.610687,0.205282,47,29,37,23,20,98.666700,83.333300,65.500000
30,logistic,logistic,1,19,68,23,0,2,1,,0.380211,0.602146,0.506926,0.513086,0.006160,1.013513,1.526718,0.513204,47,28,36,23,21,98.666700,83.333300,65.500000
30,logistic,logistic,1,20,210,71,2,0,1,,0.380211,0.602146,0.513086,0.520616,0.007530,0.153856,0.419088,0.265232,47,27,35,23,22,98.666700,83.333300,65.500000
30,logistic,logistic,1,21,92,31,0,2,1,,0.380211,0.602146,0.520616,0.528374,0.007758,1.013513,1.526718,0.513204,47,26,36,23,21,98.666700,83.333300,65.500000
30,logistic,logistic,1,22,80,27,1,2,1,,0.380211,0.602146,0.528374,0.535640,0.007266,0.480000,0.610687,0.130687,47,25,35,23,22,98.666700,83.333300,65.500000
30,logistic,logistic,1,23,110,37,1,2,1,,0.380211,0.602146,0.535640,0.543108,0.007468,0.480000,0.610687,0.130687,47,24,35,22,23,98.666700,83.333300,65.500000
30,logistic,logistic,1,24,227,76,1,2,1,,0.380211,0.602146,0.543108,0.550787,0.007679,0.480000,0.610687,0.130687,47,23,35,21,24,98.666700,83.333300,65.500000
30,logistic,logistic,1,25,23,8,1,2,1,,0.380211,0.602146,0.550787,0.557645,0.006858,1.200000,1.526718,0.326717,47,22,35,20,25,98.666700,83.333300,65.500000
30,logistic,logistic,1,26,38,13,1,2,1,,0.380211,0.602146,0.557645,0.564676,0.007031,1.200000,1.526718,0.326717,47,21,35,19,26,98.666700,83.333300,65.500000
30,logistic,logistic,1,27,149,50,1,2,1,,0.380211,0.602146,0.564676,0.571887,0.007210,1.200000,1.526718,0.326717,47,20,35,18,27,98.666700,83.333300,65.500000
30,logistic,logistic,1,28,218,73,1,2,1,,0.380211,0.602146,0.571887,0.579284,0.007397,1.200000,1.526718,0.326717,47,19,35,17,28,98.666700,83.333300,65.500000
30,logistic,logistic,1,29,221,74,1,2,1,,0.380211,0.602146,0.579284,0.586875,0.007591,1.200000,1.526718,0.326717,47,18,35,16,29,98.666700,83.333300,65.500000
30,logistic,logistic,1,30,88,30,0,1,1,,0.380211,0.602146,0.586875,0.589497,0.002622,1.084648,1.650232,0.565583,47,17,35,15,30,98.666700,83.333300,65.500000
30,logistic,logistic,1,31,94,32,0,1,1,,0.380211,0.602146,0.589497,0.591580,0.002083,1.116593,1.553159,0.436567,47,16,34,16,30,98.666700,83.333300,65.500000
30,logistic,logistic,1,32,111,38,1,0,1,,0.380211,0.602146,0.591580,0.594014,0.002434,0.314151,0.443740,0.129589,47,15,33,17,30,98.666700,83.333300,65.500000
