seed,method,teacher_source,cycle_id,step_id,action_id,target_ue_id,previous_bs_id,selected_bs_id,applied,skip_reason,h_before_cycle_estimated,h_after_final_estimated,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before_estimated,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,switch_count_in_cycle,num_remaining_switches_before,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2
8,logistic,logistic,1,0,69,24,2,0,1,,0.331071,0.753639,0.340416,0.357732,0.017317,0.106886,0.753556,0.646670,50,50,25,21,34,103.167000,80.666700,66.166700
8,logistic,logistic,1,1,90,31,2,0,1,,0.331071,0.753639,0.357732,0.375750,0.018018,0.110125,0.725646,0.615521,50,49,26,21,33,103.167000,80.666700,66.166700
8,logistic,logistic,1,2,6,3,2,0,1,,0.331071,0.753639,0.375750,0.394406,0.018656,0.113566,0.699730,0.586164,50,48,27,21,32,103.167000,80.666700,66.166700
8,logistic,logistic,1,3,60,21,2,0,1,,0.331071,0.753639,0.394406,0.413612,0.019206,0.117230,0.675602,0.558372,50,47,28,21,31,103.167000,80.666700,66.166700
8,logistic,logistic,1,4,78,27,2,0,1,,0.331071,0.753639,0.413612,0.433248,0.019636,0.121138,0.653082,0.531944,50,46,29,21,30,103.167000,80.666700,66.166700
8,logistic,logistic,1,5,12,5,2,0,1,,0.331071,0.753639,0.433248,0.453160,0.019912,0.125315,0.632014,0.506699,50,45,30,21,29,103.167000,80.666700,66.166700
8,logistic,logistic,1,6,210,71,2,0,1,,0.331071,0.753639,0.453160,0.473156,0.019996,0.129802,0.612264,0.482462,50,44,31,21,28,103.167000,80.666700,66.166700
8,logistic,logistic,1,7,3,2,2,0,1,,0.331071,0.753639,0.473156,0.493009,0.019852,0.134610,0.593710,0.459100,50,43,32,21,27,103.167000,80.666700,66.166700
8,logistic,logistic,1,8,138,47,2,0,1,,0.331071,0.753639,0.493009,0.512447,0.019438,0.139800,0.576248,0.436449,50,42,33,21,26,103.167000,80.666700,66.166700
8,logistic,logistic,1,9,177,60,2,0,1,,0.331071,0.753639,0.512447,0.531171,0.018724,0.145392,0.559784,0.414392,50,41,34,21,25,103.167000,80.666700,66.166700
8,logistic,logistic,1,10,123,42,2,0,1,,0.331071,0.753639,0.531171,0.548847,0.017677,0.151450,0.544235,0.392785,50,40,35,21,24,103.167000,80.666700,66.166700
8,logistic,logistic,1,11,195,66,2,0,1,,0.331071,0.753639,0.548847,0.565125,0.016277,0.158035,0.529526,0.371491,50,39,36,21,23,103.167000,80.666700,66.166700
8,logistic,logistic,1,12,126,43,2,0,1,,0.331071,0.753639,0.565125,0.579644,0.014520,0.165219,0.515591,0.350372,50,38,37,21,22,103.167000,80.666700,66.166700
8,logistic,logistic,1,13,114,39,2,0,1,,0.331071,0.753639,0.579644,0.592053,0.012409,0.173118,0.502370,0.329253,50,37,38,21,21,103.167000,80.666700,66.166700
8,logistic,logistic,1,14,198,67,2,0,1,,0.331071,0.753639,0.592053,0.602001,0.009948,0.182038,0.489811,0.307773,50,36,39,21,20,103.167000,80.666700,66.166700
8,logistic,logistic,1,15,29,10,0,2,1,,0.331071,0.753639,0.602001,0.612111,0.010110,0.387721,0.604534,0.216813,50,35,40,21,19,103.167000,80.666700,66.166700
8,logistic,logistic,1,16,143,48,0,2,1,,0.331071,0.753639,0.612111,0.622567,0.010455,0.387721,0.604534,0.216813,50,34,39,21,20,103.167000,80.666700,66.166700
