seed,method,teacher_source,cycle_id,step_id,action_id,target_ue_id,previous_bs_id,selected_bs_id,applied,skip_reason,h_before_cycle_estimated,h_after_final_estimated,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before_estimated,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,switch_count_in_cycle,num_remaining_switches_before,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2
18,logistic,logistic,1,0,9,4,2,0,1,,0.309746,0.571851,0.315898,0.329151,0.013253,0.110143,0.578163,0.468020,51,51,23,30,27,95.333300,83.000000,64.833300
18,logistic,logistic,1,1,48,17,2,0,1,,0.309746,0.571851,0.329151,0.342364,0.013213,0.114379,0.555036,0.440657,51,50,24,30,26,95.333300,83.000000,64.833300
18,logistic,logistic,1,2,66,23,2,0,1,,0.309746,0.571851,0.342364,0.355388,0.013024,0.118955,0.533689,0.414734,51,49,25,30,25,95.333300,83.000000,64.833300
18,logistic,logistic,1,3,18,7,2,0,1,,0.309746,0.571851,0.355388,0.368055,0.012666,0.123911,0.513922,0.390011,51,48,26,30,24,95.333300,83.000000,64.833300
18,logistic,logistic,1,4,150,51,2,0,1,,0.309746,0.571851,0.368055,0.380174,0.012120,0.129313,0.495568,0.366255,51,47,27,30,23,95.333300,83.000000,64.833300
18,logistic,logistic,1,5,237,80,2,0,1,,0.309746,0.571851,0.380174,0.391548,0.011374,0.135190,0.478479,0.343289,51,46,28,30,22,95.333300,83.000000,64.833300
18,logistic,logistic,1,6,195,66,2,0,1,,0.309746,0.571851,0.391548,0.401968,0.010419,0.141628,0.462530,0.320902,51,45,29,30,21,95.333300,83.000000,64.833300
18,logistic,logistic,1,7,144,49,2,0,1,,0.309746,0.571851,0.401968,0.411223,0.009256,0.148710,0.447610,0.298900,51,44,30,30,20,95.333300,83.000000,64.833300
18,logistic,logistic,1,8,6,3,2,0,1,,0.309746,0.571851,0.411223,0.419115,0.007891,0.156537,0.433622,0.277085,51,43,31,30,19,95.333300,83.000000,64.833300
18,logistic,logistic,1,9,186,63,1,0,1,,0.309746,0.571851,0.419115,0.426366,0.007252,0.197563,0.420482,0.222919,51,42,32,30,18,95.333300,83.000000,64.833300
18,logistic,logistic,1,10,42,15,1,0,1,,0.309746,0.571851,0.426366,0.432743,0.006377,0.204376,0.408115,0.203739,51,41,33,29,18,95.333300,83.000000,64.833300
18,logistic,logistic,1,11,192,65,2,0,1,,0.309746,0.571851,0.432743,0.438815,0.006072,0.165233,0.396454,0.231221,51,40,34,28,18,95.333300,83.000000,64.833300
18,logistic,logistic,1,12,69,24,1,0,1,,0.309746,0.571851,0.438815,0.444025,0.005210,0.211676,0.385442,0.173766,51,39,35,28,17,95.333300,83.000000,64.833300
18,logistic,logistic,1,13,47,16,0,2,1,,0.309746,0.571851,0.444025,0.448703,0.004678,0.419581,0.616967,0.197386,51,38,36,27,17,95.333300,83.000000,64.833300
18,logistic,logistic,1,14,3,2,2,0,1,,0.309746,0.571851,0.448703,0.453807,0.005105,0.165234,0.385442,0.220208,51,37,35,27,18,95.333300,83.000000,64.833300
18,logistic,logistic,1,15,14,5,1,2,1,,0.309746,0.571851,0.453807,0.458603,0.004796,0.481928,0.616967,0.135039,51,36,36,27,17,95.333300,83.000000,64.833300
18,logistic,logistic,1,16,83,28,1,2,1,,0.309746,0.571851,0.458603,0.463501,0.004898,0.481928,0.616967,0.135039,51,35,36,26,18,95.333300,83.000000,64.833300
18,logistic,logistic,1,17,129,44,2,0,1,,0.309746,0.571851,0.463501,0.468554,0.005053,0.156537,0.375024,0.218487,51,34,36,25,19,95.333300,83.000000,64.833300
18,logistic,logistic,1,18,53,18,0,2,1,,0.309746,0.571851,0.468554,0.474776,0.006221,1.048951,1.542417,0.493466,51,33,37,25,18,95.333300,83.000000,64.833300
18,logistic,logistic,1,19,200,67,0,2,1,,0.309746,0.571851,0.474776,0.481165,0.006389,1.048951,1.542417,0.493466,51,32,36,25,19,95.333300,83.000000,64.833300
18,logistic,logistic,1,20,206,69,0,2,1,,0.309746,0.571851,0.481165,0.487728,0.006563,1.048951,1.542417,0.493466,51,31,35,25,20,95.333300,83.000000,64.833300
18,logistic,logistic,1,21,224,75,0,2,1,,0.309746,0.571851,0.487728,0.494473,0.006745,1.048951,1.542417,0.493466,51,30,34,25,21,95.333300,83.000000,64.833300
