seed,method,teacher_source,cycle_id,step_id,action_id,target_ue_id,previous_bs_id,selected_bs_id,applied,skip_reason,h_before_cycle_estimated,h_after_final_estimated,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before_estimated,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,switch_count_in_cycle,num_remaining_switches_before,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2
22,logistic,logistic,1,0,174,59,2,0,1,,0.345375,0.929975,0.345742,0.365724,0.019982,0.094324,0.856841,0.762517,56,56,24,26,30,82.000000,84.333300,59.833300
22,logistic,logistic,1,1,177,60,2,0,1,,0.345375,0.929975,0.365724,0.386656,0.020932,0.097577,0.823886,0.726309,56,55,25,26,29,82.000000,84.333300,59.833300
22,logistic,logistic,1,2,213,72,2,0,1,,0.345375,0.929975,0.386656,0.408454,0.021798,0.101062,0.793372,0.692310,56,54,26,26,28,82.000000,84.333300,59.833300
22,logistic,logistic,1,3,171,58,2,0,1,,0.345375,0.929975,0.408454,0.430990,0.022537,0.104805,0.765037,0.660232,56,53,27,26,27,82.000000,84.333300,59.833300
22,logistic,logistic,1,4,0,1,2,0,1,,0.345375,0.929975,0.430990,0.454087,0.023097,0.108836,0.738656,0.629820,56,52,28,26,26,82.000000,84.333300,59.833300
22,logistic,logistic,1,5,75,26,2,0,1,,0.345375,0.929975,0.454087,0.477505,0.023418,0.113207,0.714034,0.600828,56,51,29,26,25,82.000000,84.333300,59.833300
22,logistic,logistic,1,6,120,41,2,0,1,,0.345375,0.929975,0.477505,0.500947,0.023442,0.117924,0.691001,0.573077,56,50,30,26,24,82.000000,84.333300,59.833300
22,logistic,logistic,1,7,102,35,2,0,1,,0.345375,0.929975,0.500947,0.524044,0.023097,0.123071,0.669407,0.546336,56,49,31,26,23,82.000000,84.333300,59.833300
22,logistic,logistic,1,8,78,27,2,0,1,,0.345375,0.929975,0.524044,0.546373,0.022329,0.128666,0.649122,0.520457,56,48,32,26,22,82.000000,84.333300,59.833300
22,logistic,logistic,1,9,168,57,2,0,1,,0.345375,0.929975,0.546373,0.567424,0.021051,0.134922,0.630030,0.495108,56,47,33,26,21,82.000000,84.333300,59.833300
22,logistic,logistic,1,10,117,40,1,0,1,,0.345375,0.929975,0.567424,0.580127,0.012703,0.256236,0.612030,0.355793,56,46,34,26,20,82.000000,84.333300,59.833300
22,logistic,logistic,1,11,144,49,1,0,1,,0.345375,0.929975,0.580127,0.591684,0.011557,0.266499,0.595029,0.328530,56,45,35,25,20,82.000000,84.333300,59.833300
22,logistic,logistic,1,12,216,73,1,0,1,,0.345375,0.929975,0.591684,0.601924,0.010239,0.277603,0.578947,0.301344,56,44,36,24,20,82.000000,84.333300,59.833300
22,logistic,logistic,1,13,45,16,1,0,1,,0.345375,0.929975,0.601924,0.610683,0.008760,0.289673,0.563711,0.274038,56,43,37,23,20,82.000000,84.333300,59.833300
22,logistic,logistic,1,14,93,32,1,0,1,,0.345375,0.929975,0.610683,0.617819,0.007135,0.302840,0.549257,0.246417,56,42,38,22,20,82.000000,84.333300,59.833300
22,logistic,logistic,1,15,38,13,1,2,1,,0.345375,0.929975,0.617819,0.623937,0.006119,0.474308,0.668524,0.194216,56,41,39,21,20,82.000000,84.333300,59.833300
22,logistic,logistic,1,16,41,14,1,2,1,,0.345375,0.929975,0.623937,0.630178,0.006241,0.474308,0.668524,0.194216,56,40,39,20,21,82.000000,84.333300,59.833300
