seed,method,teacher_source,cycle_id,step_id,action_id,target_ue_id,previous_bs_id,selected_bs_id,applied,skip_reason,h_before_cycle_estimated,h_after_final_estimated,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before_estimated,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,switch_count_in_cycle,num_remaining_switches_before,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2
4,logistic,logistic,1,0,159,54,2,0,1,,0.332194,0.582794,0.332891,0.345594,0.012703,0.130820,0.564490,0.433670,48,48,27,31,22,107.500000,79.666700,67.833300
4,logistic,logistic,1,1,207,70,2,0,1,,0.332194,0.582794,0.345594,0.357984,0.012390,0.137050,0.545025,0.407975,48,47,28,31,21,107.500000,79.666700,67.833300
4,logistic,logistic,1,2,198,67,2,0,1,,0.332194,0.582794,0.357984,0.369885,0.011901,0.143903,0.526857,0.382954,48,46,29,31,20,107.500000,79.666700,67.833300
4,logistic,logistic,1,3,87,30,2,0,1,,0.332194,0.582794,0.369885,0.381108,0.011223,0.151477,0.509862,0.358385,48,45,30,31,19,107.500000,79.666700,67.833300
4,logistic,logistic,1,4,90,31,2,0,1,,0.332194,0.582794,0.381108,0.391453,0.010345,0.159893,0.493929,0.334036,48,44,31,31,18,107.500000,79.666700,67.833300
4,logistic,logistic,1,5,96,33,2,0,1,,0.332194,0.582794,0.391453,0.400720,0.009267,0.169299,0.478961,0.309662,48,43,32,31,17,107.500000,79.666700,67.833300
4,logistic,logistic,1,6,165,56,1,0,1,,0.332194,0.582794,0.400720,0.408938,0.008218,0.177589,0.464874,0.287285,48,42,33,31,16,107.500000,79.666700,67.833300
4,logistic,logistic,1,7,75,26,2,0,1,,0.332194,0.582794,0.408938,0.416991,0.008052,0.179895,0.451592,0.271697,48,41,34,30,16,107.500000,79.666700,67.833300
4,logistic,logistic,1,8,78,27,1,0,1,,0.332194,0.582794,0.416991,0.424504,0.007514,0.183509,0.439048,0.255539,48,40,35,30,15,107.500000,79.666700,67.833300
4,logistic,logistic,1,9,153,52,1,0,1,,0.332194,0.582794,0.424504,0.431152,0.006648,0.189838,0.427182,0.237344,48,39,36,29,15,107.500000,79.666700,67.833300
4,logistic,logistic,1,10,48,17,2,0,1,,0.332194,0.582794,0.431152,0.437527,0.006374,0.191889,0.415940,0.224051,48,38,37,28,15,107.500000,79.666700,67.833300
4,logistic,logistic,1,11,162,55,1,0,1,,0.332194,0.582794,0.437527,0.443075,0.005548,0.196618,0.405275,0.208657,48,37,38,28,14,107.500000,79.666700,67.833300
4,logistic,logistic,1,12,45,16,1,0,1,,0.332194,0.582794,0.443075,0.447534,0.004460,0.203916,0.395143,0.191227,48,36,39,27,14,107.500000,79.666700,67.833300
4,logistic,logistic,1,13,84,29,2,0,1,,0.332194,0.582794,0.447534,0.451650,0.004115,0.205595,0.385505,0.179910,48,35,40,26,14,107.500000,79.666700,67.833300
4,logistic,logistic,1,14,83,28,0,2,1,,0.332194,0.582794,0.451650,0.456016,0.004367,0.372093,0.589681,0.217588,48,34,41,26,13,107.500000,79.666700,67.833300
4,logistic,logistic,1,15,104,35,0,2,1,,0.332194,0.582794,0.456016,0.460468,0.004452,0.372093,0.589681,0.217588,48,33,40,26,14,107.500000,79.666700,67.833300
4,logistic,logistic,1,16,110,37,0,2,1,,0.332194,0.582794,0.460468,0.465008,0.004540,0.372093,0.589681,0.217588,48,32,39,26,15,107.500000,79.666700,67.833300
4,logistic,logistic,1,17,36,13,2,0,1,,0.332194,0.582794,0.465008,0.470586,0.005579,0.179896,0.405275,0.225379,48,31,38,26,16,107.500000,79.666700,67.833300
4,logistic,logistic,1,18,143,48,0,2,1,,0.332194,0.582794,0.470586,0.476491,0.005905,0.372093,0.589681,0.217588,48,30,39,26,15,107.500000,79.666700,67.833300
4,logistic,logistic,1,19,182,61,0,2,1,,0.332194,0.582794,0.476491,0.482547,0.006055,0.372093,0.589681,0.217588,48,29,38,26,16,107.500000,79.666700,67.833300
4,logistic,logistic,1,20,188,63,0,2,1,,0.332194,0.582794,0.482547,0.488758,0.006211,0.372093,0.589681,0.217588,48,28,37,26,17,107.500000,79.666700,67.833300
4,logistic,logistic,1,21,138,47,2,0,1,,0.332194,0.582794,0.488758,0.496185,0.007427,0.159909,0.427182,0.267272,48,27,36,26,18,107.500000,79.666700,67.833300
4,logistic,logistic,1,22,17,6,0,2,1,,0.332194,0.582794,0.496185,0.502173,0.005988,0.930233,1.474202,0.543970,48,26,37,26,17,107.500000,79.666700,67.833300
4,logistic,logistic,1,23,201,68,2,0,1,,0.332194,0.582794,0.502173,0.508649,0.006476,0.160210,0.427182,0.266971,48,25,36,26,18,107.500000,79.666700,67.833300
4,logistic,logistic,1,24,44,15,0,2,1,,0.332194,0.582794,0.508649,0.516306,0.007657,0.930233,1.474202,0.543970,48,24,37,26,17,107.500000,79.666700,67.833300
4,logistic,logistic,1,25,113,38,0,2,1,,0.332194,0.582794,0.516306,0.524197,0.007891,0.930233,1.474202,0.543970,48,23,36,26,18,107.500000,79.666700,67.833300
4,logistic,logistic,1,26,227,76,0,2,1,,0.332194,0.582794,0.524197,0.532333,0.008136,0.930233,1.474202,0.543970,48,22,35,26,19,107.500000,79.666700,67.833300
4,logistic,logistic,1,27,27,10,1,0,1,,0.332194,0.582794,0.532333,0.537469,0.005136,0.211759,0.451592,0.239833,48,21,34,26,20,107.500000,79.666700,67.833300
4,logistic,logistic,1,28,14,5,1,2,1,,0.332194,0.582794,0.537469,0.541690,0.004221,0.502092,0.589681,0.087589,48,20,35,25,20,107.500000,79.666700,67.833300
4,logistic,logistic,1,29,41,14,1,2,1,,0.332194,0.582794,0.541690,0.545977,0.004288,0.502092,0.589681,0.087589,48,19,35,24,21,107.500000,79.666700,67.833300
4,logistic,logistic,1,30,53,18,1,2,1,,0.332194,0.582794,0.545977,0.550333,0.004356,0.502092,0.589681,0.087589,48,18,35,23,22,107.500000,79.666700,67.833300
