seed,method,teacher_source,cycle_id,step_id,action_id,target_ue_id,previous_bs_id,selected_bs_id,applied,skip_reason,h_before_cycle_estimated,h_after_final_estimated,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before_estimated,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,switch_count_in_cycle,num_remaining_switches_before,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2
31,logistic,logistic,1,0,198,67,2,0,1,,0.365397,0.975291,0.365946,0.387262,0.021316,0.103244,0.901002,0.797758,58,58,24,29,27,86.833300,81.666700,62.666700
31,logistic,logistic,1,1,147,50,2,0,1,,0.365397,0.975291,0.387262,0.409517,0.022255,0.107216,0.866348,0.759133,58,57,25,29,26,86.833300,81.666700,62.666700
31,logistic,logistic,1,2,204,69,2,0,1,,0.365397,0.975291,0.409517,0.432592,0.023075,0.111504,0.834262,0.722757,58,56,26,29,25,86.833300,81.666700,62.666700
31,logistic,logistic,1,3,228,77,2,0,1,,0.365397,0.975291,0.432592,0.456315,0.023723,0.116150,0.804466,0.688316,58,55,27,29,24,86.833300,81.666700,62.666700
31,logistic,logistic,1,4,60,21,2,0,1,,0.365397,0.975291,0.456315,0.480453,0.024138,0.121200,0.776726,0.655526,58,54,28,29,23,86.833300,81.666700,62.666700
31,logistic,logistic,1,5,165,56,2,0,1,,0.365397,0.975291,0.480453,0.504706,0.024254,0.126710,0.750835,0.624126,58,53,29,29,22,86.833300,81.666700,62.666700
31,logistic,logistic,1,6,3,2,2,0,1,,0.365397,0.975291,0.504706,0.528707,0.024000,0.132744,0.726615,0.593871,58,52,30,29,21,86.833300,81.666700,62.666700
31,logistic,logistic,1,7,162,55,2,0,1,,0.365397,0.975291,0.528707,0.552015,0.023308,0.139382,0.703908,0.564526,58,51,31,29,20,86.833300,81.666700,62.666700
31,logistic,logistic,1,8,174,59,2,0,1,,0.365397,0.975291,0.552015,0.574131,0.022116,0.146721,0.682578,0.535857,58,50,32,29,19,86.833300,81.666700,62.666700
31,logistic,logistic,1,9,51,18,2,0,1,,0.365397,0.975291,0.574131,0.594508,0.020376,0.154889,0.662502,0.507613,58,49,33,29,18,86.833300,81.666700,62.666700
31,logistic,logistic,1,10,9,4,2,0,1,,0.365397,0.975291,0.594508,0.612578,0.018071,0.164001,0.643573,0.479572,58,48,34,29,17,86.833300,81.666700,62.666700
31,logistic,logistic,1,11,30,11,1,0,1,,0.365397,0.975291,0.612578,0.623641,0.011062,0.276719,0.625696,0.348978,58,47,35,29,16,86.833300,81.666700,62.666700
31,logistic,logistic,1,12,132,45,1,0,1,,0.365397,0.975291,0.623641,0.633410,0.009770,0.286602,0.608785,0.322184,58,46,36,28,16,86.833300,81.666700,62.666700
31,logistic,logistic,1,13,159,54,1,0,1,,0.365397,0.975291,0.633410,0.641746,0.008336,0.297217,0.592765,0.295548,58,45,37,27,16,86.833300,81.666700,62.666700
31,logistic,logistic,1,14,2,1,0,2,1,,0.365397,0.975291,0.641746,0.648803,0.007057,0.460653,0.638298,0.177645,58,44,38,26,16,86.833300,81.666700,62.666700
31,logistic,logistic,1,15,50,17,0,2,1,,0.365397,0.975291,0.648803,0.656016,0.007214,0.460653,0.638298,0.177645,58,43,37,26,17,86.833300,81.666700,62.666700
31,logistic,logistic,1,16,144,49,1,0,1,,0.365397,0.975291,0.656016,0.663586,0.007570,0.308667,0.608785,0.300118,58,42,36,26,18,86.833300,81.666700,62.666700
31,logistic,logistic,1,17,95,32,0,2,1,,0.365397,0.975291,0.663586,0.671384,0.007798,0.460653,0.638298,0.177645,58,41,37,25,18,86.833300,81.666700,62.666700
31,logistic,logistic,1,18,98,33,0,2,1,,0.365397,0.975291,0.671384,0.679367,0.007983,0.460653,0.638298,0.177645,58,40,36,25,19,86.833300,81.666700,62.666700
31,logistic,logistic,1,19,113,38,0,2,1,,0.365397,0.975291,0.679367,0.687543,0.008176,0.460653,0.638298,0.177645,58,39,35,25,20,86.833300,81.666700,62.666700
31,logistic,logistic,1,20,128,43,0,2,1,,0.365397,0.975291,0.687543,0.695918,0.008375,0.460653,0.638298,0.177645,58,38,34,25,21,86.833300,81.666700,62.666700
31,logistic,logistic,1,21,140,47,0,2,1,,0.365397,0.975291,0.695918,0.704499,0.008581,0.460653,0.638298,0.177645,58,37,33,25,22,86.833300,81.666700,62.666700
31,logistic,logistic,1,22,143,48,0,2,1,,0.365397,0.975291,0.704499,0.713294,0.008796,0.460653,0.638298,0.177645,58,36,32,25,23,86.833300,81.666700,62.666700
31,logistic,logistic,1,23,197,66,0,2,1,,0.365397,0.975291,0.713294,0.722312,0.009018,0.460653,0.638298,0.177645,58,35,31,25,24,86.833300,81.666700,62.666700
31,logistic,logistic,1,24,180,61,1,0,1,,0.365397,0.975291,0.722312,0.731318,0.009006,0.321014,0.726615,0.405601,58,34,30,25,25,86.833300,81.666700,62.666700
31,logistic,logistic,1,25,20,7,0,2,1,,0.365397,0.975291,0.731318,0.738625,0.007307,1.151632,1.595744,0.444112,58,33,31,24,25,86.833300,81.666700,62.666700
31,logistic,logistic,1,26,77,26,0,2,1,,0.365397,0.975291,0.738625,0.746079,0.007454,1.151632,1.595744,0.444112,58,32,30,24,26,86.833300,81.666700,62.666700
31,logistic,logistic,1,27,186,63,1,0,1,,0.365397,0.975291,0.746079,0.753915,0.007836,0.334408,0.750835,0.416427,58,31,29,24,27,86.833300,81.666700,62.666700
31,logistic,logistic,1,28,116,39,0,2,1,,0.365397,0.975291,0.753915,0.762005,0.008090,1.151632,1.595744,0.444112,58,30,30,23,27,86.833300,81.666700,62.666700
