seed,method,teacher_source,cycle_id,step_id,action_id,target_ue_id,previous_bs_id,selected_bs_id,applied,skip_reason,h_before_cycle_estimated,h_after_final_estimated,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before_estimated,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,switch_count_in_cycle,num_remaining_switches_before,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2
38,logistic,logistic,1,0,160,54,2,1,1,,0.321892,0.108430,0.338221,0.345988,0.007767,0.714913,1.123162,0.408248,51,51,26,26,28,98.166700,77.666700,0.000000
38,logistic,logistic,1,1,193,65,2,1,1,,0.321892,0.108430,0.345988,0.353851,0.007863,0.744567,1.083049,0.338481,51,50,26,27,27,98.166700,77.666700,0.000000
38,logistic,logistic,1,2,217,73,2,1,1,,0.321892,0.108430,0.353851,0.361797,0.007946,0.777883,1.045702,0.267819,51,49,26,28,26,98.166700,77.666700,0.000000
38,logistic,logistic,1,3,19,7,2,1,1,,0.321892,0.108430,0.361797,0.369826,0.008028,0.809302,1.010845,0.201543,51,48,26,29,25,98.166700,77.666700,0.000000
38,logistic,logistic,1,4,67,23,0,1,1,,0.321892,0.108430,0.369826,0.369305,-0.000521,1.168843,0.978238,-0.190606,51,47,26,30,24,98.166700,77.666700,0.000000
38,logistic,logistic,1,5,205,69,0,1,1,,0.321892,0.108430,0.369305,0.368562,-0.000743,1.215655,0.947668,-0.267988,51,46,25,31,24,98.166700,77.666700,0.000000
38,logistic,logistic,1,6,31,11,0,1,1,,0.321892,0.108430,0.368562,0.367599,-0.000963,1.266375,0.918950,-0.347424,51,45,24,32,24,98.166700,77.666700,0.000000
38,logistic,logistic,1,7,157,53,0,1,1,,0.321892,0.108430,0.367599,0.366419,-0.001179,1.321435,0.891922,-0.429512,51,44,23,33,24,98.166700,77.666700,0.000000
38,logistic,logistic,1,8,5,2,0,2,1,,0.321892,0.108430,0.366419,0.360957,-0.005462,0.407470,1.000000,0.592530,51,43,22,34,24,98.166700,77.666700,0.000000
38,logistic,logistic,1,9,86,29,0,2,1,,0.321892,0.108430,0.360957,0.355656,-0.005301,0.407470,1.000000,0.592530,51,42,21,34,25,98.166700,77.666700,0.000000
38,logistic,logistic,1,10,110,37,0,2,1,,0.321892,0.108430,0.355656,0.350508,-0.005148,0.407470,1.000000,0.592530,51,41,20,34,26,98.166700,77.666700,0.000000
38,logistic,logistic,1,11,140,47,0,2,1,,0.321892,0.108430,0.350508,0.345507,-0.005001,0.407470,1.000000,0.592530,51,40,19,34,27,98.166700,77.666700,0.000000
38,logistic,logistic,1,12,143,48,0,2,1,,0.321892,0.108430,0.345507,0.340647,-0.004860,0.407470,1.000000,0.592530,51,39,18,34,28,98.166700,77.666700,0.000000
38,logistic,logistic,1,13,155,52,0,2,1,,0.321892,0.108430,0.340647,0.335921,-0.004726,0.407470,1.000000,0.592530,51,38,17,34,29,98.166700,77.666700,0.000000
38,logistic,logistic,1,14,239,80,0,2,1,,0.321892,0.108430,0.335921,0.331325,-0.004596,0.407470,1.000000,0.592530,51,37,16,34,30,98.166700,77.666700,0.000000
38,logistic,logistic,1,15,17,6,1,2,1,,0.321892,0.108430,0.331325,0.326661,-0.004664,0.515021,1.000000,0.484979,51,36,15,34,31,98.166700,77.666700,0.000000
38,logistic,logistic,1,16,74,25,1,2,1,,0.321892,0.108430,0.326661,0.322127,-0.004534,0.515021,1.000000,0.484979,51,35,15,33,32,98.166700,77.666700,0.000000
38,logistic,logistic,1,17,77,26,1,2,1,,0.321892,0.108430,0.322127,0.317717,-0.004410,0.515021,1.000000,0.484979,51,34,15,32,33,98.166700,77.666700,0.000000
38,logistic,logistic,1,18,83,28,1,2,1,,0.321892,0.108430,0.317717,0.313426,-0.004291,0.515021,1.000000,0.484979,51,33,15,31,34,98.166700,77.666700,0.000000
38,logistic,logistic,1,19,95,32,1,2,1,,0.321892,0.108430,0.313426,0.309249,-0.004177,0.515021,1.000000,0.484979,51,32,15,30,35,98.166700,77.666700,0.000000
38,logistic,logistic,1,20,98,33,1,2,1,,0.321892,0.108430,0.309249,0.305182,-0.004067,0.515021,1.000000,0.484979,51,31,15,29,36,98.166700,77.666700,0.000000
38,logistic,logistic,1,21,137,46,1,2,1,,0.321892,0.108430,0.305182,0.301221,-0.003961,0.515021,1.000000,0.484979,51,30,15,28,37,98.166700,77.666700,0.000000
38,logistic,logistic,1,22,176,59,1,2,1,,0.321892,0.108430,0.301221,0.297362,-0.003860,0.515021,1.000000,0.484979,51,29,15,27,38,98.166700,77.666700,0.000000
38,logistic,logistic,1,23,212,71,1,2,1,,0.321892,0.108430,0.297362,0.293600,-0.003762,0.515021,1.000000,0.484979,51,28,15,26,39,98.166700,77.666700,0.000000
38,logistic,logistic,1,24,215,72,1,2,1,,0.321892,0.108430,0.293600,0.289932,-0.003668,0.515021,1.000000,0.484979,51,27,15,25,40,98.166700,77.666700,0.000000
38,logistic,logistic,1,25,233,78,1,2,1,,0.321892,0.108430,0.289932,0.286354,-0.003578,0.515021,1.000000,0.484979,51,26,15,24,41,98.166700,77.666700,0.000000
38,logistic,logistic,1,26,11,4,1,2,1,,0.321892,0.108430,0.286354,0.281703,-0.004651,1.287553,1.000000,-0.287553,51,25,15,23,42,98.166700,77.666700,0.000000
38,logistic,logistic,1,27,56,19,1,2,1,,0.321892,0.108430,0.281703,0.277201,-0.004502,1.287553,1.000000,-0.287553,51,24,15,22,43,98.166700,77.666700,0.000000
38,logistic,logistic,1,28,113,38,1,2,1,,0.321892,0.108430,0.277201,0.272841,-0.004360,1.287553,1.000000,-0.287553,51,23,15,21,44,98.166700,77.666700,0.000000
38,logistic,logistic,1,29,116,39,1,2,1,,0.321892,0.108430,0.272841,0.268616,-0.004225,1.287553,1.000000,-0.287553,51,22,15,20,45,98.166700,77.666700,0.000000
38,logistic,logistic,1,30,236,79,1,2,1,,0.321892,0.108430,0.268616,0.264519,-0.004096,1.287553,1.000000,-0.287553,51,21,15,19,46,98.166700,77.666700,0.000000
38,logistic,logistic,1,31,2,1,0,2,1,,0.321892,0.108430,0.264519,0.260407,-0.004112,1.018675,1.000000,-0.018675,51,20,15,18,47,98.166700,77.666700,0.000000
38,logistic,logistic,1,32,14,5,0,2,1,,0.321892,0.108430,0.260407,0.256420,-0.003987,1.018675,1.000000,-0.018675,51,19,14,18,48,98.166700,77.666700,0.000000
38,logistic,logistic,1,33,23,8,0,2,1,,0.321892,0.108430,0.256420,0.252554,-0.003866,1.018675,1.000000,-0.018675,51,18,13,18,49,98.166700,77.666700,0.000000
38,logistic,logistic,1,34,35,12,0,2,1,,0.321892,0.108430,0.252554,0.248802,-0.003751,1.018675,1.000000,-0.018675,51,17,12,18,50,98.166700,77.666700,0.000000
38,logistic,logistic,1,35,101,34,0,2,1,,0.321892,0.108430,0.248802,0.245161,-0.003642,1.018675,1.000000,-0.018675,51,16,11,18,51,98.166700,77.666700,0.000000
38,logistic,logistic,1,36,128,43,0,2,1,,0.321892,0.108430,0.245161,0.241624,-0.003537,1.018675,1.000000,-0.018675,51,15,10,18,52,98.166700,77.666700,0.000000
38,logistic,logistic,1,37,230,77,1,2,1,,0.321892,0.108430,0.241624,0.225848,-0.015776,0.778007,0.050120,-0.727887,51,14,9,18,53,98.166700,77.666700,0.000000
38,logistic,logistic,1,38,203,68,1,2,1,,0.321892,0.108430,0.225848,0.211512,-0.014336,0.824034,0.049209,-0.774825,51,13,9,17,54,98.166700,77.666700,0.000000
38,logistic,logistic,1,39,80,27,1,2,1,,0.321892,0.108430,0.211512,0.198451,-0.013061,0.878033,0.048330,-0.829703,51,12,9,16,55,98.166700,77.666700,0.000000
38,logistic,logistic,1,40,122,41,1,2,1,,0.321892,0.108430,0.198451,0.186524,-0.011926,0.936626,0.047482,-0.889144,51,11,9,15,56,98.166700,77.666700,0.000000
38,logistic,logistic,1,41,38,13,1,2,1,,0.321892,0.108430,0.186524,0.175610,-0.010914,1.003530,0.046663,-0.956867,51,10,9,14,57,98.166700,77.666700,0.000000
38,logistic,logistic,1,42,197,66,0,2,1,,0.321892,0.108430,0.175610,0.165430,-0.010180,2.392767,0.045872,-2.346895,51,9,9,13,58,98.166700,77.666700,0.000000
38,logistic,logistic,1,43,182,61,0,2,1,,0.321892,0.108430,0.165430,0.156112,-0.009318,2.692029,0.045108,-2.646922,51,8,8,13,59,98.166700,77.666700,0.000000
38,logistic,logistic,1,44,185,62,0,2,1,,0.321892,0.108430,0.156112,0.147560,-0.008551,3.076605,0.044368,-3.032237,51,7,7,13,60,98.166700,77.666700,0.000000
38,logistic,logistic,1,45,146,49,0,2,1,,0.321892,0.108430,0.147560,0.139694,-0.007867,3.612832,0.043653,-3.569179,51,6,6,13,61,98.166700,77.666700,0.000000
38,logistic,logistic,1,46,164,55,0,2,1,,0.321892,0.108430,0.139694,0.132441,-0.007253,4.335487,0.042960,-4.292527,51,5,5,13,62,98.166700,77.666700,0.000000
38,logistic,logistic,1,47,107,36,0,2,1,,0.321892,0.108430,0.132441,0.125740,-0.006701,5.419469,0.042289,-5.377181,51,4,4,13,63,98.166700,77.666700,0.000000
38,logistic,logistic,1,48,134,45,0,2,1,,0.321892,0.108430,0.125740,0.119535,-0.006205,7.225959,0.041638,-7.184321,51,3,3,13,64,98.166700,77.666700,0.000000
38,logistic,logistic,1,49,125,42,0,2,1,,0.321892,0.108430,0.119535,0.113779,-0.005756,10.839161,0.041007,-10.798153,51,2,2,13,65,98.166700,77.666700,0.000000
38,logistic,logistic,1,50,173,58,0,2,1,,0.321892,0.108430,0.113779,0.108430,-0.005349,21.681434,0.040395,-21.641039,51,1,1,13,66,98.166700,77.666700,0.000000
