seed,method,teacher_source,cycle_id,step_id,action_id,target_ue_id,previous_bs_id,selected_bs_id,applied,skip_reason,h_before_cycle_estimated,h_after_final_estimated,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before_estimated,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,switch_count_in_cycle,num_remaining_switches_before,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2
28,logistic,logistic,1,0,192,65,1,0,1,,0.325269,0.542690,0.325771,0.334998,0.009227,0.178442,0.649219,0.470777,60,60,22,36,22,56.000000,90.000000,67.666700
28,logistic,logistic,1,1,171,58,2,0,1,,0.325269,0.542690,0.334998,0.344138,0.009141,0.167305,0.622168,0.454864,60,59,23,35,22,56.000000,90.000000,67.666700
28,logistic,logistic,1,2,177,60,1,0,1,,0.325269,0.542690,0.344138,0.353544,0.009406,0.183541,0.597282,0.413741,60,58,24,35,21,56.000000,90.000000,67.666700
28,logistic,logistic,1,3,51,18,1,0,1,,0.325269,0.542690,0.353544,0.362745,0.009201,0.188939,0.574309,0.385370,60,57,25,34,21,56.000000,90.000000,67.666700
28,logistic,logistic,1,4,6,3,2,0,1,,0.325269,0.542690,0.362745,0.371845,0.009100,0.175288,0.553039,0.377750,60,56,26,33,21,56.000000,90.000000,67.666700
28,logistic,logistic,1,5,132,45,1,0,1,,0.325269,0.542690,0.371845,0.380983,0.009138,0.194665,0.533287,0.338623,60,55,27,33,20,56.000000,90.000000,67.666700
28,logistic,logistic,1,6,225,76,1,0,1,,0.325269,0.542690,0.380983,0.389734,0.008751,0.200748,0.514898,0.314150,60,54,28,32,20,56.000000,90.000000,67.666700
28,logistic,logistic,1,7,9,4,2,0,1,,0.325269,0.542690,0.389734,0.398375,0.008641,0.184053,0.497735,0.313682,60,53,29,31,20,56.000000,90.000000,67.666700
28,logistic,logistic,1,8,27,10,1,0,1,,0.325269,0.542690,0.398375,0.406752,0.008377,0.207224,0.481679,0.274455,60,52,30,31,19,56.000000,90.000000,67.666700
28,logistic,logistic,1,9,33,12,1,0,1,,0.325269,0.542690,0.406752,0.414530,0.007778,0.214131,0.466626,0.252495,60,51,31,30,19,56.000000,90.000000,67.666700
28,logistic,logistic,1,10,0,1,2,0,1,,0.325269,0.542690,0.414530,0.422201,0.007671,0.193756,0.452486,0.258730,60,50,32,29,19,56.000000,90.000000,67.666700
28,logistic,logistic,1,11,135,46,1,0,1,,0.325269,0.542690,0.422201,0.429249,0.007048,0.221515,0.439178,0.217663,60,49,33,29,18,56.000000,90.000000,67.666700
28,logistic,logistic,1,12,183,62,2,0,1,,0.325269,0.542690,0.429249,0.435548,0.006299,0.204521,0.426630,0.222109,60,48,34,28,18,56.000000,90.000000,67.666700
28,logistic,logistic,1,13,162,55,1,0,1,,0.325269,0.542690,0.435548,0.441636,0.006088,0.229426,0.414779,0.185353,60,47,35,28,17,56.000000,90.000000,67.666700
28,logistic,logistic,1,14,21,8,1,0,1,,0.325269,0.542690,0.441636,0.446783,0.005147,0.237924,0.403569,0.165645,60,46,36,27,17,56.000000,90.000000,67.666700
28,logistic,logistic,1,15,195,66,2,0,1,,0.325269,0.542690,0.446783,0.451193,0.004411,0.216552,0.392948,0.176397,60,45,37,26,17,56.000000,90.000000,67.666700
28,logistic,logistic,1,16,126,43,1,0,1,,0.325269,0.542690,0.451193,0.455062,0.003869,0.247084,0.382873,0.135789,60,44,38,26,16,56.000000,90.000000,67.666700
28,logistic,logistic,1,17,66,23,1,0,1,,0.325269,0.542690,0.455062,0.457828,0.002766,0.256967,0.373301,0.116334,60,43,39,25,16,56.000000,90.000000,67.666700
28,logistic,logistic,1,18,47,16,1,2,1,,0.325269,0.542690,0.457828,0.460104,0.002276,0.444444,0.591133,0.146688,60,42,40,24,16,56.000000,90.000000,67.666700
28,logistic,logistic,1,19,207,70,2,0,1,,0.325269,0.542690,0.460104,0.462971,0.002867,0.216552,0.364196,0.147644,60,41,40,23,17,56.000000,90.000000,67.666700
28,logistic,logistic,1,20,50,17,1,2,1,,0.325269,0.542690,0.462971,0.466034,0.003063,0.444444,0.591133,0.146688,60,40,41,23,16,56.000000,90.000000,67.666700
28,logistic,logistic,1,21,77,26,1,2,1,,0.325269,0.542690,0.466034,0.469139,0.003104,0.444444,0.591133,0.146688,60,39,41,22,17,56.000000,90.000000,67.666700
