seed,method,max_switches,action_cycle_id,measured_cycle_id,h_before,h_after_estimated,estimated_reward,h_after_measured,measured_reward,cycle_reward,switch_count,num_degraded_users
44,logistic,1,1,2,0.169233,0.186747,0.017513,0.132220,-0.037014,-0.124014,52,35
44,logistic,1,2,3,0.132220,0.132220,0.000000,0.072246,-0.059974,-0.102974,0,43
44,logistic,1,3,4,0.072246,0.072246,0.000000,0.057405,-0.014841,-0.051841,0,37
44,logistic,1,4,5,0.057405,0.057405,0.000000,0.043578,-0.013827,-0.080827,0,67
