seed,method,max_switches,cycle_id,step_id,target_ue_id,previous_bs_id,current_bs_id,selected_bs_id,satisfaction_before,harmonic_mean_before,harmonic_mean_after_estimated,advantage,q_bs0,q_bs1,q_bs2,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,selected_estimated_h_delta,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,effective_max_switches,applied_switches_in_cycle,remaining_switch_budget,k_schedule_type,k_max,k_min,k_decay_rate,stop_action_flag,q_stop,applied,skip_reason
4,multi_offload,4,1,0,4,1,1,0,0.971244,0.320109,0.323247,0.000000,0.000000,0.000000,0.000000,1,27,31,22,107.667000,79.833300,101.333000,1.147251,0.890939,0.694059,0.003138,0.001476,-0.002073,0.003138,0.320109,0.323247,0.003138,0.971244,1.147251,0.176007,4,0,4,fixed,4,4,0,0,0.000000,1,
4,multi_offload,4,1,1,2,1,1,0,0.969397,0.320109,0.324747,0.000000,0.000000,0.000000,0.000000,1,28,30,22,107.667000,79.833300,101.333000,1.107691,0.920876,0.694059,0.001501,0.000000,-0.003678,0.001501,0.323247,0.324747,0.001501,0.969397,1.107691,0.138294,4,1,3,fixed,4,4,0,0,0.000000,1,
