seed,method,max_switches,action_cycle_id,measured_cycle_id,h_before,h_after_estimated,estimated_reward,h_after_measured,measured_reward,cycle_reward,switch_count,num_degraded_users
1,multi_offload,1,1,2,0.324643,0.332957,0.008314,0.367106,0.042463,0.034863,1,33
1,multi_offload,1,2,3,0.367106,0.372110,0.005003,0.362578,-0.004528,-0.013128,1,38
1,multi_offload,1,3,4,0.362578,0.366256,0.003678,0.358585,-0.003993,-0.011193,1,31
1,multi_offload,1,4,5,0.358585,0.361643,0.003058,0.366059,0.007474,-0.002326,1,44
