seed,method,max_switches,action_cycle_id,measured_cycle_id,h_before,h_after_estimated,estimated_reward,h_after_measured,measured_reward,cycle_reward,switch_count,num_degraded_users
5,multi_offload,1,1,2,0.239927,0.239927,0.000000,0.206858,-0.033069,-0.040669,0,38
5,multi_offload,1,2,3,0.206858,0.211286,0.004427,0.193163,-0.013695,-0.020695,1,30
5,multi_offload,1,3,4,0.193163,0.197678,0.004515,0.156683,-0.036481,-0.048681,1,56
5,multi_offload,1,4,5,0.156683,0.156683,0.000000,0.149421,-0.007262,-0.018462,0,56
