run_id,seed,ue_id,app_type,current_ap,num_users_ap0,num_users_ap1,num_users_ap2,rtt_ap0,rtt_ap1,rtt_ap2,estimated_tp_ap0,estimated_tp_ap1,estimated_tp_ap2,assigned_ap
0,1,0,2,1,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,0
0,1,1,2,2,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,0
0,1,2,4,0,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,2
0,1,3,4,0,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,2
0,1,4,4,2,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,2
0,1,5,4,1,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,2
0,1,6,2,2,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,0
0,1,7,1,0,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,0
0,1,8,2,1,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,0
0,1,9,2,2,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,0
0,1,10,2,0,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,0
0,1,11,2,2,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,0
0,1,12,3,2,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,2
0,1,13,1,0,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,0
0,1,14,1,0,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,0
0,1,15,4,1,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,2
0,1,16,4,2,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,2
0,1,17,2,1,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,0
0,1,18,3,0,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,2
0,1,19,1,1,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,0
0,1,20,4,0,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,2
0,1,21,1,0,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,0
0,1,22,2,1,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,0
0,1,23,1,1,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,0
0,1,24,1,0,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,0
0,1,25,3,0,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,2
0,1,26,2,0,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,0
0,1,27,1,1,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,0
0,1,28,2,0,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,1
0,1,29,1,0,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,0
0,1,30,2,2,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,1
0,1,31,3,1,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,2
0,1,32,1,1,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,0
0,1,33,1,0,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,0
0,1,34,1,2,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,0
0,1,35,3,2,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,2
0,1,36,2,0,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,1
0,1,37,4,0,25.0,28.0,27.0,103.19867473874466,79.55069025739422,59.991857036619805,3.64288655018139,3.4066610923116714,1.928405349664683,2
