seed,method,cycle_id,ue_id,previous_bs_id,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,switch_flag,h_before,h_after_estimated,reward,estimated_reward,h_after_measured,measured_reward,switch_count,num_degraded_users,measurement_valid,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,best_estimated_h_delta
12,multi_greedy,1,1,2,2,1,1.067205,116.333000,0.355735,25,0.277737,59,0,2,0,0.277737,0.304891,0.027154,0.027154,0.277737,0.000000,1,0,1,0,27,28,25,101.833000,82.666700,116.333000,1.129347,0.874562,0.666185,0.019461,0.016910,0.015059,0.019461
12,multi_greedy,1,2,0,0,2,4.403358,101.833000,0.550420,27,0.277737,59,0,0,0,0.277737,0.304891,0.027154,0.027154,0.277737,0.000000,1,0,1,0,27,28,25,101.833000,82.666700,116.333000,0.626793,0.166829,0.103473,0.015059,0.008224,0.003116,0.008224
12,multi_greedy,1,3,2,2,4,0.000000,116.333000,0.343841,25,0.277737,59,0,2,0,0.277737,0.304891,0.027154,0.027154,0.277737,0.000000,1,0,1,0,27,28,25,101.833000,82.666700,116.333000,0.392800,0.483871,0.343841,0.019248,0.017502,0.015059,0.019248
12,multi_greedy,1,4,1,1,1,2.934354,82.666700,0.978118,28,0.277737,59,0,1,0,0.277737,0.304891,0.027154,0.027154,0.277737,0.000000,1,0,1,-1,27,28,25,101.833000,82.666700,116.333000,1.129347,0.895464,0.580860,0.017506,0.015059,0.012865,0.017506
12,multi_greedy,1,5,1,1,2,1.479782,82.666700,0.184973,28,0.277737,59,0,1,0,0.277737,0.304891,0.027154,0.027154,0.277737,0.000000,1,0,1,0,27,28,25,101.833000,82.666700,116.333000,0.598743,0.171680,0.103473,0.021655,0.015059,0.009316,0.021655
12,multi_greedy,1,6,2,2,1,2.124718,116.333000,0.708239,25,0.277737,59,0,2,0,0.277737,0.304891,0.027154,0.027154,0.277737,0.000000,1,0,1,-1,27,28,25,101.833000,82.666700,116.333000,1.129347,0.874562,0.578058,0.019704,0.017149,0.015059,0.019704
12,multi_greedy,1,7,0,0,2,4.487286,101.833000,0.560911,27,0.277737,59,0,0,0,0.277737,0.304891,0.027154,0.027154,0.277737,0.000000,1,0,1,0,27,28,25,101.833000,82.666700,116.333000,0.625919,0.166829,0.103473,0.015059,0.008227,0.003118,0.008227
12,multi_greedy,1,8,0,0,2,0.000000,101.833000,0.100000,27,0.277737,59,0,0,0,0.277737,0.304891,0.027154,0.027154,0.277737,0.000000,1,0,0,0,27,28,25,101.833000,82.666700,116.333000,0.620918,0.166829,0.103473,0.015059,0.008239,0.003130,0.008239
12,multi_greedy,1,9,0,0,2,4.828160,101.833000,0.603520,27,0.277737,59,0,0,0,0.277737,0.304891,0.027154,0.027154,0.277737,0.000000,1,0,1,0,27,28,25,101.833000,82.666700,116.333000,0.622368,0.166829,0.103473,0.015059,0.008236,0.003126,0.008236
12,multi_greedy,1,10,1,1,2,1.390133,82.666700,0.173767,28,0.277737,59,0,1,0,0.277737,0.304891,0.027154,0.027154,0.277737,0.000000,1,0,1,0,27,28,25,101.833000,82.666700,116.333000,0.598743,0.172699,0.103473,0.021618,0.015059,0.009282,0.021618
12,multi_greedy,1,11,2,2,4,0.000000,116.333000,0.343841,25,0.277737,59,0,2,0,0.277737,0.304891,0.027154,0.027154,0.277737,0.000000,1,0,1,0,27,28,25,101.833000,82.666700,116.333000,0.392800,0.483871,0.343841,0.019248,0.017502,0.015059,0.019248
12,multi_greedy,1,12,2,2,2,0.764997,116.333000,0.095625,25,0.277737,59,0,2,0,0.277737,0.304891,0.027154,0.027154,0.277737,0.000000,1,0,1,0,27,28,25,101.833000,82.666700,116.333000,0.598743,0.166829,0.108810,0.026928,0.019682,0.015059,0.026928
12,multi_greedy,1,13,2,2,2,0.892806,116.333000,0.111601,25,0.277737,59,0,2,0,0.277737,0.304891,0.027154,0.027154,0.277737,0.000000,1,0,1,0,27,28,25,101.833000,82.666700,116.333000,0.598743,0.166829,0.107213,0.027080,0.019828,0.015059,0.027080
12,multi_greedy,1,14,0,0,2,5.069815,101.833000,0.633727,27,0.277737,59,0,0,0,0.277737,0.304891,0.027154,0.027154,0.277737,0.000000,1,0,1,0,27,28,25,101.833000,82.666700,116.333000,0.619851,0.166829,0.103473,0.015059,0.008242,0.003133,0.008242
12,multi_greedy,1,15,0,0,1,3.524891,101.833000,1.174964,27,0.277737,59,0,0,0,0.277737,0.304891,0.027154,0.027154,0.277737,0.000000,1,0,1,-1,27,28,25,101.833000,82.666700,116.333000,1.169280,0.874562,0.580860,0.015059,0.012518,0.010430,0.012518
12,multi_greedy,1,16,0,0,2,5.068722,101.833000,0.633590,27,0.277737,59,0,0,0,0.277737,0.304891,0.027154,0.027154,0.277737,0.000000,1,0,1,0,27,28,25,101.833000,82.666700,116.333000,0.619862,0.166829,0.103473,0.015059,0.008242,0.003133,0.008242
12,multi_greedy,1,17,0,0,3,0.000000,101.833000,0.982000,27,0.277737,59,0,0,0,0.277737,0.304891,0.027154,0.027154,0.277737,0.000000,1,0,1,-1,27,28,25,101.833000,82.666700,116.333000,0.982000,1.209677,0.859601,0.015059,0.013057,0.011214,0.013057
