seed,method,max_switches,action_cycle_id,measured_cycle_id,h_before,h_after_estimated,estimated_reward,h_after_measured,measured_reward,cycle_reward,switch_count,num_degraded_users
5,multi_greedy,6,1,2,0.298538,0.408379,0.109841,0.310005,0.011467,-0.001333,6,34
5,multi_greedy,6,2,3,0.310005,0.504551,0.194546,0.474204,0.164199,0.149199,6,45
5,multi_greedy,6,3,4,0.474204,0.517774,0.043570,0.464698,-0.009505,-0.020105,6,23
5,multi_greedy,6,4,5,0.464698,0.561590,0.096891,0.464005,-0.000694,-0.016894,6,51
