seed,method,max_switches,cycle_id,step_id,target_ue_id,previous_bs_id,current_bs_id,selected_bs_id,satisfaction_before,harmonic_mean_before,harmonic_mean_after_estimated,advantage,q_bs0,q_bs1,q_bs2,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,selected_estimated_h_delta,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,effective_max_switches,applied_switches_in_cycle,remaining_switch_budget,k_schedule_type,k_max,k_min,k_decay_rate,stop_action_flag,q_stop,applied,skip_reason
9,multi_greedy,6,1,0,72,2,2,0,0.110938,0.321428,0.337206,0.000000,0.000000,0.000000,0.000000,0,26,34,20,82.833300,86.833300,63.666700,0.747438,0.181573,0.110793,0.015779,0.007006,0.000059,0.015779,0.321428,0.337206,0.015779,0.110938,0.747438,0.636500,6,0,6,fixed,6,6,0,0,0.000000,1,
9,multi_greedy,6,1,1,65,2,2,0,0.110937,0.321428,0.352975,0.000000,0.000000,0.000000,0.000000,0,27,34,19,82.833300,86.833300,63.666700,0.720744,0.181573,0.116624,0.015769,0.006315,0.000000,0.015769,0.337206,0.352975,0.015769,0.110937,0.720744,0.609807,6,1,5,fixed,6,6,0,0,0.000000,1,
9,multi_greedy,6,1,2,73,2,2,0,0.110932,0.321428,0.368583,0.000000,0.000000,0.000000,0.000000,0,28,34,18,82.833300,86.833300,63.666700,0.695891,0.181573,0.123104,0.015607,0.005470,0.000000,0.015607,0.352975,0.368583,0.015607,0.110932,0.695891,0.584958,6,2,4,fixed,6,6,0,0,0.000000,1,
9,multi_greedy,6,1,3,51,2,2,0,0.110928,0.321428,0.383781,0.000000,0.000000,0.000000,0.000000,0,29,34,17,82.833300,86.833300,63.666700,0.672694,0.181573,0.130346,0.015198,0.004392,0.000000,0.015198,0.368583,0.383781,0.015198,0.110928,0.672694,0.561767,6,3,3,fixed,6,6,0,0,0.000000,1,
9,multi_greedy,6,1,4,61,2,2,0,0.110926,0.321428,0.398290,0.000000,0.000000,0.000000,0.000000,0,30,34,16,82.833300,86.833300,63.666700,0.650995,0.181573,0.138493,0.014509,0.003068,0.000000,0.014509,0.383781,0.398290,0.014509,0.110926,0.650995,0.540069,6,4,2,fixed,6,6,0,0,0.000000,1,
9,multi_greedy,6,1,5,35,2,2,0,0.110791,0.321428,0.411802,0.000000,0.000000,0.000000,0.000000,0,31,34,15,82.833300,86.833300,63.666700,0.630651,0.181573,0.147746,0.013513,0.001492,0.000000,0.013513,0.398290,0.411802,0.013513,0.110791,0.630651,0.519860,6,5,1,fixed,6,6,0,0,0.000000,1,
9,multi_greedy,6,2,0,76,2,2,0,0.117066,0.385974,0.404778,0.000000,0.000000,0.000000,0.000000,0,32,34,14,96.166700,84.333300,55.166700,0.586994,0.179655,0.115477,0.018804,0.007325,0.002380,0.018804,0.385974,0.404778,0.018804,0.117066,0.586994,0.469928,6,0,6,fixed,6,6,0,0,0.000000,1,
9,multi_greedy,6,2,1,77,2,2,0,0.116941,0.385974,0.419675,0.000000,0.000000,0.000000,0.000000,0,33,34,13,96.166700,84.333300,55.166700,0.569729,0.179655,0.124405,0.014897,0.002784,0.000000,0.014897,0.404778,0.419675,0.014897,0.116941,0.569729,0.452789,6,1,5,fixed,6,6,0,0,0.000000,1,
9,multi_greedy,6,2,2,32,2,2,0,0.115014,0.385974,0.432465,0.000000,0.000000,0.000000,0.000000,0,34,34,12,96.166700,84.333300,55.166700,0.553451,0.179655,0.135522,0.012791,0.000167,0.000000,0.012791,0.419675,0.432465,0.012791,0.115014,0.553451,0.438437,6,2,4,fixed,6,6,0,0,0.000000,1,
9,multi_greedy,6,2,3,60,1,1,0,0.185934,0.385974,0.444831,0.000000,0.000000,0.000000,0.000000,0,35,34,11,96.166700,84.333300,55.166700,0.538078,0.184873,0.135187,0.012366,0.000000,-0.000957,0.012366,0.432465,0.444831,0.012366,0.185934,0.538078,0.352144,6,3,3,fixed,6,6,0,0,0.000000,1,
