seed,method,max_switches,cycle_id,step_id,target_ue_id,previous_bs_id,current_bs_id,selected_bs_id,satisfaction_before,harmonic_mean_before,harmonic_mean_after_estimated,advantage,q_bs0,q_bs1,q_bs2,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,selected_estimated_h_delta,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,target_satisfaction_before,target_satisfaction_after_estimated,target_satisfaction_delta_estimated,effective_max_switches,applied_switches_in_cycle,remaining_switch_budget,k_schedule_type,k_max,k_min,k_decay_rate,stop_action_flag,q_stop,applied,skip_reason
7,multi_greedy,6,1,0,7,2,2,0,0.099181,0.337456,0.355041,0.000000,0.000000,0.000000,0.000000,0,25,29,26,94.166700,85.166700,58.333300,0.835703,0.179992,0.098885,0.017585,0.007541,0.000184,0.017585,0.337456,0.355041,0.017585,0.099181,0.835703,0.736523,6,0,6,fixed,6,6,0,0,0.000000,1,
7,multi_greedy,6,1,1,12,2,2,0,0.099179,0.337456,0.372815,0.000000,0.000000,0.000000,0.000000,0,26,29,25,94.166700,85.166700,58.333300,0.804751,0.179992,0.102841,0.017774,0.006866,0.000000,0.017774,0.355041,0.372815,0.017774,0.099179,0.804751,0.705572,6,1,5,fixed,6,6,0,0,0.000000,1,
7,multi_greedy,6,1,2,57,2,2,0,0.099179,0.337456,0.390795,0.000000,0.000000,0.000000,0.000000,0,27,29,24,94.166700,85.166700,58.333300,0.776010,0.179992,0.107126,0.017980,0.006176,0.000000,0.017980,0.372815,0.390795,0.017980,0.099179,0.776010,0.676831,6,2,4,fixed,6,6,0,0,0.000000,1,
7,multi_greedy,6,1,3,75,2,2,0,0.099046,0.337456,0.408768,0.000000,0.000000,0.000000,0.000000,0,28,29,23,94.166700,85.166700,58.333300,0.749251,0.179992,0.111805,0.017973,0.005257,0.000000,0.017973,0.390795,0.408768,0.017973,0.099046,0.749251,0.650205,6,3,3,fixed,6,6,0,0,0.000000,1,
7,multi_greedy,6,1,4,59,2,2,0,0.099042,0.337456,0.426487,0.000000,0.000000,0.000000,0.000000,0,29,29,22,94.166700,85.166700,58.333300,0.724276,0.179992,0.116888,0.017719,0.004092,0.000000,0.017719,0.408768,0.426487,0.017719,0.099042,0.724276,0.625235,6,4,2,fixed,6,6,0,0,0.000000,1,
7,multi_greedy,6,1,5,66,2,2,0,0.099037,0.337456,0.443662,0.000000,0.000000,0.000000,0.000000,0,30,29,21,94.166700,85.166700,58.333300,0.700913,0.179992,0.122455,0.017174,0.002658,0.000000,0.017174,0.426487,0.443662,0.017174,0.099037,0.700913,0.601876,6,5,1,fixed,6,6,0,0,0.000000,1,
7,multi_greedy,6,2,0,80,2,2,0,0.064075,0.397953,0.428805,0.000000,0.000000,0.000000,0.000000,0,31,29,20,100.167000,82.166700,53.166700,0.607573,0.169286,0.063937,0.030852,0.016886,0.000126,0.030852,0.397953,0.428805,0.030852,0.064075,0.607573,0.543498,6,0,6,fixed,6,6,0,0,0.000000,1,
7,multi_greedy,6,2,1,16,2,2,0,0.063937,0.397953,0.460134,0.000000,0.000000,0.000000,0.000000,0,32,29,19,100.167000,82.166700,53.166700,0.589161,0.169286,0.067447,0.031329,0.015540,0.000000,0.031329,0.428805,0.460134,0.031329,0.063937,0.589161,0.525225,6,1,5,fixed,6,6,0,0,0.000000,1,
7,multi_greedy,6,2,2,63,1,1,0,0.178004,0.397953,0.475698,0.000000,0.000000,0.000000,0.000000,0,33,29,18,100.167000,82.166700,53.166700,0.571833,0.174884,0.067375,0.015564,0.000000,-0.017630,0.015564,0.460134,0.475698,0.015564,0.178004,0.571833,0.393829,6,2,4,fixed,6,6,0,0,0.000000,1,
7,multi_greedy,6,2,3,6,1,1,0,0.177457,0.397953,0.490846,0.000000,0.000000,0.000000,0.000000,0,34,28,18,100.167000,82.166700,53.166700,0.555495,0.181177,0.067375,0.015148,0.000000,-0.019849,0.015148,0.475698,0.490846,0.015148,0.177457,0.555495,0.378038,6,3,3,fixed,6,6,0,0,0.000000,1,
