seed,method,max_switches,cycle_id,step_id,target_ue_id,previous_bs_id,current_bs_id,selected_bs_id,satisfaction_before,harmonic_mean_before,harmonic_mean_after_estimated,advantage,q_bs0,q_bs1,q_bs2,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,selected_estimated_h_delta,h_before_step_estimated,h_after_step_estimated,estimated_marginal_delta,applied,skip_reason
1004,online_dqn,3,1,10,63,1,1,1,0.142348,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.166453,0.094408,0.025183,0.017809,0.011550,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,11,47,1,1,1,0.161345,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.165265,0.094408,0.025233,0.017809,0.011595,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,12,65,1,1,1,0.163112,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.165155,0.094408,0.025237,0.017809,0.011600,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,13,64,1,1,1,0.163120,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.165154,0.094408,0.025237,0.017809,0.011600,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,14,41,1,1,1,0.163246,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.165147,0.094408,0.025238,0.017809,0.011600,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,15,37,1,1,1,0.166667,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.164933,0.094408,0.025247,0.017809,0.011608,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,16,27,1,1,1,0.167621,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.164873,0.094408,0.025249,0.017809,0.011610,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,17,30,1,1,1,0.167621,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.164873,0.094408,0.025249,0.017809,0.011610,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,18,50,1,1,1,0.167754,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.164865,0.094408,0.025250,0.017809,0.011611,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,19,39,1,1,1,0.167756,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.164865,0.094408,0.025250,0.017809,0.011611,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,20,59,1,1,1,0.167757,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.164865,0.094408,0.025250,0.017809,0.011611,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,21,71,1,1,1,0.167760,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.164864,0.094408,0.025250,0.017809,0.011611,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,22,61,1,1,1,0.167760,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.164864,0.094408,0.025250,0.017809,0.011611,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,23,75,1,1,1,0.167894,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.164856,0.094408,0.025250,0.017809,0.011611,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,24,25,1,1,1,0.167898,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.164856,0.094408,0.025250,0.017809,0.011611,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,25,10,1,1,1,0.167898,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.164856,0.094408,0.025250,0.017809,0.011611,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,26,12,1,1,1,0.168032,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.164847,0.094408,0.025250,0.017809,0.011611,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,27,42,2,2,2,0.415944,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.432432,0.458891,0.415944,0.021624,0.019126,0.017809,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,28,23,2,2,2,0.415944,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.432432,0.458891,0.415944,0.021624,0.019126,0.017809,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,29,51,2,2,2,0.415944,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.432432,0.458891,0.415944,0.021624,0.019126,0.017809,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,30,17,2,2,2,0.415944,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.432432,0.458891,0.415944,0.021624,0.019126,0.017809,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,31,22,0,0,0,0.432432,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.432432,0.458891,0.415944,0.017809,0.015373,0.014089,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,32,77,0,0,0,0.432432,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.432432,0.458891,0.415944,0.017809,0.015373,0.014089,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,33,56,0,0,0,0.432432,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.432432,0.458891,0.415944,0.017809,0.015373,0.014089,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,34,57,0,0,0,0.432432,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.432432,0.458891,0.415944,0.017809,0.015373,0.014089,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,35,34,0,0,0,0.432432,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.432432,0.458891,0.415944,0.017809,0.015373,0.014089,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,36,32,0,0,0,0.432432,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.432432,0.458891,0.415944,0.017809,0.015373,0.014089,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,37,44,1,1,1,0.458891,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.432432,0.458891,0.415944,0.020285,0.017809,0.016503,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,38,54,1,1,1,0.458891,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.432432,0.458891,0.415944,0.020285,0.017809,0.016503,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,39,24,1,1,1,0.458891,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.432432,0.458891,0.415944,0.020285,0.017809,0.016503,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,40,3,1,1,1,0.458891,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.432432,0.458891,0.415944,0.020285,0.017809,0.016503,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,41,67,1,1,1,0.458891,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,0.432432,0.458891,0.415944,0.020285,0.017809,0.016503,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,42,78,2,2,2,0.466958,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,1.118976,0.896656,0.580964,0.022386,0.019473,0.017809,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,43,19,2,2,2,0.467569,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,0,22,35,23,92.500000,87.166700,96.166700,1.118976,0.896656,0.580862,0.022386,0.019473,0.017809,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,44,55,1,1,1,1.147227,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,1,22,35,23,92.500000,87.166700,96.166700,1.081081,1.147227,1.039861,0.020376,0.017809,0.016653,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,45,73,1,1,1,1.147227,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,1,22,35,23,92.500000,87.166700,96.166700,1.081081,1.147227,1.039861,0.020376,0.017809,0.016653,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,46,68,1,1,1,1.147227,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,1,22,35,23,92.500000,87.166700,96.166700,1.081081,1.147227,1.039861,0.020376,0.017809,0.016653,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,47,13,1,1,1,1.147227,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,1,22,35,23,92.500000,87.166700,96.166700,1.081081,1.147227,1.039861,0.020376,0.017809,0.016653,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,48,49,1,1,1,1.147227,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,1,22,35,23,92.500000,87.166700,96.166700,1.081081,1.147227,1.039861,0.020376,0.017809,0.016653,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,49,48,1,1,1,1.147227,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,1,22,35,23,92.500000,87.166700,96.166700,1.081081,1.147227,1.039861,0.020376,0.017809,0.016653,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,1,50,80,1,1,1,1.147227,0.281693,0.281693,0.000000,0.000000,0.000000,0.000000,1,22,35,23,92.500000,87.166700,96.166700,1.081081,1.147227,1.039861,0.020376,0.017809,0.016653,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,0,15,2,2,2,0.053005,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.567555,0.153283,0.054233,0.025107,0.019134,0.007766,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,1,1,2,2,2,0.053274,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.567555,0.153283,0.054194,0.025118,0.019144,0.007766,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,2,36,2,2,2,0.054228,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.567555,0.153283,0.054058,0.025156,0.019180,0.007766,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,3,58,2,2,2,0.054234,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.567555,0.153283,0.054057,0.025156,0.019180,0.007766,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,4,60,2,2,2,0.054236,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.567555,0.153283,0.054057,0.025156,0.019180,0.007766,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,5,76,2,2,2,0.054503,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.567555,0.153283,0.054019,0.025167,0.019190,0.007766,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,6,74,2,2,2,0.054511,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.567555,0.153283,0.054017,0.025167,0.019191,0.007766,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,7,6,2,2,2,0.054641,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.567555,0.153283,0.053999,0.025172,0.019195,0.007766,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,8,2,0,0,0,0.123497,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.671663,0.153283,0.051826,0.007766,0.002312,-0.008703,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,9,38,0,0,0,0.123497,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.671663,0.153283,0.051826,0.007766,0.002312,-0.008703,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,10,71,1,1,1,0.154514,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.567555,0.157859,0.051826,0.012926,0.007766,-0.003996,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,11,63,1,1,1,0.154644,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.567555,0.157851,0.051826,0.012927,0.007766,-0.003996,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,12,30,1,1,1,0.156147,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.567555,0.157757,0.051826,0.012930,0.007766,-0.003993,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,13,27,1,1,1,0.156277,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.567555,0.157749,0.051826,0.012930,0.007766,-0.003993,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,14,10,1,1,1,0.156287,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.567555,0.157748,0.051826,0.012930,0.007766,-0.003993,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,15,12,1,1,1,0.156288,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.567555,0.157748,0.051826,0.012930,0.007766,-0.003993,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,16,37,1,1,1,0.157240,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.567555,0.157689,0.051826,0.012932,0.007766,-0.003992,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,17,47,1,1,1,0.157639,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.567555,0.157664,0.051826,0.012932,0.007766,-0.003991,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,18,25,1,1,1,0.157908,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.567555,0.157647,0.051826,0.012933,0.007766,-0.003991,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,19,65,1,1,1,0.159014,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.567555,0.157578,0.051826,0.012935,0.007766,-0.003989,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,20,75,1,1,1,0.159018,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.567555,0.157578,0.051826,0.012935,0.007766,-0.003989,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,21,64,1,1,1,0.159139,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.567555,0.157570,0.051826,0.012935,0.007766,-0.003989,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,22,59,1,1,1,0.159146,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.567555,0.157570,0.051826,0.012935,0.007766,-0.003989,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,23,61,1,1,1,0.159154,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.567555,0.157569,0.051826,0.012935,0.007766,-0.003988,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,24,39,1,1,1,0.159278,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.567555,0.157561,0.051826,0.012935,0.007766,-0.003988,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,25,41,1,1,1,0.159282,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.567555,0.157561,0.051826,0.012935,0.007766,-0.003988,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,26,50,1,1,1,0.159284,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.567555,0.157561,0.051826,0.012935,0.007766,-0.003988,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,27,56,0,0,0,0.427046,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.427046,0.474308,0.718562,0.007766,0.006143,0.004075,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,28,57,0,0,0,0.427046,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.427046,0.474308,0.718562,0.007766,0.006143,0.004075,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,29,34,0,0,0,0.427046,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.427046,0.474308,0.718562,0.007766,0.006143,0.004075,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,30,32,0,0,0,0.427046,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.427046,0.474308,0.718562,0.007766,0.006143,0.004075,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,31,22,0,0,0,0.427046,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.427046,0.474308,0.718562,0.007766,0.006143,0.004075,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,32,77,0,0,0,0.427046,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.427046,0.474308,0.718562,0.007766,0.006143,0.004075,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,33,54,1,1,1,0.474308,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.427046,0.474308,0.718562,0.009411,0.007766,0.005670,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,34,44,1,1,1,0.474308,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.427046,0.474308,0.718562,0.009411,0.007766,0.005670,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,35,24,1,1,1,0.474308,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.427046,0.474308,0.718562,0.009411,0.007766,0.005670,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,36,3,1,1,1,0.474308,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.427046,0.474308,0.718562,0.009411,0.007766,0.005670,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,37,67,1,1,1,0.474308,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,0,22,35,23,93.666700,84.333300,55.666700,0.427046,0.474308,0.718562,0.009411,0.007766,0.005670,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,38,43,1,1,1,1.017473,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,1,22,35,23,93.666700,84.333300,55.666700,1.125134,0.985753,0.733554,0.009658,0.007766,0.004878,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,39,70,1,1,1,1.011160,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,1,22,35,23,93.666700,84.333300,55.666700,1.125134,0.987015,0.733554,0.009657,0.007766,0.004877,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,40,48,1,1,1,1.185771,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,1,22,35,23,93.666700,84.333300,55.666700,1.067615,1.185771,1.796406,0.009516,0.007766,0.005358,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,41,55,1,1,1,1.185771,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,1,22,35,23,93.666700,84.333300,55.666700,1.067615,1.185771,1.796406,0.009516,0.007766,0.005358,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,42,49,1,1,1,1.185771,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,1,22,35,23,93.666700,84.333300,55.666700,1.067615,1.185771,1.796406,0.009516,0.007766,0.005358,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,43,13,1,1,1,1.185771,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,1,22,35,23,93.666700,84.333300,55.666700,1.067615,1.185771,1.796406,0.009516,0.007766,0.005358,0.000000,0.000000,0.000000,0.000000,0,connect_failed
1004,online_dqn,3,2,44,73,1,1,1,1.185771,0.235434,0.235434,0.000000,0.000000,0.000000,0.000000,1,22,35,23,93.666700,84.333300,55.666700,1.067615,1.185771,1.796406,0.009516,0.007766,0.005358,0.000000,0.000000,0.000000,0.000000,0,connect_failed
