seed,method,max_switches,cycle_id,ue_id,previous_bs_id,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,switch_flag,h_before,h_after_estimated,reward,estimated_reward,h_after_measured,measured_reward,switch_count,num_degraded_users,measurement_valid,candidate_type,num_users_ap0,num_users_ap1,num_users_ap2,monitor_rtt_ap0,monitor_rtt_ap1,monitor_rtt_ap2,estimated_satisfaction_if_ap0,estimated_satisfaction_if_ap1,estimated_satisfaction_if_ap2,estimated_h_delta_if_ap0,estimated_h_delta_if_ap1,estimated_h_delta_if_ap2,best_estimated_h_delta
1004,online_dqn,3,1,1,2,2,2,0.597746,96.166700,0.074718,23,0.281693,44,0,2,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.160450,0.101911,0.030566,0.022475,0.017809,0.030566
1004,online_dqn,3,1,2,0,0,2,0.890697,92.500000,0.111337,22,0.281693,44,0,0,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,0,22,35,23,92.500000,87.166700,96.166700,0.682154,0.160450,0.094408,0.017809,0.009994,0.004460,0.009994
1004,online_dqn,3,1,3,1,1,4,0.000000,87.166700,0.458891,35,0.281693,44,0,1,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,0,22,35,23,92.500000,87.166700,96.166700,0.432432,0.458891,0.415944,0.020285,0.017809,0.016503,0.020285
1004,online_dqn,3,1,4,0,0,2,5.757158,92.500000,0.719645,22,0.281693,44,0,0,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,-1,22,35,23,92.500000,87.166700,96.166700,0.580770,0.160450,0.094408,0.017809,0.010254,0.004710,0.010254
1004,online_dqn,3,1,5,1,1,1,2.802693,87.166700,0.934231,35,0.281693,44,0,1,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,-1,22,35,23,92.500000,87.166700,96.166700,1.118976,0.919883,0.541149,0.020622,0.017809,0.015875,0.020622
1004,online_dqn,3,1,6,2,2,2,0.723523,96.166700,0.090440,23,0.281693,44,0,2,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.160450,0.099665,0.030824,0.022720,0.017809,0.030824
1004,online_dqn,3,1,7,0,0,1,3.509419,92.500000,1.169806,22,0.281693,44,0,0,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,-1,22,35,23,92.500000,87.166700,96.166700,1.169844,0.896656,0.541149,0.017809,0.014897,0.013064,0.014897
1004,online_dqn,3,1,8,0,0,1,3.509124,92.500000,1.169708,22,0.281693,44,0,0,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,-1,22,35,23,92.500000,87.166700,96.166700,1.169861,0.896656,0.541149,0.017809,0.014897,0.013064,0.014897
1004,online_dqn,3,1,9,2,2,1,1.885390,96.166700,0.628463,23,0.281693,44,0,2,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,-1,22,35,23,92.500000,87.166700,96.166700,1.118976,0.896656,0.554046,0.022478,0.019563,0.017809,0.022478
1004,online_dqn,3,1,10,1,1,2,1.343188,87.166700,0.167898,35,0.281693,44,0,1,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.164856,0.094408,0.025250,0.017809,0.011611,0.025250
1004,online_dqn,3,1,11,0,0,2,5.757158,92.500000,0.719645,22,0.281693,44,0,0,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,-1,22,35,23,92.500000,87.166700,96.166700,0.580770,0.160450,0.094408,0.017809,0.010254,0.004710,0.010254
1004,online_dqn,3,1,12,1,1,2,1.344257,87.166700,0.168032,35,0.281693,44,0,1,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.164847,0.094408,0.025250,0.017809,0.011611,0.025250
1004,online_dqn,3,1,13,1,1,3,0.000000,87.166700,1.147227,35,0.281693,44,0,1,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,1,22,35,23,92.500000,87.166700,96.166700,1.081081,1.147227,1.039861,0.020376,0.017809,0.016653,0.020376
1004,online_dqn,3,1,14,2,2,3,0.000000,96.166700,1.039861,23,0.281693,44,0,2,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,-1,22,35,23,92.500000,87.166700,96.166700,1.081081,1.147227,1.039861,0.021560,0.018973,0.017809,0.021560
1004,online_dqn,3,1,15,2,2,2,0.972700,96.166700,0.121588,23,0.281693,44,0,2,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.160450,0.095216,0.031373,0.023240,0.017809,0.031373
1004,online_dqn,3,1,16,0,0,1,3.508372,92.500000,1.169457,22,0.281693,44,0,0,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,-1,22,35,23,92.500000,87.166700,96.166700,1.169902,0.896656,0.541149,0.017809,0.014897,0.013064,0.014897
1004,online_dqn,3,1,17,2,2,4,0.000000,96.166700,0.415944,23,0.281693,44,0,2,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,0,22,35,23,92.500000,87.166700,96.166700,0.432432,0.458891,0.415944,0.021624,0.019126,0.017809,0.021624
1004,online_dqn,3,1,18,2,2,1,1.603085,96.166700,0.534362,23,0.281693,44,0,2,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,-1,22,35,23,92.500000,87.166700,96.166700,1.118976,0.896656,0.569730,0.022423,0.019509,0.017809,0.022423
1004,online_dqn,3,1,19,2,2,1,1.402706,96.166700,0.467569,23,0.281693,44,0,2,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,0,22,35,23,92.500000,87.166700,96.166700,1.118976,0.896656,0.580862,0.022386,0.019473,0.017809,0.022386
1004,online_dqn,3,1,20,1,1,1,2.732829,87.166700,0.910943,35,0.281693,44,0,1,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,-1,22,35,23,92.500000,87.166700,96.166700,1.118976,0.924541,0.541149,0.020616,0.017809,0.015869,0.020616
1004,online_dqn,3,1,21,1,1,1,2.710695,87.166700,0.903565,35,0.281693,44,0,1,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,-1,22,35,23,92.500000,87.166700,96.166700,1.118976,0.926016,0.541149,0.020614,0.017809,0.015867,0.020614
1004,online_dqn,3,1,22,0,0,4,0.000000,92.500000,0.432432,22,0.281693,44,0,0,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,0,22,35,23,92.500000,87.166700,96.166700,0.432432,0.458891,0.415944,0.017809,0.015373,0.014089,0.015373
1004,online_dqn,3,1,23,2,2,4,0.000000,96.166700,0.415944,23,0.281693,44,0,2,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,0,22,35,23,92.500000,87.166700,96.166700,0.432432,0.458891,0.415944,0.021624,0.019126,0.017809,0.021624
1004,online_dqn,3,1,24,1,1,4,0.000000,87.166700,0.458891,35,0.281693,44,0,1,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,0,22,35,23,92.500000,87.166700,96.166700,0.432432,0.458891,0.415944,0.020285,0.017809,0.016503,0.020285
1004,online_dqn,3,1,25,1,1,2,1.343188,87.166700,0.167898,35,0.281693,44,0,1,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.164856,0.094408,0.025250,0.017809,0.011611,0.025250
1004,online_dqn,3,1,26,2,2,1,1.929921,96.166700,0.643307,23,0.281693,44,0,2,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,-1,22,35,23,92.500000,87.166700,96.166700,1.118976,0.896656,0.551572,0.022487,0.019572,0.017809,0.022487
1004,online_dqn,3,1,27,1,1,2,1.340966,87.166700,0.167621,35,0.281693,44,0,1,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.164873,0.094408,0.025249,0.017809,0.011610,0.025249
1004,online_dqn,3,1,28,0,0,1,3.507258,92.500000,1.169086,22,0.281693,44,0,0,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,-1,22,35,23,92.500000,87.166700,96.166700,1.169964,0.896656,0.541149,0.017809,0.014896,0.013064,0.014896
1004,online_dqn,3,1,29,2,2,3,0.000000,96.166700,1.039861,23,0.281693,44,0,2,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,-1,22,35,23,92.500000,87.166700,96.166700,1.081081,1.147227,1.039861,0.021560,0.018973,0.017809,0.021560
1004,online_dqn,3,1,30,1,1,2,1.340966,87.166700,0.167621,35,0.281693,44,0,1,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.164873,0.094408,0.025249,0.017809,0.011610,0.025249
1004,online_dqn,3,1,31,2,2,3,0.000000,96.166700,1.039861,23,0.281693,44,0,2,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,-1,22,35,23,92.500000,87.166700,96.166700,1.081081,1.147227,1.039861,0.021560,0.018973,0.017809,0.021560
1004,online_dqn,3,1,32,0,0,4,0.000000,92.500000,0.432432,22,0.281693,44,0,0,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,0,22,35,23,92.500000,87.166700,96.166700,0.432432,0.458891,0.415944,0.017809,0.015373,0.014089,0.015373
1004,online_dqn,3,1,33,2,2,3,0.000000,96.166700,1.039861,23,0.281693,44,0,2,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,-1,22,35,23,92.500000,87.166700,96.166700,1.081081,1.147227,1.039861,0.021560,0.018973,0.017809,0.021560
1004,online_dqn,3,1,34,0,0,4,0.000000,92.500000,0.432432,22,0.281693,44,0,0,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,0,22,35,23,92.500000,87.166700,96.166700,0.432432,0.458891,0.415944,0.017809,0.015373,0.014089,0.015373
1004,online_dqn,3,1,35,0,0,3,0.000000,92.500000,1.081081,22,0.281693,44,0,0,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,-1,22,35,23,92.500000,87.166700,96.166700,1.081081,1.147227,1.039861,0.017809,0.015285,0.014149,0.015285
1004,online_dqn,3,1,36,2,2,2,0.884163,96.166700,0.110520,23,0.281693,44,0,2,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.160450,0.096797,0.031172,0.023050,0.017809,0.031172
1004,online_dqn,3,1,37,1,1,2,1.333338,87.166700,0.166667,35,0.281693,44,0,1,0,0.281693,0.299502,0.017809,0.017809,0.281693,0.000000,0,0,1,0,22,35,23,92.500000,87.166700,96.166700,0.574496,0.164933,0.094408,0.025247,0.017809,0.011608,0.025247
