seed,method,cycle_id,ue_id,previous_bs_id,current_bs_id,app_type,tp_mbps,rtt_ms,satisfaction,num_users_on_current_bs,harmonic_mean,num_unsatisfied_users,target_ue_flag,action_selected_bs_id,switch_flag,h_after_estimated,reward,measurement_valid
13,random,1,1,1,1,4,0.000000,76.166700,0.525164,24,0.272307,57,0,2,1,0.272307,0.000000,1
13,random,1,2,2,2,4,0.000000,141.000000,0.283688,31,0.272307,57,0,1,1,0.272307,0.000000,1
13,random,1,3,1,1,2,5.179243,76.166700,0.647405,24,0.272307,57,0,1,0,0.272307,0.000000,1
13,random,1,4,2,2,2,0.531111,141.000000,0.066389,31,0.272307,57,0,2,0,0.272307,0.000000,1
13,random,1,5,2,2,3,0.000000,141.000000,0.709220,31,0.272307,57,0,0,1,0.272307,0.000000,1
13,random,1,6,1,1,4,0.000000,76.166700,0.525164,24,0.272307,57,0,1,0,0.272307,0.000000,1
13,random,1,7,0,0,2,4.369376,94.833300,0.546172,25,0.272307,57,0,1,1,0.272307,0.000000,1
13,random,1,8,1,1,1,3.506847,76.166700,1.168949,24,0.272307,57,0,1,0,0.272307,0.000000,1
13,random,1,9,0,0,2,4.370503,94.833300,0.546313,25,0.272307,57,0,0,0,0.272307,0.000000,1
13,random,1,10,0,0,2,4.370474,94.833300,0.546309,25,0.272307,57,0,2,1,0.272307,0.000000,1
13,random,1,11,2,2,3,0.000000,141.000000,0.709220,31,0.272307,57,0,2,0,0.272307,0.000000,1
13,random,1,12,0,0,1,3.506182,94.833300,1.168727,25,0.272307,57,0,2,1,0.272307,0.000000,1
13,random,1,13,0,0,1,3.505679,94.833300,1.168560,25,0.272307,57,0,1,1,0.272307,0.000000,1
13,random,1,14,2,2,4,0.000000,141.000000,0.283688,31,0.272307,57,0,2,0,0.272307,0.000000,1
13,random,1,15,0,0,4,0.000000,94.833300,0.421793,25,0.272307,57,0,0,0,0.272307,0.000000,1
13,random,1,16,2,2,4,0.000000,141.000000,0.283688,31,0.272307,57,0,2,0,0.272307,0.000000,1
13,random,1,17,0,0,2,4.342086,94.833300,0.542761,25,0.272307,57,0,2,1,0.272307,0.000000,1
13,random,1,18,2,2,4,0.000000,141.000000,0.283688,31,0.272307,57,0,0,1,0.272307,0.000000,1
13,random,1,19,2,2,2,0.528925,141.000000,0.066116,31,0.272307,57,0,1,1,0.272307,0.000000,1
13,random,1,20,2,2,2,0.456822,141.000000,0.057103,31,0.272307,57,1,1,1,0.272307,0.000000,1
13,random,1,21,2,2,2,0.606513,141.000000,0.075814,31,0.272307,57,0,2,0,0.272307,0.000000,1
13,random,1,22,1,1,1,3.507296,76.166700,1.169099,24,0.272307,57,0,2,1,0.272307,0.000000,1
13,random,1,23,2,2,2,0.528959,141.000000,0.066120,31,0.272307,57,0,1,1,0.272307,0.000000,1
13,random,1,24,2,2,4,0.000000,141.000000,0.283688,31,0.272307,57,0,2,0,0.272307,0.000000,1
13,random,1,25,1,1,2,5.323466,76.166700,0.665433,24,0.272307,57,0,2,1,0.272307,0.000000,1
13,random,1,26,1,1,4,0.000000,76.166700,0.525164,24,0.272307,57,0,2,1,0.272307,0.000000,1
13,random,1,27,1,1,4,0.000000,76.166700,0.525164,24,0.272307,57,0,2,1,0.272307,0.000000,1
13,random,1,28,2,2,4,0.000000,141.000000,0.283688,31,0.272307,57,0,0,1,0.272307,0.000000,1
13,random,1,29,2,2,2,0.527819,141.000000,0.065977,31,0.272307,57,0,2,0,0.272307,0.000000,1
13,random,1,30,0,0,2,4.370452,94.833300,0.546306,25,0.272307,57,0,2,1,0.272307,0.000000,1
13,random,1,31,0,0,1,3.487559,94.833300,1.162520,25,0.272307,57,0,0,0,0.272307,0.000000,1
13,random,1,32,2,2,4,0.000000,141.000000,0.283688,31,0.272307,57,0,1,1,0.272307,0.000000,1
13,random,1,33,2,2,2,0.608736,141.000000,0.076092,31,0.272307,57,0,2,0,0.272307,0.000000,1
13,random,1,34,1,1,4,0.000000,76.166700,0.525164,24,0.272307,57,0,1,0,0.272307,0.000000,1
13,random,1,35,2,2,2,0.692907,141.000000,0.086613,31,0.272307,57,0,2,0,0.272307,0.000000,1
13,random,1,36,0,0,1,3.506182,94.833300,1.168727,25,0.272307,57,0,1,1,0.272307,0.000000,1
13,random,1,37,1,1,4,0.000000,76.166700,0.525164,24,0.272307,57,0,0,1,0.272307,0.000000,1
13,random,1,38,2,2,4,0.000000,141.000000,0.283688,31,0.272307,57,0,0,1,0.272307,0.000000,1
13,random,1,39,1,1,3,0.000000,76.166700,1.312910,24,0.272307,57,0,2,1,0.272307,0.000000,1
13,random,1,40,2,2,4,0.000000,141.000000,0.283688,31,0.272307,57,0,1,1,0.272307,0.000000,1
13,random,1,41,0,0,2,4.370505,94.833300,0.546313,25,0.272307,57,0,2,1,0.272307,0.000000,1
